Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
90,Pete LaForest,25.218,Sep 2,Sep 27 2007,D/H2,TBD,-0.5,6-2,210,L,R,Jan 27 1978,Hull QC CA,Drafted by the Montreal Expos in the 16th round of the 1995 amateur draft. Player signed June 5 1995.,Fort Scott Community College (Fort Scott KS),Gatineau HS (Gatineau QC) Polyvalente Edouard Montpetit (Montreal QC),Pierre Luc,laforpe01
91,Gerald Laird,23.168,Apr 30,Apr 8 2015,2/H,TEX,6.5,6-1,230,R,R,Nov 13 1979,Garden Grove CA US,Drafted by the Oakland Athletics in the 2nd round of the 1998 amateur draft. Player signed June 1 1999.,Cypress College (Cypress CA),La Quinta HS (Westminster CA) Westlake HS (Westlake Village CA),Gerald Lee,lairdge01
92,Wil Ledezma,22.071,Apr 2,Aug 28 2011,1,DET,-1.8,6-4,225,L,L,Jan 21 1981,Valle de la Pascua Guarico VE,Signed by the Boston Red Sox as an amateur free agent in 1998.,,Ciudad Jardin (Cagua Venezuela),Wilfredo Jose,ledezwi01
93,Todd Linden,23.049,Aug 18,Sep 30 2007,/7H9,SFG,-1.8,6-2,225,B,R,Jun 30 1980,Edmonds WA US,Drafted by the San Francisco Giants in the 1st round (41st pick) of the 2001 amateur draft. Player signed September 4 2001.,Louisiana State University (Baton Rouge LA) University of Washington (Seattle WA),Central Kitsap HS (Silverdale WA),Todd Anthony,lindeto01
94,Aaron Looper,26.329,Aug 2,Sep 28 2003,/1,SEA,0.0,6-2,180,R,R,Sep 7 1976,Ada OK US,Drafted by the Seattle Mariners in the 30th round of the 1997 amateur draft. Player signed May 29 1998.,Indian Hills Community College (Centerville IA) University of Arkansas-Fort Smith (Fort Smith AR) University of Oklahoma (Norman OK),Byng HS (Ada OK),Aaron Joseph,loopeaa01
95,Aquilino López,27.346,Apr 2,Sep 29 2008,1,TOR,3.5,6-3,185,R,R,Apr 21 1975,Villa Altagracia San Cristobal DO,Signed by the Seattle Mariners as an amateur free agent in 1997.,,Villa Altagracia (Villa Altagracia Dominican Republic),Aquilino,lopezaq01
96,Javier López,25.264,Apr 1,Sep 29 2016,1,COL,8.0,6-4,220,L,L,Jul 11 1977,San Juan PR,Drafted by the Arizona Diamondbacks in the 4th round of the 1998 amateur draft. Player signed June 6 1998.,University of Virginia (Charlottesville VA),James W. Robinson Jr. SS (Fairfax VA),Javier Alfonso,lopezja02
97,Noah Lowry,22.330,Sep 5,Aug 29 2007,/1,SFG,10.0,6-2,190,R,L,Oct 10 1980,Ventura CA US,Drafted by the San Francisco Giants in the 1st round (30th pick) of the 2001 amateur draft. Player signed June 20 2001.,Ventura College (Ventura CA) Pepperdine University (Malibu CA),Nordhoff HS (Ojai CA),Noah Ryan,lowryno01
98,Anderson Machado,22.245,Sep 27,Jul 28 2005,/H,PHI,-0.3,6-0,189,B,R,Jan 25 1981,Caracas Distrito Federal VE,Signed by the Philadelphia Phillies as an amateur free agent in 1998.,,Liceo de Aplicacion (Caracas Venezuela),Anderson Javier,machaan01
99,Ryan Madson,23.030,Sep 27,Sep 29 2018,/1,PHI,13.5,6-6,234,L,R,Aug 28 1980,Long Beach CA US,Drafted by the Philadelphia Phillies in the 9th round of the 1998 amateur draft. Player signed June 10 1998.,,Valley View HS (Moreno Valley CA),Ryan Michael,madsory01
100,Mark Malaska,25.181,Jul 17,Jul 24 2004,1,TBD,0.5,6-3,190,L,L,Jan 17 1978,Youngstown OH US,Drafted by the Tampa Bay Devil Rays in the 8th round of the 2000 amateur draft. Player signed June 19 2000.,University of Akron (Akron OH),Cardinal Mooney HS (Youngstown OH),Dennis Mark,malasma01
101,David Manning,30.353,Aug 2,Aug 9 2003,/1,MIL,-0.6,6-3,210,R,R,Aug 14 1972,Buffalo NY US,Drafted by the Texas Rangers in the 3rd round of the 1992 amateur draft. Player signed June 2 1992.,Palm Beach State College (Lake Worth FL),Cardinal Newman HS (West Palm Beach FL),David Anthony,mannida01
102,Julio Mañón,29.360,Jun 5,Oct 1 2006,1,MON,0.5,6-0,200,L,R,Jun 10 1973,Guerra Distrito Nacional DO,Signed by the St. Louis Cardinals as an amateur free agent in 1992.,,Boca Chica (Boca Chica Dominican Republic),Julio Alberto,manonju01
103,Luis Martínez,23.226,Sep 3,Sep 28 2003,/1,MIL,-0.6,6-6,200,L,L,Jan 20 1980,Santo Domingo Distrito Nacional DO,Signed by the Milwaukee Brewers as an amateur free agent in 1996.,,Boca Chica (Boca Chica Dominican Republic),Luis,martilu01
104,Dave Matranga,26.170,Jun 27,May 8 2005,/H4,HOU,-0.1,6-0,170,R,R,Jan 8 1977,Orange CA US,Drafted by the Houston Astros in the 6th round of the 1998 amateur draft. Player signed June 12 1998.,Pepperdine University (Malibu CA),,David Michael,matrada01
105,Hideki Matsui,28.292,Mar 31,Jul 22 2012,*78/DH,NYY,21.2,6-2,210,L,R,Jun 12 1974,Nomi Ishikawa JP,Signed as a Free Agent with the New York Yankees in 2002.,,Seiryo HS (Kanazawa Japan),Hideki,matsuhi01
106,Seth McClung,22.052,Mar 31,Oct 4 2009,1,TBD,-0.7,6-6,280,L,R,Feb 7 1981,Lewisburg WV US,Drafted by the Tampa Bay Devil Rays in the 5th round of the 1999 amateur draft. Player signed June 21 1999.,,Greenbrier East HS (Lewisburg WV),Michael Seth,mccluse01
107,Chris Mears,25.160,Jun 29,Sep 28 2003,1,DET,-0.3,6-4,190,R,R,Jan 20 1978,Ottawa ON CA,Drafted by the Seattle Mariners in the 5th round of the 1996 amateur draft. Player signed June 18 1996.,,Lord Byng HS (Vancouver BC),Christopher Peter,mearsch01
108,Carlos Méndez,28.338,May 22,Sep 28 2003,H/3D,BAL,-0.3,6-0,210,R,R,Jun 18 1974,Caracas Distrito Federal VE,Signed by the Kansas City Royals as an amateur free agent in 1991.,,Pedro E. Collegio (Venezuela),Carlos Alberto,mendeca01
109,Aaron Miles,26.270,Sep 11,Sep 27 2011,/H4D,CHW,1.0,5-8,180,B,R,Dec 15 1976,Pittsburg CA US,Drafted by the Houston Astros in the 19th round of the 1995 amateur draft. Player signed June 17 1995.,,Antioch HS (Antioch CA),Aaron Wade,milesaa01
110,Matt Miller,31.216,Jun 27,Jun 12 2007,/1,COL,2.5,6-3,210,R,R,Nov 23 1971,Greenwood MS US,Signed as a Free Agent with the Texas Rangers in 1997.,Delta State University (Cleveland MS) Mississippi Delta Community College (Moorhead MS) University of Louisiana at Monroe (Monroe LA),Leland HS (Leland MS),Matt Jacob,millema02
111,Sergio Mitre,22.156,Jul 22,Jul 15 2011,/1,CHC,-0.1,6-3,225,R,R,Feb 16 1981,Los Angeles CA US,Drafted by the Chicago Cubs in the 7th round of the 2001 amateur draft. Player signed June 7 2001.,San Diego City College (San Diego CA),Montgomery HS (San Diego CA),Sergio Armando,mitrese01
112,José Morban,23.186,Apr 6,Sep 28 2003,HD64/5,BAL,-0.5,6-1,170,B,R,Oct 2 1979,Santiago Santiago DO,Signed by the Texas Rangers as an amateur free agent in 1996.,,Santiago (Santiago Dominican Republic),José,morbajo01
113,Justin Morneau,22.026,Jun 10,Oct 2 2016,DH/3,MIN,27.0,6-4,220,L,R,May 15 1981,New Westminster BC CA,Drafted by the Minnesota Twins in the 3rd round of the 1999 amateur draft. Player signed June 17 1999.,,New Westminster HS (New Westminster BC),Justin Ernest George,morneju01
114,Tony Mounce,28.125,Jun 13,Sep 22 2003,1,TEX,-0.7,6-2,170,L,L,Feb 8 1975,Sacramento CA US,Drafted by the Houston Astros in the 7th round of the 1994 amateur draft. Player signed June 6 1994.,,Kamiakin HS (Kennewick WA),Anthony David,mouncto01
115,Micheal Nakamura,26.274,Jun 7,Jul 31 2004,1,MIN,-0.9,5-10,170,R,R,Sep 6 1976,Nara Nara JP,Signed by the Minnesota Twins as an amateur free agent in 1997.,University of South Alabama (Mobile AL),Wesley College (Melbourne Australia),Micheal Yoshihide,nakammi01
116,Michael Neu,25.031,Apr 9,Jun 11 2004,1,OAK,0.6,5-10,190,B,R,Mar 9 1978,Napa CA US,Drafted by the Cincinnati Reds in the 29th round of the 1999 amateur draft. Player signed August 12 1999.,Sacramento City College (Sacramento CA) University of Miami (Coral Gables FL),Vintage HS (Napa CA),Michael David,neumi01
117,Lance Niekro,24.219,Sep 5,May 2 2007,/3H,SFG,0.4,6-3,210,R,R,Jan 29 1979,Winter Haven FL US,Drafted by the San Francisco Giants in the 2nd round of the 2000 amateur draft. Player signed July 3 2000.,Florida Southern College (Lakeland FL),George Jenkins HS (Lakeland FL),Lance Joseph,niekrla01
118,Ramón Nivar,23.158,Jul 30,Jun 11 2005,8/HD,TEX,-0.4,5-10,185,R,R,Feb 22 1980,San Cristobal San Cristobal DO,Signed by the Texas Rangers as an amateur free agent in 1998.,,San Cristobal (San Cristobal Dominican Republic),Ramón A.,nivarra01
119,Laynce Nix,22.253,Jul 10,Aug 3 2013,98/7HD,TEX,3.8,6-1,220,L,L,Oct 30 1980,Houston TX US,Drafted by the Texas Rangers in the 4th round of the 2000 amateur draft. Player signed June 21 2000.,,Midland HS (Midland TX),Laynce Michael,nixla01
120,Kevin Ohme,32.001,Apr 14,Apr 15 2003,/1,STL,0.3,6-1,180,L,L,Apr 13 1971,Palm Beach FL US,Drafted by the Minnesota Twins in the 9th round of the 1993 amateur draft. Player signed June 4 1993.,Indian River State College (Fort Pierce FL) University of North Florida (Jacksonville FL),John I. Leonard HS (Greenacres FL),Kevin Arthur,ohmeke01
121,Miguel Ojeda,28.108,May 17,Oct 1 2006,2H/3,SDP,-0.4,6-1,230,R,R,Jan 29 1975,Guaymas Sonora MX,,,,Miguel Arturo,ojedami01
122,Ray Olmedo,21.359,May 25,Oct 3 2012,64H,CIN,-1.7,5-11,165,B,R,May 31 1981,Maracay Aragua VE,Signed by the Cincinnati Reds as an amateur free agent in 1999.,,Maracay (Maracay Venezuela),Rainer Gustavo,olmedra01
123,Jhonny Peralta,21.015,Jun 12,Jun 6 2017,6/5H,CLE,30.3,6-2,225,R,R,May 28 1982,Santiago Santiago DO,Signed by the Cleveland Indians as an amateur free agent in 1999.,,Collejo Pedagojico (Santiago Dominican Republic),Jhonny Antonio,peraljh01
124,Antonio Pérez,23.108,May 14,Sep 28 2006,4/H56D,TBD,0.6,5-11,170,R,R,Jan 26 1980,Bani Peravia DO,Signed by the Cincinnati Reds as an amateur free agent in 1998.,,Bani (Bani Dominican Republic),Antonio Miguel,perezan01
125,Tommy Phelps,29.027,Mar 31,Jul 7 2005,1,FLA,0.3,6-3,190,L,L,Mar 4 1974,Seoul Seoul KR,Drafted by the Montreal Expos in the 8th round of the 1992 amateur draft. Player signed August 18 1992.,,T. R. Robinson HS (Tampa FL),Thomas Allen,phelpto01
126,Colin Porter,27.188,May 30,May 23 2004,H/897,HOU,0.1,6-2,200,L,L,Nov 23 1975,Tucson AZ US,Drafted by the Houston Astros in the 17th round of the 1998 amateur draft. Player signed June 4 1998.,University of Arizona (Tucson AZ),,Colin Frederick,porteco01
127,Alex Prieto,27.037,Jul 26,Jun 24 2004,/4H6,MIN,-0.5,5-10,200,R,R,Jun 19 1976,Caracas Distrito Federal VE,Signed by the Kansas City Royals as an amateur free agent in 1992.,,Caracas (Caracas Venezuela),Alejandro Antonio,prietal01
128,J.J. Putz,26.170,Aug 11,Jun 19 2014,/1,SEA,13.1,6-5,250,R,R,Feb 22 1977,Trenton MI US,Drafted by the Seattle Mariners in the 6th round of the 1999 amateur draft. Player signed June 17 1999.,University of Michigan (Ann Arbor MI),Trenton HS (Trenton MI),Joseph Jason,putzjj01
129,Robb Quinlan,26.133,Jul 28,Jun 25 2010,3/DH7,ANA,1.3,6-1,200,R,R,Mar 17 1977,St. Paul MN US,Drafted by the Anaheim Angels in the 10th round of the 1999 amateur draft. Player signed June 10 1999.,University of Minnesota (Minneapolis MN),Hill-Murray HS (Maplewood MN),Robb Michael,quinlro01
130,Humberto Quintero,24.032,Sep 3,Sep 27 2014,2/H,SDP,1.8,5-10,215,R,R,Aug 2 1979,Maracaibo Zulia VE,Signed by the Chicago White Sox as an amateur free agent in 1997.,,U. E. Andres Bello (Maracaibo Venezuela),Humberto,quinthu01
131,Erasmo Ramirez,27.001,Apr 30,Jul 13 2007,1,TEX,1.8,6-0,180,L,L,Apr 29 1976,Santa Ana CA US,Drafted by the San Francisco Giants in the 11th round of the 1998 amateur draft. Player signed June 4 1998.,California State University Northridge (Los Angeles CA) California State University Fullerton (Fullerton CA),Saddleback HS (Santa Ana CA),Erasmo,ramirer01
132,Horacio Ramírez,23.129,Apr 2,Sep 27 2011,1,ATL,1.9,6-1,220,L,L,Nov 24 1979,Carson CA US,Drafted by the Atlanta Braves in the 5th round of the 1997 amateur draft. Player signed June 6 1997.,,Inglewood HS (Inglewood CA),Horacio,ramirho01
133,Mario Ramos,25.243,Jun 19,Jun 29 2003,/1,TEX,0.0,5-11,180,L,L,Oct 19 1977,Aurora IL US,Drafted by the Oakland Athletics in the 6th round of the 1999 amateur draft. Player signed August 23 1999.,Rice University (Houston TX),Pflugerville HS (Pflugerville TX),Mario Martin,ramosma01
134,Scott Randall,27.301,Aug 26,Sep 28 2003,1,CIN,-0.5,6-3,200,R,R,Oct 29 1975,Fullerton CA US,Drafted by the Colorado Rockies in the 11th round of the 1995 amateur draft. Player signed June 2 1995.,Santa Barbara City College (Santa Barbara CA),Dos Pueblos HS (Goleta CA),Scott Philip,randasc01
135,Steve Randolph,28.334,Mar 31,Sep 28 2007,1/H,ARI,-0.1,6-3,180,L,L,May 1 1974,Okinawa JP,Drafted by the New York Yankees in the 18th round of the 1995 amateur draft. Player signed June 7 1995.,Galveston College (Galveston TX) University of Texas at Austin (Austin TX),James Bowie HS (Austin TX),Stephen LeCharles,randost01
136,Prentice Redman,24.001,Aug 24,Sep 28 2003,/8H9,NYM,-0.5,6-3,185,R,R,Aug 23 1979,Tuscaloosa AL US,Drafted by the New York Mets in the 10th round of the 1999 amateur draft. Player signed June 4 1999.,Bevill State Community College (Sumiton AL),Tuscaloosa Academy HS (Tuscaloosa AL),Prentice Montezz,redmapr01
137,José Reyes,19.364,Jun 10,Sep 30 2018,6,NYM,37.0,6-0,195,B,R,Jun 11 1983,Santiago Santiago DO,Signed by the New York Mets as an amateur free agent in 1999.,,Liceo Delia Reyes (Dominican Republic),José Bernabe,reyesjo01
138,René Reyes,25.151,Jul 22,Jun 2 2004,9H7/8,COL,-0.6,5-11,175,B,R,Feb 21 1978,Margarita Nueva Esparta VE,Signed by the Colorado Rockies as an amateur free agent in 1996.,,Nueva Esparta (Margarita Venezuela),René,reyesre01
139,Carlos Rivera,25.012,Jun 22,May 6 2004,3H,PIT,-0.9,5-11,230,L,L,Jun 10 1978,Fajardo PR,Drafted by the Pittsburgh Pirates in the 10th round of the 1996 amateur draft. Player signed June 6 1996.,,Academia Regional Adventista del Este HS (Rio Grande TX) Rio Grande (Rio Grande Puerto Rico),Carlos Alberto,riverca01
140,Jason Roach,27.055,Jun 14,Jul 8 2003,/1,NYM,-0.3,6-4,190,R,R,Apr 20 1976,Kinston NC US,Drafted by the New York Mets in the 20th round of the 1997 amateur draft. Player signed June 6 1997.,University of North Carolina at Wilmington (Wilmington NC),North Lenoir HS (LaGrange NC),Jason Glenn,roachja01
141,Matt Roney,23.082,Apr 2,May 30 2006,1,DET,-0.1,6-3,230,R,R,Jan 10 1980,Tulsa OK US,Drafted by the Colorado Rockies in the 1st round (28th pick) of the 1998 amateur draft. Player signed July 8 1998.,,Edmond North HS (Edmond OK),Matthew Stephen,roneyma01
142,Rodrigo Rosario,25.189,Jun 21,Jun 27 2003,/1,HOU,0.4,6-2,160,R,R,Dec 14 1977,La Romana La Romana DO,Signed by the Houston Astros as an amateur free agent in 1996.,,,Rodrigo,rosarro01
143,Cody Ross,22.193,Jul 4,May 1 2015,/9,DET,13.5,5-11,195,R,L,Dec 23 1980,Portales NM US,Drafted by the Detroit Tigers in the 4th round of the 1999 amateur draft. Player signed June 12 1999.,,Carlsbad HS (Carlsbad NM),Cody Joseph,rossco01
144,Félix Sánchez,22.031,Sep 3,Sep 20 2003,/1,CHC,-0.1,6-3,180,R,L,Aug 3 1981,Puerto Plata Puerto Plata DO,Signed by the Chicago Cubs as an amateur free agent in 1998.,,Puerto Plata (Puerto Plata Dominican Republic),Félix Antonio,sanchfe01
145,David Sanders,23.237,Apr 23,Sep 10 2005,1,CHW,-0.3,6-0,200,L,L,Aug 29 1979,Oklahoma City OK US,Drafted by the Chicago White Sox in the 6th round of the 1999 amateur draft. Player signed July 12 1999.,Barton Community College (Great Bend KS),Derby HS (Derby KS),David Andrew,sandeda01
146,Francisco Santos,29.101,Jun 18,Jul 3 2003,/H93,SFG,-0.1,6-1,170,L,L,Mar 9 1974,Santo Domingo Distrito Nacional DO,Signed by the San Francisco Giants as an amateur free agent in 1997.,,,Francisco Alejandro,santofr01
147,Dane Sardinha,24.151,Sep 6,Jun 15 2011,/2H,CIN,-1.0,6-0,215,R,R,Apr 8 1979,Honolulu HI US,Drafted by the Cincinnati Reds in the 2nd round of the 2000 amateur draft. Player signed September 1 2000.,Pepperdine University (Malibu CA),Kamehameha HS (Honolulu HI),Dane Kealoha,sardida01
148,Brian Schmack,29.260,Aug 24,Sep 27 2003,1,DET,0.1,6-2,190,R,R,Dec 7 1973,Chicago IL US,Signed by the Chicago White Sox as an amateur free agent in 1996.,Northern Illinois University (DeKalb IL),Rolling Meadows HS (Rolling Meadows IL),Brian Robert,schmabr01
149,Stephen Smitherman,24.303,Jul 1,Sep 25 2003,7/H,CIN,-0.1,6-4,230,R,R,Sep 1 1978,McAlester OK US,Drafted by the Cincinnati Reds in the 23rd round of the 2000 amateur draft. Player signed June 7 2000.,Eastern Oklahoma State College (Wilburton OK) University of Arkansas at Little Rock (Little Rock AR),Hartshorne HS (Hartshorne OK),Stephen Lydell,smithst02
150,Kyle Snyder,25.234,May 1,Apr 5 2008,1,KCR,0.4,6-8,230,B,R,Sep 9 1977,Houston TX US,Drafted by the Kansas City Royals in the 1st round (7th pick) of the 1999 amateur draft. Player signed June 8 1999.,University of North Carolina at Chapel Hill (Chapel Hill NC),Riverview HS (Sarasota FL),Kyle Ehren,snydeky01
151,Zach Sorensen,26.151,Jun 3,Oct 2 2005,H4/65D7,CLE,-0.4,6-0,190,B,R,Jan 3 1977,Salt Lake City UT US,Drafted by the Cleveland Indians in the 2nd round of the 1998 amateur draft. Player signed July 1 1998.,Wichita State University (Wichita KS),Highland HS (Salt Lake City UT),Zach Hart,sorenza01
152,Chris Spurling,25.278,Apr 2,Sep 29 2007,1,DET,0.9,6-6,240,R,R,Jun 28 1977,Dayton OH US,Drafted by the New York Yankees in the 41st round of the 1997 amateur draft. Player signed May 14 1998.,Miami University of Ohio (Oxford OH) Sinclair Community College (Dayton OH),Northridge HS (Dayton OH),Christopher Michael,spurlch01
153,Jason Stanford,26.164,Jul 6,Jul 26 2007,1,CLE,2.0,6-2,200,L,L,Jan 23 1977,Tucson AZ US,Signed by the Cleveland Indians as an amateur free agent in 1999.,Barton Community College (Great Bend KS) University of North Carolina at Charlotte (Charlotte NC),,Jason John,stanfja01
154,Dernell Stenson,25.057,Aug 13,Sep 28 2003,7H/93,CIN,0.1,6-1,230,L,L,Jun 17 1978,La Grange GA US,Drafted by the Boston Red Sox in the 3rd round of the 1996 amateur draft. Player signed July 10 1996.,,LaGrange HS (LaGrange GA),Dernell Renauld,stensde01
155,Josh Stewart,24.122,Apr 6,Aug 26 2004,/1,CHW,-0.8,6-3,200,L,L,Dec 5 1978,Paducah KY US,Drafted by the Chicago White Sox in the 5th round of the 1999 amateur draft. Player signed June 7 1999.,University of Memphis (Memphis TN),Livingston Central HS (Smithland KY),Joshua Craig,stewajo02
156,Jamal Strong,25.028,Sep 2,Sep 11 2005,H/D8,SEA,0.0,5-10,180,R,R,Aug 5 1978,Pasadena CA US,Drafted by the Seattle Mariners in the 6th round of the 2000 amateur draft. Player signed June 14 2000.,Citrus College (Glendora CA) University of Nebraska-Lincoln (Lincoln NE),Pasadena HS (Pasadena CA),Jamal Najar,stronja01
157,Brian Sweeney,29.064,Aug 16,Oct 1 2010,/1,SEA,1.0,6-2,200,R,R,Jun 13 1974,Yonkers NY US,,Mercy University (Dobbs Ferry NY),,Brian Edward,sweenbr01
158,Jon Switzer,23.354,Aug 2,Jun 22 2009,/1,TBD,-0.5,6-3,190,L,L,Aug 13 1979,Bowling Green KY US,Drafted by the Tampa Bay Devil Rays in the 2nd round of the 2001 amateur draft. Player signed August 13 2001.,Arizona State University (Tempe AZ),Clear Lake HS (Houston TX),Jon Michael,switzjo01
159,Mark Teixeira,22.355,Apr 1,Oct 2 2016,*3579/HD,TEX,50.5,6-3,225,B,R,Apr 11 1980,Annapolis MD US,Drafted by the Texas Rangers in the 1st round (5th pick) of the 2001 amateur draft. Player signed August 24 2001.,Georgia Institute of Technology (Atlanta GA),Mount St. Joseph HS (Baltimore MD),Mark Charles,teixema01
160,Luis Terrero,23.053,Jul 10,Sep 30 2007,/H89,ARI,-0.7,6-3,205,R,R,May 18 1980,Barahona Barahona DO,Signed by the Arizona Diamondbacks as an amateur free agent in 1997.,,Barney Morgan (Barahona Dominican Republic),Luis Enrique,terrelu01
161,Billy Traber,23.198,Apr 4,Aug 6 2009,1,CLE,-0.7,6-5,200,L,L,Sep 18 1979,Torrance CA US,Drafted by the New York Mets in the 1st round (16th pick) of the 2000 amateur draft. Player signed September 5 2000.,Loyola Marymount University (Los Angeles CA),El Segundo HS (El Segundo CA),William Henry,trabebi01
162,Chin-hui Tsao,22.053,Jul 25,May 21 2016,/1,COL,0.0,6-2,170,R,R,Jun 2 1981,Hualien TW,Signed by the Colorado Rockies as an amateur free agent in 1999.,,Kao-yuan (Kao-yuan Taiwan),Chin-hui,tsaoch01
163,Chase Utley,24.108,Apr 4,Sep 30 2018,4/H,PHI,64.6,6-1,195,L,R,Dec 17 1978,Pasadena CA US,Drafted by the Philadelphia Phillies in the 1st round (15th pick) of the 2000 amateur draft. Player signed July 29 2000.,University of California Los Angeles (Los Angeles CA),Long Beach Polytechnic HS (Long Beach CA),Chase Cameron,utleych01
164,Carlos Valderrama,25.203,Jun 21,Jun 29 2003,/78HD,SFG,0.0,6-0,180,R,R,Nov 30 1977,Bachaquero Zulia VE,Signed by the San Francisco Giants as an amateur free agent in 1995.,,Maracaibo (Maracaibo Venezuela),Carlos Alberto,valdeca02
165,Joe Valentine,23.243,Aug 24,Sep 30 2005,/1,CIN,-1.0,6-2,190,R,R,Dec 24 1979,Las Vegas NV US,Drafted by the Chicago White Sox in the 26th round of the 1999 amateur draft. Player signed June 26 1999.,Coastal Alabama Community College-Brewton (Brewton AL),Deer Park HS (Deer Park NY),Joseph John,valenjo04
166,José Valverde,25.069,Jun 1,May 26 2014,1,ARI,11.5,6-4,265,R,R,Mar 24 1978,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Arizona Diamondbacks as an amateur free agent in 1997.,,Escuela San Lorenzo (Dominican Republic),José Rafael,valvejo01
167,Claudio Vargas,24.311,Apr 26,May 26 2010,1,MON,2.8,6-4,235,R,R,Jun 19 1978,Mao Valverde DO,Signed by the Florida Marlins as an amateur free agent in 1995.,,Santiago (Santiago Dominican Republic),Claudio,vargacl01
168,Shane Victorino,22.123,Apr 2,Oct 4 2015,87/H9,SDP,31.4,5-9,190,R,R,Nov 30 1980,Wailuku HI US,Drafted by the Los Angeles Dodgers in the 6th round of the 1999 amateur draft. Player signed June 8 1999.,,St. Anthony HS (Wailuku HI),Shane Patrick,victosh01
169,Óscar Villarreal,21.129,Mar 31,Jul 1 2008,1,ARI,2.5,6-0,195,L,R,Nov 22 1981,San Nicolas de los Garza Nuevo Leon MX,Signed by the Arizona Diamondbacks as an amateur free agent in 1998.,,Preparatoria #16 (Nuevo Leon Mexico),Óscar Eduardo,villaos01
170,Doug Waechter,22.211,Aug 27,Aug 11 2009,/1,TBD,0.4,6-4,200,R,R,Jan 28 1981,St. Petersburg FL US,Drafted by the Tampa Bay Devil Rays in the 3rd round of the 1999 amateur draft. Player signed June 27 1999.,,Northeast HS (St. Petersburg FL) St. Petersburg HS (St. Petersburg FL),Douglas Michael,waechdo01
171,Ryan Wagner,21.004,Jul 19,May 6 2007,1,CIN,-0.3,6-4,210,R,R,Jul 15 1982,Yoakum TX US,Drafted by the Cincinnati Reds in the 1st round (14th pick) of the 2003 amateur draft. Player signed June 13 2003.,University of Houston (Houston TX),Yoakum HS (Yoakum TX),Ryan Scott,wagnery01
172,Les Walrond,26.213,Jun 8,Sep 28 2008,/1,KCR,-0.7,6-3,205,L,L,Nov 7 1976,Muskogee OK US,Drafted by the St. Louis Cardinals in the 13th round of the 1998 amateur draft. Player signed June 30 1998.,University of Kansas (Lawrence KS),Tulsa Union HS (Tulsa OK),Leslie Dale,walrole01
173,Matt Watson,25.007,Sep 12,Aug 7 2010,H/7,NYM,-0.4,5-11,205,L,R,Sep 5 1978,Lancaster PA US,Drafted by the Montreal Expos in the 16th round of the 1999 amateur draft. Player signed June 5 1999.,Xavier University (Cincinnati OH),McCaskey HS (Lancaster PA),Matthew Kyle,watsoma02
174,Brandon Webb,23.348,Apr 22,Apr 6 2009,1,ARI,31.1,6-3,230,R,R,May 9 1979,Ashland KY US,Drafted by the Arizona Diamondbacks in the 8th round of the 2000 amateur draft. Player signed June 6 2000.,University of Kentucky (Lexington KY),Ashland HS (Ashland KY),Brandon Tyler,webbbr01
175,Rickie Weeks,21.002,Sep 15,Jun 6 2017,/4H,MIL,11.6,6-0,210,R,R,Sep 13 1982,Altamonte Springs FL US,Drafted by the Milwaukee Brewers in the 1st round (2nd pick) of the 2003 amateur draft. Player signed August 7 2003.,Southern University and A&M College (Baton Rouge LA),Lake Brantley HS (Altamonte Springs FL),Rickie Darnell,weeksri01
176,Todd Wellemeyer,24.258,May 15,Aug 8 2010,1,CHC,-1.0,6-2,215,R,R,Aug 30 1978,Louisville KY US,Drafted by the Chicago Cubs in the 4th round of the 2000 amateur draft. Player signed June 10 2000.,Bellarmine University (Louisville KY),Eastern HS (Louisville KY),Todd Allen,welleto01
177,Matt White,25.281,May 27,Aug 27 2005,/1,BOS,-0.7,6-1,180,R,L,Aug 19 1977,Pittsfield MA US,Drafted by the Cleveland Indians in the 15th round of the 1998 amateur draft. Player signed June 15 1998.,Clemson University (Clemson SC),,Matthew Joseph,whitema03
178,Jerome Williams,21.143,Apr 26,Sep 26 2016,1,SFG,3.5,6-3,260,R,R,Dec 4 1981,Honolulu HI US,Drafted by the San Francisco Giants in the 1st round (39th pick) of the 1999 amateur draft. Player signed July 10 1999.,,Waipahu HS (Waipahu HI),Jerome Lee,willije01
179,Dontrelle Willis,21.117,May 9,Sep 27 2011,1,FLA,19.7,6-2,230,L,L,Jan 12 1982,Oakland CA US,Drafted by the Chicago Cubs in the 8th round of the 2000 amateur draft. Player signed July 6 2000.,,Encinal HS (Alameda CA),Dontrelle Wayne,willido03
180,Mike Wood,23.117,Aug 21,Sep 28 2007,/1,OAK,-0.5,6-3,190,R,R,Apr 26 1980,West Palm Beach FL US,Drafted by the Oakland Athletics in the 10th round of the 2001 amateur draft. Player signed June 10 2001.,University of North Florida (Jacksonville FL),Forest Hill HS (West Palm Beach FL),Michael Burton,woodmi01
181,Jason Young,23.226,May 12,May 21 2004,/1,COL,-1.0,6-5,215,R,R,Sep 28 1979,Oakland CA US,Drafted by the Colorado Rockies in the 2nd round of the 2000 amateur draft. Player signed September 26 2000.,Stanford University (Palo Alto CA),Berkeley HS (Berkeley CA),Jason Kariya,youngja01
