Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
90,Geoff Jenkins,23.277,Apr 24,Sep 28 2008,7H/9,MIL,21.9,6-1,205,L,R,Jul 21 1974,Olympia WA US,Drafted by the Milwaukee Brewers in the 1st round (9th pick) of the 1995 amateur draft. Player signed July 17 1995.,University of Southern California (Los Angeles CA),Cordova HS (Rancho Cordova CA),Geoffrey Scott,jenkige01
91,Mike Jerzembeck,26.082,Aug 8,Sep 23 1998,/1,NYY,-0.4,6-1,185,R,R,May 18 1972,Queens NY US,Drafted by the New York Yankees in the 5th round of the 1993 amateur draft. Player signed June 17 1993.,Georgia Institute of Technology (Atlanta GA) University of North Carolina at Chapel Hill (Chapel Hill NC),,Michael Joseph,jerzemi01
92,José Jiménez,25.064,Sep 9,Jul 5 2004,/1,STL,2.3,6-3,170,R,R,Jul 7 1973,San Pedro de Macoris San Pedro de Macoris DO,Signed by the St. Louis Cardinals as an amateur free agent in 1991.,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),José,jimenjo01
93,Keith Johns,26.308,May 23,May 26 1998,/4DH,BOS,0.0,6-1,175,R,R,Jul 19 1971,Jacksonville FL US,Drafted by the St. Louis Cardinals in the 6th round of the 1992 amateur draft. Player signed June 3 1992.,University of Mississippi (Oxford MS),Sandalwood HS (Jacksonville FL),Robert Keith,johnske03
94,Jonathan Johnson,24.073,Sep 27,Jun 13 2003,/1,TEX,-1.0,6-0,180,R,R,Jul 16 1974,La Grange GA US,Drafted by the Texas Rangers in the 1st round (7th pick) of the 1995 amateur draft. Player signed July 18 1995.,Florida State University (Tallahassee FL),Forest HS (Ocala FL),Jonathan Kent,johnsjo08
95,Mark Johnson,23.002,Sep 14,Sep 27 2008,/2,CHW,1.9,6-0,185,L,R,Sep 12 1975,Wheat Ridge CO US,Drafted by the Chicago White Sox in the 1st round (26th pick) of the 1994 amateur draft. Player signed July 9 1994.,,Warner Robins HS (Warner Robins GA),Mark Landon,johnsma02
96,Gabe Kapler,23.051,Sep 20,Aug 14 2010,/9DH,DET,8.7,6-2,190,R,R,Jul 31 1975,Hollywood CA US,Drafted by the Detroit Tigers in the 57th round of the 1995 amateur draft. Player signed June 10 1995.,California State University Fullerton (Fullerton CA) Moorpark College (Moorpark CA),William Howard Taft Charter HS (Woodland Hills CA),Gabriel Stefan,kaplega01
97,Mike Kinkade,25.125,Sep 8,Sep 28 2003,/H5,NYM,0.4,6-1,210,R,R,May 6 1973,Livonia MI US,Drafted by the Milwaukee Brewers in the 9th round of the 1995 amateur draft. Player signed June 4 1995.,Washington State University (Pullman WA),Tigard HS (Tigard OR),Michael Arthur,kinkami01
98,Danny Klassen,22.285,Jul 4,Sep 25 2003,4/H,ARI,-1.2,6-0,175,R,R,Sep 22 1975,Leamington ON CA,Drafted by the Milwaukee Brewers in the 2nd round of the 1993 amateur draft. Player signed June 9 1993.,,John Carroll Catholic HS (Fort Pierce FL),Daniel Victor,klassda01
99,Corey Koskie,25.073,Sep 9,Jul 5 2006,5/H,MIN,24.6,6-3,215,L,R,Jun 28 1973,Anola MB CA,Drafted by the Minnesota Twins in the 26th round of the 1994 amateur draft. Player signed June 15 1994.,Des Moines Area Community College (Boone IA) Kwantlen Polytechnic University (Langley BC),Springfield Collegiate HS (Oakbank MB),Cordel Leonard,koskico01
100,Jeff Kubenka,24.013,Sep 6,Aug 8 1999,/1,LAD,0.1,6-2,191,R,L,Aug 24 1974,Weimar TX US,Drafted by the Los Angeles Dodgers in the 38th round of the 1996 amateur draft. Player signed June 7 1996.,St. Mary's University (San Antonio TX),Schulenburg HS (Schulenburg TX),Jeffrey Scot,kubenje01
101,Frank Lankford,27.005,Mar 31,May 13 1998,1,LAD,-0.2,6-2,190,R,R,Mar 26 1971,Atlanta GA US,Drafted by the New York Yankees in the 17th round of the 1993 amateur draft. Player signed June 14 1993.,University of Virginia (Charlottesville VA),Westminster HS (Atlanta GA),Frank Greenfield,lankffr01
102,Stephen Larkin,25.065,Sep 27,Sep 27 1998,/3,CIN,0.0,6-0,190,L,L,Jul 24 1973,Cincinnati OH US,Drafted by the Texas Rangers in the 10th round of the 1994 amateur draft. Player signed June 8 1994.,University of Texas at Austin (Austin TX),Archbishop Moeller HS (Cincinnati OH),Stephen Karari,larkist02
103,Sean Lawrence,27.357,Aug 25,Sep 22 1998,/1,PIT,-0.4,6-4,215,L,L,Sep 2 1970,Oak Park IL US,Drafted by the Pittsburgh Pirates in the 6th round of the 1992 amateur draft. Player signed June 4 1992.,University of St. Francis (Joliet IL),,Sean Christopher,lawrese01
104,Ricky Ledée,24.204,Jun 14,Jul 7 2007,7/H98,NYY,2.8,6-2,190,L,L,Nov 22 1973,Ponce PR,Drafted by the New York Yankees in the 16th round of the 1990 amateur draft. Player signed June 5 1990.,,Coano (Coano Puerto Rico) Colegio Nuestra Senora (Salinas Puerto Rico),Ricardo Alberto,ledeeri01
105,Travis Lee,22.309,Mar 31,Sep 1 2006,*3,ARI,7.3,6-3,205,L,L,May 26 1975,San Diego CA US,Drafted by the Minnesota Twins in the 1st round (2nd pick) of the 1996 amateur draft. Player signed October 15 1996.,San Diego State University (San Diego CA),Capital HS (Olympia WA),Travis Reynolds,leetr01
106,Mark Little,26.063,Sep 12,Jul 20 2004,/97,STL,0.5,6-0,195,R,R,Jul 11 1972,Edwardsville IL US,Drafted by the Texas Rangers in the 8th round of the 1994 amateur draft. Player signed June 6 1994.,Lake Land College (Mattoon IL) University of Memphis (Memphis TN),Edwardsville HS (Edwardsville IL),Mark Travis,littlma01
107,Paul Lo Duca,26.070,Jun 21,Sep 27 2008,/2H,LAD,17.9,5-10,193,R,R,Apr 12 1972,Brooklyn NY US,Drafted by the Los Angeles Dodgers in the 25th round of the 1993 amateur draft. Player signed July 11 1993.,Arizona State University (Tempe AZ),Apollo HS (Glendale AZ),Paul Anthony,loducpa01
108,Carlton Loewer,24.263,Jun 14,Jun 7 2003,1,PHI,-1.7,6-6,220,R,R,Sep 24 1973,Lafayette LA US,Drafted by the Philadelphia Phillies in the 1st round (23rd pick) of the 1994 amateur draft. Player signed August 31 1994.,Mississippi State University (Mississippi State MS),St. Edmund Catholic School (Eunice LA),Carlton Edward,loeweca01
109,George Lombard,22.355,Sep 4,Oct 1 2006,/H9,ATL,-0.9,6-0,208,L,R,Sep 14 1975,Atlanta GA US,Drafted by the Atlanta Braves in the 2nd round of the 1994 amateur draft. Player signed June 10 1994.,,Lovett School (Atlanta GA),George Paul,lombage01
110,Braden Looper,23.154,Mar 31,Oct 2 2009,/1,STL,8.2,6-4,210,R,R,Oct 28 1974,Weatherford OK US,Drafted by the St. Louis Cardinals in the 1st round (3rd pick) of the 1996 amateur draft. Player signed August 30 1996.,Wichita State University (Wichita KS),Mangum HS (Mangum OK),Braden LaVern,loopebr01
111,Mendy López,24.231,Jun 3,May 27 2004,6/5,KCR,-0.4,6-2,200,R,R,Oct 15 1973,Pimentel Duarte DO,Signed by the Kansas City Royals as an amateur free agent in 1992.,,Liceo Los Trinitarios (Dominican Republic),Mendy,lopezme01
112,Mike Lowell,24.201,Sep 13,Oct 2 2010,/5HD,NYY,24.8,6-4,195,R,R,Feb 24 1974,San Juan PR,Drafted by the New York Yankees in the 20th round of the 1995 amateur draft. Player signed June 8 1995.,Florida International University (Miami FL),Coral Gables HS (Coral Gables FL),Michael Averett,lowelmi01
113,Marty Malloy,26.153,Sep 6,Jun 7 2002,4/H,ATL,-0.5,5-10,160,L,R,Apr 6 1972,Gainesville FL US,Signed by the Atlanta Braves as an amateur free agent in 1992.,Santa Fe College (Gainesville FL),Trenton HS (Trenton FL),Marty Thomas,malloma01
114,Greg Martinez,26.063,Mar 31,Sep 27 1998,H/7,MIL,-0.2,5-10,168,B,R,Jan 27 1972,Las Vegas NV US,Drafted by the Milwaukee Brewers in the 24th round of the 1993 amateur draft. Player signed June 18 1993.,Barstow Community College (Barstow CA),Chaparral HS (Las Vegas NV),Gregory Alfred,martigr01
115,Javier Martínez,21.056,Apr 2,Sep 27 1998,1,PIT,-0.6,6-2,210,R,R,Feb 5 1977,Bayamon PR,Drafted by the Chicago Cubs in the 3rd round of the 1994 amateur draft. Player signed June 10 1994.,,Bayamon (Bayamon Puerto Rico) Liceo Hispano Americano HS (Bayamon Puerto Rico),Javier Antonio,martija02
116,Ramón Martínez,25.253,Jun 20,Jun 2 2009,4/H,SFG,-0.8,6-1,170,R,R,Oct 10 1972,Philadelphia PA US,Signed by the Kansas City Royals as an amateur free agent in 1993.,Vernon College (Vernon TX),Escuela Superior Catolic (Bayamon Puerto Rico),Ramón E.,martira03
117,Jason Maxwell,26.159,Sep 1,Oct 7 2001,/H4,CHC,-0.1,6-0,185,R,R,Mar 26 1972,Lewisburg TN US,Drafted by the Chicago Cubs in the 74th round of the 1993 amateur draft. Player signed June 7 1993.,Middle Tennessee State University (Murfreesboro TN),Marshall County HS (Lewisburg TN),Jason Ramond,maxweja01
118,Scott McClain,25.360,May 14,Sep 26 2008,/35H,TBD,-0.5,6-3,209,R,R,May 19 1972,Simi Valley CA US,Drafted by the Baltimore Orioles in the 22nd round of the 1990 amateur draft. Player signed June 7 1990.,,Atascadero HS (Atascadero CA),Scott Michael,mcclasc01
119,Joe McEwing,25.318,Sep 2,May 20 2006,/4H879,STL,0.9,5-10,170,R,R,Oct 19 1972,Bristol PA US,Drafted by the St. Louis Cardinals in the 28th round of the 1992 amateur draft. Player signed June 12 1992.,County College of Morris (Randolph NJ),Conwell-Egan Catholic HS (Fairless Hills PA),Joseph Earl,mcewijo01
120,Brian Meadows,22.134,Apr 4,Sep 30 2006,1,FLA,0.3,6-4,210,R,R,Nov 21 1975,Montgomery AL US,Drafted by the Florida Marlins in the 3rd round of the 1994 amateur draft. Player signed June 27 1994.,,Charles Henderson HS (Troy AL),Matthew Brian,meadobr01
121,Rafael Medina,23.046,Apr 2,Sep 26 1999,1,FLA,-1.2,6-3,194,R,R,Feb 15 1975,Panama Panama PA,Signed by the New York Yankees as an amateur free agent in 1992.,,Panama City (Panama Panama),Rafael Eduardo,medinra01
122,Mitch Meluskey,24.346,Aug 30,Sep 26 2003,/H2,HOU,1.9,6-0,185,B,R,Sep 18 1973,Yakima WA US,Drafted by the Cleveland Indians in the 12th round of the 1992 amateur draft. Player signed June 6 1992.,,Dwight D. Eisenhower HS (Yakima WA),Mitchell Wade,melusmi01
123,Lou Merloni,27.034,May 10,Jun 4 2006,4/5H6,BOS,3.0,5-10,188,R,R,Apr 6 1971,Framingham MA US,Drafted by the Boston Red Sox in the 10th round of the 1993 amateur draft. Player signed June 5 1993.,Providence College (Providence RI),Framingham South HS (Framingham MA),Louis William,merlolo01
124,Mike Metcalfe,25.259,Sep 18,Jul 9 2000,/H4,LAD,-0.2,5-10,175,R,R,Jan 2 1973,Quantico VA US,Drafted by the Los Angeles Dodgers in the 3rd round of the 1994 amateur draft. Player signed June 12 1994.,Tallahassee State College (Tallahassee FL) University of Miami (Coral Gables FL),Colonial HS (Orlando FL),Michael Henry,metcami01
125,Chris Michalak,27.230,Aug 22,Sep 27 2006,/1,ARI,2.2,6-2,195,L,L,Jan 4 1971,Joliet IL US,Drafted by the Oakland Athletics in the 12th round of the 1993 amateur draft. Player signed June 6 1993.,University of Notre Dame (South Bend IN),Joliet Catholic Academy (Joliet IL),Christian Matthew,michach01
126,Doug Mientkiewicz,24.091,Sep 18,Oct 4 2009,/3H,MIN,11.8,6-2,195,L,R,Jun 19 1974,Toledo OH US,Drafted by the Minnesota Twins in the 5th round of the 1995 amateur draft. Player signed July 8 1995.,Florida State University (Tallahassee FL),Westminster Christian School (Miami FL),Douglas Andrew,mientdo01
127,Kevin Millar,26.199,Apr 11,Oct 3 2009,/5H,FLA,14.2,6-1,195,R,R,Sep 24 1971,Los Angeles CA US,,Los Angeles City College (Los Angeles CA) Lamar University (Beaumont TX),William S. Hart HS (Santa Clarita CA),Kevin Charles,millake01
128,Eric Milton,22.244,Apr 5,Jun 27 2009,1,MIN,16.5,6-3,200,L,L,Aug 4 1975,State College PA US,Drafted by the New York Yankees in the 1st round (20th pick) of the 1996 amateur draft. Player signed September 6 1996.,University of Maryland (College Park MD),Bellefonte HS (Bellefonte PA),Eric Robert,miltoer01
129,Ryan Minor,24.251,Sep 13,Oct 7 2001,/53DH,BAL,-2.5,6-7,225,R,R,Jan 5 1974,Canton OH US,Drafted by the Baltimore Orioles in the 33rd round of the 1996 amateur draft. Player signed July 7 1996.,University of Oklahoma (Norman OK),Hammon HS (Hammon OK),Ryan Dale,minorry01
130,Bengie Molina,24.063,Sep 21,Oct 3 2010,/2H,ANA,10.7,5-11,190,R,R,Jul 20 1974,Rio Piedras PR,Signed by the California Angels as an amateur free agent in 1993.,Arizona Western College (Yuma AZ),Vega Alta (Vega Alta Puerto Rico),Benjamin Jose,molinbe01
131,Shane Monahan,23.331,Jul 9,Oct 3 1999,7/89H,SEA,-0.6,6-0,195,L,R,Aug 12 1974,Syosset NY US,Drafted by the Seattle Mariners in the 2nd round of the 1995 amateur draft. Player signed June 27 1995.,Clemson University (Clemson SC),Wheeler HS (Marietta GA),Shane Hartland,monahsh01
132,Trey Moore,25.185,Apr 5,Jul 15 2001,1/H,MON,-0.4,6-1,200,L,L,Oct 2 1972,Houston TX US,Drafted by the Seattle Mariners in the 2nd round of the 1994 amateur draft. Player signed June 29 1994.,Texas A&M University (College Station TX),Keller HS (Keller TX),Warren Neal,mooretr01
133,Greg Mullins,26.279,Sep 18,Sep 22 1998,/1,MIL,0.0,5-10,160,L,L,Dec 13 1971,Palatka FL US,Signed by the Milwaukee Brewers as an amateur free agent in 1995.,University of North Florida (Jacksonville FL),Palatka HS (Palatka FL),Gregory Eugene,mulligr01
134,Mike Neill,28.091,Jul 27,Aug 1 1998,/78H,OAK,0.0,6-2,190,L,L,Apr 27 1970,Martinsville VA US,Drafted by the Oakland Athletics in the 2nd round of the 1991 amateur draft. Player signed June 6 1991.,Villanova University (Villanova PA),Seaford HS (Seaford DE),Michael Robert,neillmi01
135,José Nieves,23.052,Aug 7,Jul 29 2002,/H6,CHC,-1.6,6-1,180,R,R,Jun 16 1975,Guacara Carabobo VE,Signed by the Milwaukee Brewers as an amateur free agent in 1992.,,Enrique Delgado Palacios (Carabobo Venezuela),José Miguel,nievejo01
136,Vladimir Núñez,23.180,Sep 11,Sep 18 2009,/1,ARI,-0.6,6-5,235,R,R,Mar 15 1975,La Habana La Habana CU,Signed by the Arizona Diamondbacks as an amateur free agent in 1996.,,Santo Domingo (Santo Domingo Dominican Republic),Vladimir,nunezvl01
137,Héctor Ortiz,28.335,Sep 14,May 15 2002,/23,KCR,0.9,6-0,205,R,R,Oct 14 1969,Rio Piedras PR,Drafted by the Los Angeles Dodgers in the 35th round of the 1988 amateur draft. Player signed June 14 1988.,Paris Junior College (Paris TX) Ranger College (Ranger TX),Luis Hernaiz Verone HS (Canovanas Puerto Rico),Héctor,ortizhe01
138,Russ Ortiz,23.301,Apr 2,Apr 17 2010,1,SFG,13.2,6-1,200,R,R,Jun 5 1974,Van Nuys CA US,Drafted by the San Francisco Giants in the 4th round of the 1995 amateur draft. Player signed June 14 1995.,University of Oklahoma (Norman OK),Montclair Prep HS (Van Nuys CA),Russell Reid,ortizru01
139,Willis Otáñez,25.128,Aug 25,Oct 3 1999,/9H,BAL,-1.1,6-1,200,R,R,Apr 19 1973,Cotui Sanchez Ramirez DO,Signed by the Los Angeles Dodgers as an amateur free agent in 1990.,,Liceo Miguel Angel Garcia (Dominican Republic),Willis Alexander,otanewi01
140,Jim Parque,23.107,May 26,May 21 2003,1,CHW,2.5,5-11,165,L,L,Feb 8 1975,Norwalk CA US,Drafted by the Chicago White Sox in the 1st round (46th pick) of the 1997 amateur draft. Player signed June 10 1997.,University of California Los Angeles (Los Angeles CA),Crescenta Valley HS (La Crescenta CA),James Vo,parquji01
141,Bronswell Patrick,27.244,May 18,Oct 3 1999,1,MIL,-0.2,6-1,220,R,R,Sep 16 1970,Greenville NC US,Drafted by the Oakland Athletics in the 23rd round of the 1988 amateur draft. Player signed June 16 1988.,,D. H. Conley HS (Greenville NC) Winterville HS (Winterville NC),Bronswell Dante,patribr01
142,Carl Pavano,22.135,May 23,Jun 1 2012,1,MON,16.4,6-5,265,R,R,Jan 8 1976,New Britain CT US,Drafted by the Boston Red Sox in the 13th round of the 1994 amateur draft. Player signed June 30 1994.,,Southington HS (Southington CT),Carl Anthony,pavanca01
143,Jay Payton,25.283,Sep 1,Oct 3 2010,/H79,NYM,15.4,5-10,185,R,R,Nov 22 1972,Zanesville OH US,Drafted by the New York Mets in the 1st round (29th pick) of the 1994 amateur draft. Player signed June 21 1994.,Georgia Institute of Technology (Atlanta GA),Zanesville HS (Zanesville OH),Jason Lee,paytoja01
144,Ángel Peña,23.204,Sep 8,Jun 1 2001,/2H,LAD,0.1,5-10,225,R,R,Feb 16 1975,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Los Angeles Dodgers as an amateur free agent in 1992.,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),Ángel Maria,penaan01
145,Odalis Pérez,20.082,Sep 1,Sep 28 2008,1,ATL,8.9,6-0,225,L,L,Jun 11 1978,Las Matas de Farfan San Juan DO,Signed by the Atlanta Braves as an amateur free agent in 1994.,,Las Matas (Las Matas Dominican Republic),Odalis Amadol,perezod01
146,Calvin Pickering,21.348,Sep 12,Apr 21 2005,/3DH,BAL,0.4,6-5,283,L,L,Sep 29 1976,St. Thomas VI,Drafted by the Baltimore Orioles in the 35th round of the 1995 amateur draft. Player signed July 27 1995.,,C. Leon King HS (Tampa FL) Temple Terrace HS (Temple Terrace FL),Calvin Elroy,pickeca01
147,Ricky Pickett,28.099,Apr 28,May 5 1998,/1,ARI,-0.2,6-1,220,L,L,Jan 19 1970,Fort Worth TX US,Drafted by the Cincinnati Reds in the 28th round of the 1992 amateur draft. Player signed June 5 1992.,Northeastern Oklahoma A&M College (Miami OK) Vernon College (Vernon TX),Eastern Hills HS (Fort Worth TX),Cecil Lee,pickeri01
148,A.J. Pierzynski,21.253,Sep 9,Sep 10 2016,/2H,MIN,23.7,6-3,250,L,R,Dec 30 1976,Bridgehampton NY US,Drafted by the Minnesota Twins in the 3rd round of the 1994 amateur draft. Player signed June 9 1994.,,Dr. Phillips HS (Orlando FL),Anthony John,pierza.01
149,Plácido Polanco,22.266,Jul 3,Sep 28 2013,64/H,STL,41.9,5-9,190,R,R,Oct 10 1975,Santo Domingo Distrito Nacional DO,Drafted by the St. Louis Cardinals in the 19th round of the 1994 amateur draft. Player signed June 9 1994.,Miami Dade College Wolfson Campus (Miami FL),Santa Clara (Santo Domingo Dominican Republic),Plácido Enrique,polanpl01
150,Cliff Politte,24.034,Apr 2,Jul 15 2006,/1,STL,3.7,5-11,185,R,R,Feb 27 1974,Kirkwood MO US,Drafted by the St. Louis Cardinals in the 54th round of the 1995 amateur draft. Player signed August 13 1995.,Jefferson College (Hillsboro MO) University of Memphis (Memphis TN),St. John Vianney HS (Kirkwood MO),Clifford Anthony,politcl01
151,Sidney Ponson,21.168,Apr 19,Jul 31 2009,1,BAL,11.1,6-1,220,R,R,Nov 2 1976,Noord AW,Signed by the Baltimore Orioles as an amateur free agent in 1993.,,Noord (Noord Aruba),Sidney Alton,ponsosi01
152,Brian Powell,24.260,Jun 27,Sep 24 2004,1,DET,-1.1,6-2,205,R,R,Oct 10 1973,Bainbridge GA US,Drafted by the Detroit Tigers in the 2nd round of the 1995 amateur draft. Player signed June 16 1995.,University of Georgia (Athens GA),Bainbridge HS (Bainbridge GA),William Brian,powelbr01
153,Jeremy Powell,22.035,Jul 23,Oct 1 2000,/1,MON,-0.8,6-5,230,R,R,Jun 18 1976,Bellflower CA US,Drafted by the Montreal Expos in the 4th round of the 1994 amateur draft. Player signed June 7 1994.,,Highlands HS (North Highlands CA) North HS (Highlands CA),Jeremy Robert,powelje01
154,Eddie Priest,24.049,May 27,Jun 1 1998,/1,CIN,-0.4,6-1,200,R,L,Apr 8 1974,Boaz AL US,Drafted by the Cincinnati Reds in the 9th round of the 1994 amateur draft. Player signed June 5 1994.,Southern Union State Community College (Wadley AL),Susan Moore HS (Blountsville AL),Eddie Lee,priesed01
155,Ryan Radmanovich,26.247,Apr 13,Sep 27 1998,9/3H,SEA,-0.4,6-2,200,L,R,Aug 9 1971,Calgary AB CA,Drafted by the Minnesota Twins in the 14th round of the 1993 amateur draft. Player signed June 13 1993.,Pepperdine University (Malibu CA),John Diefenbaker HS (Calgary AB),Ryan Ashley,radmary01
156,Jason Rakers,24.311,May 6,Jun 5 2000,/1,CLE,-0.6,6-2,197,R,R,Jun 29 1973,Pittsburgh PA US,Drafted by the Cleveland Indians in the 25th round of the 1995 amateur draft. Player signed June 8 1995.,University of Pittsburgh (Pittsburgh PA) New Mexico State University (Las Cruces NM),Shaler Area HS (Pittsburgh PA),Jason Paul,rakerja01
157,Alex Ramírez,23.351,Sep 19,Sep 27 2000,/79,CLE,-1.1,5-11,180,R,R,Oct 3 1974,Caracas Distrito Federal VE,Signed by the Cleveland Indians as an amateur free agent in 1991.,,Caracas (Caracas Venezuela),Alexander Ramón,ramiral02
158,Aramis Ramírez,19.335,May 26,Oct 3 2015,5/H,PIT,32.3,6-1,205,R,R,Jun 25 1978,Santo Domingo Distrito Nacional DO,Signed by the Pittsburgh Pirates as an amateur free agent in 1994.,,Aida Cartagena Portalatin (Santo Domingo Dominican Republic),Aramis,ramirar01
159,Roberto Ramírez,26.299,Jun 12,Oct 1 1999,1,SDP,-0.9,6-0,195,L,L,Aug 17 1971,Vega de Alatorre Veracruz MX,,,,Roberto,ramirro01
160,Fred Rath,25.205,Jul 29,Aug 4 1998,/1,COL,0.1,6-3,220,R,R,Jan 5 1973,Dallas TX US,Signed by the Minnesota Twins as an amateur free agent in 1995.,University of South Florida (Tampa FL),Thomas Jefferson HS (Tampa FL),Frederick Helsher,rathfr02
161,Gary Rath,25.143,Jun 2,Jun 22 1999,/1,LAD,-0.3,6-2,185,L,L,Jan 10 1973,Gulfport MS US,Drafted by the Los Angeles Dodgers in the 2nd round of the 1994 amateur draft. Player signed June 2 1995.,Mississippi State University (Mississippi State MS),Long Beach HS (Long Beach MS),Alfred Gary,rathga01
162,Mike Redmond,27.026,May 31,Jul 2 2010,2,FLA,6.3,6-1,185,R,R,May 5 1971,Seattle WA US,Signed by the Florida Marlins as an amateur free agent in 1992.,Gonzaga University (Spokane WA),Gonzaga Preparatory School (Spokane WA),Michael Patrick,redmomi01
163,Armando Ríos,26.353,Sep 1,Sep 27 2003,/H798,SFG,2.7,5-9,180,L,L,Sep 13 1971,Santurce PR,Signed by the San Francisco Giants as an amateur free agent in 1994.,University of North Carolina at Charlotte (Charlotte NC) Louisiana State University (Baton Rouge LA),Villa Fontana HS (Carolina Puerto Rico),Armando,riosar01
164,Todd Rizzo,26.313,Apr 2,Jul 18 1999,/1,CHW,-0.5,6-3,220,R,L,May 24 1971,Media PA US,Signed by the Los Angeles Dodgers as an amateur free agent in 1992.,Delaware County Community College (Marple PA),Garnet Valley HS (Glen Mills PA),Todd Michael,rizzoto01
165,Kerry Robinson,24.354,Sep 22,Jun 17 2006,/7,TBD,-0.5,6-0,175,L,L,Oct 3 1973,St. Louis MO US,Drafted by the St. Louis Cardinals in the 34th round of the 1995 amateur draft. Player signed June 5 1995.,Southeast Missouri State University (Cape Girardeau MO),,Kerry Keith,robinke02
166,John Rocker,23.200,May 5,May 14 2003,1,ATL,3.5,6-4,210,R,L,Oct 17 1974,Statesboro GA US,Drafted by the Atlanta Braves in the 18th round of the 1993 amateur draft. Player signed August 23 1993.,Mercer University (Macon GA),First Presbyterian Day School (Macon GA),John Loy,rockejo01
167,Rafael Roque,26.212,Aug 1,Sep 28 2000,/1,MIL,0.0,6-4,186,L,L,Jan 1 1972,Cotui Sanchez Ramirez DO,Signed by the New York Mets as an amateur free agent in 1991.,,Cotui (Cotui Dominican Republic),Rafael Antonio,roquera01
168,John Roskos,23.152,Apr 20,May 14 2000,/H3,FLA,-0.6,5-11,198,R,R,Nov 19 1974,Victorville CA US,Drafted by the Florida Marlins in the 2nd round of the 1993 amateur draft. Player signed August 12 1993.,,Cibola HS (Albuquerque NM),John Edward,roskojo01
169,Sean Runyan,23.283,Mar 31,Sep 9 2000,1,DET,1.1,6-3,220,L,L,Jun 21 1974,Fort Smith AR US,Drafted by the Houston Astros in the 5th round of the 1992 amateur draft. Player signed June 10 1992.,,Urbandale HS (Urbandale IA),Sean David,runyase01
170,Donnie Sadler,22.288,Apr 1,May 12 2007,4H/D6,BOS,-0.9,5-6,165,R,R,Jun 17 1975,Clifton TX US,Drafted by the Boston Red Sox in the 11th round of the 1994 amateur draft. Player signed June 8 1994.,,Valley Mills HS (Valley Mills TX),Donnie Lamont,sadledo01
171,Mike Saipe,24.288,Jun 25,Jul 1 1998,/1,COL,-0.3,6-1,190,R,R,Sep 10 1973,San Diego CA US,Drafted by the Colorado Rockies in the 12th round of the 1994 amateur draft. Player signed June 5 1994.,University of California San Diego (La Jolla CA) University of San Diego (San Diego CA),University City HS (San Diego CA),Michael Eric,saipemi01
172,Benj Sampson,23.135,Sep 9,Aug 19 1999,/1,MIN,-0.1,6-2,210,R,L,Apr 27 1975,Des Moines IA US,Drafted by the Minnesota Twins in the 6th round of the 1993 amateur draft. Player signed June 30 1993.,,Ankeny HS (Ankeny IA),Benjamin Damon,sampsbe01
173,Jesús Sánchez,23.171,Mar 31,Jul 15 2004,1/H,FLA,-0.6,5-10,165,L,L,Oct 11 1974,Nizao Peravia DO,Signed by the New York Mets as an amateur free agent in 1992.,,Nizao (Nizao Dominican Republic),Jesús Paulino,sanchje01
174,Chance Sanford,25.332,Apr 30,Jun 9 1999,/H546,PIT,-0.7,5-10,165,L,R,Jun 2 1972,Houston TX US,Drafted by the Pittsburgh Pirates in the 27th round of the 1992 amateur draft. Player signed June 4 1992.,San Jacinto College (Pasadena TX) San Jacinto College North Campus (Houston TX),Stratford HS (Houston TX),Chance Steven,sanfoch01
175,Marino Santana,26.117,Sep 4,Jul 23 1999,/1,DET,-0.1,6-1,175,R,R,May 10 1972,Los Llanos San Pedro de Macoris DO,Signed by the Seattle Mariners as an amateur free agent in 1990.,,Santo Domingo (Santo Domingo Dominican Republic),Marino,santama01
176,Rob Sasser,23.144,Jul 31,Jul 31 1998,/H,TEX,0.0,6-3,205,R,R,Mar 9 1975,Philadelphia PA US,Drafted by the Atlanta Braves in the 10th round of the 1993 amateur draft. Player signed June 8 1993.,,Oakland HS (Oakland CA),Robert Doffell,sassero01
177,Fernando Seguignol,23.229,Sep 5,Sep 28 2003,/73H9,MON,-0.6,6-5,257,B,R,Jan 19 1975,Bocas del Toro Bocas del Toro PA,Signed by the New York Yankees as an amateur free agent in 1993.,,Panama City (Panama Panama),Fernando Alfredo,seguife01
178,Brian Simmons,25.017,Sep 21,Oct 7 2001,/87,CHW,0.1,6-2,185,B,R,Sep 4 1973,Mount Lebanon PA US,Drafted by the Chicago White Sox in the 2nd round of the 1995 amateur draft. Player signed July 5 1995.,University of Michigan (Ann Arbor MI),Peters Township HS (McMurray PA),Brian Lee,simmobr01
179,Steve Sinclair,26.266,Apr 25,Oct 3 1999,1,TOR,0.2,6-2,190,L,L,Aug 2 1971,Victoria BC CA,Drafted by the Toronto Blue Jays in the 28th round of the 1991 amateur draft. Player signed June 13 1991.,Kwantlen Polytechnic University (Langley BC),Oak Bay HS (Victoria BC),Steven Scott,sinclst01
