Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
91,Cory Gearrin,25.011,Apr 25,Aug 9 2020,1,ATL,4.0,6-1,205,R,R,Apr 14 1986,Chattanooga TN US,Drafted by the Atlanta Braves in the 4th round of the 2007 amateur draft. Player signed June 18 2007.,Mercer University (Macon GA),Rhea County HS (Evensville TN),Cory Nathanial,gearrco01
92,Johnny Giavotella,24.026,Aug 5,Jul 25 2017,4,KCR,0.8,5-8,185,R,R,Jul 10 1987,Metairie LA US,Drafted by the Kansas City Royals in the 2nd round of the 2008 amateur draft. Player signed June 10 2008.,University of New Orleans (New Orleans LA),Jesuit HS (New Orleans LA),Johnny Arthur,giavojo01
93,Graham Godfrey,26.305,Jun 10,May 26 2012,/1,OAK,-0.4,6-3,215,R,R,Aug 9 1984,Tampa FL US,Drafted by the Toronto Blue Jays in the 34th round of the 2006 amateur draft. Player signed August 26 2006.,College of Charleston (Charleston SC),Memorial HS (Houston TX),Graham Hunter,godfrgr01
94,Paul Goldschmidt,23.325,Aug 1,,3/H,ARI,64.2,6-2,225,R,R,Sep 10 1987,Wilmington DE US,Drafted by the Arizona Diamondbacks in the 8th round of the 2009 amateur draft. Player signed June 14 2009.,Texas State University (San Marcos TX),The Woodlands HS (The Woodlands TX),Paul Edward,goldspa01
95,Brandon Gomes,26.292,May 3,Oct 3 2015,1,TBR,-0.1,5-11,190,R,R,Jul 15 1984,Fall River MA US,Drafted by the San Diego Padres in the 17th round of the 2007 amateur draft. Player signed June 13 2007.,Tulane University (New Orleans LA),B. M. C. Durfee HS (Fall River MA),Brandon Paul,gomesbr01
96,Héctor Gómez,23.195,Sep 16,Aug 5 2015,/6H,COL,-0.1,6-3,195,R,R,Mar 5 1988,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Colorado Rockies as an amateur free agent in 2004.,,,Héctor Alexis,gomezhe01
97,Taylor Green,24.302,Aug 31,Oct 3 2012,H/45,MIL,-0.3,6-0,195,L,R,Nov 2 1986,Comox BC CA,Drafted by the Milwaukee Brewers in the 25th round of the 2005 amateur draft. Player signed May 31 2006.,Cypress College (Cypress CA),Mark R. Isfeld SS (Courtenay BC),Taylor William Andrew,greenta01
98,Javy Guerra,25.196,May 15,Aug 21 2021,1,LAD,2.6,6-1,215,R,R,Oct 31 1985,Denton TX US,Drafted by the Los Angeles Dodgers in the 4th round of the 2004 amateur draft. Player signed June 16 2004.,,Billy C. Ryan HS (Denton TX),Luis Javier,guerrja01
99,Brandon Guyer,25.098,May 6,Sep 27 2018,9/7DH,TBR,5.5,6-2,210,R,R,Jan 28 1986,West Chester PA US,Drafted by the Chicago Cubs in the 5th round of the 2007 amateur draft. Player signed June 22 2007.,University of Virginia (Charlottesville VA),Herndon HS (Herndon VA),Brandon Eric,guyerbr01
100,Nick Hagadone,25.243,Sep 1,Jul 6 2015,/1,CLE,-0.2,6-5,230,L,L,Jan 1 1986,Sandpoint ID US,Drafted by the Boston Red Sox in the 1st round (55th pick) of the 2007 amateur draft. Player signed July 1 2007.,University of Washington (Seattle WA),Sumner HS (Sumner WA),Nicholas Michael,hagadni01
101,Mark Hamburger,24.207,Aug 31,Sep 26 2011,/1,TEX,0.0,6-4,200,R,R,Feb 5 1987,St. Paul MN US,Signed by the Minnesota Twins as an amateur free agent in 2007.,Minnesota North College-Mesabi Range (Virginia MN),Mounds View HS (Arden Hills MN),Mark John,hambuma01
102,Erik Hamren,24.345,Aug 1,Sep 25 2011,1,SDP,-0.1,6-1,195,R,R,Aug 21 1986,Newport Beach CA US,Drafted by the Chicago Cubs in the 37th round of the 2008 amateur draft. Player signed July 14 2008.,Saddleback College (Mission Viejo CA) University of the Pacific (Stockton CA),Tesoro HS (Las Flores CA),Erik Kendall,hamreer01
103,Brad Hand,21.079,Jun 7,Oct 1 2023,1,FLA,7.6,6-3,224,L,L,Mar 20 1990,Minneapolis MN US,Drafted by the Florida Marlins in the 2nd round of the 2008 amateur draft. Player signed June 19 2008.,,Chaska HS (Chaska MN),Bradley Richard,handbr01
104,Josh Harrison,23.327,May 31,Jul 30 2023,5H/4,PIT,16.1,5-8,190,R,R,Jul 8 1987,Cincinnati OH US,Drafted by the Chicago Cubs in the 6th round of the 2008 amateur draft. Player signed June 13 2008.,University of Cincinnati (Cincinnati OH),Princeton HS (Cincinnati OH),Joshua Isaiah,harrijo05
105,Jerad Head,28.286,Aug 28,Sep 26 2011,/7H,CLE,0.0,6-0,210,R,R,Nov 15 1982,Topeka KS US,Signed by the Cleveland Indians as an amateur free agent in 2005.,Washburn University (Topeka KS),Hayden HS (Topeka KS),Jerad Lee,headje01
106,Liam Hendriks,22.208,Sep 6,,/1,MIN,9.3,6-0,235,R,R,Feb 10 1989,Perth Western Australia AU,Signed by the Minnesota Twins as an amateur free agent in 2007.,,Sacred Heart College (Perth Australia),Liam Johnson,hendrli01
107,Kelvin Herrera,21.264,Sep 21,Jul 26 2020,/1,KCR,10.1,5-10,220,R,R,Dec 31 1989,Tenares Hermanas Mirabal DO,Signed by the Kansas City Royals as an amateur free agent in 2006.,,,Kelvin De Jesus,herreke01
108,Jeremy Horst,25.239,May 28,Jun 15 2013,1,CIN,0.6,6-3,235,L,L,Oct 1 1985,Cheyenne WY US,Drafted by the Cincinnati Reds in the 21st round of the 2007 amateur draft. Player signed June 13 2007.,Armstrong State University (Savannah GA) Iowa Western Community College (Council Bluffs IA),Des Lacs-Burlington HS (Des Lacs ND),Jeremy Michael,horstje01
109,Eric Hosmer,21.194,May 6,May 16 2023,*3/H,KCR,19.1,6-4,226,L,L,Oct 24 1989,South Miami FL US,Drafted by the Kansas City Royals in the 1st round (3rd pick) of the 2008 amateur draft. Player signed August 15 2008.,,American Heritage HS (Plantation FL),Eric John,hosmeer01
110,Tommy Hottovy,29.329,Jun 3,Oct 1 2012,/1,BOS,0.1,6-1,205,L,L,Jul 9 1981,Kansas City MO US,Drafted by the Boston Red Sox in the 4th round of the 2004 amateur draft. Player signed June 16 2004.,Wichita State University (Wichita KS),Park Hill South HS (Riverside MO),Thomas Lee,hottoto01
111,Kyle Hudson,24.240,Sep 4,Sep 28 2011,/7H8D,BAL,-0.4,5-11,175,L,L,Jan 7 1987,Mattoon IL US,Drafted by the Baltimore Orioles in the 4th round of the 2008 amateur draft. Player signed June 20 2008.,University of Illinois at Urbana-Champaign (Champaign IL),Mattoon HS (Mattoon IL),Kyle Jordan,hudsoky01
112,Jared Hughes,26.065,Sep 7,Sep 27 2020,1,PIT,8.4,6-7,240,R,R,Jul 4 1985,Stamford CT US,Drafted by the Pittsburgh Pirates in the 4th round of the 2006 amateur draft. Player signed June 13 2006.,California State University Long Beach (Long Beach CA) Santa Clara University (Santa Clara CA),Santa Margarita Catholic HS (Rancho Santa Margarita CA),William Jared,hugheja02
113,Cedric Hunter,23.021,Mar 31,Apr 17 2016,/H8,SDP,-0.7,5-11,200,L,L,Mar 10 1988,Decatur GA US,Drafted by the San Diego Padres in the 3rd round of the 2006 amateur draft. Player signed June 21 2006.,,Martin Luther King HS (Lithonia GA),Cedric Scott,huntece01
114,Jose Iglesias,21.123,May 8,,/6H,BOS,14.3,5-11,195,R,R,Jan 5 1990,La Habana La Habana CU,Signed by the Boston Red Sox as an amateur free agent in 2009.,,,Jose Antonio,iglesjo01
115,Alan Johnson,27.236,Apr 17,Apr 17 2011,/1,COL,-0.2,6-1,180,R,R,Aug 24 1983,Birmingham AL US,Signed by the Colorado Rockies as an amateur free agent in 2005.,Mississippi State University (Mississippi State MS),Pleasant Grove HS (Pleasant Grove UT),Thomas Alan,johnsal02
116,Josh Judy,25.102,May 22,Sep 26 2011,1,CLE,-0.2,6-4,210,R,R,Feb 9 1986,Morgantown WV US,Drafted by the Cleveland Indians in the 34th round of the 2007 amateur draft. Player signed July 14 2007.,Indiana Institute of Technology (Fort Wayne IN),University HS (Morgantown WV),Josh Steven,judyjo01
117,Cole Kimball,25.286,May 14,Jun 9 2011,1,WSN,0.4,6-3,240,R,R,Aug 1 1985,Brooklyn NY US,Drafted by the Washington Nationals in the 12th round of the 2006 amateur draft. Player signed June 12 2006.,Centenary University (Hackettstown NJ),Hackettstown HS (Hackettstown NJ),Cole A.,kimbaco01
118,Jason Kipnis,24.110,Jul 22,Sep 27 2020,4/H,CLE,21.1,5-11,200,L,R,Apr 3 1987,Northbrook IL US,Drafted by the Cleveland Indians in the 2nd round of the 2009 amateur draft. Player signed June 9 2009.,University of Kentucky (Lexington KY) Arizona State University (Tempe AZ),Glenbrook North HS (Northbrook IL),Jason Michael,kipnija01
119,Corey Kluber,25.144,Sep 1,Jun 20 2023,/1,CLE,34.0,6-4,210,R,R,Apr 10 1986,Birmingham AL US,Drafted by the San Diego Padres in the 4th round of the 2007 amateur draft. Player signed July 17 2007.,Stetson University (DeLand FL),Coppell HS (Coppell TX),Corey Scott,klubeco01
120,George Kontos,26.090,Sep 10,Aug 13 2018,/1,NYY,3.8,6-3,225,R,R,Jun 12 1985,Lincolnwood IL US,Drafted by the New York Yankees in the 5th round of the 2006 amateur draft. Player signed June 16 2006.,Northwestern University (Evanston IL),Niles West HS (Skokie IL),George Nicholas,kontoge01
121,Pete Kozma,23.037,May 18,Oct 3 2021,4/H65,STL,-0.2,6-0,190,R,R,Apr 11 1988,Tulsa OK US,Drafted by the St. Louis Cardinals in the 1st round (18th pick) of the 2007 amateur draft. Player signed July 24 2007.,,Owasso HS (Owasso OK),Peter Michael,kozmape01
122,Brandon Laird,23.314,Jul 22,Sep 29 2013,/53H,NYY,-0.2,6-1,215,R,R,Sep 11 1987,Cypress CA US,Drafted by the New York Yankees in the 27th round of the 2007 amateur draft. Player signed June 18 2007.,Cypress College (Cypress CA),La Quinta HS (Westminster CA),Brandon J.,lairdbr01
123,Ryan Lavarnway,24.011,Aug 18,Sep 12 2021,/2DH,BOS,-1.3,6-3,239,R,R,Aug 7 1987,Woodland Hills CA US,Drafted by the Boston Red Sox in the 6th round of the 2008 amateur draft. Player signed July 28 2008.,Yale University (New Haven CT),El Camino Real HS (Woodland Hills CA),Ryan Cole,lavarry01
124,Brett Lawrie,21.199,Aug 5,Jul 21 2016,5,TOR,15.6,6-0,210,R,R,Jan 18 1990,Langley BC CA,Drafted by the Milwaukee Brewers in the 1st round (16th pick) of the 2008 amateur draft. Player signed August 4 2008.,,Brookswood SS (Langley BC),Brett Russell,lawribr01
125,DJ LeMahieu,22.321,May 30,,4H5/3,CHC,30.2,6-3,220,R,R,Jul 13 1988,Visalia CA US,Drafted by the Chicago Cubs in the 2nd round of the 2009 amateur draft. Player signed July 19 2009.,Louisiana State University (Baton Rouge LA),Brother Rice HS (Bloomfield Hills MI),David John,lemahdj01
126,Alex Liddi,23.024,Sep 7,Jun 17 2013,5/H,SEA,0.0,6-4,225,R,R,Aug 14 1988,Sanremo Liguria IT,Signed by the Seattle Mariners as an amateur free agent in 2005.,,Istituto Aicardi Agraria (Albenga Italy),Alessandro,liddial01
127,Josh Lindblom,23.351,Jun 1,May 25 2021,1,LAD,0.5,6-4,240,R,R,Jun 15 1987,Lafayette IN US,Drafted by the Los Angeles Dodgers in the 2nd round of the 2008 amateur draft. Player signed June 20 2008.,Purdue University (West Lafayette IN) University of Tennessee (Knoxville TN),Harrison HS (West Lafayette IN),Joshua William,lindbjo01
128,Shane Lindsay,26.220,Sep 2,Sep 12 2011,/1,CHW,-0.2,6-2,230,R,R,Jan 25 1985,Melbourne Victoria AU,Signed by the Colorado Rockies as an amateur free agent in 2003.,,Bacchus Marsh College (Bacchus Marsh Australia),Shane Anthony,lindssh01
129,Jeff Locke,23.294,Sep 10,Jul 3 2017,/1,PIT,-1.3,6-0,200,L,L,Nov 20 1987,North Conway NH US,Drafted by the Atlanta Braves in the 2nd round of the 2006 amateur draft. Player signed June 18 2006.,,A. Crosby Kennett HS (Conway NH),Jeffrey Alan,lockeje01
130,Steve Lombardozzi,22.351,Sep 6,May 12 2017,/H456,WSN,-1.3,5-11,195,B,R,Sep 20 1988,Edina MN US,Drafted by the Washington Nationals in the 19th round of the 2008 amateur draft. Player signed June 19 2008.,St. Petersburg College (St. Petersburg FL),Atholton HS (Columbia MD),Stephen Anthony Paul,lombast02
131,Josh Lueke,26.119,Apr 3,Jun 5 2014,1,SEA,-1.2,6-5,245,R,R,Dec 5 1984,Covington KY US,Drafted by the Texas Rangers in the 16th round of the 2007 amateur draft. Player signed June 11 2007.,St. Catharine College (St. Catharine KY) Northern Kentucky University (Highland Heights KY),Scott HS (Covington KY),Joshua William,luekejo01
132,Jordan Lyles,20.224,May 31,Apr 12 2024,1,HOU,-2.4,6-5,230,R,R,Oct 19 1990,Hartsville SC US,Drafted by the Houston Astros in the 1st round (38th pick) of the 2008 amateur draft. Player signed June 5 2008.,,Hartsville HS (Hartsville SC),Jordan Horton,lylesjo01
133,Lance Lynn,24.021,Jun 2,Sep 17 2024,1,STL,30.0,6-5,280,B,R,May 12 1987,Indianapolis IN US,Drafted by the St. Louis Cardinals in the 1st round (39th pick) of the 2008 amateur draft. Player signed June 17 2008.,University of Mississippi (Oxford MS),Brownsburg HS (Brownsburg IN),Michael Lance,lynnla01
134,Trystan Magnuson,25.345,May 17,Aug 15 2011,/1,OAK,-0.2,6-7,220,L,R,Jun 6 1985,Vancouver BC CA,Drafted by the Toronto Blue Jays in the 1st round (56th pick) of the 2007 amateur draft. Player signed July 11 2007.,University of Louisville (Louisville KY),DuPont Manual HS (Louisville KY),Trystan Stewart Gwyn,magnutr01
135,Martín Maldonado,25.018,Sep 3,,/2H,MIL,6.1,6-0,230,R,R,Aug 16 1986,Naguabo PR,Drafted by the Anaheim Angels in the 27th round of the 2004 amateur draft. Player signed June 21 2004.,,Dr Juan J Nunez HS (Naguabo Puerto Rico),Martín Benjamin,maldoma01
136,Chris Marrero,23.056,Aug 27,Apr 23 2017,3/H,WSN,-1.5,6-3,229,R,R,Jul 2 1988,Miami FL US,Drafted by the Washington Nationals in the 1st round (15th pick) of the 2006 amateur draft. Player signed July 1 2006.,,Monsignor Edward Pace HS (Miami Gardens FL),Christopher,marrech01
137,Luis Marte,25.006,Sep 1,Oct 3 2012,/1,DET,0.7,5-11,200,R,R,Aug 26 1986,San Cristobal San Cristobal DO,Signed by the Detroit Tigers as an amateur free agent in 2005.,,,Luis Alfredo,martelu01
138,Leonys Martín,23.180,Sep 2,Jun 20 2019,/8H,TEX,11.3,6-2,200,L,R,Mar 6 1988,Villa Clara Villa Clara CU,Signed by the Texas Rangers as an amateur free agent in 2011.,,,Leonys,martile01
139,J.D. Martinez,23.343,Jul 30,Sep 30 2024,7/H9,HOU,30.8,6-3,230,R,R,Aug 21 1987,Miami FL US,Drafted by the Houston Astros in the 20th round of the 2009 amateur draft. Player signed June 11 2009.,Nova Southeastern University (Fort Lauderdale FL),Charles W. Flanagan HS (Pembroke Pines FL),Julio Daniel,martijd02
140,Luis Martinez,26.103,Jul 15,Sep 28 2012,2/H,SDP,-0.3,6-0,210,R,R,Apr 3 1985,Miami FL US,Drafted by the San Diego Padres in the 12th round of the 2007 amateur draft. Player signed June 14 2007.,Cumberland University (Lebanon TN) Jackson State Community College (Jackson TN),Coral Park HS (Miami FL),Luis Manuel,martilu02
141,Michael Martínez,28.199,Apr 3,Jun 16 2017,H5468/7,PHI,-1.3,5-9,180,B,R,Sep 16 1982,Santo Domingo Distrito Nacional DO,Signed by the Washington Nationals as an amateur free agent in 2005.,,San Lorenzo (Santo Domingo Dominican Republic),Michael Gabriel,martimi02
142,Darin Mastroianni,25.363,Aug 24,May 21 2016,/8,TOR,-0.8,5-11,190,R,R,Aug 26 1985,Mount Kisco NY US,Drafted by the Toronto Blue Jays in the 16th round of the 2007 amateur draft. Player signed June 12 2007.,University of Southern Indiana (Evansville IN) Winthrop University (Rock Hill SC),Fox Lane HS (Bedford NY),Darin Paul,mastrda01
143,Ryan Mattheus,27.216,Jun 14,Oct 4 2015,1,WSN,1.0,6-3,220,R,R,Nov 10 1983,Sacramento CA US,Drafted by the Colorado Rockies in the 19th round of the 2003 amateur draft. Player signed June 17 2004.,Sacramento City College (Sacramento CA),Galt HS (Galt CA),Ryan Arthur,matthry01
144,Zach McAllister,23.211,Jul 7,Sep 29 2023,/1,CLE,2.2,6-6,240,R,R,Dec 8 1987,Peoria IL US,Drafted by the New York Yankees in the 3rd round of the 2006 amateur draft. Player signed June 16 2006.,,Illinois Valley Central HS (Chillicothe IL),Zachary Taylor,mcallza01
145,Devin Mesoraco,23.076,Sep 3,Sep 29 2018,2/H,CIN,4.5,6-1,229,R,R,Jun 19 1988,Punxsutawney PA US,Drafted by the Cincinnati Reds in the 1st round (15th pick) of the 2007 amateur draft. Player signed June 22 2007.,,Punxsutawney HS (Punxsutawney PA),Devin Douglas,mesorde01
146,Wade Miley,24.280,Aug 20,Apr 16 2024,/1,ARI,18.8,6-1,220,L,L,Nov 13 1986,Hammond LA US,Drafted by the Arizona Diamondbacks in the 1st round (43rd pick) of the 2008 amateur draft. Player signed July 10 2008.,Southeastern Louisiana University (Hammond LA),Loranger HS (Loranger LA),Wade Allen,mileywa01
147,Tommy Milone,24.199,Sep 3,Jul 5 2023,/1,WSN,4.1,6-0,215,L,L,Feb 16 1987,Saugus CA US,Drafted by the Washington Nationals in the 10th round of the 2008 amateur draft. Player signed June 14 2008.,University of Southern California (Los Angeles CA),Saugus HS (Saugus CA),Tomaso Anthony,milonto01
148,Jesús Montero,21.277,Sep 1,Oct 3 2015,D/2H,NYY,-0.4,6-3,235,R,R,Nov 28 1989,Guacara Carabobo VE,Signed by the New York Yankees as an amateur free agent in 2006.,,,Jesús Alejandro,monteje01
149,Jeremy Moore,24.065,Sep 2,Sep 28 2011,/H97,LAA,0.0,6-1,190,L,R,Jun 29 1987,Shreveport LA US,Drafted by the Los Angeles Angels of Anaheim in the 6th round of the 2005 amateur draft. Player signed June 10 2005.,,North Caddo HS (Vivian LA),Jerome Jeremy,mooreje02
150,Matt Moore,22.088,Sep 14,Aug 25 2024,/1,TBR,8.3,6-3,210,L,L,Jun 18 1989,Fort Walton Beach FL US,Drafted by the Tampa Bay Devil Rays in the 8th round of the 2007 amateur draft. Player signed July 6 2007.,,Moriarty HS (Moriarty NM),Matthew Cody,moorema02
151,Daniel Moskos,25.002,Apr 30,Sep 28 2011,1,PIT,0.2,6-1,200,R,L,Apr 28 1986,Greenville SC US,Drafted by the Pittsburgh Pirates in the 1st round (4th pick) of the 2007 amateur draft. Player signed July 17 2007.,Clemson University (Clemson SC),Damien HS (La Verne CA),Daniel Ross,moskoda01
152,Mike Moustakas,22.272,Jun 10,Sep 30 2023,5,KCR,12.7,6-0,230,L,R,Sep 11 1988,Los Angeles CA US,Drafted by the Kansas City Royals in the 1st round (2nd pick) of the 2007 amateur draft. Player signed August 15 2007.,,Chatsworth Charter HS (Chatsworth CA),Michael Christopher,moustmi01
153,Efren Navarro,25.111,Sep 2,Apr 14 2018,/3H,LAA,0.5,6-0,210,L,L,May 14 1986,Lynwood CA US,Drafted by the Los Angeles Angels of Anaheim in the 50th round of the 2007 amateur draft. Player signed June 26 2007.,University of Nevada Las Vegas (Paradise NV),Lynwood HS (Lynwood CA),Efren,navaref01
154,Juan Nicasio,24.270,May 28,Aug 17 2020,1,COL,2.6,6-4,250,R,R,Aug 31 1986,San Francisco de Macoris Duarte DO,Signed by the Colorado Rockies as an amateur free agent in 2006.,,,Juan Ramon,nicasju01
155,Tsuyoshi Nishioka,26.248,Apr 1,Aug 8 2012,6/4HD,MIN,-2.3,6-1,175,B,R,Jul 27 1984,Nara Nara JP,,,Osaka Toin (Osaka Japan),Tsuyoshi,nishits01
156,Héctor Noesí,24.112,May 18,Sep 27 2019,1,NYY,-1.9,6-4,220,R,R,Jan 26 1987,Esperanza Valverde DO,Signed by the New York Yankees as an amateur free agent in 2004.,,,Héctor,noesihe01
157,Lester Oliveros,23.034,Jul 1,Sep 28 2014,/1,DET,-0.1,6-0,235,R,R,May 28 1988,Maracay Aragua VE,Signed by the Detroit Tigers as an amateur free agent in 2005.,,,Lester Jesus,olivele01
158,Jordan Pacheco,25.219,Sep 6,May 31 2016,3/542H,COL,-4.0,6-1,200,R,R,Jan 30 1986,Albuquerque NM US,Drafted by the Colorado Rockies in the 9th round of the 2007 amateur draft. Player signed June 14 2007.,University of New Mexico (Albuquerque NM),La Cueva HS (Albuquerque NM),Jordan Patrick,pachejo01
159,Jimmy Paredes,22.249,Aug 1,Oct 2 2016,5/H,HOU,-1.3,6-3,230,B,R,Nov 25 1988,Bajos de Haina San Cristobal DO,Signed by the New York Yankees as an amateur free agent in 2006.,,,Jimmy Santiago,paredji01
160,Jarrod Parker,22.307,Sep 27,Sep 28 2013,/1,ARI,6.5,6-1,195,R,R,Nov 24 1988,Fort Wayne IN US,Drafted by the Arizona Diamondbacks in the 1st round (9th pick) of the 2007 amateur draft. Player signed August 15 2007.,,Norwell HS (Ossian IN),Jarrod Brent,parkeja02
161,Chris Parmelee,23.194,Sep 6,Jun 9 2016,3/H,MIN,0.0,6-1,220,L,L,Feb 24 1988,Long Beach CA US,Drafted by the Minnesota Twins in the 1st round (20th pick) of the 2006 amateur draft. Player signed June 22 2006.,,Chino Hills HS (Chino Hills CA),Christopher Matthew,parmech01
162,Andy Parrino,25.299,Aug 26,Jun 17 2015,5/H9647,SDP,-0.1,6-0,185,B,R,Oct 31 1985,Brockport NY US,Drafted by the San Diego Padres in the 26th round of the 2007 amateur draft. Player signed June 12 2007.,Le Moyne College (Syracuse NY),Brockport HS (Brockport NY),Andrew Barker,parrian01
163,Joe Paterson,24.318,Apr 2,Sep 19 2014,1,ARI,-0.4,6-0,190,R,L,May 19 1986,Oakland CA US,Drafted by the San Francisco Giants in the 10th round of the 2007 amateur draft. Player signed July 5 2007.,Linfield University (McMinnville OR) Oregon State University (Corvallis OR),McMinnville HS (McMinnville OR),Joseph Michael,paterjo01
164,Brad Peacock,23.216,Sep 6,Sep 7 2021,/1,WSN,4.7,6-1,207,R,R,Feb 2 1988,Palm Beach FL US,Drafted by the Washington Nationals in the 41st round of the 2006 amateur draft. Player signed May 30 2007.,Palm Beach State College (Lake Worth FL),Palm Beach Central HS (Wellington FL),Bradley Joseph,peacobr01
165,Carlos Peguero,24.056,Apr 19,Jun 3 2015,7/9DH,SEA,0.1,6-5,260,L,L,Feb 22 1987,Hondo Valle Elias Pina DO,Signed by the Seattle Mariners as an amateur free agent in 2005.,,,Carlos Angel,pegueca01
166,Lance Pendleton,27.217,Apr 15,Sep 28 2011,1,NYY,-0.1,6-3,225,L,R,Sep 10 1983,Houston TX US,Drafted by the New York Yankees in the 4th round of the 2005 amateur draft. Player signed June 17 2005.,Rice University (Houston TX),Kingwood HS (Kingwood TX),Lance Michael,pendlla01
167,Luis Pérez,26.086,Apr 16,Sep 29 2013,1,TOR,0.5,6-0,215,L,L,Jan 20 1985,Guayubin Monte Cristi DO,Signed by the Toronto Blue Jays as an amateur free agent in 2003.,,,Luis Manuel,perezlu01
168,Salvador Perez,21.092,Aug 10,,2,KCR,34.1,6-3,255,R,R,May 10 1990,Valencia Carabobo VE,Signed by the Kansas City Royals as an amateur free agent in 2006.,,,Salvador Johan,perezsa02
169,Cord Phelps,24.136,Jun 8,Aug 23 2014,4HD,CLE,-1.2,6-1,210,B,R,Jan 23 1987,Stanford CA US,Drafted by the Cleveland Indians in the 3rd round of the 2008 amateur draft. Player signed July 9 2008.,Stanford University (Palo Alto CA),Santa Barbara HS (Santa Barbara CA),Robert Cord,phelpco01
170,Zach Phillips,24.344,Aug 31,Sep 30 2016,1,BAL,0.6,6-1,200,L,L,Sep 21 1986,Sacramento CA US,Drafted by the Texas Rangers in the 23rd round of the 2004 amateur draft. Player signed May 26 2005.,Sacramento City College (Sacramento CA),Galt HS (Galt CA),Zachary David,phillza01
171,Brett Pill,26.362,Sep 6,Sep 28 2013,3/H,SFG,0.7,6-4,225,R,R,Sep 9 1984,San Dimas CA US,Drafted by the San Francisco Giants in the 7th round of the 2006 amateur draft. Player signed June 30 2006.,California State University Fullerton (Fullerton CA),Covina HS (Covina CA),Brett Michael,pillbr01
172,Manny Piña,24.059,Aug 3,Jul 9 2023,/2,KCR,6.3,6-0,222,R,R,Jun 5 1987,Barquisimeto Lara VE,Signed by the Texas Rangers as an amateur free agent in 2004.,,,Manuel Elias,pinama01
173,Michael Pineda,22.077,Apr 5,Sep 3 2022,1,SEA,12.3,6-7,280,R,R,Jan 18 1989,Yaguate San Cristobal DO,Signed by the Seattle Mariners as an amateur free agent in 2005.,,,Michael Francisco,pinedmi01
174,Drew Pomeranz,22.293,Sep 11,,/1,COL,13.0,6-5,246,R,L,Nov 22 1988,Memphis TN US,Drafted by the Cleveland Indians in the 1st round (5th pick) of the 2010 amateur draft. Player signed August 16 2010.,University of Mississippi (Oxford MS),Collierville HS (Collierville TN),Thomas Andrew,pomerdr01
175,Zach Putnam,24.072,Sep 13,Apr 22 2017,/1,CLE,2.8,6-2,220,R,R,Jul 3 1987,Rochester MI US,Drafted by the Cleveland Indians in the 5th round of the 2008 amateur draft. Player signed August 14 2008.,University of Michigan (Ann Arbor MI),Pioneer HS (Ann Arbor MI),Steven Zachary McGuire,putnaza01
176,Anthony Recker,27.361,Aug 25,Apr 19 2017,/2,OAK,1.5,6-2,240,R,R,Aug 29 1983,Allentown PA US,Drafted by the Oakland Athletics in the 18th round of the 2005 amateur draft. Player signed June 17 2005.,Alvernia University (Reading PA),Catasauqua HS (Catasauqua PA),Anthony Vito,reckean01
177,Addison Reed,22.251,Sep 4,Sep 26 2018,/1,CHW,6.0,6-4,230,L,R,Dec 27 1988,Montclair CA US,Drafted by the Chicago White Sox in the 3rd round of the 2010 amateur draft. Player signed June 15 2010.,San Diego State University (San Diego CA),Los Osos HS (Rancho Cucamonga CA),Addison Devon,reedad01
178,Garrett Richards,23.075,Aug 10,Aug 16 2022,/1,LAA,8.3,6-2,210,R,R,May 27 1988,Riverside CA US,Drafted by the Los Angeles Angels of Anaheim in the 1st round (42nd pick) of the 2009 amateur draft. Player signed July 14 2009.,University of Oklahoma (Norman OK),Edmond Memorial HS (Edmond OK),Garrett Thomas,richaga01
179,Antoan Richardson,27.331,Sep 4,Sep 28 2014,/H,ATL,0.1,5-8,165,B,R,Oct 8 1983,Nassau New Providence BS,Drafted by the San Francisco Giants in the 35th round of the 2005 amateur draft. Player signed June 16 2005.,Palm Beach State College (Lake Worth FL) Vanderbilt University (Nashville TN),American Heritage HS (Plantation FL) American Heritage HS (Delray Beach FL),Antoan Edward,richaan01
180,Anthony Rizzo,21.305,Jun 9,Sep 28 2024,3/H,SDP,40.4,6-3,240,L,L,Aug 8 1989,Parkland FL US,Drafted by the Boston Red Sox in the 6th round of the 2007 amateur draft. Player signed August 15 2007.,,Marjory Stoneman Douglas HS (Parkland FL),Anthony Vincent,rizzoan01
181,Trayvon Robinson,23.338,Aug 5,Oct 3 2012,78/HD,SEA,-0.1,5-10,200,B,R,Sep 1 1987,Los Angeles CA US,Drafted by the Los Angeles Dodgers in the 10th round of the 2005 amateur draft. Player signed June 13 2005.,,Crenshaw HS (Los Angeles CA),Trayvon Andrew Dwayne,robintr01
182,Aneury Rodríguez,23.110,Apr 2,May 8 2012,1,HOU,-0.9,6-4,250,R,R,Dec 13 1987,Higuey La Altagracia DO,Signed by the Colorado Rockies as an amateur free agent in 2005.,,,Aneury,rodrian01
183,Joshua Rodriguez,26.108,Apr 5,Apr 21 2011,/6H4,PIT,-0.1,6-0,192,R,R,Dec 18 1984,Houston TX US,Drafted by the Cleveland Indians in the 2nd round of the 2006 amateur draft. Player signed July 1 2006.,Rice University (Houston TX),South Houston HS (South Houston TX),Joshua Joel,rodrijo05
