Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
96,Jon Gray,23.272,Aug 4,Aug 30 2024,/1,COL,13.7,6-4,225,R,R,Nov 5 1991,Shawnee OK US,Drafted by the Colorado Rockies in the 1st round (3rd pick) of the 2013 amateur draft. Player signed June 12 2013.,Eastern Oklahoma State College (Wilburton OK) University of Oklahoma (Norman OK),Chandler HS (Chandler OK),Jonathan Charles,grayjo02
97,Mayckol Guaipe,24.294,Jun 1,May 14 2016,1,SEA,-0.6,6-4,235,R,R,Aug 11 1990,Barcelona Anzoategui VE,Signed by the Seattle Mariners as an amateur free agent in 2006.,,Unidad Educativa Guaraguao (Venezuela),Mayckol Martin,guaipma01
98,Deolis Guerra,26.071,Jun 27,Oct 1 2021,1,PIT,-0.3,6-5,245,R,R,Apr 17 1989,San Felix Bolivar VE,Signed by the New York Mets as an amateur free agent in 2005.,,Escuelas Las Californias (San Diego Venezuela),Deolis Alexander,guerrde01
99,Junior Guerra,30.147,Jun 12,Sep 16 2021,/1,CHW,5.1,6-0,235,R,R,Jan 16 1985,San Felix Bolivar VE,Signed by the Atlanta Braves as an amateur free agent in 2001.,,,Junior J.,guerrju02
100,Jason Gurka,27.231,Aug 29,Sep 4 2017,/19,COL,-0.4,6-0,170,L,L,Jan 10 1988,Houston TX US,Drafted by the Baltimore Orioles in the 15th round of the 2008 amateur draft. Player signed June 16 2008.,Angelina College (Lufkin TX),Brenham HS (Brenham TX),Jason Isidore,gurkaja01
101,Cody Hall,27.240,Sep 3,Jun 4 2016,/1,SFG,-0.3,6-4,235,R,R,Jan 6 1988,Savannah GA US,Drafted by the San Francisco Giants in the 19th round of the 2011 amateur draft. Player signed June 16 2011.,Southern University and A&M College (Baton Rouge LA),Central HS (Baton Rouge LA),Cody Kevin,hallco01
102,Mitch Harris,29.169,Apr 25,Sep 30 2015,1,STL,0.0,6-4,240,R,R,Nov 7 1985,Ocala FL US,Drafted by the St. Louis Cardinals in the 13th round of the 2008 amateur draft. Player signed March 2 2009.,United States Naval Academy (Annapolis MD),,Mitchell Andrew,harrimi03
103,Marcus Hatley,27.097,Jul 1,Jul 7 2015,/1,STL,0.1,6-5,220,R,R,Mar 26 1988,Honolulu HI US,Drafted by the Chicago Cubs in the 39th round of the 2006 amateur draft. Player signed May 30 2007.,Palomar College (San Marcos CA),Mission Hills HS (San Marcos CA),Marcus Allen,hatlema01
104,Slade Heathcott,24.234,May 20,Oct 3 2015,/98H,NYY,0.4,6-1,205,L,L,Sep 28 1990,Texarkana TX US,Drafted by the New York Yankees in the 1st round (29th pick) of the 2009 amateur draft. Player signed August 17 2009.,,Texas HS (Texarkana TX),Zachary Slade,heathsl01
105,Austin Hedges,22.259,May 4,,2/H,SDP,-1.5,6-0,220,R,R,Aug 18 1992,San Juan Capistrano CA US,Drafted by the San Diego Padres in the 2nd round of the 2011 amateur draft. Player signed August 15 2011.,,JSerra Catholic HS (San Juan Capistrano CA),Austin Charles,hedgeau01
106,Óscar Hernández,22.003,Jul 12,Aug 1 2020,2/HD,ARI,-0.3,6-1,230,R,R,Jul 9 1993,Punto Fijo Falcon VE,Signed by the Tampa Bay Rays as an amateur free agent in 2009.,,,Óscar Eduardo,hernaos01
107,Odúbel Herrera,23.098,Apr 6,Jul 31 2022,*8H,PHI,13.3,5-11,200,L,R,Dec 29 1991,San Jose Anzoategui VE,Signed by the Texas Rangers as an amateur free agent in 2008.,,,David Odúbel,herreod01
108,Keith Hessler,26.146,Aug 8,Sep 30 2016,1,ARI,-0.2,6-4,244,L,L,Mar 15 1989,Washington DC US,Signed by the Arizona Diamondbacks as an amateur free agent in 2011.,Coastal Carolina University (Conway SC),Springbrook HS (Silver Spring MD),Keith Alexander,hesslke01
109,John Hicks,25.363,Aug 29,Jul 21 2021,2/DH5,SEA,-0.3,6-2,230,R,R,Aug 31 1989,Richmond VA US,Drafted by the Seattle Mariners in the 4th round of the 2011 amateur draft. Player signed July 6 2011.,University of Virginia (Charlottesville VA),Goochland HS (Goochland VA),John Austin,hicksjo02
110,Dalier Hinojosa,29.082,May 3,Apr 28 2016,/1,BOS,1.2,6-1,230,R,R,Feb 10 1986,Isla de la Juventud CU,Signed by the Boston Red Sox as an amateur free agent in 2013.,,,Dalier,hinojda01
111,Adrian Houser,22.236,Sep 26,,/1,MIL,3.6,6-3,242,R,R,Feb 2 1993,Tahlequah OK US,Drafted by the Houston Astros in the 2nd round of the 2011 amateur draft. Player signed June 8 2011.,,Locust Grove HS (Locust Grove OK),Adrian David,housead01
112,Edgar Ibarra,26.002,Jun 2,Jun 5 2015,/1,LAA,0.1,6-0,190,L,L,May 31 1989,Valencia Carabobo VE,Signed by the Minnesota Twins as an amateur free agent in 2006.,,U. E. Camp Solo (Venezuela),Edgar Alexander,ibarred01
113,Raisel Iglesias,25.098,Apr 12,,1,CIN,16.5,6-2,190,R,R,Jan 4 1990,Isla de la Juventud CU,Signed by the Cincinnati Reds as an amateur free agent in 2014.,,,Raisel,iglesra01
114,Jay Jackson,27.322,Sep 14,Jun 20 2024,/1,SDP,0.6,6-1,195,R,R,Oct 27 1987,Greenville SC US,Drafted by the Chicago Cubs in the 9th round of the 2008 amateur draft. Player signed June 10 2008.,Furman University (Greenville SC),Christ Church Episcopal HS (Greenville SC),Randy,jacksja01
115,Luke Jackson,24.011,Sep 4,,/1,TEX,1.7,6-2,210,R,R,Aug 24 1991,Fort Lauderdale FL US,Drafted by the Texas Rangers in the 1st round (45th pick) of the 2010 amateur draft. Player signed August 16 2010.,,Calvary Christian Academy (Fort Lauderdale FL),Luke Ray,jackslu01
116,Travis Jankowski,24.067,Aug 21,,89/H,SDP,4.1,6-3,195,L,R,Jun 15 1991,Ephrata PA US,Drafted by the San Diego Padres in the 1st round (44th pick) of the 2012 amateur draft. Player signed June 26 2012.,State University of New York at Stony Brook (Stony Brook NY),Lancaster Catholic HS (Lancaster PA),Travis Paul,jankotr01
117,Brian Johnson,24.226,Jul 21,Sep 26 2019,/1,BOS,0.9,6-3,250,L,L,Dec 7 1990,Lakeland FL US,Drafted by the Boston Red Sox in the 1st round (31st pick) of the 2012 amateur draft. Player signed June 28 2012.,University of Florida (Gainesville FL),Cocoa Beach HS (Cocoa Beach FL),Christopher Brian,johnsbr02
118,Micah Johnson,24.109,Apr 6,Oct 1 2017,4/H,CHW,-0.9,6-0,210,L,R,Dec 18 1990,Indianapolis IN US,Drafted by the Chicago White Sox in the 9th round of the 2012 amateur draft. Player signed June 8 2012.,Indiana University Bloomington (Bloomington IN),Park Tudor HS (Indianapolis IN),Micah Drew,johnsmi04
119,Taylor Jungmann,25.173,Jun 9,Apr 5 2017,1,MIL,1.3,6-6,210,R,R,Dec 18 1989,Temple TX US,Drafted by the Milwaukee Brewers in the 1st round (12th pick) of the 2011 amateur draft. Player signed August 15 2011.,University of Texas at Austin (Austin TX),Georgetown HS (Georgetown TX),Taylor Heath,jungmta01
120,Jung Ho Kang,28.003,Apr 8,Jul 29 2019,56H,PIT,5.9,6-0,210,R,R,Apr 5 1987,Gwangju Gwangju KR,Signed as a Free Agent with the Pittsburgh Pirates in 2015.,,Gwangju Jeil (Gwangju South Korea),Jung Ho,kangju01
121,Keone Kela,21.356,Apr 7,May 7 2021,1,TEX,5.1,6-1,220,R,R,Apr 16 1993,Los Angeles CA US,Drafted by the Texas Rangers in the 12th round of the 2012 amateur draft. Player signed June 6 2012.,Everett Community College (Everett WA),Chief Sealth HS (Seattle WA),Keone Cole,kelake01
122,Ryan Kelly,27.243,Jun 30,Sep 25 2015,1,ATL,-0.4,6-2,180,R,R,Oct 30 1987,Memphis TN US,Drafted by the Pittsburgh Pirates in the 26th round of the 2006 amateur draft. Player signed May 30 2007.,Walters State Community College (Morristown TN),Hilton Head HS (Hilton Head SC),William Ryan,kellyry01
123,Max Kepler,22.229,Sep 27,,/H9,MIN,21.1,6-4,225,L,L,Feb 10 1993,Berlin DE,Signed by the Minnesota Twins as an amateur free agent in 2009.,,John F. Kennedy School (Berlin Germany),Maximilian,keplema01
124,Guido Knudson,26.017,Aug 22,Sep 2 2015,/1,DET,-0.3,6-1,185,R,R,Aug 5 1989,San Diego CA US,Drafted by the Detroit Tigers in the 28th round of the 2011 amateur draft. Player signed June 16 2011.,University of California San Diego (La Jolla CA),Bonita Vista HS (Chula Vista CA),Guido Joel,knudsgu01
125,Kyle Kubitza,24.330,Jun 10,Oct 2 2015,5/H47D,LAA,-0.3,6-3,210,L,R,Jul 15 1990,Arlington TX US,Drafted by the Atlanta Braves in the 3rd round of the 2011 amateur draft. Player signed June 10 2011.,Texas State University (San Marcos TX),Colleyville Heritage HS (Colleyville TX),Kyle Andrew,kubitky01
126,Tyler Ladendorf,27.032,Apr 8,Oct 2 2021,/7H4856,OAK,-0.4,5-11,195,R,R,Mar 7 1988,Park Ridge IL US,Drafted by the Minnesota Twins in the 2nd round of the 2008 amateur draft. Player signed June 8 2008.,Howard College (Big Spring TX),Maine Township HS West (Des Plaines IL),Tyler James,ladenty01
127,Ryan LaMarre,26.274,Aug 22,Jul 29 2021,8/H79,CIN,-0.4,6-1,215,R,L,Nov 21 1988,Royal Oak MI US,Drafted by the Cincinnati Reds in the 2nd round of the 2010 amateur draft. Player signed June 11 2010.,University of Michigan (Ann Arbor MI),Jackson Lumen Christ HS (Jackson MI),Ryan Michael,lamarry01
128,John Lamb,25.035,Aug 14,Jun 26 2018,1,CIN,-1.8,6-4,205,L,L,Jul 10 1990,La Palma CA US,Drafted by the Kansas City Royals in the 5th round of the 2008 amateur draft. Player signed June 8 2008.,,Laguna Hills HS (Laguna Hills CA),John Michael,lambjo02
129,Raudel Lazo,26.146,Sep 5,Oct 3 2015,/1,MIA,0.1,5-9,180,L,L,Apr 12 1989,Pinar del Rio CU,Signed by the Florida Marlins as an amateur free agent in 2011.,,,Raudel,lazora01
130,Jack Leathersich,24.289,Apr 29,Oct 1 2017,1,NYM,0.4,5-11,205,R,L,Jul 14 1990,Beverly MA US,Drafted by the New York Mets in the 5th round of the 2011 amateur draft. Player signed June 26 2011.,University of Massachusetts Lowell (Lowell MA),Beverly HS (Beverly MA),John Victor,leathja01
131,Zach Lee,23.315,Jul 25,Apr 18 2017,/1,LAD,-0.3,6-3,195,R,R,Sep 13 1991,Plano TX US,Drafted by the Los Angeles Dodgers in the 1st round (28th pick) of the 2010 amateur draft. Player signed August 16 2010.,,McKinney HS (McKinney TX),Zachary Stephen,leeza01
132,Arnold Leon,26.228,Apr 22,Apr 9 2016,1,OAK,-0.1,6-1,210,R,R,Sep 6 1988,Culiacan Sinaloa MX,Signed as a Free Agent with the Oakland Athletics in 2008.,,,Alex Arnold,leonar01
133,Adam Liberatore,27.340,Apr 17,Jun 20 2018,1,LAD,1.0,6-3,243,L,L,May 12 1987,Bellflower CA US,Drafted by the Tampa Bay Rays in the 21st round of the 2010 amateur draft. Player signed June 14 2010.,Tennessee Technological University (Cookeville TN),Blackhawk HS (Beaver Falls PA),Adam Joseph,liberad01
134,Jacob Lindgren,22.074,May 25,Jun 12 2015,/1,NYY,0.0,5-11,195,R,L,Mar 12 1993,Biloxi MS US,Drafted by the New York Yankees in the 2nd round of the 2014 amateur draft. Player signed June 13 2014.,Mississippi State University (Mississippi State MS),St. Stanislaus HS (Bay St. Louis MS),Jacob Stephen,lindgja01
135,Francisco Lindor,21.212,Jun 14,,6/HD,CLE,51.2,5-10,190,B,R,Nov 14 1993,Caguas PR,Drafted by the Cleveland Indians in the 1st round (8th pick) of the 2011 amateur draft. Player signed August 15 2011.,,Montverde Academy (Montverde FL),Francisco Miguel,lindofr01
136,Ryan Lollis,28.200,Jul 4,Aug 20 2015,/7H9,SFG,-0.1,6-1,190,L,L,Dec 16 1986,Houston TX US,Drafted by the San Francisco Giants in the 37th round of the 2009 amateur draft. Player signed June 17 2009.,University of Missouri (Columbia MO),Houston Christian HS (Houston TX),Ryan Matthew,lolliry01
137,Jorge López,22.231,Sep 29,,/1,MIL,0.1,6-3,200,R,R,Feb 10 1993,Caguas PR,Drafted by the Milwaukee Brewers in the 2nd round of the 2011 amateur draft. Player signed August 5 2011.,,Caguas Military Academy (Caguas Puerto Rico),Jorge Yabiel,lopezjo02
138,Michael Lorenzen,23.115,Apr 29,,1/H,CIN,12.1,6-3,217,R,R,Jan 4 1992,Anaheim CA US,Drafted by the Cincinnati Reds in the 1st round (38th pick) of the 2013 amateur draft. Player signed June 21 2013.,California State University Fullerton (Fullerton CA),Fullerton Union HS (Fullerton CA),Michael Clifton,lorenmi01
139,Dixon Machado,23.092,May 25,Aug 4 2022,6/H,DET,-1.2,6-0,190,R,R,Feb 22 1992,San Cristobal Tachira VE,Signed by the Detroit Tigers as an amateur free agent in 2008.,,,Dixon Javier,machadi01
140,Mikie Mahtook,25.131,Apr 10,Apr 10 2019,789/HD,TBR,0.3,6-2,220,R,R,Nov 30 1989,Lafayette LA US,Drafted by the Tampa Bay Rays in the 1st round (31st pick) of the 2011 amateur draft. Player signed August 15 2011.,Louisiana State University (Baton Rouge LA),St. Thomas More Catholic HS (Lafayette LA),Michael Anthony,mahtomi01
141,Luke Maile,24.207,Sep 1,,2/H,TBR,1.8,6-3,225,R,R,Feb 6 1991,Edgewood KY US,Drafted by the Tampa Bay Rays in the 8th round of the 2012 amateur draft. Player signed June 8 2012.,University of Kentucky (Lexington KY),Covington Catholic HS (Park Hills KY),Luke Richard,mailelu01
142,Sugar Ray Marimón,26.196,Apr 14,Sep 25 2015,1,ATL,-0.5,6-1,195,R,R,Sep 30 1988,Cartagena Bolivar CO,Signed by the Kansas City Royals as an amateur free agent in 2006.,,,Sugar Ray,marimsu01
143,Matt Marksberry,24.340,Jul 31,Jul 30 2016,1,ATL,-0.4,6-1,180,L,L,Aug 25 1990,Cincinnati OH US,Drafted by the Atlanta Braves in the 15th round of the 2013 amateur draft. Player signed June 13 2013.,Campbell University (Buies Creek NC),Glen Este HS (Batavia OH),Matthew Gates,marksma01
144,Deven Marrero,24.307,Jun 28,Sep 10 2022,5/H6D4,BOS,-0.4,6-0,190,R,R,Aug 25 1990,Miami FL US,Drafted by the Boston Red Sox in the 1st round (24th pick) of the 2012 amateur draft. Player signed June 20 2012.,Arizona State University (Tempe AZ),American Heritage HS (Plantation FL),Deven Sommer,marrede01
145,Jefry Marte,24.014,Jul 5,Sep 30 2018,3H/5D,DET,0.3,6-1,220,R,R,Jun 21 1991,La Romana La Romana DO,Signed by the New York Mets as an amateur free agent in 2007.,,,Jefry Leonal,marteje01
146,Ketel Marte,21.292,Jul 31,,6/48H,SEA,32.5,6-0,210,B,R,Oct 12 1993,Nizao Peravia DO,Signed by the Seattle Mariners as an amateur free agent in 2010.,,,Ketel Ricardo,marteke01
147,Cody Martin,25.215,Apr 7,Aug 6 2017,1,ATL,-0.7,6-3,230,R,R,Sep 4 1989,Dos Palos CA US,Drafted by the Atlanta Braves in the 7th round of the 2011 amateur draft. Player signed June 10 2011.,Gonzaga University (Spokane WA),Dos Palos HS (Dos Palos CA),Cody Matthew,martico01
148,Rafael Martín,30.334,Apr 15,Sep 30 2016,1,WSN,-0.2,6-3,225,R,R,May 16 1984,San Fernando CA US,Signed as a Free Agent with the Washington Nationals in 2010.,,,Rafael,martira04
149,Steven Matz,24.030,Jun 28,,/1,NYM,11.0,6-2,205,R,L,May 29 1991,Stony Brook NY US,Drafted by the New York Mets in the 2nd round of the 2009 amateur draft. Player signed August 17 2009.,,Ward Melville HS (East Setauket NY),Steven Jakob,matzst01
150,Cory Mazzoni,25.190,Apr 27,Jul 28 2018,/1,SDP,-1.2,6-1,210,R,R,Oct 19 1989,Evans City PA US,Drafted by the New York Mets in the 2nd round of the 2011 amateur draft. Player signed June 10 2011.,North Carolina State University (Raleigh NC),Seneca Valley HS (Harmony PA),Cory Mitchell,mazzoco01
151,Lance McCullers Jr.,21.228,May 18,,1,HOU,10.6,6-1,200,L,R,Oct 2 1993,Tampa FL US,Drafted by the Houston Astros in the 1st round (41st pick) of the 2012 amateur draft. Player signed June 18 2012.,,Jesuit HS (Tampa FL),Lance Graye,mcculla02
152,Scott McGough,25.293,Aug 20,,/1,MIA,-1.1,5-11,190,R,R,Oct 31 1989,Monroeville PA US,Drafted by the Los Angeles Dodgers in the 5th round of the 2011 amateur draft. Player signed June 11 2011.,University of Oregon (Eugene OR),Plum HS (Pittsburgh PA),Scott Thomas,mcgousc01
153,Andrew McKirahan,25.063,Apr 12,Sep 25 2015,1,ATL,-0.4,6-2,200,R,L,Feb 8 1990,Austin TX US,Drafted by the Chicago Cubs in the 21st round of the 2011 amateur draft. Player signed July 2 2011.,University of Texas at Austin (Austin TX),Georgetown HS (Georgetown TX),Andrew David,mckiran01
154,Alex Meyer,25.174,Jun 26,Jul 19 2017,/1,MIN,0.7,6-9,225,R,R,Jan 3 1990,Greensburg IN US,Drafted by the Washington Nationals in the 1st round (23rd pick) of the 2011 amateur draft. Player signed August 15 2011.,University of Kentucky (Lexington KY),Greensburg Community HS (Greensburg IN),Alex John,meyeral01
155,Adalberto Mondesí,20.095,Oct 30,Apr 26 2022,,KCR,4.4,6-1,200,B,R,Jul 27 1995,Los Angeles CA US,Signed by the Kansas City Royals as an amateur free agent in 2011.,,,Raul Adalberto,mondera02
156,Frankie Montas,22.165,Sep 2,Sep 27 2024,/1,CHW,7.6,6-2,255,R,R,Mar 21 1993,Sainagua San Cristobal DO,Signed by the Boston Red Sox as an amateur free agent in 2009.,,Colegio Creciendo (San Cristobal Dominican Republic),Francelis,montafr02
157,Mike Montgomery,25.336,Jun 2,Sep 26 2020,1,SEA,5.9,6-4,219,L,L,Jul 1 1989,Mission Hills CA US,Drafted by the Kansas City Royals in the 1st round (36th pick) of the 2008 amateur draft. Player signed June 15 2008.,,William S. Hart HS (Santa Clarita CA),Michael Paul,montgmi01
158,Diego Moreno,27.336,Jun 22,May 21 2017,/1,NYY,-0.1,6-1,235,R,R,Jul 21 1987,Higuerote Miranda VE,Signed by the Pittsburgh Pirates as an amateur free agent in 2006.,,,Diego Rafael,morendi01
159,Adam Morgan,25.114,Jun 21,Sep 29 2021,1,PHI,1.1,6-1,200,L,L,Feb 27 1990,Tampa FL US,Drafted by the Philadelphia Phillies in the 3rd round of the 2011 amateur draft. Player signed June 21 2011.,University of Alabama (Tuscaloosa AL),Kell HS (Marietta GA),Adam Christopher,morgaad01
160,Akeel Morris,22.215,Jun 17,Jun 26 2018,/1,NYM,0.1,6-1,205,R,R,Nov 14 1992,St. Thomas St. Thomas VI,Drafted by the New York Mets in the 10th round of the 2010 amateur draft. Player signed June 15 2010.,,Charlotte Amalie HS (St. Thomas U. S. Virgin Islands),Akeel Jamael,morriak01
161,Jon Moscot,23.294,Jun 5,Jun 5 2016,/1,CIN,-0.6,6-4,210,R,R,Aug 15 1991,Santa Monica CA US,Drafted by the Cincinnati Reds in the 4th round of the 2012 amateur draft. Player signed June 11 2012.,Pepperdine University (Malibu CA),Palisades Charter HS (Pacific Palisades CA),Jonathan Solomon,moscojo01
162,Max Muncy,24.243,Apr 25,,35H/D,OAK,23.8,5-10,215,L,R,Aug 25 1990,Midland TX US,Drafted by the Oakland Athletics in the 5th round of the 2012 amateur draft. Player signed June 18 2012.,Baylor University (Waco TX),Keller HS (Keller TX),Maxwell Steven,muncyma01
163,Daniel Muno,26.067,Apr 17,Jul 24 2015,H/54D,NYM,-0.3,6-1,195,B,R,Feb 9 1989,Long Beach CA US,Drafted by the New York Mets in the 8th round of the 2011 amateur draft. Player signed June 12 2011.,California State University Fresno (Fresno CA),Loyola HS (Los Angeles CA),Daniel Joseph,munoda01
164,Toru Murata,30.039,Jun 28,Jun 28 2015,/1,CLE,-0.2,6-0,175,L,R,May 20 1985,Osaka Osaka JP,Signed as a Free Agent with the Cleveland Indians in 2010.,Osaka Taiiku University (Japan),,Toru,muratto01
165,Tom Murphy,24.162,Sep 12,May 4 2024,2,COL,4.8,6-0,218,R,R,Apr 3 1991,West Monroe NY US,Drafted by the Colorado Rockies in the 3rd round of the 2012 amateur draft. Player signed June 14 2012.,University at Buffalo State University of New York (Buffalo NY),Paul V. Moore HS (Central Square NY),Thomas James,murphto04
166,Colton Murray,25.133,Sep 2,Oct 2 2016,/1,PHI,-0.5,6-0,195,R,R,Apr 22 1990,Overland Park KS US,Drafted by the Philadelphia Phillies in the 13th round of the 2011 amateur draft. Player signed June 20 2011.,University of Kansas (Lawrence KS),Olathe East HS (Olathe KS),Colton James,murraco02
167,Rey Navarro,25.123,Apr 24,May 20 2015,/4H,BAL,-0.1,5-10,185,B,R,Dec 22 1989,Caguas PR,Drafted by the Arizona Diamondbacks in the 3rd round of the 2007 amateur draft. Player signed June 11 2007.,,Puerto Rico Baseball Academy (Gurabo Puerto Rico),Reynaldo Luis,navarre01
168,Ángel Nesbitt,24.125,Apr 8,Jun 10 2015,1,DET,-0.4,6-1,240,R,R,Dec 4 1990,Maracay Aragua VE,Signed by the Detroit Tigers as an amateur free agent in 2009.,,U. E. Hilario Cabrera Diaz (Venezuela),Ángel Ladimir,nesbian01
169,Justin Nicolino,23.210,Jun 20,Oct 1 2017,1/H,MIA,-0.7,6-3,195,L,L,Nov 22 1991,Orlando FL US,Drafted by the Toronto Blue Jays in the 2nd round of the 2010 amateur draft. Player signed August 7 2010.,,University HS (Orlando FL),Justin Brian,nicolju01
170,Rico Noel,26.234,Sep 2,Oct 4 2015,H/D9,NYY,0.0,5-8,170,R,R,Jan 11 1989,Lawton OK US,Drafted by the San Diego Padres in the 5th round of the 2010 amateur draft. Player signed June 21 2010.,Coastal Carolina University (Conway SC),Lawton HS (Lawton OK),Jablonski Rico,noelri02
171,Aaron Nola,22.047,Jul 21,,1,PHI,35.3,6-2,200,R,R,Jun 4 1993,Baton Rouge LA US,Drafted by the Philadelphia Phillies in the 1st round (7th pick) of the 2014 amateur draft. Player signed June 12 2014.,Louisiana State University (Baton Rouge LA),Catholic HS (Baton Rouge LA),Aaron Michael,nolaaa01
172,Peter O'Brien,25.058,Sep 11,May 9 2019,/H7,ARI,-0.7,6-4,225,R,R,Jul 15 1990,Hialeah FL US,Drafted by the New York Yankees in the 2nd round of the 2012 amateur draft. Player signed June 23 2012.,Bethune-Cookman University (Daytona Beach FL) University of Miami (Coral Gables FL),G. Holmes Braddock HS (Miami FL),Peter Robert,obriepe01
173,Ryan O'Rourke,27.068,Jul 7,May 4 2019,1,MIN,0.1,6-3,230,R,L,Apr 30 1988,Worcester MA US,Drafted by the Minnesota Twins in the 13th round of the 2010 amateur draft. Player signed June 10 2010.,Merrimack College (North Andover MA),St. John's HS (Shrewsbury MA),Ryan Patrick,orourry01
174,Scott Oberg,25.032,Apr 14,Aug 16 2019,1,COL,4.6,6-2,207,R,R,Mar 13 1990,Tewksbury MA US,Drafted by the Colorado Rockies in the 15th round of the 2012 amateur draft. Player signed June 8 2012.,University of Connecticut (Storrs CT),Tewksbury Memorial HS (Tewksbury MA),Scott Michael,obergsc01
175,Nefi Ogando,26.098,Sep 9,Oct 2 2016,/1,PHI,0.1,6-0,230,R,R,Jun 3 1989,Santo Domingo Distrito Nacional DO,Signed by the Boston Red Sox as an amateur free agent in 2010.,,Colego Mosonieo II (Santo Domingo Dominican Republic),Nefi Ismael,ogandne01
176,Héctor Olivera,30.149,Sep 1,Apr 11 2016,5/H,ATL,-0.4,6-2,230,R,R,Apr 5 1985,Santiago de Cuba CU,Signed by the Los Angeles Dodgers as an amateur free agent in 2015.,,,Héctor,olivehe01
177,Tyler Olson,25.187,Apr 7,Aug 1 2019,1,SEA,1.3,6-3,205,R,L,Oct 2 1989,Spokane WA US,Drafted by the Seattle Mariners in the 7th round of the 2013 amateur draft. Player signed June 13 2013.,Gonzaga University (Spokane WA),University HS (Spokane Valley WA),Tyler Ray,olsonty01
178,Paulo Orlando,29.159,Apr 9,Jul 23 2018,97H/8D,KCR,1.7,6-2,215,R,R,Nov 1 1985,Sao Paulo Sao Paulo BR,Signed by the Chicago White Sox as an amateur free agent in 2005.,,,Paulo Roberto,orlanpa01
179,Josh Osich,26.303,Jul 3,Jul 26 2021,1,SFG,-0.9,6-2,235,L,L,Sep 3 1988,Boise ID US,Drafted by the San Francisco Giants in the 6th round of the 2011 amateur draft. Player signed August 15 2011.,Oregon State University (Corvallis OR),Bishop Kelly HS (Boise ID),Joshua Michael,osichjo01
180,Roberto Osuna,20.060,Apr 8,Aug 1 2020,1,TOR,8.6,6-2,217,R,R,Feb 7 1995,Juan Jose Rios Sinaloa MX,Signed as a Free Agent with the Toronto Blue Jays in 2011.,,,Roberto,osunaro01
181,Henry Owens,23.014,Aug 4,Sep 29 2016,1,BOS,0.1,6-6,220,L,L,Jul 21 1992,Orange CA US,Drafted by the Boston Red Sox in the 1st round (36th pick) of the 2011 amateur draft. Player signed August 15 2011.,,Edison HS (Huntington Beach CA),Henry Cole,owenshe02
182,Jarrett Parker,26.163,Jun 13,Jul 7 2019,/9H78,SFG,1.1,6-4,225,L,L,Jan 1 1989,Fort Belvoir VA US,Drafted by the San Francisco Giants in the 2nd round of the 2010 amateur draft. Player signed August 16 2010.,University of Virginia (Charlottesville VA),Colonial Forge HS (Stafford VA),Jarrett Paul,parkeja03
183,James Pazos,24.123,Sep 5,Aug 30 2020,1,NYY,0.9,6-2,252,R,L,May 5 1991,Gilbert AZ US,Drafted by the New York Yankees in the 13th round of the 2012 amateur draft. Player signed June 11 2012.,University of San Diego (San Diego CA),Highland HS (Gilbert AZ),James Manuel,pazosja01
184,Ariel Peña,26.108,Sep 5,Apr 4 2016,/1,MIL,-0.1,6-3,245,R,R,May 20 1989,Los Jovillos Azua DO,Signed by the Los Angeles Angels of Anaheim as an amateur free agent in 2007.,,,Ariel,penaar01
185,José Peraza,21.102,Aug 10,Oct 3 2021,/48H,LAD,0.6,6-0,210,R,R,Apr 30 1994,Barinas Barinas VE,Signed by the Atlanta Braves as an amateur free agent in 2010.,,,José Francisco,perazjo01
186,Carlos Pérez,24.190,May 5,Sep 30 2023,2/H3D,LAA,1.2,5-11,210,R,R,Oct 27 1990,Valencia Carabobo VE,Signed by the Toronto Blue Jays as an amateur free agent in 2008.,,,Carlos Eduardo,perezca02
187,Williams Pérez,23.352,May 8,Sep 11 2016,1,ATL,-0.8,6-0,240,R,R,May 21 1991,Acarigua Portuguesa VE,Signed by the Atlanta Braves as an amateur free agent in 2009.,,,Williams David,perezwi01
188,Branden Pinder,26.079,Apr 15,Apr 20 2016,1,NYY,0.5,6-4,215,R,R,Jan 26 1989,Corona CA US,Drafted by the New York Yankees in the 16th round of the 2011 amateur draft. Player signed June 13 2011.,California State University Long Beach (Long Beach CA) Santa Ana College (Santa Ana CA),Centennial HS (Corona CA),Branden Henry,pindebr01
189,Stephen Piscotty,24.188,Jul 21,Aug 14 2022,793/H8,STL,7.1,6-3,211,R,R,Jan 14 1991,Pleasanton CA US,Drafted by the St. Louis Cardinals in the 1st round (36th pick) of the 2012 amateur draft. Player signed June 16 2012.,Stanford University (Palo Alto CA),Amador Valley HS (Pleasanton CA),Stephen Edward,piscost01
190,Kevin Plawecki,24.054,Apr 21,Oct 4 2022,2/H,NYM,2.3,6-2,208,R,R,Feb 26 1991,Hinsdale IL US,Drafted by the New York Mets in the 1st round (35th pick) of the 2012 amateur draft. Player signed June 12 2012.,Purdue University (West Lafayette IN),Westfield HS (Westfield IN),Kevin Jeffrey,plaweke01
191,Noé Ramirez,25.193,Jul 3,Aug 30 2022,1,BOS,1.6,6-3,205,R,R,Dec 22 1989,Los Angeles CA US,Drafted by the Boston Red Sox in the 4th round of the 2011 amateur draft. Player signed August 15 2011.,California State University Fullerton (Fullerton CA),Alhambra HS (Alhambra CA),Noé,ramirno01
