Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
98,Ryne Harper,30.004,Mar 31,Oct 2 2021,1,MIN,0.7,6-3,217,R,R,Mar 27 1989,Nashville TN US,Drafted by the Atlanta Braves in the 37th round of the 2011 amateur draft. Player signed June 9 2011.,Austin Peay State University (Clarksville TN),Clarksville HS (Clarksville TN),Ryne Richard,harpery01
99,Geoff Hartlieb,25.160,May 18,Jun 21 2024,1,PIT,-1.5,6-5,240,R,R,Dec 9 1993,Highland IL US,Drafted by the Pittsburgh Pirates in the 29th round of the 2016 amateur draft. Player signed June 17 2016.,Lindenwood University (St. Charles MO),,Geoffery Thomas,hartlge01
100,Hunter Harvey,24.251,Aug 17,,/1,BAL,3.7,6-3,233,R,R,Dec 9 1994,Catawba NC US,Drafted by the Baltimore Orioles in the 1st round (22nd pick) of the 2013 amateur draft. Player signed June 25 2013.,,Bandys HS (Catawba NC),Hunter Luke,harvehu01
101,Joe Harvey,27.091,Apr 10,Aug 20 2020,/1,NYY,0.2,6-2,236,R,R,Jan 9 1992,Audobon PA US,Drafted by the New York Yankees in the 19th round of the 2014 amateur draft. Player signed June 11 2014.,University of Pittsburgh (Pittsburgh PA),Kennedy-Kenrick Catholic HS (Norristown PA),Joseph Robert,harvejo01
102,Adam Haseley,23.053,Jun 4,Jun 29 2023,879/H,PHI,1.5,6-1,190,L,L,Apr 12 1996,Orlando FL US,Drafted by the Philadelphia Phillies in the 1st round (8th pick) of the 2017 amateur draft. Player signed June 23 2017.,University of Virginia (Charlottesville VA),The First Academy (Orlando FL),Adam Donald,haselad01
103,Taylor Hearn,24.238,Apr 25,Aug 28 2023,/1,TEX,-1.1,6-6,230,L,L,Aug 30 1994,Royse City TX US,Drafted by the Washington Nationals in the 5th round of the 2015 amateur draft. Player signed June 16 2015.,Oklahoma Baptist University (Shawnee OK) San Jacinto College North Campus (Houston TX),Royse City HS (Royse City TX),Taylor Lynn,hearnta01
104,Scott Heineman,26.241,Aug 2,Jun 27 2021,/8973,TEX,-0.4,6-1,220,R,R,Dec 4 1992,Pacific Palisades CA US,Drafted by the Texas Rangers in the 11th round of the 2015 amateur draft. Player signed June 24 2015.,University of Oregon (Eugene OR),Crespi Carmelite HS (Encino CA),Scott Matthew,heinesc01
105,Tyler Heineman,28.077,Sep 4,,/H2,MIA,1.8,5-10,190,B,R,Jun 19 1991,Pacific Palisades CA US,Drafted by the Houston Astros in the 8th round of the 2012 amateur draft. Player signed June 22 2012.,University of California Los Angeles (Los Angeles CA),Windward School (Los Angeles CA),Tyler Andrew,heinety01
106,Ryan Helsley,24.272,Apr 16,,1,STL,7.5,6-2,235,R,R,Jul 18 1994,Tahlequah OK US,Drafted by the St. Louis Cardinals in the 5th round of the 2015 amateur draft. Player signed June 15 2015.,Northeastern State University (Tahlequah OK),,Ryan Dalton,helslry01
107,Jimmy Herget,25.301,Jul 7,,/1,CIN,3.5,6-3,170,R,R,Sep 9 1993,Tampa FL US,Drafted by the Cincinnati Reds in the 6th round of the 2015 amateur draft. Player signed June 12 2015.,University of South Florida (Tampa FL),Thomas Jefferson HS (Tampa FL),Jimmy Matthew,hergeji01
108,Darwinzon Hernández,22.127,Apr 23,Aug 10 2022,1,BOS,0.5,6-2,255,L,L,Dec 17 1996,Ciudad Bolivar Bolivar VE,Signed by the Boston Red Sox as an amateur free agent in 2013.,,,Darwinzon David,hernada02
109,Jonathan Hernández,23.046,Aug 21,Aug 7 2024,/1,TEX,0.5,6-3,190,R,R,Jul 6 1996,Memphis TN US,Signed by the Texas Rangers as an amateur free agent in 2013.,,,Jonathan,hernajo02
110,Sam Hilliard,25.187,Aug 27,Sep 29 2024,8/H97,COL,2.8,6-5,236,L,L,Feb 21 1994,Mansfield TX US,Drafted by the Colorado Rockies in the 15th round of the 2015 amateur draft. Player signed June 13 2015.,Crowder College (Neosho MO) Wichita State University (Wichita KS),Mansfield HS (Mansfield TX),Samuel Beauman,hillisa01
111,Keston Hiura,22.285,May 14,Jul 21 2024,4/H,MIL,0.9,5-10,208,R,R,Aug 2 1996,Valencia CA US,Drafted by the Milwaukee Brewers in the 1st round (9th pick) of the 2017 amateur draft. Player signed June 21 2017.,University of California Irvine (Irvine CA),Valencia HS (Santa Clarita CA),Keston Wee Hing Natsuo,hiurake01
112,Nico Hoerner,22.119,Sep 9,,6/48H,CHC,17.7,5-11,200,R,R,May 13 1997,Oakland CA US,Drafted by the Chicago Cubs in the 1st round (24th pick) of the 2018 amateur draft. Player signed June 19 2018.,Stanford University (Palo Alto CA),Head-Royce School (Oakland CA),Nicholas Mackie,hoernni01
113,Wei-Chieh Huang,25.209,Apr 23,May 14 2019,/1,TEX,-0.1,6-2,175,R,R,Sep 26 1993,Taitung TW,Signed by the Arizona Diamondbacks as an amateur free agent in 2014.,,,Wei-Chieh,huangwe01
114,Danny Hultzen,29.284,Sep 8,Sep 24 2019,/1,CHC,0.2,6-3,210,L,L,Nov 28 1989,Bethesda MD US,Drafted by the Seattle Mariners in the 1st round (2nd pick) of the 2011 amateur draft. Player signed August 15 2011.,University of Virginia (Charlottesville VA),St. Albans School (Washington DC),Daniel Alexander,hultzda01
115,Cole Irvin,25.101,May 12,Sep 24 2024,1,PHI,2.3,6-4,225,L,L,Jan 31 1994,Anaheim CA US,Drafted by the Philadelphia Phillies in the 5th round of the 2016 amateur draft. Player signed June 23 2016.,University of Oregon (Eugene OR),Servite HS (Anaheim CA),Cole RJ,irvinco01
116,Alex Jackson,23.103,Apr 7,Aug 30 2024,/2,ATL,-1.4,6-1,238,R,R,Dec 25 1995,San Diego CA US,Drafted by the Seattle Mariners in the 1st round (6th pick) of the 2014 amateur draft. Player signed June 23 2014.,,Rancho Bernardo HS (San Diego CA),Alexander James,jacksal02
117,Drew Jackson,25.243,Mar 28,Apr 20 2022,/8H7,BAL,-0.1,6-2,200,R,R,Jul 28 1993,Berkeley CA US,Drafted by the Seattle Mariners in the 5th round of the 2015 amateur draft. Player signed June 16 2015.,Stanford University (Palo Alto CA),Miramonte HS (Orinda CA),Drew Hamilton,jacksdr01
118,Eduardo Jiménez,24.033,May 7,Aug 7 2019,/1,DET,0.1,6-2,215,R,R,Apr 4 1995,Araya Sucre VE,Signed by the Detroit Tigers as an amateur free agent in 2011.,,,Eduardo Rafael,jimened01
119,Eloy Jiménez,22.121,Mar 28,Sep 21 2024,*7/D,CHW,5.3,6-4,250,R,R,Nov 27 1996,Santo Domingo Distrito Nacional DO,Signed by the Chicago Cubs as an amateur free agent in 2013.,,,Eloy Arturo,jimenel02
120,Connor Joe,26.224,Mar 28,,/7H,SFG,3.4,5-11,205,R,R,Aug 16 1992,San Diego CA US,Drafted by the Pittsburgh Pirates in the 1st round (39th pick) of the 2014 amateur draft. Player signed June 16 2014.,University of San Diego (San Diego CA),Poway HS (Poway CA),Connor Kok-Wy,joeco01
121,James Karinchak,23.357,Sep 14,Sep 30 2023,/1,CLE,3.0,6-3,215,R,R,Sep 22 1995,Newburgh NY US,Drafted by the Cleveland Indians in the 9th round of the 2017 amateur draft. Player signed June 22 2017.,Bryant University (Smithfield RI),Valley Central HS (Montgomery NY),James Stephen,karinja01
122,Anthony Kay,24.170,Sep 7,Oct 1 2023,/1,TOR,-0.2,6-0,225,L,L,Mar 21 1995,Stony Brook NY US,Drafted by the New York Mets in the 1st round (31st pick) of the 2016 amateur draft. Player signed July 13 2016.,University of Connecticut (Storrs CT),Ward Melville HS (East Setauket NY),Anthony Benjamin,kayan01
123,Kyle Keller,26.098,Aug 4,Oct 3 2021,1,MIA,-0.4,6-4,205,R,R,Apr 28 1993,Metairie LA US,Drafted by the Miami Marlins in the 18th round of the 2015 amateur draft. Player signed June 14 2015.,Southeastern Louisiana University (Hammond LA),Jesuit HS (New Orleans LA),Kyle Robert,kelleky01
124,Mitch Keller,23.053,May 27,,1,PIT,6.9,6-3,212,R,R,Apr 4 1996,Cedar Rapids IA US,Drafted by the Pittsburgh Pirates in the 2nd round of the 2014 amateur draft. Player signed June 13 2014.,,Xavier HS (Cedar Rapids IA),Mitch Thomas,kellemi03
125,Trevor Kelley,26.255,Jul 2,Aug 25 2023,1,BOS,-0.9,6-2,210,R,R,Oct 20 1992,Providence RI US,Drafted by the Boston Red Sox in the 36th round of the 2015 amateur draft. Player signed June 19 2015.,University of North Carolina at Chapel Hill (Chapel Hill NC),,Trevor Michael,kelletr01
126,Merrill Kelly,30.169,Apr 1,,1,ARI,14.6,6-2,202,R,R,Oct 14 1988,Houston TX US,Drafted by the Tampa Bay Rays in the 8th round of the 2010 amateur draft. Player signed June 26 2010.,Arizona State University (Tempe AZ) Yavapai College (Prescott AZ),Desert Mountain HS (Scottsdale AZ),Kenneth Merrill,kellyme01
127,Carter Kieboom,21.235,Apr 26,Oct 1 2023,6/H,WSN,-1.8,6-1,221,R,R,Sep 3 1997,Marietta GA US,Drafted by the Washington Nationals in the 1st round (28th pick) of the 2016 amateur draft. Player signed June 16 2016.,,Walton HS (Marietta GA),Carter Alswinn,kieboca01
128,Yusei Kikuchi,27.277,Mar 21,,1,SEA,5.6,6-0,210,L,L,Jun 17 1991,Morioka Iwate JP,Signed as a Free Agent with the Seattle Mariners in 2019.,,Hanamaki Higashi (Iwate Japan),Yusei,kikucyu01
129,Michael King,24.125,Sep 27,,/1,NYY,10.9,6-3,210,R,R,May 25 1995,Rochester NY US,Drafted by the Miami Marlins in the 12th round of the 2016 amateur draft. Player signed June 20 2016.,Boston College (Chestnut Hill MA),Bishop Hendricken HS (Warwick RI),Michael McRae,kingmi01
130,Branden Kline,27.203,Apr 20,Sep 25 2020,1,BAL,0.1,6-3,210,R,R,Sep 29 1991,Frederick MD US,Drafted by the Baltimore Orioles in the 2nd round of the 2012 amateur draft. Player signed July 9 2012.,University of Virginia (Charlottesville VA),Governor Thomas Johnson HS (Frederick MD),Branden Alexander,klinebr01
131,Andrew Knizner,24.119,Jun 2,Jul 27 2024,2/H3,STL,0.7,6-1,225,R,R,Feb 3 1995,Glen Allen VA US,Drafted by the St. Louis Cardinals in the 7th round of the 2016 amateur draft. Player signed June 18 2016.,North Carolina State University (Raleigh NC),,Andrew Robert,kniznan01
132,Joel Kuhnel,24.178,Aug 16,Aug 24 2024,1,CIN,-0.4,6-5,290,R,R,Feb 19 1995,Goldsboro NC US,Drafted by the Cincinnati Reds in the 11th round of the 2016 amateur draft. Player signed June 20 2016.,University of Texas at Arlington (Arlington TX),Sunrise Mountain HS (Peoria AZ),Joel Kenneth,kuhnejo01
133,Brady Lail,26.003,Aug 12,May 18 2021,/1,NYY,-0.2,6-2,200,R,R,Aug 9 1993,South Jordan UT US,Drafted by the New York Yankees in the 18th round of the 2012 amateur draft. Player signed July 6 2012.,,Bingham HS (South Jordan UT),Brady Joe,lailbr01
134,Travis Lakins Sr.,24.298,Apr 23,May 11 2022,1,BOS,0.6,6-1,220,R,R,Jun 29 1994,Middletown OH US,Drafted by the Boston Red Sox in the 6th round of the 2015 amateur draft. Player signed July 14 2015.,The Ohio State University (Columbus OH),,Travis Clay,lakintr01
135,Peter Lambert,22.049,Jun 6,Aug 22 2024,1/H,COL,-0.7,6-2,208,R,R,Apr 18 1997,San Dimas CA US,Drafted by the Colorado Rockies in the 2nd round of the 2015 amateur draft. Player signed June 25 2015.,,San Dimas HS (San Dimas CA),Peter Joseph,lambepe01
136,Kyle Lewis,24.059,Sep 10,Aug 19 2023,9/8H,SEA,1.8,6-4,222,R,R,Jul 13 1995,Snellville GA US,Drafted by the Seattle Mariners in the 1st round (11th pick) of the 2016 amateur draft. Player signed June 11 2016.,Mercer University (Macon GA),Shiloh HS (Snellville GA),Kyle Alexander,lewisky01
137,Domingo Leyba,23.284,Jun 22,Aug 1 2021,H/465,ARI,-1.1,5-8,205,B,R,Sep 11 1995,Santo Domingo Distrito Nacional DO,Signed by the Detroit Tigers as an amateur free agent in 2012.,,,Domingo Junior,leybado01
138,Shed Long Jr.,23.262,May 11,Jul 28 2021,47/H5D,SEA,-0.4,5-8,184,L,R,Aug 22 1995,Birmingham AL US,Drafted by the Cincinnati Reds in the 12th round of the 2013 amateur draft. Player signed June 12 2013.,,Jacksonville HS (Jacksonville AL),Shedric Bernard,longsh01
139,Tim Lopes,25.030,Jul 24,Sep 19 2021,7/H4D9,SEA,0.5,5-10,180,R,R,Jun 24 1994,Los Angeles CA US,Drafted by the Seattle Mariners in the 6th round of the 2012 amateur draft. Player signed June 12 2012.,,Edison HS (Huntington Beach CA),Timothy Aaron,lopesti01
140,Nicky Lopez,24.062,May 14,,46/HD,KCR,5.6,5-10,185,L,R,Mar 13 1995,Naperville IL US,Drafted by the Kansas City Royals in the 5th round of the 2016 amateur draft. Player signed June 15 2016.,Creighton University (Omaha NE),Naperville Central HS (Naperville IL),Nicholas,lopezni01
141,Richard Lovelady,23.276,Apr 9,,1,KCR,0.2,6-0,185,L,L,Jul 7 1995,Hinesville GA US,Drafted by the Kansas City Royals in the 10th round of the 2016 amateur draft. Player signed June 15 2016.,Kennesaw State University (Kennesaw GA),,Richard Tyler,lovelri01
142,Nathaniel Lowe,23.296,Apr 29,,3DH/5,TBR,11.7,6-4,220,L,R,Jul 7 1995,Norfolk VA US,Drafted by the Tampa Bay Rays in the 13th round of the 2016 amateur draft. Player signed June 15 2016.,Mercer University (Macon GA) Mississippi State University (Mississippi State MS) St. Johns River State College (Palatka FL),Pope HS (Marietta GA),David Nathaniel,lowena01
143,Elvis Luciano,19.044,Mar 31,Sep 27 2019,1,TOR,0.1,6-3,210,R,R,Feb 15 2000,Boca Chica Santo Domingo DO,Signed by the Arizona Diamondbacks as an amateur free agent in 2016.,,,Elvis Enmanuel,luciael01
144,Gavin Lux,21.283,Sep 2,,4/HD,LAD,7.7,5-11,190,L,R,Nov 23 1997,Kenosha WI US,Drafted by the Los Angeles Dodgers in the 1st round (20th pick) of the 2016 amateur draft. Player signed June 15 2016.,,Indian Trail HS (Kenosha WI),Gavin Thomas,luxga01
145,Jesús Luzardo,21.346,Sep 11,,/1,OAK,10.6,6-0,218,L,L,Sep 30 1997,Lima Lima PE,Drafted by the Washington Nationals in the 3rd round of the 2016 amateur draft. Player signed June 20 2016.,,Marjory Stoneman Douglas HS (Parkland FL),Jesús Guillermo,luzarje01
146,Nick Margevicius,22.285,Mar 30,Apr 25 2021,1,SDP,-1.2,6-5,225,L,L,Jun 18 1996,Cleveland OH US,Drafted by the San Diego Padres in the 7th round of the 2017 amateur draft. Player signed June 19 2017.,Rider University (Lawrenceville NJ),,Nicholas Phillip,margeni01
147,Parker Markel,28.239,May 12,Jun 4 2022,/1,SEA,-0.3,6-5,240,R,R,Sep 15 1990,Newport Beach CA US,Drafted by the Tampa Bay Rays in the 39th round of the 2010 amateur draft. Player signed July 24 2010.,Yavapai College (Prescott AZ),Mountain Ridge HS (Glendale AZ),Parker Michael,markepa01
148,Brett Martin,23.356,Apr 19,Sep 16 2022,1,TEX,1.4,6-4,200,L,L,Apr 28 1995,Morristown TN US,Drafted by the Texas Rangers in the 4th round of the 2014 amateur draft. Player signed June 10 2014.,Walters State Community College (Morristown TN),Morristown East HS (Morristown TN),Brett Ryan,martibr01
149,Corbin Martin,23.135,May 12,Jul 30 2022,/1,HOU,-1.0,6-2,225,R,R,Dec 28 1995,Hempstead TX US,Drafted by the Houston Astros in the 2nd round of the 2017 amateur draft. Player signed June 28 2017.,Texas A&M University (College Station TX),Cypress Ranch HS (Cypress TX),Corbin Montgomery,martico02
150,Jason Martin,23.213,Apr 6,Sep 13 2021,7/H8,PIT,-0.7,5-8,185,L,R,Sep 5 1995,Corona CA US,Drafted by the Houston Astros in the 8th round of the 2013 amateur draft. Player signed June 12 2013.,,Orange Lutheran HS (Orange CA),Jason,martija03
151,Richie Martin,24.096,Mar 28,Jul 3 2022,*6/HD,BAL,-1.9,5-11,190,R,R,Dec 22 1994,Detroit MI US,Drafted by the Oakland Athletics in the 1st round (20th pick) of the 2015 amateur draft. Player signed June 30 2015.,University of Florida (Gainesville FL),Bloomingdale HS (Valrico FL),Richard Allen,martiri01
152,James Marvel,25.356,Sep 8,Sep 28 2019,/1,PIT,-0.4,6-4,215,R,R,Sep 17 1993,San Francisco CA US,Drafted by the Pittsburgh Pirates in the 36th round of the 2015 amateur draft. Player signed July 13 2015.,Duke University (Durham NC),Campolindo HS (Moraga CA),James Michael,marveja01
153,Dustin May,21.330,Aug 2,,1,LAD,3.1,6-6,180,R,R,Sep 6 1997,Justin TX US,Drafted by the Los Angeles Dodgers in the 3rd round of the 2016 amateur draft. Player signed June 20 2016.,,Northwest HS (Justin TX),Dustin Jake,maydu01
154,Jack Mayfield,28.239,May 27,Jun 17 2022,6/4H5,HOU,-0.1,5-11,190,R,R,Sep 30 1990,Del Rio TX US,Signed by the Houston Astros as an amateur free agent in 2013.,University of Oklahoma (Norman OK),,David Jack,mayfija01
155,Chris Mazza,29.255,Jun 29,Apr 17 2022,/1,NYM,-0.2,6-4,190,R,R,Oct 17 1989,Walnut Creek CA US,Drafted by the Minnesota Twins in the 27th round of the 2011 amateur draft. Player signed August 14 2011.,Menlo College (Atherton CA),Clayton Valley Charter HS (Concord CA),Christopher James,mazzach01
156,Ryan McBroom,27.147,Sep 3,Jul 21 2021,9/3H7,KCR,-0.2,6-3,220,R,L,Apr 9 1992,Fredericksburg VA US,Drafted by the Toronto Blue Jays in the 15th round of the 2014 amateur draft. Player signed June 11 2014.,West Virginia University (Morgantown WV),,Ryan P.,mcbrory01
157,Reggie McClain,26.259,Aug 2,Aug 30 2020,1,SEA,-0.2,6-2,180,R,R,Nov 16 1992,Duluth GA US,Drafted by the Seattle Mariners in the 13th round of the 2016 amateur draft. Player signed June 17 2016.,University of Missouri (Columbia MO),Northview HS (Duluth GA),Reginald Kristen,mcclare01
158,Brendan McKay,23.193,Jun 29,Sep 29 2019,1/HD,TBR,-0.1,6-2,220,L,L,Dec 18 1995,Beaver Falls PA US,Drafted by the Tampa Bay Rays in the 1st round (4th pick) of the 2017 amateur draft. Player signed June 27 2017.,University of Louisville (Louisville KY),Blackhawk HS (Beaver Falls PA),Brendan Joel,mckaybr01
159,David McKay,24.050,May 20,Jul 24 2022,/1,SEA,0.0,6-3,205,R,R,Mar 31 1995,Melbourne FL US,Drafted by the Kansas City Royals in the 14th round of the 2016 amateur draft. Player signed June 17 2016.,Florida Atlantic University (Boca Raton FL),Viera HS (Melbourne FL),David,mckayda02
160,Erick Mejia,24.300,Sep 5,Sep 20 2020,/8H46,KCR,-0.5,6-0,195,B,R,Nov 9 1994,Villa Mella Santo Domingo DO,Signed by the Seattle Mariners as an amateur free agent in 2012.,,,Erick Augusto,mejiaer01
161,Seth Mejias-Brean,28.152,Sep 4,Sep 28 2019,/H365,SDP,0.4,6-2,205,R,R,Apr 5 1991,Tucson AZ US,Drafted by the Cincinnati Reds in the 8th round of the 2012 amateur draft. Player signed July 2 2012.,University of Arizona (Tucson AZ),Cienega HS (Vail AZ),Seth Wayne,mejiase01
162,Danny Mendick,25.340,Sep 3,Jul 12 2024,/HD645,CHW,0.0,5-10,195,R,R,Sep 28 1993,Rochester NY US,Drafted by the Chicago White Sox in the 22nd round of the 2015 amateur draft. Player signed June 11 2015.,Monroe Community College (Rochester NY) University of Massachusetts Lowell (Lowell MA),Pittsford Mendon HS (Pittsford NY),Daniel Christopher,mendida01
163,Conner Menez,24.053,Jul 21,May 13 2022,/1H,SFG,0.0,6-2,207,L,L,May 29 1995,Hollister CA US,Drafted by the San Francisco Giants in the 14th round of the 2016 amateur draft. Player signed June 14 2016.,The Master's University (Santa Clarita CA),San Benito HS (Hollister CA),Conner Scott,menezco01
164,Óscar Mercado,24.149,May 14,Jul 1 2023,*87/H9D,CLE,2.3,6-1,197,R,R,Dec 16 1994,Cartagena Bolivar CO,Drafted by the St. Louis Cardinals in the 2nd round of the 2013 amateur draft. Player signed June 17 2013.,,Vivian Gaither HS (Tampa FL),Óscar Mauricio,mercaos01
165,Ian Miller,27.195,Sep 4,Aug 23 2020,/879H,MIN,0.1,6-0,170,L,R,Feb 21 1992,Philadelphia PA US,Drafted by the Seattle Mariners in the 14th round of the 2013 amateur draft. Player signed June 11 2013.,Wagner College (Staten Island NY),Bishop Shanahan HS (Downingtown PA),Ian Andrew,milleia01
166,Dylan Moore,26.230,Mar 20,,764H59/3D81,SEA,8.1,6-0,205,R,R,Aug 2 1992,Yorba Linda CA US,Drafted by the Texas Rangers in the 7th round of the 2015 amateur draft. Player signed June 10 2015.,Cypress College (Cypress CA) University of Central Florida (Orlando FL),El Dorado HS (Placentia CA),Dylan Scott,mooredy01
167,Brian Moran,30.340,Sep 5,Apr 14 2022,1,MIA,-0.1,6-4,225,L,L,Sep 30 1988,Rye NY US,Drafted by the Seattle Mariners in the 7th round of the 2009 amateur draft. Player signed July 1 2009.,University of North Carolina at Chapel Hill (Chapel Hill NC),Iona Preparatory School (New Rochelle NY),Brian William,moranbr01
168,Adrián Morejón,20.144,Jul 21,,/1,SDP,0.9,5-11,224,L,L,Feb 27 1999,La Habana La Habana CU,Signed by the San Diego Padres as an amateur free agent in 2016.,,,Adrián,morejad01
169,Andrés Muñoz,20.177,Jul 12,,1,SDP,6.3,6-2,222,R,R,Jan 16 1999,Los Mochis Sinaloa MX,Signed by the San Diego Padres as an amateur free agent in 2015.,,,Andrés Clemente,munozan01
170,Sean Murphy,24.335,Sep 4,,2/HD,OAK,14.7,6-3,228,R,R,Oct 4 1994,Peekskill NY US,Drafted by the Oakland Athletics in the 3rd round of the 2016 amateur draft. Player signed June 16 2016.,Wright State University (Dayton OH),Centerville HS (Centerville OH),Sean Michael,murphse01
171,Josh Naylor,21.336,May 24,,79H/D,SDP,6.0,5-10,235,L,L,Jun 22 1997,Mississauga ON CA,Drafted by the Miami Marlins in the 1st round (12th pick) of the 2015 amateur draft. Player signed June 26 2015.,,St. Joan of Arc Catholic SS (Mississauga ON),Joshua-Douglas James,naylojo01
172,Sheldon Neuse,24.263,Aug 30,Sep 21 2022,4/5D,OAK,-0.8,6-0,232,R,R,Dec 10 1994,Fort Worth TX US,Drafted by the Washington Nationals in the 2nd round of the 2016 amateur draft. Player signed June 18 2016.,University of Oklahoma (Norman OK),Fossil Ridge HS (Keller TX),Sheldon Lynn,neusesh01
173,Stephen Nogosek,24.159,Jun 19,Jun 8 2023,/1,NYM,-0.3,6-2,205,R,R,Jan 11 1995,Roseville CA US,Drafted by the Boston Red Sox in the 6th round of the 2016 amateur draft. Player signed June 18 2016.,University of Oregon (Eugene OR),Woodcreek HS (Roseville CA),Stephen James,nogosst01
174,Austin Nola,29.170,Jun 16,Jul 15 2023,34/25H79,SEA,4.8,6-0,197,R,R,Dec 28 1989,Baton Rouge LA US,Drafted by the Miami Marlins in the 5th round of the 2012 amateur draft. Player signed June 12 2012.,Louisiana State University (Baton Rouge LA),Catholic HS (Baton Rouge LA),Austin Kyle,nolaau01
175,Jake Noll,25.022,Mar 30,Sep 27 2020,/H35,WSN,-0.2,6-1,213,R,R,Mar 8 1994,Punta Gorda FL US,Drafted by the Washington Nationals in the 7th round of the 2016 amateur draft. Player signed June 16 2016.,Florida Gulf Coast University (Fort Myers FL),Charlotte HS (Punta Gorda FL),Jacob,nollja01
176,Dom Nuñez,24.208,Aug 13,Aug 18 2022,2/H,COL,-1.0,5-11,212,L,R,Jan 17 1995,Elk Grove CA US,Drafted by the Colorado Rockies in the 6th round of the 2013 amateur draft. Player signed June 18 2013.,,Elk Grove HS (Elk Grove CA),Dominic Manuel,nunezdo01
177,Brian O'Grady,27.083,Aug 8,Aug 13 2021,H8/73D,CIN,0.3,6-2,220,L,R,May 17 1992,Philadelphia PA US,Drafted by the Cincinnati Reds in the 8th round of the 2014 amateur draft. Player signed June 8 2014.,Rutgers the State University of New Jersey (New Brunswick NJ),,Brian Patrick,ogradbr01
178,Chris Paddack,23.082,Mar 31,,1,SDP,3.3,6-5,217,R,R,Jan 8 1996,Austin TX US,Drafted by the Miami Marlins in the 8th round of the 2015 amateur draft. Player signed June 10 2015.,,Cedar Park HS (Cedar Park TX),Christopher Joseph,paddach01
179,Joe Palumbo,24.225,Jun 8,Aug 1 2020,/1,TEX,-0.4,6-0,195,L,L,Oct 26 1994,Stony Brook NY US,Drafted by the Texas Rangers in the 30th round of the 2013 amateur draft. Player signed June 13 2013.,,St. John the Baptist HS (West Islip NY),Joseph Anthony,palumjo01
180,Joel Payamps,25.136,Aug 21,,/1,ARI,4.0,6-3,214,R,R,Apr 7 1994,Santiago Santiago DO,Signed by the Colorado Rockies as an amateur free agent in 2010.,,,Joel Elias,payamjo01
181,Pedro Payano,24.282,Jul 6,Aug 15 2019,/1,TEX,-0.1,6-2,170,R,R,Sep 27 1994,New York NY US,Signed by the Texas Rangers as an amateur free agent in 2011.,,,Pedro Julio,payanpe01
182,Zach Plesac,24.127,May 28,Jun 28 2024,1,CLE,3.3,6-3,220,R,R,Jan 21 1995,Crown Point IN US,Drafted by the Cleveland Indians in the 12th round of the 2016 amateur draft. Player signed June 22 2016.,Ball State University (Muncie IN),,Zach Robert,plesaza01
183,Colin Poche,25.142,Jun 8,,1,TBR,1.5,6-3,225,L,L,Jan 17 1994,Flower Mound TX US,Drafted by the Arizona Diamondbacks in the 14th round of the 2016 amateur draft. Player signed June 13 2016.,Dallas Baptist University (Dallas TX) University of Arkansas (Fayetteville AR),Edward S. Marcus HS (Flower Mound TX),Colin Michael,pocheco01
184,Sean Poppen,25.096,Jun 19,Oct 5 2022,/1,MIN,-0.5,6-3,210,R,R,Mar 15 1994,Virginia Beach VA US,Drafted by the Minnesota Twins in the 19th round of the 2016 amateur draft. Player signed June 18 2016.,Harvard University (Cambridge MA),,Sean Russell,poppese01
185,A.J. Puk,24.118,Aug 21,,1,OAK,3.6,6-7,248,L,L,Apr 25 1995,Minneapolis MN US,Drafted by the Oakland Athletics in the 1st round (6th pick) of the 2016 amateur draft. Player signed June 30 2016.,University of Florida (Gainesville FL),Washington HS (Cedar Rapids IA),Andrew Jacob,pukaj01
186,Cal Quantrill,24.080,May 1,,1,SDP,8.1,6-3,195,L,R,Feb 10 1995,Port Hope ON CA,Drafted by the San Diego Padres in the 1st round (8th pick) of the 2016 amateur draft. Player signed June 13 2016.,Stanford University (Palo Alto CA),Trinity College School (Port Hope ON),Cal Paul,quantca01
187,José Quijada,23.166,Apr 24,Sep 28 2024,1,MIA,0.3,5-11,215,L,L,Nov 9 1995,Caripito Monagas VE,Signed by the Miami Marlins as an amateur free agent in 2013.,,,José Gregorio,quijajo01
188,Harold Ramírez,24.247,May 11,Aug 9 2024,*798H,MIA,3.6,5-11,232,R,R,Sep 6 1994,Cartagena Bolivar CO,Signed by the Pittsburgh Pirates as an amateur free agent in 2011.,,,Harold Andres,ramirha02
189,Nick Ramirez,29.283,May 11,Sep 9 2024,1,DET,1.2,6-4,232,L,L,Aug 1 1989,Anaheim Hills CA US,Drafted by the Milwaukee Brewers in the 4th round of the 2011 amateur draft. Player signed June 24 2011.,California State University Fullerton (Fullerton CA),Katella HS (Anaheim CA),Nicholas Randolph,ramirni01
190,Matt Ramsey,29.213,Apr 25,Apr 25 2019,/1,LAA,0.0,5-11,210,R,R,Sep 24 1989,Oak Ridge TN US,Drafted by the Tampa Bay Rays in the 19th round of the 2011 amateur draft. Player signed August 13 2011.,University of Tennessee (Knoxville TN),Farragut HS (Knoxville TN),Matthew Garrett,ramsema01
191,Rangel Ravelo,27.054,Jun 17,Sep 25 2020,H/3,STL,-0.3,6-0,235,R,R,Apr 24 1992,La Habana La Habana CU,Drafted by the Chicago White Sox in the 6th round of the 2010 amateur draft. Player signed June 10 2010.,,Hialeah HS (Hialeah FL),Rangel,ravelra01
