Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
89,Orlando Hudson,24.224,Jul 24,Oct 3 2012,4/H,TOR,30.9,6-0,190,B,R,Dec 12 1977,Darlington SC US,Drafted by the Toronto Blue Jays in the 43rd round of the 1997 amateur draft. Player signed May 20 1998.,Spartanburg Methodist College (Spartanburg SC),Darlington HS (Darlington SC),Orlando Thill,hudsoor01
90,Omar Infante,20.255,Sep 7,Jun 6 2016,6/4,DET,17.0,5-11,195,R,R,Dec 26 1981,Puerto La Cruz Anzoategui VE,Signed by the Detroit Tigers as an amateur free agent in 1999.,,Guanta (Guanta Venezuela),Omar Rafael,infanom01
91,Kazuhisa Ishii,28.209,Apr 6,Sep 28 2005,1,LAD,-0.4,6-0,215,L,L,Sep 9 1973,Chiba Chiba JP,Signed as a Free Agent with the Los Angeles Dodgers in 2002.,,Tokyo Gakukan Urayasu HS (Japan),Kazuhisa,ishiika01
92,Hansel Izquierdo,25.109,Apr 21,Jun 24 2002,1,FLA,-0.1,6-2,205,R,R,Jan 2 1977,La Habana La Habana CU,Drafted by the Florida Marlins in the 7th round of the 1995 amateur draft. Player signed June 14 1995.,,Miami Senior HS (Miami FL) Southwest Miami HS (Miami FL),Hansel,izquiha02
93,Delvin James,24.103,Apr 16,Sep 29 2002,/1,TBD,-0.2,6-4,222,R,R,Jan 3 1978,Nacogdoches TX US,Drafted by the Tampa Bay Devil Rays in the 14th round of the 1996 amateur draft. Player signed June 11 1996.,,Nacogdoches HS (Nacogdoches TX),Delvin DeWayne,jamesde01
94,Jason Jiménez,26.144,Jun 3,Sep 28 2002,/1,TBD,-0.1,6-2,205,R,L,Jan 10 1976,Modesto CA US,Drafted by the Tampa Bay Devil Rays in the 28th round of the 1997 amateur draft. Player signed June 10 1997.,San Jose State University (San Jose CA),Elk Grove HS (Elk Grove CA),Jason Jon,jimenja01
95,Kevin Joseph,26.000,Aug 1,Aug 25 2002,1,STL,-0.1,6-4,200,R,R,Aug 1 1976,Camp Hill PA US,Drafted by the San Francisco Giants in the 6th round of the 1997 amateur draft. Player signed June 7 1997.,Rice University (Houston TX),Trinity Christian Academy (Addison TX),Kevin John,josepke01
96,Eric Junge,25.249,Sep 11,May 11 2003,/1,PHI,0.3,6-5,220,R,R,Jan 5 1977,Manhasset NY US,Drafted by the Los Angeles Dodgers in the 11th round of the 1999 amateur draft. Player signed June 5 1999.,Bucknell University (Lewisburg PA),Rye HS (Rye NY),Eric DeBari,jungeer01
97,Justin Kaye,25.334,May 9,May 16 2002,/1,SEA,-0.1,6-4,195,R,R,Jun 9 1976,Fort Lauderdale FL US,Drafted by the Seattle Mariners in the 19th round of the 1995 amateur draft. Player signed June 7 1995.,,Bishop Gorman HS (Las Vegas NV),Justin Malcolm,kayeju01
98,Austin Kearns,21.332,Apr 17,May 3 2013,97/H8,CIN,13.0,6-3,240,R,R,May 20 1980,Lexington KY US,Drafted by the Cincinnati Reds in the 1st round (7th pick) of the 1998 amateur draft. Player signed July 30 1998.,,Lafayette HS (Lexington KY),Austin Ryan,kearnau01
99,Kris Keller,24.084,May 24,May 24 2002,/1,DET,-0.1,6-2,225,R,R,Mar 1 1978,Williamsport PA US,Drafted by the Detroit Tigers in the 4th round of the 1996 amateur draft. Player signed June 29 1996.,,Duncan U. Fletcher HS (Neptune Beach FL) Neptune Beach HS (Neptune Beach FL),Kristopher Shane,kellekr01
100,Steve Kent,23.183,Apr 4,Sep 22 2002,1,TBD,-0.5,5-11,170,B,L,Oct 3 1978,Frankfurt Hesse DE,Drafted by the Seattle Mariners in the 9th round of the 1999 amateur draft. Player signed June 3 1999.,Odessa College (Odessa TX) Florida International University (Miami FL),Ellison HS (Killeen TX),Steven Patrick,kentst01
101,Jason Kershner,25.218,Jul 25,Jun 16 2004,1,SDP,1.2,6-2,165,L,L,Dec 19 1976,Scottsdale AZ US,Drafted by the Philadelphia Phillies in the 12th round of the 1995 amateur draft. Player signed June 8 1995.,,Saguaro HS (Scottsdale AZ),Jason Ashley,kershja01
102,Satoru Komiyama,36.201,Apr 4,Sep 11 2002,1,NYM,-0.4,6-0,183,R,R,Sep 15 1965,Kashiwa Chiba JP,,Waseda University (Japan),Shibaura Kodai Kashiwa HS (Japan),Satoru,komiysa01
103,Ben Kozlowski,22.034,Sep 19,Sep 28 2002,/1,TEX,0.0,6-6,220,L,L,Aug 16 1980,St. Petersburg FL US,Drafted by the Atlanta Braves in the 12th round of the 1999 amateur draft. Player signed June 12 1999.,Santa Fe College (Gainesville FL),Seminole HS (Seminole FL),Benjamin Anthony,kozlobe01
104,John Lackey,23.244,Jun 24,Oct 1 2017,1,ANA,37.2,6-6,235,R,R,Oct 23 1978,Abilene TX US,Drafted by the Anaheim Angels in the 2nd round of the 1999 amateur draft. Player signed June 9 1999.,Grayson College (Denison TX) University of Texas at Arlington (Arlington TX),Abilene HS (Abilene TX),John Derran,lackejo01
105,Jason Lane,25.139,May 10,Jul 28 2014,9H7/8,HOU,1.8,6-2,225,R,L,Dec 22 1976,Santa Rosa CA US,Drafted by the Houston Astros in the 6th round of the 1999 amateur draft. Player signed June 7 1999.,Santa Rosa Junior College (Santa Rosa CA) University of Southern California (Los Angeles CA),El Molino HS (Forestville CA),Jason Dean,laneja01
106,Ryan Langerhans,22.067,Apr 28,Sep 29 2013,/7,ATL,3.1,6-3,220,L,L,Feb 20 1980,San Antonio TX US,Drafted by the Atlanta Braves in the 3rd round of the 1998 amateur draft. Player signed June 28 1998.,,Round Rock HS (Round Rock TX),Ryan David,langery01
107,Joe Lawrence,25.054,Apr 8,Jul 22 2002,4/HD,TOR,-1.0,6-2,190,R,R,Feb 13 1977,Lake Charles LA US,Drafted by the Toronto Blue Jays in the 1st round (16th pick) of the 1996 amateur draft. Player signed July 1 1996.,,Alfred M. Barbe HS (Lake Charles LA),Joseph Dudley,lawrejo01
108,Cliff Lee,24.016,Sep 15,Jul 31 2014,/1,CLE,43.2,6-3,205,L,L,Aug 30 1978,Benton AR US,Drafted by the Montreal Expos in the 4th round of the 2000 amateur draft. Player signed July 6 2000.,Meridian Community College (Meridian MS) University of Arkansas (Fayetteville AR),Benton HS (Benton AR),Clifton Phifer,leecl02
109,José León,25.190,Jun 16,Sep 26 2004,35/HD7,BAL,-0.7,6-0,175,R,R,Dec 8 1976,Cayey PR,Drafted by the St. Louis Cardinals in the 22nd round of the 1994 amateur draft. Player signed June 11 1994.,,Albergue Olimpico School (Cayey Puerto Rico) Cayey (Cayey Puerto Rico),José Geraldo,leonjo01
110,Colby Lewis,22.242,Apr 1,Oct 1 2016,1,TEX,9.0,6-4,240,R,R,Aug 2 1979,Bakersfield CA US,Drafted by the Texas Rangers in the 1st round (38th pick) of the 1999 amateur draft. Player signed June 15 1999.,Bakersfield College (Bakersfield CA),North Bakersfield HS (Bakersfield CA),Colby Preston,lewisco01
111,Brad Lidge,25.124,Apr 26,Jun 16 2012,/1,HOU,7.9,6-5,210,R,R,Dec 23 1976,Sacramento CA US,Drafted by the Houston Astros in the 1st round (17th pick) of the 1998 amateur draft. Player signed July 2 1998.,University of Notre Dame (South Bend IN),Cherry Creek HS (Greenwood Village CO),Bradley Thomas,lidgebr01
112,Shane Loux,23.010,Sep 10,Sep 30 2012,/1,DET,-1.5,6-2,225,R,R,Aug 31 1979,Rapid City SD US,Drafted by the Detroit Tigers in the 2nd round of the 1997 amateur draft. Player signed June 14 1997.,,Highland HS (Gilbert AZ),Shane Alan,louxsh01
113,Ryan Ludwick,23.327,Jun 5,Sep 27 2014,8/7H9,TEX,11.1,6-2,215,R,L,Jul 13 1978,Satellite Beach FL US,Drafted by the Oakland Athletics in the 2nd round of the 1999 amateur draft. Player signed July 17 1999.,University of Nevada Las Vegas (Paradise NV),Durango HS (Las Vegas NV),Ryan Andrew,ludwiry01
114,Trey Lunsford,23.110,Sep 12,Jun 18 2003,/2,SFG,0.1,6-1,195,R,R,May 25 1979,Odessa TX US,Drafted by the San Francisco Giants in the 33rd round of the 2000 amateur draft. Player signed June 14 2000.,Grayson College (Denison TX) Texas Tech University (Lubbock TX),Central HS (San Angelo TX),James Lewis,lunsftr01
115,Brian Mallette,27.083,Apr 12,May 23 2002,/1,MIL,-0.2,6-0,185,R,R,Jan 19 1975,Dublin GA US,Drafted by the Milwaukee Brewers in the 27th round of the 1997 amateur draft. Player signed June 9 1997.,Columbus State University (Columbus GA) Kennesaw State University (Kennesaw GA),Dublin HS (Dublin GA),Brian Drew,mallebr01
116,Mike Maroth,24.295,Jun 8,Sep 24 2007,1,DET,4.0,6-0,180,L,L,Aug 17 1977,Orlando FL US,Drafted by the Boston Red Sox in the 3rd round of the 1998 amateur draft. Player signed July 5 1998.,University of Central Florida (Orlando FL),William R. Boone HS (Orlando FL),Michael Warren,marotmi01
117,Víctor Martínez,23.261,Sep 10,Sep 22 2018,/2HD,CLE,31.8,6-2,235,B,R,Dec 23 1978,Ciudad Bolivar Bolivar VE,Signed by the Cleveland Indians as an amateur free agent in 1996.,,Ciudad Bolivar (Ciudad Bolivar Venezuela),Víctor Jesús,martivi01
118,Julio Mateo,24.278,May 7,May 3 2007,1,SEA,4.1,5-11,235,R,R,Aug 2 1977,Bani Peravia DO,Signed by the Seattle Mariners as an amateur free agent in 1996.,,Bani (Bani Dominican Republic),Julio Cesar,mateoju01
119,Julius Matos,27.170,May 31,Sep 28 2003,45H/693D,SDP,-0.5,5-11,175,R,R,Dec 12 1974,New York NY US,Drafted by the Cleveland Indians in the 16th round of the 1994 amateur draft. Player signed June 4 1994.,South Suburban College (South Holland IL),Horlick HS (Racine WI),Julius,matosju01
120,Cody McKay,28.254,Sep 22,Oct 2 2004,/2H,OAK,-0.3,6-0,212,L,R,Jan 11 1974,Vancouver BC CA,Drafted by the Oakland Athletics in the 9th round of the 1996 amateur draft. Player signed June 8 1996.,Arizona State University (Tempe AZ),Horizon HS (Scottsdale AZ),Cody Dean,mckayco01
121,Kevin Mench,24.092,Apr 9,Oct 3 2010,97/HD8,TEX,5.5,6-0,215,R,R,Jan 7 1978,Wilmington DE US,Drafted by the Texas Rangers in the 4th round of the 1999 amateur draft. Player signed June 16 1999.,University of Delaware (Newark DE),St. Mark's HS (Wilmington DE),Kevin Ford,menchke01
122,Justin Miller,24.228,Apr 12,Jul 18 2010,1,TOR,1.2,6-2,215,R,R,Aug 27 1977,Torrance CA US,Drafted by the Colorado Rockies in the 5th round of the 1997 amateur draft. Player signed June 17 1997.,Los Angeles Harbor College (Wilmington CA),Torrance HS (Torrance CA),Justin Mark,milleju01
123,Mike Moriarty,28.034,Apr 11,May 4 2002,/6H45,BAL,-0.1,6-0,195,R,R,Mar 8 1974,Camden NJ US,Drafted by the Minnesota Twins in the 7th round of the 1995 amateur draft. Player signed June 18 1995.,Seton Hall University (South Orange NJ),Bishop Eustace Preparatory School (Pennsauken NJ),Michael Thomas,moriami01
124,Brett Myers,21.341,Jul 24,Apr 19 2013,1,PHI,14.6,6-4,240,R,R,Aug 17 1980,Jacksonville FL US,Drafted by the Philadelphia Phillies in the 1st round (12th pick) of the 1999 amateur draft. Player signed July 9 1999.,,Englewood HS (Jacksonville FL),Brett Allen,myersbr01
125,Shane Nance,24.351,Aug 24,Sep 28 2004,/1,MIL,-0.5,5-8,180,L,L,Sep 7 1977,Houston TX US,Drafted by the Los Angeles Dodgers in the 11th round of the 2000 amateur draft. Player signed June 12 2000.,University of Houston (Houston TX),J. Frank Dobie HS (Houston TX),Joseph Shane,nancesh01
126,Bry Nelson,28.107,May 14,Jul 15 2002,4H/789D,BOS,0.0,5-10,200,B,R,Jan 27 1974,Crossett AR US,Drafted by the Houston Astros in the 44th round of the 1993 amateur draft. Player signed August 13 1993.,Texarkana College (Texarkana TX),Crossett HS (Crossett AR),Bryant Lawrence,nelsobr01
127,Wil Nieves,24.299,Jul 21,Apr 29 2015,2/H,SDP,-2.2,5-11,190,R,R,Sep 25 1977,San Juan PR,Drafted by the San Diego Padres in the 47th round of the 1995 amateur draft. Player signed May 24 1996.,,Condado (Condado Puerto Rico) Eloisa Pascual HS (Condado Puerto Rico),Wilbert,nievewi01
128,Takahito Nomura,33.083,Apr 3,May 15 2002,1,MIL,-0.6,5-7,175,L,L,Jan 10 1969,Kochi Kochi JP,Signed as a Free Agent with the Milwaukee Brewers in 2002.,,Takaoka HS (Japan),Takahito,nomurta01
129,Abraham Núñez,25.210,Sep 3,Oct 3 2004,8/H79,FLA,-1.3,6-3,210,B,R,Feb 5 1977,Bajos de Haina San Cristobal DO,Signed by the Arizona Diamondbacks as an amateur free agent in 1996.,,Haina (Haina Dominican Republic),Abraham,nunezab02
130,Wes Obermueller,25.272,Sep 20,Jul 13 2007,/1,KCR,-1.0,6-2,195,R,R,Dec 22 1976,Cedar Rapids IA US,Drafted by the Kansas City Royals in the 2nd round of the 1999 amateur draft. Player signed June 22 1999.,Kirkwood Community College (Cedar Rapids IA) University of Iowa (Iowa City IA),Washington HS (Cedar Rapids IA),Wesley Mitchell,obermwe01
131,Miguel Olivo,24.062,Sep 15,May 11 2014,/2,CHW,8.0,6-0,230,R,R,Jul 15 1978,Villa Vasquez Monte Cristi DO,Signed by the Oakland Athletics as an amateur free agent in 1996.,,,Miguel Eduardo,olivomi01
132,John Patterson,24.171,Jul 20,May 5 2007,/1,ARI,5.0,6-6,200,R,R,Jan 30 1978,Orange TX US,Drafted by the Montreal Expos in the 1st round (5th pick) of the 1996 amateur draft. Player signed November 7 1996.,,West Orange-Stark HS (Orange TX),John Hollis,pattejo02
133,Josh Pearce,24.243,Apr 20,May 8 2004,/1,STL,-0.3,6-3,215,R,R,Aug 20 1977,Yakima WA US,Drafted by the St. Louis Cardinals in the 2nd round of the 1999 amateur draft. Player signed June 18 1999.,Centralia College (Centralia WA) Portland State University (Portland OR) University of Arizona (Tucson AZ),West Valley HS (Yakima WA),Joshua Ray,pearcjo01
134,Jason Pearson,26.157,Jun 4,Aug 20 2003,/1,SDP,-0.2,6-0,195,L,L,Dec 29 1975,Freeport IL US,Signed by the Florida Marlins as an amateur free agent in 1998.,Illinois State University (Normal IL),Freeport HS (Freeport IL),Jason John,pearsja01
135,Terry Pearson,30.145,Apr 4,Apr 13 2002,/1,DET,-0.2,6-0,200,R,R,Nov 10 1971,Tuscaloosa AL US,Signed by the Detroit Tigers as an amateur free agent in 2001.,University of West Alabama (Livingston AL),Pickens Academy (Carrollton AL),Terry Bobby Gene,pearste01
136,Jake Peavy,21.022,Jun 22,Sep 21 2016,1,SDP,39.2,6-1,195,R,R,May 31 1981,Mobile AL US,Drafted by the San Diego Padres in the 15th round of the 1999 amateur draft. Player signed June 9 1999.,,St. Paul's Episcopal School (Mobile AL),Jacob Edward,peavyja01
137,Alex Pelaez,26.040,May 16,May 18 2002,/345H,SDP,-0.1,5-9,190,R,R,Apr 6 1976,San Diego CA US,Drafted by the San Diego Padres in the 42nd round of the 1998 amateur draft. Player signed June 5 1998.,San Diego State University (San Diego CA),Chula Vista HS (Chula Vista CA),Alejandro,pelaeal01
138,Kit Pellow,28.351,Aug 14,Aug 22 2004,53/HD,KCR,-0.3,6-1,205,R,R,Aug 28 1973,Kansas City MO US,Drafted by the Kansas City Royals in the 22nd round of the 1996 amateur draft. Player signed June 5 1996.,Johnson County Community College (Overland Park KS) University of Arkansas (Fayetteville AR),Olathe North HS (Olathe KS),Kit Donovan,pelloki01
139,Dave Pember,24.102,Sep 3,Sep 26 2002,/1,MIL,-0.1,6-5,225,R,R,May 24 1978,Cincinnati OH US,Drafted by the Milwaukee Brewers in the 8th round of the 1999 amateur draft. Player signed August 15 1999.,Western Carolina University (Cullowhee NC),,David Joseph,pembeda01
140,Wily Mo Peña,20.230,Sep 10,Sep 25 2011,/H79,CIN,-1.2,6-3,260,R,R,Jan 23 1982,Laguna Salada Valverde DO,Signed by the New York Mets as an amateur free agent in 1998.,,Laguna Salada (Laguna Salada Dominican Republic),Wily Modesto,penawi01
141,Óliver Pérez,20.305,Jun 16,Apr 24 2022,1,SDP,10.6,6-3,225,L,L,Aug 15 1981,Culiacan Sinaloa MX,Signed by the San Diego Padres as an amateur free agent in 1999.,,Cobales (Culiacan Mexico),Óliver,perezol01
142,Brandon Phillips,21.077,Sep 13,Sep 30 2018,4,CLE,28.9,6-0,211,R,R,Jun 28 1981,Raleigh NC US,Drafted by the Montreal Expos in the 2nd round of the 1999 amateur draft. Player signed June 21 1999.,,Redan HS (Stone Mountain GA),Brandon Emil,phillbr01
143,Kevin Pickford,27.065,May 16,Jul 21 2002,1,SDP,-0.5,6-4,200,L,L,Mar 12 1975,Fresno CA US,Drafted by the Pittsburgh Pirates in the 2nd round of the 1993 amateur draft. Player signed June 10 1993.,,Clovis HS (Clovis CA) Clovis West HS (Fresno CA),Kevin Patrick,pickfke01
144,Andy Pratt,23.032,Sep 28,Apr 12 2004,/1,ATL,-0.3,5-11,160,L,L,Aug 27 1979,Mesa AZ US,Drafted by the Texas Rangers in the 9th round of the 1998 amateur draft. Player signed June 8 1998.,,Chino Valley HS (Chino Valley AZ),Andrew Elias,prattan01
145,Mark Prior,21.257,May 22,Aug 10 2006,1,CHC,16.6,6-5,230,R,R,Sep 7 1980,San Diego CA US,Drafted by the Chicago Cubs in the 1st round (2nd pick) of the 2001 amateur draft. Player signed August 23 2001.,Vanderbilt University (Nashville TN) University of Southern California (Los Angeles CA),University HS (San Diego CA),Mark William,priorma01
146,Brandon Puffer,26.194,Apr 17,Jun 26 2005,1,HOU,-0.3,6-3,190,R,R,Oct 5 1975,Downey CA US,Drafted by the Minnesota Twins in the 27th round of the 1994 amateur draft. Player signed June 10 1994.,,Capistrano Valley HS (Mission Viejo CA),Brandon Duane,puffebr01
147,Jon Rauch,23.187,Apr 2,May 17 2013,/1,CHW,6.2,6-11,290,R,R,Sep 27 1978,Louisville KY US,Drafted by the Chicago White Sox in the 3rd round of the 1999 amateur draft. Player signed June 9 1999.,Morehead State University (Morehead KY),Oldham County HS (Buckner KY),Jon Erich,rauchjo01
148,Michael Restovich,23.258,Sep 18,May 5 2007,/H7D9,MIN,-0.5,6-6,240,R,R,Jan 3 1979,Rochester MN US,Drafted by the Minnesota Twins in the 2nd round of the 1997 amateur draft. Player signed August 15 1997.,,Mayo HS (Rochester MN),Michael Jerome,restomi01
149,Jeriome Robertson,25.156,Sep 2,Jul 21 2004,1,HOU,-2.0,6-1,190,L,L,Mar 30 1977,San Jose CA US,Drafted by the Houston Astros in the 24th round of the 1995 amateur draft. Player signed August 22 1995.,,Exeter HS (Exeter CA),Jeriome Paul,roberje02
150,Nate Robertson,25.004,Sep 7,Sep 8 2010,/1,FLA,4.2,6-2,225,R,L,Sep 3 1977,Wichita KS US,Drafted by the Florida Marlins in the 5th round of the 1999 amateur draft. Player signed June 5 1999.,Wichita State University (Wichita KS),Maize HS (Maize KS),Nathan Daniel,roberna01
151,Fernando Rodney,25.047,May 4,Sep 28 2019,1,DET,7.5,5-11,240,R,R,Mar 18 1977,Santo Domingo Distrito Nacional DO,Signed by the Detroit Tigers as an amateur free agent in 1997.,,Liceo Sol Ana Nolan (San Pedro de Macoris Dominican Republic),Fernando,rodnefe01
152,Francisco Rodríguez,20.254,Sep 18,Jun 22 2017,/1,ANA,24.2,6-0,195,R,R,Jan 7 1982,Caracas Distrito Federal VE,Signed by the Anaheim Angels as an amateur free agent in 1998.,,Juan Lovera (Caracas Venezuela),Francisco Jose,rodrifr03
153,Ricardo Rodríguez,24.092,Aug 21,Aug 8 2005,/1,CLE,0.7,6-3,195,L,R,May 21 1978,Guayubin Monte Cristi DO,Signed by the Los Angeles Dodgers as an amateur free agent in 1996.,,Guayubin (Guayubin Dominican Republic),Ricardo Antonio,rodriri03
154,Eddie Rogers,24.007,Sep 5,Jul 8 2006,/6H,BAL,-0.5,6-0,190,R,R,Aug 29 1978,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Baltimore Orioles as an amateur free agent in 1997.,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),Edward Antonio,rogered01
155,Jason Romano,22.297,Apr 17,Jul 9 2005,7H/48D5,TEX,-1.4,6-0,185,R,R,Jun 24 1979,Tampa FL US,Drafted by the Texas Rangers in the 1st round (39th pick) of the 1997 amateur draft. Player signed July 11 1997.,,Hillsborough HS (Tampa FL),Jason Anthony,romanja01
156,David Ross,25.102,Jun 29,Oct 1 2016,/2H,LAD,10.1,6-2,230,R,R,Mar 19 1977,Bainbridge GA US,Drafted by the Los Angeles Dodgers in the 7th round of the 1998 amateur draft. Player signed June 9 1998.,Auburn University (Auburn AL) University of Florida (Gainesville FL),Florida HS (Tallahassee FL),David Wade,rossda01
157,Wilkin Ruan,23.287,Sep 1,Sep 28 2003,H/8,LAD,0.1,6-0,170,R,R,Nov 18 1978,Guaymate La Romana DO,Signed by the Montreal Expos as an amateur free agent in 1996.,,Guaymate (Guaymate Dominican Republic),Wilkin Chal,ruanwi01
158,Jim Rushford,28.163,Sep 3,Sep 29 2002,9/H7,MIL,-1.1,6-1,225,L,L,Mar 24 1974,Chicago IL US,Signed as a Free Agent with the Milwaukee Brewers in 2000.,San Diego State University (San Diego CA),Maine Township HS South (Park Ridge IL),James Thomas,rushfji01
159,Mike Ryan,25.076,Sep 20,Jun 14 2010,/78HD,MIN,-0.8,5-10,182,L,R,Jul 6 1977,Indiana PA US,Drafted by the Minnesota Twins in the 5th round of the 1996 amateur draft. Player signed June 7 1996.,,Indiana HS (Indiana PA),Michael Sean,ryanmi03
160,Kirk Saarloos,23.026,Jun 18,Sep 20 2008,1,HOU,1.1,6-0,185,R,R,May 23 1979,Long Beach CA US,Drafted by the Houston Astros in the 3rd round of the 2001 amateur draft. Player signed June 24 2001.,California State University Fullerton (Fullerton CA),Valley Christian HS (Cerritos CA),Kirk Craig,saarlki01
161,Carl Sadler,25.293,Jul 31,May 18 2003,1,CLE,0.6,6-2,180,L,L,Oct 11 1976,Gainesville FL US,Drafted by the Montreal Expos in the 34th round of the 1996 amateur draft. Player signed June 14 1996.,,Perry HS (Perry FL) Taylor County HS (Perry FL),William Carl,sadleca01
162,Oscar Salazar,23.287,Apr 10,Oct 2 2010,/4H56,DET,0.3,6-0,195,R,R,Jun 27 1978,Maracay Aragua VE,Signed by the Oakland Athletics as an amateur free agent in 1994.,,Maracay (Maracay Venezuela),Oscar Enrique,salazos01
163,Duaner Sánchez,22.243,Jun 14,May 14 2009,/1,ARI,1.7,6-2,210,R,R,Oct 14 1979,Cotui Sanchez Ramirez DO,Signed by the Arizona Diamondbacks as an amateur free agent in 1996.,,Cotui (Cotui Dominican Republic),Duaner,sanchdu01
164,Freddy Sanchez,24.263,Sep 10,Jun 10 2011,/H46D,BOS,15.8,6-0,200,R,R,Dec 21 1977,Hollywood CA US,Drafted by the Boston Red Sox in the 11th round of the 2000 amateur draft. Player signed June 14 2000.,Glendale Community College (Glendale CA) Dallas Baptist University (Dallas TX) Oklahoma City University (Oklahoma City OK),Burbank HS (Burbank CA),Frederick Philip,sanchfr01
165,Ramón Santiago,22.259,May 17,Sep 27 2014,6/HD,DET,7.3,5-11,185,B,R,Aug 31 1979,Las Matas de Farfan San Juan DO,Signed by the Detroit Tigers as an amateur free agent in 1998.,,Liceo Sergia Maria (Dominican Republic),Ramón DeJesus,santira01
166,Marco Scutaro,26.264,Jul 21,Jul 24 2014,4H/657,NYM,22.1,5-10,185,R,R,Oct 30 1975,San Felipe Yaracuy VE,Signed by the Cleveland Indians as an amateur free agent in 1994.,,Liceo Frederico Quiroz (Caracas Venezuela),Marcos,scutama01
167,Todd Sears,26.329,Sep 17,Sep 27 2003,/3H,MIN,0.0,6-5,215,R,R,Oct 23 1975,Des Moines IA US,Drafted by the Colorado Rockies in the 3rd round of the 1997 amateur draft. Player signed July 3 1997.,University of Nebraska-Lincoln (Lincoln NE),Ankeny HS (Ankeny IA),Todd Andrew,searsto01
168,Shawn Sedlacek,24.354,Jun 18,Sep 27 2002,1,KCR,-0.3,6-4,200,R,R,Jun 29 1977,Cedar Rapids IA US,Drafted by the Kansas City Royals in the 14th round of the 1998 amateur draft. Player signed June 2 1998.,Indian Hills Community College (Centerville IA) Iowa State University (Ames IA),Kennedy HS (Cedar Rapids IA),Shawn Patrick,sedlash01
169,Jae Weong Seo,25.058,Jul 21,May 29 2007,/1,NYM,6.1,6-1,215,R,R,May 24 1977,Gwangju Gwangju KR,Signed by the New York Mets as an amateur free agent in 1998.,Inha University (South Korea),Gwangju Jeil (Gwangju South Korea),Jae Weong,seoja01
170,Jason Shiell,25.324,Sep 8,Aug 5 2006,/1,SDP,-0.3,6-0,180,R,R,Oct 19 1976,Savannah GA US,Drafted by the Atlanta Braves in the 48th round of the 1995 amateur draft. Player signed June 26 1995.,,Savannah HS (Savannah GA) Windsor Forest HS (Savannah GA),Jason Alexander,shielja01
171,Carlos Silva,22.343,Apr 1,Sep 7 2010,1,PHI,8.5,6-4,280,R,R,Apr 23 1979,Bolivar Bolivar VE,Signed by the Philadelphia Phillies as an amateur free agent in 1996.,,Gen. Ezequiel Zamora (Bolivar Venezuela),Carlos,silvaca01
172,Jason Simontacchi,28.172,May 4,Jul 15 2007,1/H,STL,-0.5,6-2,185,R,R,Nov 13 1973,Mountain View CA US,Drafted by the Kansas City Royals in the 21st round of the 1996 amateur draft. Player signed June 6 1996.,De Anza College (Cupertino CA) San Jose State University (San Jose CA) College of Idaho (Caldwell ID),Fremont HS (Sunnyvale CA),Jason William,simonja01
173,Mike Smith,24.219,Apr 26,Aug 6 2006,1,TOR,-0.5,5-11,205,R,R,Sep 19 1977,Norwood MA US,Drafted by the Toronto Blue Jays in the 5th round of the 2000 amateur draft. Player signed June 15 2000.,University of Richmond (Richmond VA),St. Sebastian's School (Needham MA),Michael Anthony,smithmi06
174,Steve Smyth,24.064,Aug 6,Sep 27 2002,/1,CHC,-0.9,6-1,220,L,L,Jun 3 1978,Brawley CA US,Drafted by the Chicago Cubs in the 4th round of the 1999 amateur draft. Player signed June 8 1999.,Cypress College (Cypress CA) University of Southern California (Los Angeles CA),Temecula Valley HS (Temecula CA),Steven Delton,smythst01
175,Esix Snead,26.088,Sep 3,May 21 2004,H/87,NYM,0.2,5-10,175,B,R,Jun 7 1976,Fort Myers FL US,Drafted by the St. Louis Cardinals in the 18th round of the 1998 amateur draft. Player signed June 24 1998.,University of Central Florida (Orlando FL),Williston HS (Williston FL),Esix,sneades01
176,Chris Snelling,20.173,May 25,Jun 6 2008,/79,SEA,0.4,5-10,165,L,L,Dec 3 1981,North Miami FL US,Signed by the Seattle Mariners as an amateur free agent in 1999.,,Corpus Christi College (Bateman Australia),Christopher Doyle,snellch02
177,Earl Snyder,25.357,Apr 28,Aug 18 2004,3/H5D,CLE,-0.4,6-0,207,R,R,May 6 1976,New Britain CT US,Drafted by the New York Mets in the 36th round of the 1998 amateur draft. Player signed June 5 1998.,University of Hartford (West Hartford CT),Plainville HS (Plainville CT),Earl Clifford,snydeea01
178,Rafael Soriano,22.142,May 10,Jul 30 2015,1/H,SEA,13.8,6-4,230,R,R,Dec 19 1979,San Jose San Pedro de Macoris DO,Signed by the Seattle Mariners as an amateur free agent in 1996.,,Santo Domingo (Santo Domingo Dominican Republic),Rafael,soriara01
179,Jorge Sosa,23.341,Apr 4,Oct 2 2010,1,TBD,3.2,6-2,220,R,R,Apr 28 1978,Santo Domingo Distrito Nacional DO,Signed by the Colorado Rockies as an amateur free agent in 1995.,,Santo Domingo (Santo Domingo Dominican Republic),Jorge Bolivar,sosajo02
