Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
91,Jorge Julio,22.054,Apr 26,Jun 1 2009,1,BAL,1.5,6-1,190,R,R,Mar 3 1979,Caracas Distrito Federal VE,Signed by the Montreal Expos as an amateur free agent in 1996.,,U. E. P. Fundacion Bolivariano (Caracas Venezuela),Jorge Dandys,juliojo01
92,Jason Karnuth,24.340,Apr 20,Sep 28 2005,/1,STL,0.1,6-2,190,R,R,May 15 1976,La Grange IL US,Drafted by the St. Louis Cardinals in the 8th round of the 1997 amateur draft. Player signed June 7 1997.,Illinois State University (Normal IL),Glenbard South HS (Glen Ellyn IL),Jason Andre,karnuja01
93,Joe Kennedy,22.013,Jun 6,Sep 29 2007,1,TBD,7.4,6-4,227,R,L,May 24 1979,La Mesa CA US,Drafted by the Tampa Bay Devil Rays in the 8th round of the 1998 amateur draft. Player signed June 2 1998.,Grossmont College (El Cajon CA),El Cajon Valley HS (El Cajon CA),Joseph Darley,kennejo04
94,Bobby Kielty,24.248,Apr 10,Sep 30 2007,987/HD,MIN,6.4,6-1,225,B,R,Aug 5 1976,Fontana CA US,Signed by the Minnesota Twins as an amateur free agent in 1999.,Riverside City College (Riverside CA) University of Southern California (Los Angeles CA) University of Mississippi (Oxford MS),Canyon Springs HS (Moreno Valley CA),Robert Michael,kieltbo01
95,Sun-Woo Kim,23.284,Jun 15,Sep 17 2006,1,BOS,0.8,6-2,180,R,R,Sep 4 1977,Incheon Incheon KR,Signed by the Boston Red Sox as an amateur free agent in 1997.,,Inchon (South Korea),Sun-Woo,kimsu01
96,Brandon Knight,25.247,Jun 5,Sep 17 2008,/1,NYY,-0.8,6-0,175,L,R,Oct 1 1975,Oxnard CA US,Drafted by the Texas Rangers in the 14th round of the 1995 amateur draft. Player signed June 3 1995.,Ventura College (Ventura CA),Buena HS (Ventura CA),Brandon Michael,knighbr01
97,Eric Knott,26.343,Sep 1,Aug 26 2003,/1,ARI,-0.6,6-0,188,L,L,Sep 23 1974,Harvey IL US,Drafted by the Arizona Diamondbacks in the 24th round of the 1996 amateur draft. Player signed May 26 1997.,Florida SouthWestern State College (Fort Myers FL) Stetson University (DeLand FL),Sebring HS (Sebring FL),Eric James,knotter01
98,Gary Knotts,24.166,Jul 28,Oct 2 2004,/1,FLA,0.0,6-4,235,R,R,Feb 12 1977,Decatur AL US,Drafted by the Florida Marlins in the 11th round of the 1995 amateur draft. Player signed May 11 1996.,Northwest-Shoals Community College (Muscle Shoals AL),Brewer HS (Somerville AL),Gary Everett,knottga01
99,Mike Koplove,25.007,Sep 6,Sep 26 2007,/1,ARI,3.3,6-0,165,R,R,Aug 30 1976,Philadelphia PA US,Drafted by the Arizona Diamondbacks in the 29th round of the 1998 amateur draft. Player signed June 9 1998.,Northwestern University (Evanston IL) University of Delaware (Newark DE),Springside Chestnut Hill Academy (Philadelphia PA),Michael Paul,koplomi01
100,Brandon Larson,24.345,May 4,Jul 17 2004,/5H,CIN,-0.9,6-0,210,R,R,May 24 1976,San Angelo TX US,Drafted by the Cincinnati Reds in the 1st round (14th pick) of the 1997 amateur draft. Player signed July 22 1997.,Blinn College (Brenham TX) Louisiana State University (Baton Rouge LA),Oliver Wendell Holmes HS (San Antonio TX),Brandon John,larsobr01
101,Brian Lawrence,24.336,Apr 15,Sep 17 2007,1,SDP,7.9,6-0,195,R,R,May 14 1976,Fort Collins CO US,Drafted by the San Diego Padres in the 17th round of the 1998 amateur draft. Player signed June 8 1998.,Panola College (Carthage TX) Northwestern State University of Louisiana (Natchitoches LA),Carthage HS (Carthage TX),Brian Michael,lawrebr02
102,Jalal Leach,32.175,Sep 5,Oct 6 2001,/H97,SFG,-0.2,6-2,200,L,L,Mar 14 1969,San Francisco CA US,Drafted by the New York Yankees in the 7th round of the 1990 amateur draft. Player signed June 8 1990.,Pepperdine University (Malibu CA),San Marin HS (Novato CA),Jalal Donnell,leachja01
103,James Lofton,27.197,Sep 19,Oct 5 2001,/6H,BOS,-0.4,5-10,170,B,R,Mar 6 1974,Los Angeles CA US,Drafted by the Cincinnati Reds in the 13th round of the 1993 amateur draft. Player signed June 7 1993.,Los Angeles City College (Los Angeles CA),Fremont HS (Los Angeles CA),James O'Neal,loftoja01
104,Kyle Lohse,22.261,Jun 22,Jul 19 2016,1,MIN,18.9,6-2,215,R,R,Oct 4 1978,Chico CA US,Drafted by the Chicago Cubs in the 29th round of the 1996 amateur draft. Player signed May 20 1997.,Butte College (Oroville CA),Hamilton HS (Hamilton City CA),Kyle Matthew,lohseky01
105,Felipe López,21.083,Aug 3,Aug 20 2011,5/6,TOR,7.5,6-0,205,B,R,May 12 1980,Bayamon PR,Drafted by the Toronto Blue Jays in the 1st round (8th pick) of the 1998 amateur draft. Player signed August 11 1998.,,Lake Brantley HS (Altamonte Springs FL),Felipe,lopezfe01
106,Luis Lopez,27.206,Apr 29,Apr 24 2004,5H/3D,TOR,-1.0,6-0,205,R,R,Oct 5 1973,Brooklyn NY US,Signed as a Free Agent with the Toronto Blue Jays in 1996.,Coastal Carolina University (Conway SC),Spring Hill HS (Spring Hill FL),Luis,lopezlu03
107,Mark Lukasiewicz,28.064,May 11,Sep 29 2002,1,ANA,-0.2,6-5,240,L,L,Mar 8 1973,Jersey City NJ US,Drafted by the Toronto Blue Jays in the 1st round (41st pick) of the 1993 amateur draft. Player signed July 30 1993.,Eastern Florida State College (Cocoa FL) Oklahoma State University (Stillwater OK),Secaucus HS (Secaucus NJ),Mark Francis,lukasma01
108,Brandon Lyon,21.359,Aug 4,Jul 4 2013,1,TOR,6.3,6-1,200,R,R,Aug 10 1979,Salt Lake City UT US,Drafted by the Toronto Blue Jays in the 14th round of the 1999 amateur draft. Player signed May 31 2000.,Utah Tech University (St. George UT),Taylorsville HS (Taylorsville UT),Brandon James,lyonbr01
109,Mike MacDougal,24.201,Sep 22,Apr 30 2012,/1,KCR,3.8,6-4,180,B,R,Mar 5 1977,Las Vegas NV US,Drafted by the Kansas City Royals in the 1st round (25th pick) of the 1999 amateur draft. Player signed July 1 1999.,Wake Forest University (Winston-Salem NC),Mesa HS (Mesa AZ),Robert Meiklejohn,macdomi01
110,Rob Mackowiak,24.333,May 19,Jun 5 2008,9H47/53,PIT,5.6,5-10,166,L,R,Jun 20 1976,Oak Lawn IL US,Drafted by the Pittsburgh Pirates in the 53rd round of the 1996 amateur draft. Player signed June 19 1996.,South Suburban College (South Holland IL),Lake Central HS (St. John IN),Robert William,mackoro01
111,Scott MacRae,26.345,Jul 24,Oct 6 2001,1,CIN,0.3,6-3,205,R,R,Aug 13 1974,Dearborn MI US,Drafted by the Cincinnati Reds in the 32nd round of the 1995 amateur draft. Player signed June 12 1995.,Valdosta State University (Valdosta GA),Walton HS (Marietta GA),Scott Patrick,macrasc01
112,Chris Magruder,24.131,Sep 4,Sep 28 2005,/7H98,TEX,-0.4,5-11,200,B,R,Apr 26 1977,Tacoma WA US,Drafted by the San Francisco Giants in the 2nd round of the 1998 amateur draft. Player signed June 19 1998.,University of Washington (Seattle WA),West Valley HS (Yakima WA),Christopher James,magruch01
113,Henry Mateo,24.287,Jul 28,Oct 1 2006,/H4,MON,-0.9,6-0,175,B,R,Oct 14 1976,Santo Domingo Distrito Nacional DO,Drafted by the Montreal Expos in the 2nd round of the 1995 amateur draft. Player signed June 11 1995.,,Escuela Central HS (Santurce Puerto Rico) Santurce (Santurce Puerto Rico),Henry Antonio,mateohe01
114,Troy Mattes,25.297,Jun 19,Jul 27 2001,/1,MON,-0.1,6-7,230,R,R,Aug 26 1975,Champaign IL US,Drafted by the Montreal Expos in the 16th round of the 1993 amateur draft. Player signed May 17 1994.,Miami Dade College Wolfson Campus (Miami FL),Riverview HS (Sarasota FL) Sarasota HS (Sarasota FL),Troy Walter,mattetr01
115,Donzell McDonald,26.058,Apr 19,Jun 21 2002,/H87,NYY,-0.3,5-11,180,B,R,Feb 20 1975,Long Beach CA US,Drafted by the New York Yankees in the 22nd round of the 1995 amateur draft. Player signed July 22 1995.,Trinidad State College (Trinidad CO) Yavapai College (Prescott AZ),Cherry Creek HS (Greenwood Village CO),Donzell,mcdondo01
116,Donaldo Méndez,22.302,Apr 5,Jul 6 2003,6/H,SDP,-1.4,6-1,155,R,R,Jun 7 1978,Barquisimeto Lara VE,Signed by the Houston Astros as an amateur free agent in 1995.,,Barquisimeto (Barquisimeto Venezuela),Donaldo Alfonso,mendedo01
117,Bart Miadich,25.211,Sep 2,Aug 12 2003,1,ANA,0.0,6-4,205,R,R,Feb 3 1976,Torrance CA US,Signed by the Boston Red Sox as an amateur free agent in 1997.,University of San Diego (San Diego CA),Lakeridge HS (Lake Oswego OR),John Barton,miadiba01
118,Jason Michaels,24.337,Apr 6,Sep 13 2011,/H7,PHI,5.6,6-0,215,R,R,May 4 1976,Tampa FL US,Drafted by the Philadelphia Phillies in the 4th round of the 1998 amateur draft. Player signed June 19 1998.,Northwest Florida State College (Niceville FL) Okaloosa-Walton College (Niceville FL) University of Miami (Coral Gables FL),Jesuit HS (Tampa FL),Jason Drew,michaja01
119,Jason Middlebrook,26.083,Sep 17,May 15 2003,/1,SDP,0.1,6-3,215,R,R,Jun 26 1975,Jackson MI US,Drafted by the San Diego Padres in the 9th round of the 1996 amateur draft. Player signed September 20 1996.,Stanford University (Palo Alto CA),Grass Lake HS (Grass Lake MI),Jason Douglas,middlja01
120,Corky Miller,25.170,Sep 4,Sep 29 2013,2,CIN,0.0,6-1,250,R,R,Mar 18 1976,Yucaipa CA US,Signed by the Cincinnati Reds as an amateur free agent in 1998.,San Bernardino Valley College (San Bernardino CA) University of Nevada Reno (Reno NV),Yucaipa HS (Yucaipa CA),Corky Abraham Philip,milleco01
121,Matt Miller,26.279,May 8,Apr 4 2002,1,DET,-0.4,6-3,175,L,L,Aug 2 1974,Lubbock TX US,Drafted by the Detroit Tigers in the 2nd round of the 1996 amateur draft. Player signed August 7 1996.,Texas Tech University (Lubbock TX),Monterey HS (Lubbock TX),Matthew Lincoln,millema01
122,Dustan Mohr,25.071,Aug 29,Jul 8 2007,9/7DH,MIN,2.3,6-0,210,R,R,Jun 19 1976,Hattiesburg MS US,Drafted by the Cleveland Indians in the 9th round of the 1997 amateur draft. Player signed June 15 1997.,University of Alabama (Tuscaloosa AL),Oak Grove HS (Hattiesburg MS),Dustan Kyle,mohrdu01
123,Craig Monroe,24.151,Jul 28,Jun 16 2009,9/7HD,TEX,3.6,6-1,195,R,R,Feb 27 1977,Texarkana TX US,Drafted by the Texas Rangers in the 8th round of the 1995 amateur draft. Player signed June 2 1995.,,Texas HS (Texarkana TX),Craig Keystone,monrocr01
124,Juan Moreno,26.078,May 17,Apr 16 2002,1,TEX,0.4,6-1,205,L,L,Feb 28 1975,Maiquetia La Guaira VE,Signed by the Oakland Athletics as an amateur free agent in 1993.,,Cagua (Cagua Venezuela),Juan Carlos,morenju02
125,Damian Moss,24.153,Apr 26,Apr 29 2004,/1,ATL,1.7,6-0,187,R,L,Nov 24 1976,Darlinghurst New South Wales AU,Signed by the Atlanta Braves as an amateur free agent in 1993.,,Liverpool (Sadler Australia),Damian Joseph,mossda01
126,Blaine Neal,23.150,Sep 3,Jun 15 2005,/1,FLA,-0.2,6-5,205,L,R,Apr 6 1978,Marlton NJ US,Drafted by the Florida Marlins in the 4th round of the 1996 amateur draft. Player signed July 13 1996.,,Bishop Eustace Preparatory School (Pennsauken NJ) Pennsauken HS (Pennsauken NJ),Blaine,nealbl01
127,Joe Nelson,26.231,Jun 13,Jun 9 2010,/1,ATL,1.4,6-2,185,R,R,Oct 25 1974,Alameda CA US,Drafted by the Atlanta Braves in the 4th round of the 1996 amateur draft. Player signed June 5 1996.,University of San Francisco (San Francisco CA),St. Joseph's Notre Dame (Alameda CA),Joseph George,nelsojo01
128,Nick Neugebauer,21.035,Aug 19,Sep 25 2002,/1,MIL,-0.2,6-3,235,R,R,Jul 15 1980,Riverside CA US,Drafted by the Milwaukee Brewers in the 2nd round of the 1998 amateur draft. Player signed August 27 1998.,,Arlington HS (Riverside CA) Riverside HS (Riverside CA),Nickolas Donald,neugeni01
129,José Núñez,22.020,Apr 3,Apr 1 2002,/1,LAD,0.5,6-2,173,L,L,Mar 14 1979,Monte Cristi Monte Cristi DO,Signed by the New York Mets as an amateur free agent in 1996.,,Tenares (Tenares Dominican Republic),José Antonio,nunezjo02
130,Kevin Olsen,25.043,Sep 7,Sep 27 2003,/1,FLA,-0.1,6-2,200,R,R,Jul 26 1976,Covina CA US,Drafted by the Florida Marlins in the 26th round of the 1998 amateur draft. Player signed June 6 1998.,Riverside City College (Riverside CA) University of Oklahoma (Norman OK),,Kevin Gary,olsenke01
131,Eddie Oropesa,29.130,Apr 2,May 20 2004,1,PHI,-2.6,6-3,215,L,L,Nov 23 1971,Colon CU,Drafted by the Los Angeles Dodgers in the 14th round of the 1994 amateur draft. Player signed June 4 1994.,,,Edilberto,oropeed01
132,Bill Ortega,26.045,Sep 7,Sep 28 2001,/H,STL,0.0,6-4,205,R,R,Jul 24 1975,La Habana La Habana CU,Signed by the St. Louis Cardinals as an amateur free agent in 1997.,,,William,ortegbi01
133,Jimmy Osting,24.025,May 2,Aug 27 2002,/1,SDP,-0.3,6-5,190,R,L,Apr 7 1977,Louisville KY US,Drafted by the Atlanta Braves in the 4th round of the 1995 amateur draft. Player signed June 30 1995.,,Louisville HS (Louisville KY) Trinity HS (Louisville KY),James Michael,ostinji01
134,Roy Oswalt,23.250,May 6,Sep 29 2013,1,HOU,50.0,6-0,190,R,R,Aug 29 1977,Kosciusko MS US,Drafted by the Houston Astros in the 23rd round of the 1996 amateur draft. Player signed May 18 1997.,Holmes Community College (Ridgeland MS),Weir HS (Weir MS),Roy Edward,oswalro01
135,Lyle Overbay,24.234,Sep 19,Sep 28 2014,/H,ARI,16.5,6-2,235,L,L,Jan 28 1977,Centralia WA US,Drafted by the Arizona Diamondbacks in the 18th round of the 1999 amateur draft. Player signed June 8 1999.,University of Nevada Reno (Reno NV),Centralia HS (Centralia WA),Lyle Stefan,overbly01
136,Christian Parker,25.277,Apr 6,Apr 6 2001,/1,NYY,-0.3,6-1,200,R,R,Jul 3 1975,Albuquerque NM US,Drafted by the Montreal Expos in the 4th round of the 1996 amateur draft. Player signed June 13 1996.,University of Notre Dame (South Bend IN),Eldorado HS (Albuquerque NM),Christian Michael,parkech01
137,Chad Paronto,25.264,Apr 18,Sep 29 2009,1,BAL,0.0,6-5,285,R,R,Jul 28 1975,Woodsville NH US,Drafted by the Baltimore Orioles in the 8th round of the 1996 amateur draft. Player signed June 23 1996.,University of Massachusetts Amherst (Amherst MA),Woodsville HS (Woodsville NH),Chad Michael,paronch01
138,Jarrod Patterson,27.282,Jun 16,Sep 28 2003,5/H,DET,-0.2,6-1,195,L,R,Sep 7 1973,Montgomery AL US,Drafted by the New York Mets in the 20th round of the 1993 amateur draft. Player signed June 15 1993.,Coastal Alabama Community College-Bay Minette (Bay Minette AL) Coastal Alabama Community College-Brewton (Brewton AL),Chilton County HS (Clanton AL),Jarrod Zane,patteja01
139,Carlos Peña,23.111,Sep 5,Jul 12 2014,3/HD,TEX,25.5,6-2,225,L,L,May 17 1978,Santo Domingo Distrito Nacional DO,Drafted by the Texas Rangers in the 1st round (10th pick) of the 1998 amateur draft. Player signed July 24 1998.,Wright State University (Dayton OH) Northeastern University (Boston MA),Haverhill HS (Haverhill MA),Carlos Felipe,penaca01
140,Adam Pettyjohn,24.035,Jul 16,Sep 28 2008,1,DET,-0.8,6-3,190,R,L,Jun 11 1977,Phoenix AZ US,Drafted by the Detroit Tigers in the 2nd round of the 1998 amateur draft. Player signed June 22 1998.,California State University Fresno (Fresno CA),Exeter HS (Exeter CA),Adam Christopher,pettyad01
141,Travis Phelps,23.268,Apr 19,Sep 11 2004,1,TBD,0.8,6-2,165,R,R,Jul 25 1977,Neosho MO US,Drafted by the Tampa Bay Devil Rays in the 89th round of the 1996 amateur draft. Player signed May 24 1997.,Crowder College (Neosho MO),Wheaton HS (Wheaton MO),Travis Howard,phelptr01
142,Jason Phillips,24.357,Sep 19,Jul 18 2007,/2H,NYM,-1.7,6-1,180,R,R,Sep 27 1976,La Mesa CA US,Drafted by the New York Mets in the 24th round of the 1997 amateur draft. Player signed June 11 1997.,San Diego State University (San Diego CA),El Capitan HS (Lakeside CA),Jason Lloyd,phillja04
143,Chris Piersoll,23.340,Aug 31,Oct 7 2001,1,CIN,0.2,6-4,195,R,R,Sep 25 1977,Van Nuys CA US,Drafted by the Chicago Cubs in the 19th round of the 1997 amateur draft. Player signed June 10 1997.,Fullerton College (Fullerton CA),Carlsbad HS (Carlsbad CA),Christopher Earl,piersch01
144,Luis Pineda,26.291,Aug 4,Jun 30 2002,1,DET,0.2,6-1,160,R,R,Oct 17 1974,San Cristobal San Cristobal DO,Signed by the Texas Rangers as an amateur free agent in 1995.,,Santo Domingo (Santo Domingo Dominican Republic),Luis A.,pinedlu01
145,Scott Podsednik,25.110,Jul 6,Oct 3 2012,/7H89,SEA,6.9,6-0,185,L,L,Mar 18 1976,West TX US,Drafted by the Texas Rangers in the 3rd round of the 1994 amateur draft. Player signed June 5 1994.,,West HS (West TX),Scott Eric,podsesc01
146,Bret Prinz,23.311,Apr 22,Jun 12 2007,1,ARI,0.5,6-3,185,R,R,Jun 15 1977,Chicago Heights IL US,Drafted by the Arizona Diamondbacks in the 18th round of the 1998 amateur draft. Player signed June 3 1998.,Phoenix College (Phoenix AZ),Centennial HS (Peoria AZ),Bret Randolph,prinzbr01
147,Albert Pujols,21.076,Apr 2,Oct 4 2022,5379/DH,STL,101.2,6-3,235,R,R,Jan 16 1980,Santo Domingo Distrito Nacional DO,Drafted by the St. Louis Cardinals in the 13th round of the 1999 amateur draft. Player signed August 17 1999.,Metropolitan Community College-Maple Woods (Kansas City MO),Fort Osage HS (Independence MO),Jose Alberto,pujolal01
148,Nick Punto,23.305,Sep 9,Sep 27 2014,/H6,PHI,15.4,5-9,195,B,R,Nov 8 1977,San Diego CA US,Drafted by the Philadelphia Phillies in the 21st round of the 1998 amateur draft. Player signed June 7 1998.,Saddleback College (Mission Viejo CA),Saddleback HS (Santa Ana CA) Trabuco Hills HS (Mission Viejo CA),Nicholas Paul,puntoni01
149,Tim Raines Jr.,22.031,Oct 1,Oct 3 2004,/8,BAL,0.2,5-10,190,R,R,Aug 31 1979,Memphis TN US,Drafted by the Baltimore Orioles in the 6th round of the 1998 amateur draft. Player signed June 15 1998.,,Seminole HS (Sanford FL),Timothy,raineti02
150,Cody Ransom,25.200,Sep 5,Aug 31 2013,/H6,SFG,1.0,6-2,200,R,R,Feb 17 1976,Mesa AZ US,Drafted by the San Francisco Giants in the 9th round of the 1998 amateur draft. Player signed June 4 1998.,Colorado Mesa University (Grand Junction CO) South Mountain Community College (Phoenix AZ) Grand Canyon University (Phoenix AZ),Chandler HS (Chandler AZ),Bryan Cody,ransoco01
151,Tim Redding,23.132,Jun 24,Sep 30 2009,1,HOU,0.3,5-11,230,R,R,Feb 12 1978,Rochester NY US,Drafted by the Houston Astros in the 20th round of the 1997 amateur draft. Player signed May 21 1998.,Monroe Community College (Rochester NY),Churchville-Chili HS (Churchville NY),Timothy James,redditi01
152,Brian Reith,23.077,May 16,Jun 14 2004,/1,CIN,-1.4,6-5,220,R,R,Feb 28 1978,Fort Wayne IN US,Drafted by the New York Yankees in the 6th round of the 1996 amateur draft. Player signed June 22 1996.,,Concordia Lutheran HS (Fort Wayne IN),Brian Eric,reithbr01
153,Chris Reitsma,23.094,Apr 4,Jul 29 2007,1/H,CIN,0.6,6-5,215,R,R,Dec 31 1977,Minneapolis MN US,Drafted by the Boston Red Sox in the 1st round (34th pick) of the 1996 amateur draft. Player signed June 22 1996.,,Calgary Christian HS (Calgary AB),Christopher Michael,reitsch01
154,Juan Rincón,22.135,Jun 7,Jun 20 2010,/1,MIN,4.7,5-11,210,R,R,Jan 23 1979,Maracaibo Zulia VE,Signed by the Minnesota Twins as an amateur free agent in 1996.,,U. E. Instituto Cervantes (Zulia Venezuela),Juan Manuel,rincoju01
155,Juan Rivera,23.063,Sep 4,Oct 3 2012,/98,NYY,9.2,6-2,220,R,R,Jul 3 1978,Guarenas Miranda VE,Signed by the New York Yankees as an amateur free agent in 1996.,,Guarenas (Guarenas Venezuela),Juan Luis,riverju01
156,Mike Rivera,25.010,Sep 18,May 20 2011,/2,DET,0.4,6-1,220,R,R,Sep 8 1976,Rio Piedras PR,Signed by the Detroit Tigers as an amateur free agent in 1997.,Troy University (Troy AL),Bayamon (Bayamon Puerto Rico),Michael Rene,rivermi02
157,Brian Roberts,23.248,Jun 14,Jul 28 2014,6H4/D,BAL,29.5,5-9,175,B,R,Oct 9 1977,Durham NC US,Drafted by the Baltimore Orioles in the 1st round (50th pick) of the 1999 amateur draft. Player signed July 14 1999.,University of North Carolina at Chapel Hill (Chapel Hill NC) University of South Carolina (Columbia SC),Chapel Hill HS (Chapel Hill NC),Brian Michael,roberbr01
158,Wilfredo Rodríguez,22.185,Sep 21,Oct 4 2001,/1,HOU,-0.1,6-3,180,L,L,Mar 20 1979,Ciudad Bolivar Bolivar VE,Signed by the Houston Astros as an amateur free agent in 1995.,,Bolivar (Bolivar Venezuela),Wilfredo José,rodriwi01
159,Aaron Rowand,23.291,Jun 16,Aug 30 2011,789/H,CHW,20.9,6-0,210,R,R,Aug 29 1977,Portland OR US,Drafted by the Chicago White Sox in the 1st round (35th pick) of the 1998 amateur draft. Player signed June 12 1998.,California State University Fullerton (Fullerton CA),Glendora HS (Glendora CA),Aaron Ryan,rowanaa01
160,CC Sabathia,20.261,Apr 8,Sep 24 2019,1,CLE,62.3,6-6,300,L,L,Jul 21 1980,Vallejo CA US,Drafted by the Cleveland Indians in the 1st round (20th pick) of the 1998 amateur draft. Player signed June 29 1998.,,Vallejo HS (Vallejo CA),Carsten Charles,sabatc.01
161,Alex Sánchez,24.293,Jun 15,Jul 23 2005,H8/79,MIL,1.1,5-10,180,L,L,Aug 26 1976,La Habana La Habana CU,Drafted by the Tampa Bay Devil Rays in the 5th round of the 1996 amateur draft. Player signed June 7 1996.,Miami Dade College Wolfson Campus (Miami FL),,Alexis,sanchal03
162,Jared Sandberg,23.158,Aug 7,Sep 26 2003,5/3H,TBD,2.3,6-3,185,R,R,Mar 2 1978,Olympia WA US,Drafted by the Tampa Bay Devil Rays in the 16th round of the 1996 amateur draft. Player signed July 21 1996.,,Capital HS (Olympia WA),Jared Lawrence,sandbja01
163,Pedro Santana,24.298,Jul 16,Jul 16 2001,/4,DET,0.0,5-11,160,R,R,Sep 21 1976,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Houston Astros as an amateur free agent in 1994.,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),Pedro,santape01
164,Ángel Santos,22.025,Sep 8,Sep 28 2003,/4H,BOS,-0.2,5-11,178,B,R,Aug 14 1979,Rio Piedras PR,Drafted by the Boston Red Sox in the 4th round of the 1997 amateur draft. Player signed July 26 1997.,,Miguel Melendez HS (Cayey Puerto Rico),Ángel Ramón,santoan01
165,Víctor Santos,24.189,Apr 9,Sep 29 2007,1,DET,-0.8,6-2,205,R,R,Oct 2 1976,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Detroit Tigers as an amateur free agent in 1995.,Saint Peter's University (Jersey City NJ),Passaic HS (Passaic NJ),Víctor Irving,santovi01
166,Scott Seabol,25.326,Apr 8,Sep 30 2005,/DH,NYY,-0.6,6-4,200,R,R,May 17 1975,McKeesport PA US,Drafted by the New York Yankees in the 88th round of the 1996 amateur draft. Player signed June 25 1996.,West Virginia University (Morgantown WV),South Allegheny HS (McKeesport PA),Scott Anthony,seabosc01
167,Bobby Seay,23.055,Aug 14,Oct 1 2009,1,TBD,3.0,6-2,221,L,L,Jun 20 1978,Sarasota FL US,Drafted by the Chicago White Sox in the 1st round (12th pick) of the 1996 amateur draft. Player signed November 8 1996.,,Sarasota HS (Sarasota FL),Robert Michael,seaybo01
168,Wascar Serrano,22.344,May 12,Oct 5 2001,1,SDP,-0.8,6-2,180,R,R,Jun 2 1978,Santo Domingo Distrito Nacional DO,Signed by the San Diego Padres as an amateur free agent in 1995.,,Bani (Bani Dominican Republic),Wascar Radames,serrawa01
169,Ben Sheets,22.261,Apr 5,Oct 3 2012,1,MIL,23.2,6-1,195,R,R,Jul 18 1978,Baton Rouge LA US,Drafted by the Milwaukee Brewers in the 1st round (10th pick) of the 1999 amateur draft. Player signed July 30 1999.,University of Louisiana at Monroe (Monroe LA),St. Amant HS (St. Amant LA),Ben Michael,sheetbe01
170,Scot Shields,25.308,May 26,Sep 7 2010,/1,ANA,12.2,6-1,175,R,R,Jul 22 1975,Fort Lauderdale FL US,Drafted by the Anaheim Angels in the 38th round of the 1997 amateur draft. Player signed June 9 1997.,Lincoln Memorial University (Harrogate TN),Fort Lauderdale HS (Fort Lauderdale FL),Robert Scot,shielsc01
171,Tsuyoshi Shinjo,29.065,Apr 3,Jun 27 2003,*879H,NYM,3.9,6-1,185,R,R,Jan 28 1972,Tsushima Nagasaki JP,,,Nishi Nihon Tandaifu HS (Japan),Tsuyoshi,shinjts01
172,Bud Smith,21.230,Jun 10,Jul 19 2002,1,STL,-0.3,6-0,170,L,L,Oct 23 1979,Torrance CA US,Drafted by the St. Louis Cardinals in the 4th round of the 1998 amateur draft. Player signed June 3 1998.,Los Angeles Harbor College (Wilmington CA),St. John Bosco HS (Bellflower CA),Robert Allan,smithbu02
173,Jason Smith,23.328,Jun 17,May 21 2009,/H6,CHC,-1.0,6-3,195,L,R,Jul 24 1977,Meridian MS US,Drafted by the Chicago Cubs in the 23rd round of the 1996 amateur draft. Player signed May 25 1997.,Meridian Community College (Meridian MS),Demopolis HS (Demopolis AL),Jason William,smithja05
174,Roy Smith,25.008,May 26,Sep 29 2002,/1,CLE,-0.3,6-6,235,R,R,May 18 1976,St. Petersburg FL US,Drafted by the Seattle Mariners in the 13th round of the 1994 amateur draft. Player signed June 19 1994.,St. Petersburg College (St. Petersburg FL),Dixie Hollins HS (St. Petersburg FL),Walter Roy,smithro03
175,Scott Sobkowiak,23.346,Oct 7,Oct 7 2001,/1,ATL,0.0,6-5,230,R,R,Oct 26 1977,Woodstock IL US,Drafted by the Atlanta Braves in the 7th round of the 1998 amateur draft. Player signed June 6 1998.,University of Northern Iowa (Cedar Falls IA),Montini Catholic HS (Lombard IL),Scott,sobkosc01
176,Junior Spivey,26.125,Jun 2,Sep 27 2005,4H/6,ARI,8.2,6-0,185,R,R,Jan 28 1975,Oklahoma City OK US,Drafted by the Arizona Diamondbacks in the 36th round of the 1996 amateur draft. Player signed June 14 1996.,Cowley Community College (Arkansas City KS) Northwestern Oklahoma State University (Alva OK),Douglas HS (Oklahoma City OK),Ernest Lee,spiveju01
177,Tim Spooneybarger,21.319,Sep 5,Jun 11 2003,/1,ATL,1.2,6-3,190,R,R,Oct 21 1979,San Diego CA US,Drafted by the Atlanta Braves in the 29th round of the 1998 amateur draft. Player signed May 19 1999.,Northwest Florida State College (Niceville FL),Pine Forest HS (Pensacola FL),Timothy Floyd,spoonti01
178,Jason Standridge,22.262,Jul 29,May 19 2007,/1,TBD,-0.7,6-3,240,R,R,Nov 9 1978,Birmingham AL US,Drafted by the Tampa Bay Devil Rays in the 1st round (31st pick) of the 1997 amateur draft. Player signed June 6 1997.,,Hewitt-Trussville HS (Trussville AL),Jason Wayne,standja01
