Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
91,Tim Harikkala,23.316,May 27,Aug 12 2007,/1,SEA,-0.1,6-2,185,R,R,Jul 15 1971,West Palm Beach FL US,Drafted by the Seattle Mariners in the 34th round of the 1992 amateur draft. Player signed June 12 1992.,Florida Atlantic University (Boca Raton FL),Lake Worth Christian HS (Boynton Beach FL),Timothy Allan,harikti01
92,Dean Hartgraves,28.264,May 3,Jul 23 1998,1,HOU,0.2,6-0,185,R,L,Aug 12 1966,Bakersfield CA US,Drafted by the Houston Astros in the 20th round of the 1987 amateur draft. Player signed June 16 1987.,College of the Siskiyous (Weed CA) California State University Fresno (Fresno CA),Crater HS (Central Point OR),Dean Charles,hartgde01
93,Scott Hatteberg,25.268,Sep 8,May 25 2008,/2H,BOS,10.0,6-1,192,L,R,Dec 14 1969,Salem OR US,Drafted by the Boston Red Sox in the 1st round (43rd pick) of the 1991 amateur draft. Player signed June 13 1991.,Washington State University (Pullman WA),Dwight D. Eisenhower HS (Yakima WA),Scott Allen,hattesc01
94,LaTroy Hawkins,22.129,Apr 29,Oct 3 2015,/1,MIN,17.8,6-5,220,R,R,Dec 21 1972,Gary IN US,Drafted by the Minnesota Twins in the 7th round of the 1991 amateur draft. Player signed June 7 1991.,,West Side HS (Gary IN),LaTroy,hawkila01
95,Jimmy Haynes,23.008,Sep 13,May 4 2004,/1,BAL,3.0,6-4,185,R,R,Sep 5 1972,La Grange GA US,Drafted by the Baltimore Orioles in the 7th round of the 1991 amateur draft. Player signed June 5 1991.,,Troup County HS (LaGrange GA),Jimmy Wayne,hayneji01
96,Wilson Heredia,23.028,Apr 27,Sep 20 1997,/1,TEX,0.5,6-0,175,R,R,Mar 30 1972,La Romana La Romana DO,Signed by the Texas Rangers as an amateur free agent in 1990.,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),Wilson,heredwi01
97,Dustin Hermanson,22.138,May 8,Sep 24 2006,1,SDP,11.3,6-3,195,R,R,Dec 21 1972,Springfield OH US,Drafted by the San Diego Padres in the 1st round (3rd pick) of the 1994 amateur draft. Player signed June 20 1994.,Kent State University (Kent OH),Kenton Ridge HS (Springfield OH),Dustin Michael,hermadu01
98,José Herrera,22.347,Aug 12,Sep 29 1996,8H/D9,OAK,-0.7,6-0,165,L,L,Aug 30 1972,Santo Domingo Distrito Nacional DO,Signed by the Toronto Blue Jays as an amateur free agent in 1990.,,Villa Mella (Villa Mella Dominican Republic),José Ramón,herrejo02
99,Bobby Higginson,24.251,Apr 26,May 5 2005,*97H/D,DET,23.1,5-11,180,L,R,Aug 18 1970,Philadelphia PA US,Drafted by the Detroit Tigers in the 12th round of the 1992 amateur draft. Player signed June 2 1992.,Temple University (Philadelphia PA),Frankford HS (Philadelphia PA),Robert Leigh,higgibo02
100,Todd Hollandsworth,22.005,Apr 25,Sep 30 2006,8/7H9,LAD,6.5,6-2,193,L,L,Apr 20 1973,Dayton OH US,Drafted by the Los Angeles Dodgers in the 3rd round of the 1991 amateur draft. Player signed June 6 1991.,,Newport HS (Bellevue WA),Todd Mathew,hollato01
101,Chris Hook,26.269,Apr 30,Sep 29 1996,1,SFG,-1.2,6-5,230,R,R,Aug 4 1968,San Diego CA US,Signed by the Cincinnati Reds as an amateur free agent in 1989.,Northern Kentucky University (Highland Heights KY),Lloyd Memorial HS (Erlanger KY),Christopher Wayne,hookch01
102,Dwayne Hosey,28.174,Sep 1,Jun 20 1996,8/H7D9,BOS,1.3,5-10,175,B,R,Mar 11 1967,Sharon PA US,Drafted by the Chicago White Sox in the 13th round of the 1987 amateur draft. Player signed June 10 1987.,Pasadena City College (Pasadena CA),,Dwayne Samuel,hoseydw01
103,Mike Hubbard,24.147,Jul 13,Jun 13 2001,/2H,CHC,-2.2,6-1,180,R,R,Feb 16 1971,Lynchburg VA US,Drafted by the Chicago Cubs in the 8th round of the 1992 amateur draft. Player signed June 6 1992.,James Madison University (Harrisonburg VA),Amherst County HS (Amherst VA),Michael Wayne,hubbami01
104,Joe Hudson,24.254,Jun 10,Aug 7 1998,1,BOS,0.5,6-1,173,R,R,Sep 29 1970,Philadelphia PA US,Drafted by the Boston Red Sox in the 27th round of the 1992 amateur draft. Player signed June 15 1992.,West Virginia University (Morgantown WV),Holy Cross HS (Delran NJ),Joseph Paul,hudsojo02
105,Rick Huisman,26.110,Sep 4,Sep 28 1996,/1,KCR,0.3,6-3,200,R,R,May 17 1969,Oak Park IL US,Drafted by the San Francisco Giants in the 3rd round of the 1990 amateur draft. Player signed June 11 1990.,Lewis University (Romeoville IL),,Richard Allen,huismri01
106,Edwin Hurtado,25.110,May 22,Jul 30 1997,1,TOR,-0.8,6-3,215,R,R,Feb 1 1970,Barquisimeto Lara VE,Signed by the Toronto Blue Jays as an amateur free agent in 1990.,,Nagua (Nagua Dominican Republic),Edwin Amilgar,hurtaed01
107,Jason Isringhausen,22.313,Jul 17,Sep 19 2012,1,NYM,13.0,6-3,235,R,R,Sep 7 1972,Brighton IL US,Drafted by the New York Mets in the 44th round of the 1991 amateur draft. Player signed May 24 1992.,Lewis & Clark Community College (Godfrey IL),Southwestern HS (Piasa IL),Jason Derik,isrinja01
108,Mike James,27.257,Apr 29,May 5 2002,1,CAL,4.7,6-4,216,R,R,Aug 15 1967,Fort Walton Beach FL US,Drafted by the Los Angeles Dodgers in the 43rd round of the 1987 amateur draft. Player signed May 21 1988.,Lurleen B. Wallace Community College (Andalusia AL) Santa Fe College (Gainesville FL),Fort Walton Beach HS (Fort Walton Beach FL),Michael Elmo,jamesmi01
109,Derek Jeter,20.337,May 29,Sep 28 2014,6,NYY,71.3,6-3,195,R,R,Jun 26 1974,Pequannock NJ US,Drafted by the New York Yankees in the 1st round (6th pick) of the 1992 amateur draft. Player signed June 27 1992.,,Central HS (Kalamazoo MI),Derek Sanderson,jeterde01
110,Doug Johns,27.201,Jul 8,Oct 2 1999,1,OAK,3.1,6-2,185,R,L,Dec 19 1967,South Bend IN US,Drafted by the Oakland Athletics in the 16th round of the 1990 amateur draft. Player signed June 7 1990.,University of Virginia (Charlottesville VA),,Douglas Alan,johnsdo04
111,Mark Johnson,27.191,Apr 26,Jun 2 2002,3H,PIT,0.5,6-4,230,L,L,Oct 17 1967,Worcester MA US,Drafted by the Pittsburgh Pirates in the 20th round of the 1990 amateur draft. Player signed June 6 1990.,Dartmouth College (Hanover NH),Holy Name Central Catholic HS (Worcester MA),Mark Patrick,johnsma01
112,Kevin Jordan,25.303,Aug 8,Oct 7 2001,H/45,PHI,-1.9,6-1,185,R,R,Oct 9 1969,San Francisco CA US,Drafted by the New York Yankees in the 20th round of the 1990 amateur draft. Player signed June 8 1990.,Cañada College (Redwood City CA) University of Nebraska-Lincoln (Lincoln NE),Lowell HS (San Francisco CA),Kevin Wayne,jordake01
113,Ricardo Jordan,24.361,Jun 23,Apr 13 1998,1,TOR,0.1,6-0,175,L,L,Jun 27 1970,Boynton Beach FL US,Drafted by the Toronto Blue Jays in the 37th round of the 1990 amateur draft. Player signed June 22 1990.,Miami Dade College (Miami FL) Miami Dade College Kendall Campus (Miami FL),Atlantic Community HS (Delray Beach FL),Ricardo,jordari03
114,Matt Karchner,28.020,Jul 18,Jun 14 2000,1,CHW,2.4,6-4,245,R,R,Jun 28 1967,Berwick PA US,Drafted by the Kansas City Royals in the 8th round of the 1989 amateur draft.,Bloomsburg University of Pennsylvania (Bloomsburg PA),Berwick HS (Berwick PA),Matthew Dean,karchma01
115,Scott Karl,23.268,May 4,Sep 28 2000,1,MIL,8.7,6-2,195,L,L,Aug 9 1971,Fontana CA US,Drafted by the Milwaukee Brewers in the 6th round of the 1992 amateur draft. Player signed June 6 1992.,University of Hawaii at Manoa (Honolulu HI),Carlsbad HS (Carlsbad CA),Randall Scott,karlsc01
116,Ryan Karp,25.079,Jun 23,Sep 27 1997,/1,PHI,-0.4,6-4,217,L,L,Apr 5 1970,Los Angeles CA US,Drafted by the New York Yankees in the 9th round of the 1992 amateur draft. Player signed June 1 1992.,Los Angeles Harbor College (Wilmington CA) University of Miami (Coral Gables FL) Florida International University (Miami FL),Beverly Hills HS (Beverly Hills CA),Ryan Jason,karpry01
117,Brian Keyser,28.214,Jun 2,Sep 29 1996,1,CHW,0.9,6-1,180,R,R,Oct 31 1966,Castro Valley CA US,Drafted by the Chicago White Sox in the 19th round of the 1989 amateur draft. Player signed June 7 1989.,Stanford University (Palo Alto CA),Chico HS (Chico CA),Brian Lee,keysebr01
118,Dennis Konuszewski,24.181,Aug 4,Aug 4 1995,/1,PIT,-0.2,6-3,210,R,R,Feb 4 1971,Bridgeport MI US,Drafted by the Pittsburgh Pirates in the 7th round of the 1992 amateur draft. Player signed June 5 1992.,University of Michigan (Ann Arbor MI),Bridgeport HS (Bridgeport MI),Dennis John,konusde01
119,Brian Kowitz,25.301,Jun 4,Jun 16 1995,/9H78,ATL,-0.2,5-10,182,L,L,Aug 7 1969,Baltimore MD US,Drafted by the Atlanta Braves in the 9th round of the 1990 amateur draft.,Clemson University (Clemson SC),Boys' Latin School of Maryland (Baltimore MD),Brian Mark,kowitbr01
120,Rick Krivda,25.169,Jul 7,Sep 8 1998,1,BAL,0.4,6-1,180,R,L,Jan 19 1970,McKeesport PA US,Drafted by the Baltimore Orioles in the 23rd round of the 1991 amateur draft. Player signed June 6 1991.,Pennsylvania Western University California (California PA),McKeesport HS (McKeesport PA),Rick Michael,krivdri01
121,Marc Kroon,22.096,Jul 7,Jun 29 2004,/1,SDP,-0.4,6-2,190,B,R,Apr 2 1973,Bronx NY US,Drafted by the New York Mets in the 2nd round of the 1991 amateur draft. Player signed June 13 1991.,,Shadow Mountain HS (Phoenix AZ),Marc Jason,kroonma01
122,Matt Lawton,23.279,Sep 5,May 16 2006,8/9HD7,MIN,15.1,5-10,180,L,R,Nov 30 1971,Gulfport MS US,Drafted by the Minnesota Twins in the 13th round of the 1991 amateur draft. Player signed August 12 1991.,Mississippi Gulf Coast Community College (Perkinston MS),Harrison Central HS (Gulfport MS),Matthew,lawtoma02
123,Aaron Ledesma,24.029,Jul 2,Jun 10 2000,H5/36,NYM,2.5,6-2,200,R,R,Jun 3 1971,Union City CA US,Drafted by the New York Mets in the 2nd round of the 1990 amateur draft. Player signed June 5 1990.,Chabot College (Hayward CA),Logan HS (Union City CA),Aaron David,ledesaa01
124,Felipe Lira,23.001,Apr 27,May 21 2001,1,DET,5.2,6-0,170,R,R,Apr 26 1972,Santa Teresa del Tuy Miranda VE,Signed by the Detroit Tigers as an amateur free agent in 1990.,,Miranda (Miranda Venezuela),Antonio Felipe,lirafe01
125,Esteban Loaiza,23.119,Apr 29,Jun 11 2008,1/H,PIT,22.7,6-2,230,R,R,Dec 31 1971,Tijuana Baja California MX,Signed by the Pittsburgh Pirates as an amateur free agent in 1991.,,Mar Vista HS (Imperial Beach CA),Esteban Antonio,loaizes01
126,Kevin Lomon,23.158,Apr 27,Sep 28 1996,/1,NYM,-0.1,6-1,195,R,R,Nov 20 1971,Fort Smith AR US,Drafted by the Atlanta Braves in the 14th round of the 1991 amateur draft. Player signed July 16 1991.,University of Arkansas-Fort Smith (Fort Smith AR),Cameron HS (Cameron OK),Kevin Dale,lomonke01
127,Mark Loretta,24.021,Sep 4,Oct 4 2009,6/4HD,MIL,19.4,6-0,175,R,R,Aug 14 1971,Santa Monica CA US,Drafted by the Milwaukee Brewers in the 7th round of the 1993 amateur draft. Player signed June 18 1993.,Northwestern University (Evanston IL),St. Francis HS (La Canada CA),Mark David,loretma01
128,Ron Mahay,23.327,May 21,Aug 21 2010,/8,BOS,7.9,6-2,200,L,L,Jun 28 1971,Crestwood IL US,Drafted by the Boston Red Sox in the 18th round of the 1991 amateur draft. Player signed June 7 1991.,South Suburban College (South Holland IL),Alan B. Shepard HS (Palos Heights IL),Ronald Matthew,mahayro01
129,Matt Mantei,21.346,Jun 18,Jul 1 2005,1,FLA,4.3,6-1,181,R,R,Jul 7 1973,Tampa FL US,Drafted by the Seattle Mariners in the 25th round of the 1991 amateur draft. Player signed June 8 1991.,,River Valley HS (Three Oaks MI),Matthew Bruce,mantema01
130,Isidro Márquez,29.347,Apr 26,May 12 1995,/1,CHW,0.0,5-11,220,R,R,May 14 1965,Navojoa Sonora MX,,,,Isidro,marquis01
131,Sandy Martínez,24.259,Jun 24,Oct 3 2004,2/H,TOR,-2.0,6-2,200,L,R,Oct 8 1970,Villa Mella Santo Domingo DO,Signed by the Toronto Blue Jays as an amateur free agent in 1990.,,Villa Mella (Villa Mella Dominican Republic),Angel Sandy,martisa01
132,Dan Masteller,27.098,Jun 23,Oct 1 1995,3H9/D7,MIN,-0.9,6-0,185,L,L,Mar 17 1968,Toledo OH US,Drafted by the Minnesota Twins in the 11th round of the 1989 amateur draft.,Michigan State University (East Lansing MI),Charles F. Brush HS (Lyndhurst OH),Dan Patrick,masteda01
133,T.J. Mathews,25.200,Jul 28,Jul 24 2002,1,STL,4.8,6-2,200,R,R,Jan 9 1970,Belleville IL US,Drafted by the St. Louis Cardinals in the 36th round of the 1992 amateur draft. Player signed June 5 1992.,St. Louis Community College Meramec Campus (Kirkwood MO) University of Nevada Las Vegas (Paradise NV) University of Nevada Reno (Reno NV),Columbia HS (Columbia IL),Timothy Jay,mathet.01
134,Brian Maxcy,24.022,May 26,Apr 25 1996,1,DET,-1.5,6-1,170,R,R,May 4 1971,Amory MS US,Drafted by the Detroit Tigers in the 20th round of the 1992 amateur draft. Player signed June 4 1992.,University of Mississippi (Oxford MS),,David Brian,maxcybr01
135,Darrell May,23.089,Sep 10,Jul 15 2005,/1,ATL,5.7,6-2,190,L,L,Jun 13 1972,San Bernardino CA US,Drafted by the Atlanta Braves in the 46th round of the 1992 amateur draft. Player signed June 5 1992.,Sacramento City College (Sacramento CA),Rogue River HS (Rogue River OR),Darrell Kevin,mayda02
136,Jamie McAndrew,27.318,Jul 17,Jul 23 1997,1,MIL,-0.1,6-2,190,R,R,Sep 2 1967,Williamsport PA US,Drafted by the Los Angeles Dodgers in the 1st round (28th pick) of the 1989 amateur draft. Player signed June 10 1989.,University of Florida (Gainesville FL),Ponderosa HS (Parker CO),James Brian,mcandja01
137,Quinton McCracken,25.032,Sep 17,Jul 5 2006,/H8,COL,0.3,5-7,170,B,R,Aug 16 1970,Wilmington NC US,Drafted by the Colorado Rockies in the 25th round of the 1992 amateur draft. Player signed June 4 1992.,Duke University (Durham NC),South Brunswick HS (Southport NC),Quinton Antoine,mccraqu01
138,Jeff McCurry,25.105,May 6,Jun 22 1999,1,PIT,-0.8,6-7,210,R,R,Jan 21 1970,Tokyo Tokyo JP,Drafted by the Pittsburgh Pirates in the 14th round of the 1990 amateur draft. Player signed May 25 1991.,San Jacinto College (Pasadena TX) San Jacinto College North Campus (Houston TX),St. Thomas HS (Houston TX),Jeffrey Dee,mccurje01
139,Jim Mecir,25.111,Sep 4,Sep 28 2005,/1,SEA,8.0,6-1,195,B,R,May 16 1970,Bayside NY US,Drafted by the Seattle Mariners in the 3rd round of the 1991 amateur draft. Player signed June 4 1991.,Eckerd College (St. Petersburg FL),Smithtown East HS (St. James NY),James Jason,mecirji01
140,Paul Menhart,26.033,Apr 27,Sep 27 1997,1,TOR,0.3,6-2,190,R,R,Mar 25 1969,St. Louis MO US,Drafted by the Toronto Blue Jays in the 8th round of the 1990 amateur draft. Player signed June 6 1990.,Western Carolina University (Cullowhee NC),Robert E. Fitch HS (Groton CT),Paul Gerard,menhapa01
141,Michael Mimbs,26.082,May 6,May 16 1997,1,PHI,-0.4,6-2,182,L,L,Feb 13 1969,Macon GA US,Drafted by the Los Angeles Dodgers in the 24th round of the 1990 amateur draft. Player signed June 11 1990.,Mercer University (Macon GA),Windsor Academy (Macon GA),Michael Randall,mimbsmi01
142,Steve Mintz,26.175,May 18,Oct 2 1999,1,SFG,-0.7,5-11,190,L,R,Nov 24 1968,Wilmington NC US,Drafted by the Los Angeles Dodgers in the 17th round of the 1990 amateur draft. Player signed June 7 1990.,Louisburg College (Louisburg NC) University of Mount Olive (Mount Olive NC),North Brunswick HS (Leland NC),Stephen Wayne,mintzst01
143,Ramón Morel,20.325,Jul 6,Sep 27 1997,/1,PIT,0.1,6-2,175,R,R,Aug 15 1974,Villa Gonzalez Santiago DO,Signed by the Pittsburgh Pirates as an amateur free agent in 1991.,,Villa Gonzalez (Villa Gonzalez Dominican Republic),Ramón Rafael,morelra01
144,Lyle Mouton,26.025,Jun 7,May 19 2001,97/HD,CHW,1.7,6-4,240,R,R,May 13 1969,Lafayette LA US,Drafted by the New York Yankees in the 5th round of the 1991 amateur draft. Player signed June 18 1991.,Louisiana State University (Baton Rouge LA),St. Thomas More Catholic HS (Lafayette LA),Lyle Joseph,moutoly01
145,Noe Muñoz,27.170,Apr 30,May 14 1995,/2,LAD,0.0,6-2,210,R,R,Nov 11 1967,San Cristobal Estado de Mexico MX,Signed by the Los Angeles Dodgers as an amateur free agent in 1993.,,Emiliana Zapata (Mexico),Noe,munozno01
146,Oscar Muñoz,25.315,Aug 6,Sep 30 1995,1,MIN,-0.3,6-3,210,R,R,Sep 25 1969,Hialeah FL US,Drafted by the Cleveland Indians in the 5th round of the 1990 amateur draft.,University of Miami (Coral Gables FL),Christopher Columbus HS (Miami FL),Juan Oscar,munozos01
147,Matt Murray,24.320,Aug 12,Sep 25 1995,/1,ATL,-0.7,6-6,240,L,R,Sep 26 1970,Boston MA US,Drafted by the Atlanta Braves in the 2nd round of the 1988 amateur draft.,,The Loomis Chaffee School (Windsor CT),Matthew Michael,murrama01
148,Mike Myers,25.303,Apr 25,Sep 30 2007,/1,FLA,8.1,6-3,197,L,L,Jun 26 1969,Arlington Heights IL US,Drafted by the San Francisco Giants in the 4th round of the 1990 amateur draft. Player signed June 6 1990.,Iowa State University (Ames IA),Crystal Lake Central HS (Crystal Lake IL),Michael Stanley,myersmi01
149,Phil Nevin,24.143,Jun 11,Sep 29 2006,5/H,HOU,15.9,6-2,180,R,R,Jan 19 1971,Fullerton CA US,Drafted by the Houston Astros in the 1st round (1st pick) of the 1992 amateur draft. Player signed June 18 1992.,California State University Fullerton (Fullerton CA),El Dorado HS (Placentia CA),Phillip Joseph,nevinph01
150,Chris Nichting,29.002,May 15,Jul 2 2002,1,TEX,-0.1,6-1,205,R,R,May 13 1966,Cincinnati OH US,Drafted by the Los Angeles Dodgers in the 3rd round of the 1987 amateur draft. Player signed August 26 1987.,Northwestern University (Evanston IL),Elder HS (Cincinnati OH),Christopher Thomas,nichtch01
151,C.J. Nitkowski,22.086,Jun 3,Jun 7 2005,/1,CIN,-1.0,6-2,185,L,L,Mar 9 1973,Suffern NY US,Drafted by the Cincinnati Reds in the 1st round (9th pick) of the 1994 amateur draft. Player signed June 3 1994.,St. John's University (Queens NY),Don Bosco Preparatory HS (Ramsey NJ),Christopher John,nitkoc.01
152,Hideo Nomo,26.244,May 2,Apr 18 2008,1,LAD,20.9,6-2,210,R,R,Aug 31 1968,Osaka Osaka JP,Signed as a Free Agent with the Los Angeles Dodgers in 1995.,,Seiyo Kogyo (Osaka City Japan),Hideo,nomohi01
153,Les Norman,26.093,May 29,Sep 29 1996,H/98D7,KCR,-0.5,6-1,185,R,R,Feb 25 1969,Warren MI US,Drafted by the Kansas City Royals in the 25th round of the 1991 amateur draft. Player signed June 12 1991.,University of St. Francis (Joliet IL),,Leslie Eugene,normale01
154,Jon Nunnally,23.168,Apr 26,May 31 2000,*9H7/8D,KCR,5.1,5-10,190,L,R,Nov 9 1971,Danville VA US,Drafted by the Cleveland Indians in the 3rd round of the 1992 amateur draft. Player signed June 3 1992.,Miami Dade College (Miami FL) Miami Dade College Kendall Campus (Miami FL),Hargrave Military Academy (Chatham VA),Jonathan Keith,nunnajo01
155,Alex Ochoa,23.173,Sep 18,Sep 29 2002,9/H,NYM,6.4,6-0,175,R,R,Mar 29 1972,Miami Lakes FL US,Drafted by the Baltimore Orioles in the 3rd round of the 1991 amateur draft. Player signed June 10 1991.,,Hialeah-Miami Lakes HS (Hialeah FL),Alex,ochoaal01
156,Antonio Osuna,22.013,Apr 25,Apr 10 2005,1,LAD,6.1,5-11,160,R,R,Apr 12 1973,Guasave Sinaloa MX,Signed by the Los Angeles Dodgers as an amateur free agent in 1991.,,Secondaria Federale (Sinaloa Mexico),Antonio Pedro,osunaan01
157,Ricky Otero,23.011,Apr 26,Aug 17 1997,H7/8,NYM,-0.9,5-7,150,B,L,Apr 15 1972,Vega Baja PR,Drafted by the New York Mets in the 45th round of the 1990 amateur draft. Player signed September 10 1990.,,Lino Padron Rivera (Vega Baja Puerto Rico),Ricardo,oterori01
158,Eric Owens,24.123,Jun 6,Sep 27 2003,/5H,CIN,-0.4,6-1,185,R,R,Feb 3 1971,Danville VA US,Drafted by the Cincinnati Reds in the 4th round of the 1992 amateur draft. Player signed June 2 1992.,Ferrum College (Ferrum VA),Tunstall HS (Dry Fork VA),Eric Blake,owenser01
159,Orlando Palmeiro,26.163,Jul 1,Sep 30 2007,H/87D,CAL,2.6,5-11,155,L,L,Jan 19 1969,Hoboken NJ US,Drafted by the California Angels in the 33rd round of the 1991 amateur draft. Player signed June 6 1991.,Miami Dade College Kendall Campus (Miami FL) University of Miami (Coral Gables FL),Miami Southridge HS (Miami FL),Orlando,palmeor01
160,José Parra,22.160,May 7,Jul 17 2004,/1,LAD,-0.8,5-11,160,R,R,Nov 28 1972,Jacagua Santiago DO,Signed by the Los Angeles Dodgers as an amateur free agent in 1989.,,Jacagua (Jacagua Dominican Republic),José Miguel,parrajo01
161,Steve Parris,27.186,Jun 21,Jun 17 2003,1,PIT,5.0,6-0,190,R,R,Dec 17 1967,Joliet IL US,Drafted by the Philadelphia Phillies in the 5th round of the 1989 amateur draft. Player signed June 12 1989.,University of St. Francis (Joliet IL),Joliet Township HS West (Joliet IL),Steven Michael,parrist01
162,Jeff Patterson,26.211,Apr 30,May 7 1995,/1,NYY,0.1,6-2,200,R,R,Oct 1 1968,Anaheim CA US,Drafted by the Philadelphia Phillies in the 58th round of the 1988 amateur draft.,Cypress College (Cypress CA),Loara HS (Anaheim CA),Jeffrey Simmons,patteje01
163,Rudy Pemberton,25.130,Apr 26,Jun 2 1997,/7HD9,DET,0.7,6-1,185,R,R,Dec 17 1969,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Detroit Tigers as an amateur free agent in 1987.,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),Rudy Hector,pemberu01
164,Shannon Penn,25.229,Apr 28,Sep 29 1996,/4,DET,-0.5,5-10,163,B,R,Sep 11 1969,Cincinnati OH US,Drafted by the Texas Rangers in the 58th round of the 1988 amateur draft.,Lakeland Community College (Kirtland OH),,Shannon Dion,pennsh01
165,Troy Percival,25.260,Apr 26,May 21 2009,1,CAL,17.0,6-3,200,R,R,Aug 9 1969,Fontana CA US,Drafted by the California Angels in the 6th round of the 1990 amateur draft. Player signed June 8 1990.,University of California Riverside (Riverside CA),Moreno Valley HS (Moreno Valley CA),Troy Eugene,percitr01
166,Carlos Pérez,24.013,Apr 27,Sep 5 2000,1,MON,6.2,6-3,195,L,L,Apr 14 1971,Nigua San Cristobal DO,Signed by the Montreal Expos as an amateur free agent in 1988.,,,Carlos Gross,perezca01
167,Eddie Pérez,27.129,Sep 10,Sep 27 2005,/2H3,ATL,1.8,6-1,175,R,R,May 4 1968,Ciudad Ojeda Zulia VE,Signed by the Atlanta Braves as an amateur free agent in 1986.,,Doctor Raul Cuenca (Ciudad Ojeda Venezuela),Eduardo Rafael,perezed02
168,Tomás Pérez,21.125,May 3,Apr 21 2008,6/4H5,TOR,-0.2,5-11,185,B,R,Dec 29 1973,Barquisimeto Lara VE,Signed by the Montreal Expos as an amateur free agent in 1991.,,Barquisimeto (Barquisimeto Venezuela),Tomás Orlando,perezto03
169,Robert Person,25.347,Sep 18,Jun 7 2003,/1,NYM,4.6,6-0,180,R,R,Oct 6 1969,St. Louis MO US,Drafted by the Cleveland Indians in the 25th round of the 1989 amateur draft. Player signed June 12 1989.,Seminole State College (Seminole OK) University of Arkansas (Fayetteville AR),University City HS (University City MO),Robert Alan,persoro01
170,Andy Pettitte,22.318,Apr 29,Sep 28 2013,1,NYY,60.2,6-5,235,L,L,Jun 15 1972,Baton Rouge LA US,Drafted by the New York Yankees in the 22nd round of the 1990 amateur draft. Player signed May 25 1991.,San Jacinto College North Campus (Houston TX),Deer Park HS (Deer Park TX),Andrew Eugene,pettian01
171,Jeff Pierce,25.323,Apr 26,May 24 1995,1,BOS,-0.4,6-1,187,R,R,Jun 7 1969,Poughkeepsie NY US,Signed by the Chicago White Sox as an amateur free agent in 1991.,Dutchess Community College (Poughkeepsie NY) North Carolina State University (Raleigh NC),,Jeffrey Charles,piercje01
172,Jim Pittsley,21.050,May 23,Jul 18 1999,/1,KCR,-1.1,6-7,215,R,R,Apr 3 1974,Du Bois PA US,Drafted by the Kansas City Royals in the 1st round (17th pick) of the 1992 amateur draft. Player signed June 26 1992.,,DuBois Area HS (DuBois PA),James Michael,pittsji01
173,Jorge Posada,25.018,Sep 4,Sep 28 2011,/2,NYY,42.7,6-2,215,B,R,Aug 17 1970,Santurce PR,Drafted by the New York Yankees in the 24th round of the 1990 amateur draft. Player signed May 24 1991.,Calhoun Community College (Decatur AL),Colegio Alejandrino (Guaynabo Puerto Rico),Jorge Rafael,posadjo01
174,Jay Powell,23.244,Sep 10,Jul 29 2005,/1,FLA,2.8,6-4,220,R,R,Jan 9 1972,Meridian MS US,Drafted by the Baltimore Orioles in the 1st round (19th pick) of the 1993 amateur draft. Player signed July 18 1993.,Mississippi State University (Mississippi State MS),West Lauderdale HS (Collinsville MS),James Willard,powelja04
175,Arquimedez Pozo,22.019,Sep 12,Sep 28 1997,/4H,SEA,-0.5,5-10,160,R,R,Aug 24 1973,Santo Domingo Distrito Nacional DO,Signed by the Seattle Mariners as an amateur free agent in 1990.,,Santo Domingo (Santo Domingo Dominican Republic),Arquimedez,pozoar01
176,Ariel Prieto,25.253,Jul 2,May 10 2001,1,OAK,3.2,6-3,220,R,R,Oct 22 1969,La Habana La Habana CU,Drafted by the Oakland Athletics in the 1st round (5th pick) of the 1995 amateur draft. Player signed June 28 1995.,Universidad Manuel Fajardo (Santiago de Cuba Cuba),Havana (La Habana Cuba),Ariel,prietar01
177,Bill Pulsipher,21.251,Jun 17,May 7 2005,1,NYM,0.5,6-3,230,L,L,Oct 9 1973,Fort Benning GA US,Drafted by the New York Mets in the 2nd round of the 1991 amateur draft. Player signed August 22 1991.,,Fairfax HS (Fairfax VA),William Thomas,pulsibi01
178,Brian Raabe,27.316,Sep 17,Sep 28 1997,/45H,MIN,-0.2,5-9,170,R,R,Nov 5 1967,New Ulm MN US,Drafted by the Minnesota Twins in the 41st round of the 1990 amateur draft. Player signed June 8 1990.,University of Minnesota (Minneapolis MN),New Ulm HS (New Ulm MN),Brian Charles,raabebr01
179,Brad Radke,22.184,Apr 29,Sep 28 2006,1,MIN,45.3,6-2,180,R,R,Oct 27 1972,Eau Claire WI US,Drafted by the Minnesota Twins in the 8th round of the 1991 amateur draft. Player signed June 22 1991.,,Jesuit HS (Tampa FL),Brad William,radkebr01
180,Joe Randa,25.133,Apr 30,Oct 1 2006,5/4HD,KCR,21.4,5-11,190,R,R,Dec 18 1969,Milwaukee WI US,Drafted by the Kansas City Royals in the 11th round of the 1991 amateur draft. Player signed June 4 1991.,Indian River State College (Fort Pierce FL) University of Tennessee (Knoxville TN),Kettle Moraine HS (Wales WI),Joseph Gregory,randajo01
