Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
97,Rece Hinds,23.307,Jul 8,,9/H87D,CIN,0.8,6-3,215,R,R,Sep 5 2000,Niceville FL US,Drafted by the Cincinnati Reds in the 2nd round of the 2019 amateur draft. Player signed June 13 2019.,,IMG Academy (Bradenton FL) Niceville HS (Niceville FL),Rece Xola,hindsre01
98,Porter Hodge,23.091,May 22,,1,CHC,1.1,6-4,230,R,R,Feb 21 2001,Salt Lake City UT US,Drafted by the Chicago Cubs in the 13th round of the 2019 amateur draft. Player signed July 22 2019.,,Cottonwood HS (Salt Lake City UT),Porter Dene,hodgepo01
99,Jackson Holliday,20.128,Apr 10,,4/H6D,BAL,0.7,6-0,185,L,R,Dec 4 2003,Austin TX US,Drafted by the Baltimore Orioles in the 1st round (1st pick) of the 2022 amateur draft. Player signed July 27 2022.,,Stillwater HS (Stillwater OK),Jackson Matthew,hollija01
100,Grant Holman,24.078,Aug 17,,1,OAK,0.7,6-6,250,R,R,May 31 2000,Kirkland WA US,Drafted by the Oakland Athletics in the 6th round of the 2021 amateur draft. Player signed July 21 2021.,University of California Berkeley (Berkeley CA),Eastlake HS (Chula Vista CA),Grant James,holmagr01
101,Grant Holmes,28.086,Jun 16,,1,ATL,2.0,6-0,226,L,R,Mar 22 1996,Conway SC US,Drafted by the Los Angeles Dodgers in the 1st round (22nd pick) of the 2014 amateur draft. Player signed June 17 2014.,,Conway HS (Conway SC),Harrison Grant,holmegr01
102,Bailey Horn,26.166,Jun 29,,1,BOS,-0.3,6-2,210,L,L,Jan 15 1998,Waco TX US,Drafted by the Chicago White Sox in the 5th round of the 2020 amateur draft. Player signed June 26 2020.,Auburn University (Auburn AL) McLennan Community College (Waco TX),West HS (West TX),Bailey Christian Tant,hornba01
103,Brant Hurter,25.333,Aug 4,,1,DET,2.1,6-6,250,L,L,Sep 6 1998,Canton GA US,Drafted by the Detroit Tigers in the 7th round of the 2021 amateur draft. Player signed July 20 2021.,Georgia Institute of Technology (Atlanta GA),Woodstock HS (Woodstock GA),Brant Harris,hurtebr01
104,Jacob Hurtubise,26.154,May 13,,7/HD9,CIN,-0.3,5-11,180,L,R,Dec 11 1997,Indianapolis IN US,Signed as a Free Agent with the Cincinnati Reds in 2020.,United States Military Academy (West Point NY),,Jacob Gilles,hurtuja01
105,Shota Imanaga,30.213,Apr 1,,1,CHC,4.3,5-10,175,L,L,Sep 1 1993,Kitakyushu JP,Signed as a Free Agent with the Chicago Cubs in 2024.,,,Shota,imanash01
106,Jairo Iriarte,22.263,Sep 3,Sep 26 2024,/1,CHW,0.1,6-4,240,R,R,Dec 15 2001,La Guaira La Guaira VE,Signed as a Free Agent with the San Diego Padres in 2018.,,,Jairo Alejandro,iriarja01
107,Tyler Jay,29.358,Apr 11,Jul 30 2024,/1,NYM,0.0,6-0,191,L,L,Apr 19 1994,Lemont IL US,Drafted by the Minnesota Twins in the 1st round (6th pick) of the 2015 amateur draft. Player signed June 17 2015.,University of Illinois at Urbana-Champaign (Champaign IL),Lemont Township HS (Lemont IL),Tyler Ryan,jayty01
108,Leo Jimenez,23.048,Jul 4,Sep 27 2024,64/HD,TOR,0.9,5-10,215,R,R,May 17 2001,Chitre PA,Signed as a Free Agent with the Toronto Blue Jays in 2017.,,,Leonardo Joel,jimenle01
109,Jackson Jobe,22.057,Sep 25,,/1,DET,0.3,6-2,190,R,R,Jul 30 2002,Irving TX US,Drafted by the Detroit Tigers in the 1st round (3rd pick) of the 2021 amateur draft. Player signed July 23 2021.,,Heritage Hall School (Oklahoma City OK),Jackson William,jobeja01
110,Seth Johnson,25.355,Sep 8,Sep 8 2024,/1,PHI,-0.4,6-1,205,R,R,Sep 19 1998,Concord NC US,Drafted by the Tampa Bay Rays in the 1st round (40th pick) of the 2019 amateur draft. Player signed June 12 2019.,Campbell University (Buies Creek NC) Louisburg College (Louisburg NC),,Seth William,johnsse01
111,Greg Jones,26.091,Jun 6,,/9H,COL,0.1,6-0,175,B,R,Mar 7 1998,Cary NC US,Drafted by the Tampa Bay Rays in the 1st round (22nd pick) of the 2019 amateur draft. Player signed June 11 2019.,University of North Carolina at Wilmington (Wilmington NC),Cary HS (Cary NC),Gregory,jonesgr02
112,Jared Jones,22.237,Mar 30,Sep 27 2024,1,PIT,1.7,6-0,190,L,R,Aug 6 2001,Whittier CA US,Drafted by the Pittsburgh Pirates in the 2nd round of the 2020 amateur draft. Player signed July 2 2020.,,La Mirada HS (La Mirada CA),Jared Keith,jonesja09
113,Levi Jordan,28.274,Jun 24,Jun 30 2024,/7H94,CIN,-0.2,6-3,185,R,R,Sep 24 1995,Puyallup WA US,Drafted by the Chicago Cubs in the 29th round of the 2018 amateur draft. Player signed June 27 2018.,University of Washington (Seattle WA),Puyallup HS (Puyallup WA),Levi David,jordale01
114,Jace Jung,23.317,Aug 16,,5H/D4,DET,-0.7,6-0,205,L,R,Oct 4 2000,San Antonio TX US,Drafted by the Detroit Tigers in the 1st round (12th pick) of the 2022 amateur draft. Player signed July 25 2022.,Texas Tech University (Lubbock TX),,Jace Andrew,jungja01
115,Niko Kavadas,25.294,Aug 16,,D/3H,LAA,-0.3,6-0,235,L,R,Oct 27 1998,South Bend IN US,Drafted by the Boston Red Sox in the 11th round of the 2021 amateur draft. Player signed August 1 2021.,University of Notre Dame (South Bend IN),,Nikolos Siade,kavadni01
116,DaShawn Keirsey Jr.,27.115,Sep 5,,/87,MIN,-0.8,6-0,195,L,L,May 13 1997,San Diego CA US,Drafted by the Minnesota Twins in the 4th round of the 2018 amateur draft. Player signed June 13 2018.,University of Utah (Salt Lake City UT),,DaShawn Robert,keirsda01
117,Colt Keith,22.227,Mar 28,,*4DH,DET,1.2,6-2,211,L,R,Aug 14 2001,Zanesville OH US,Drafted by the Detroit Tigers in the 5th round of the 2020 amateur draft. Player signed June 17 2020.,,Biloxi HS (Biloxi MS),Colten Thomas,keithco01
118,Bryan King,27.231,Jun 23,,1,HOU,1.5,6-1,205,R,L,Nov 5 1996,Littleton CO US,Drafted by the Chicago Cubs in the 30th round of the 2019 amateur draft. Player signed June 19 2019.,McNeese State University (Lake Charles LA),Ponderosa HS (Parker CO),Bryan Dalton,kingbr02
119,Austin Kitchen,27.170,Jul 30,Sep 6 2024,/1,MIA,-0.5,6-0,200,L,L,Feb 11 1997,Pittsburgh PA US,Signed as a Free Agent with the Colorado Rockies in 2021.,Coastal Carolina University (Conway SC),Mount Lebanon HS (Pittsburgh PA),Austin Christopher,kitchau01
120,Will Klein,24.152,Apr 28,Aug 14 2024,/1,KCR,-0.3,6-5,230,R,R,Nov 28 1999,Bloomington IN US,Drafted by the Kansas City Royals in the 5th round of the 2020 amateur draft. Player signed June 23 2020.,Eastern Illinois University (Charleston IL),,William Boone,kleinwi01
121,Adam Kloffenstein,23.300,Jun 20,Jun 20 2024,/1,STL,0.1,6-5,245,R,R,Aug 25 2000,Magnolia TX US,Drafted by the Toronto Blue Jays in the 3rd round of the 2018 amateur draft. Player signed June 12 2018.,,Magnolia HS (Magnolia TX),Adam,kloffad01
122,Landon Knack,26.277,Apr 17,,1,LAD,0.6,6-2,220,L,R,Jul 15 1997,Johnson City TN US,Drafted by the Los Angeles Dodgers in the 2nd round of the 2020 amateur draft. Player signed June 29 2020.,East Tennessee State University (Johnson City TN),,Landon Dakota,knackla01
123,Grant Koch,27.114,May 29,Jun 2 2024,/2H,PIT,-0.1,5-10,195,R,R,Feb 5 1997,Fayetteville AR US,Drafted by the Pittsburgh Pirates in the 5th round of the 2018 amateur draft. Player signed July 2 2018.,University of Arkansas (Fayetteville AR),Fayetteville HS (Fayetteville AR),Grant,kochgr01
124,Jack Kochanowicz,23.202,Jul 11,,1,LAA,1.2,6-7,228,L,R,Dec 22 2000,Philadelphia PA US,Drafted by the Los Angeles Angels in the 3rd round of the 2019 amateur draft. Player signed June 19 2019.,,Harriton HS (Bryn Mawr PA),Jack Von,kochaja01
125,Stephen Kolek,26.338,Mar 21,,1,SDP,0.4,6-3,210,R,R,Apr 18 1997,Houston TX US,Drafted by the Los Angeles Dodgers in the 11th round of the 2018 amateur draft. Player signed June 14 2018.,Texas A&M University (College Station TX),Shepherd HS (Shepherd TX),Stephen James,kolekst01
126,Evan Kravetz,27.253,Aug 28,Aug 28 2024,/1,CIN,0.0,6-8,240,L,L,Dec 19 1996,Miami FL US,Drafted by the Cincinnati Reds in the 5th round of the 2019 amateur draft. Player signed June 11 2019.,Rice University (Houston TX),Gulliver Preparatory School (Pinecrest FL),Evan Jacob,kraveev01
127,Zac Kristofak,26.142,Apr 28,Apr 28 2024,/1,LAA,0.0,5-9,189,R,R,Dec 8 1997,Atlanta GA US,Drafted by the Los Angeles Angels in the 14th round of the 2019 amateur draft. Player signed June 14 2019.,University of Georgia (Athens GA) University of West Georgia (Carrollton GA),Walton HS (Marietta GA),Zachary,kristza01
128,Wyatt Langford,22.134,Mar 28,,*7D8,TEX,5.8,6-0,225,R,R,Nov 15 2001,Trenton FL US,Drafted by the Texas Rangers in the 1st round (4th pick) of the 2023 amateur draft. Player signed July 18 2023.,University of Florida (Gainesville FL),Trenton HS (Trenton FL),Wyatt Michael,langfwy01
129,Max Lazar,25.068,Aug 10,,1,PHI,0.1,6-1,200,R,R,Jun 3 1999,Coral Springs FL US,Drafted by the Milwaukee Brewers in the 11th round of the 2017 amateur draft. Player signed June 26 2017.,,Coral Springs HS (Coral Springs FL),Max,lazarma01
130,Jordan Leasure,25.228,Mar 30,,1,CHW,-0.5,6-3,220,R,R,Aug 15 1998,Riverview FL US,Drafted by the Los Angeles Dodgers in the 14th round of the 2021 amateur draft. Player signed August 19 2021.,University of Tampa (Tampa FL),,Jordan Davis,leasujo01
131,Brooks Lee,23.140,Jul 3,,654/HD,MIN,-0.4,6-1,205,B,R,Feb 14 2001,San Luis Obispo CA US,Drafted by the Minnesota Twins in the 1st round (8th pick) of the 2022 amateur draft. Player signed July 26 2022.,California Polytechnic State University San Luis Obispo (San Luis Obispo CA),San Luis Obispo HS (San Luis Obispo CA),Brooks Thomas,leebr02
132,Jung Hoo Lee,25.221,Mar 28,,8,SFG,1.9,6-0,197,L,R,Aug 20 1998,Nagoya Aichi JP,Signed as a Free Agent with the San Francisco Giants in 2023.,,,Jung Hoo,leeju01
133,Jack Leiter,23.363,Apr 18,,/1,TEX,-1.6,6-1,205,R,R,Apr 21 2000,Plantation FL US,Drafted by the Texas Rangers in the 1st round (2nd pick) of the 2021 amateur draft. Player signed July 28 2021.,Vanderbilt University (Nashville TN),Delbarton School (Morristown NJ),Jack Thomas,leiteja01
134,Pedro León,26.067,Aug 3,Aug 18 2024,/9H,HOU,-0.3,5-9,170,R,R,May 28 1998,La Habana La Habana CU,Signed as a Free Agent with the Houston Astros in 2021.,,,Pedro Manuel,leonpe01
135,Trey Lipscomb,23.290,Mar 30,,5/3H4D,WSN,-0.2,6-2,202,R,R,Jun 14 2000,Frederick MD US,Drafted by the Washington Nationals in the 3rd round of the 2022 amateur draft. Player signed July 21 2022.,University of Tennessee (Knoxville TN),,LaVictor Antwain,lipsctr01
136,Tyler Locklear,23.198,Jun 9,Jul 29 2024,3/H,SEA,-0.3,6-2,210,R,R,Nov 24 2000,Baltimore MD US,Drafted by the Seattle Mariners in the 2nd round of the 2022 amateur draft. Player signed July 26 2022.,Virginia Commonwealth University (Richmond VA),Archbishop Curley HS (Baltimore MD),Tyler Evan,locklty01
137,Brandon Lockridge,27.183,Sep 13,,/7HD98,SDP,0.1,5-11,185,R,R,Mar 14 1997,Pensacola FL US,Drafted by the New York Yankees in the 5th round of the 2018 amateur draft. Player signed June 13 2018.,Troy University (Troy AL),Pensacola Catholic HS (Pensacola FL),Brandon Marcus,lockrbr01
138,Joey Loperfido,24.355,Apr 30,Sep 29 2024,79/H83D,HOU,0.5,6-2,220,L,R,May 11 1999,Philadelphia PA US,Drafted by the Houston Astros in the 7th round of the 2021 amateur draft. Player signed July 21 2021.,Duke University (Durham NC),Haddonfield Memorial HS (Haddonfield NJ),Mario Joseph,loperjo01
139,Ryan Loutos,25.124,Jun 1,,/1,STL,0.0,6-5,240,R,R,Jan 29 1999,Elk Grove Village IL US,Signed as a Free Agent with the St. Louis Cardinals in 2021.,Washington University in St. Louis (St. Louis MO),,Ryan William,loutory01
140,Rhett Lowder,22.175,Aug 30,Sep 28 2024,/1,CIN,1.9,6-2,200,R,R,Mar 8 2002,Albemarle NC US,Drafted by the Cincinnati Reds in the 1st round (7th pick) of the 2023 amateur draft. Player signed July 14 2023.,Wake Forest University (Winston-Salem NC),North Stanly HS (New London NC),Rhett Hamilton,lowderh01
141,Josh Maciejewski,28.238,Apr 8,Jul 20 2024,/1,NYY,0.1,6-3,210,R,L,Aug 14 1995,Morrisville NC US,Drafted by the New York Yankees in the 10th round of the 2018 amateur draft. Player signed June 13 2018.,University of North Carolina at Charlotte (Charlotte NC),Panther Creek HS (Cary NC),Josh Graham,maciejo01
142,Ty Madden,24.187,Aug 26,Sep 28 2024,/1,DET,-0.1,6-3,215,R,R,Feb 21 2000,Houston TX US,Drafted by the Detroit Tigers in the 1st round (32nd pick) of the 2021 amateur draft. Player signed July 19 2021.,University of Texas at Austin (Austin TX),Cypress Ranch HS (Cypress TX),Tyler Dylan,maddety01
143,Anthony Maldonado,26.080,Apr 26,,1,MIA,0.0,6-4,220,R,R,Feb 6 1998,Wellington FL US,Drafted by the Miami Marlins in the 11th round of the 2019 amateur draft. Player signed June 11 2019.,Bethune-Cookman University (Daytona Beach FL),,Anthony Omar,maldoan01
144,Justyn-Henry Malloy,24.105,Jun 3,,D7H/9,DET,-0.5,6-1,212,R,R,Feb 19 2000,New York NY US,Drafted by the Atlanta Braves in the 6th round of the 2021 amateur draft. Player signed July 23 2021.,Georgia Institute of Technology (Atlanta GA) Vanderbilt University (Nashville TN),St. Joseph Regional HS (Montvale NJ),Justyn-Henry Conrad,malloju02
145,Kyle Manzardo,23.293,May 6,,DH/3,CLE,0.5,6-0,205,L,R,Jul 18 2000,Coeur d'Alene ID US,Drafted by the Tampa Bay Rays in the 2nd round of the 2021 amateur draft. Player signed August 8 2021.,Washington State University (Pullman WA),,Kyle Thomas,manzaky01
146,Austin Martin,25.007,Mar 30,Sep 29 2024,87H4/D,MIN,-1.0,5-11,185,R,R,Mar 23 1999,DeLand FL US,Drafted by the Toronto Blue Jays in the 1st round (5th pick) of the 2020 amateur draft. Player signed July 8 2020.,Vanderbilt University (Nashville TN),Trinity Christian Academy (Jacksonville FL),Christopher Austin,martiau01
147,Angel Martínez,22.147,Jun 22,,87/9H5D4,CLE,0.2,5-11,200,B,R,Jan 27 2002,Santo Domingo Distrito Nacional DO,Signed as a Free Agent with the Cleveland Indians in 2018.,,,Angel,martian02
148,Orelvis Martinez,22.215,Jun 21,Jun 21 2024,/4,TOR,0.0,5-11,200,R,R,Nov 19 2001,Santo Domingo Distrito Nacional DO,Signed as a Free Agent with the Toronto Blue Jays in 2018.,,,Orelvis Miguel,martior01
149,Yuki Matsui,28.142,Mar 20,,1,SDP,1.2,5-8,165,L,L,Oct 30 1995,Yokohama Kanagawa JP,Signed as a Free Agent with the San Diego Padres in 2023.,,,Yuki,matsuyu01
150,Zebby Matthews,24.083,Aug 13,,/1,MIN,-0.8,6-5,225,R,R,May 22 2000,Cullowhee NC US,Drafted by the Minnesota Twins in the 8th round of the 2022 amateur draft. Player signed July 26 2022.,Walters State Community College (Morristown TN) Western Carolina University (Cullowhee NC),Smoky Mountain HS (Sylva NC),Daniel Zebulon,matthze01
151,Coby Mayo,22.236,Aug 2,,5/H3,BAL,-1.1,6-4,230,R,R,Dec 10 2001,Coral Springs FL US,Drafted by the Baltimore Orioles in the 4th round of the 2020 amateur draft. Player signed July 7 2020.,,Marjory Stoneman Douglas HS (Parkland FL),Coby Gerald,mayoco01
152,Adam Mazur,23.045,Jun 4,Jul 26 2024,/1,SDP,-0.7,6-2,180,R,R,Apr 20 2001,St. Paul MN US,Drafted by the San Diego Padres in the 2nd round of the 2022 amateur draft. Player signed August 1 2022.,South Dakota State University (Brookings SD) University of Iowa (Iowa City IA),,Adam McKinnlee,mazurad01
153,Kyle McCann,26.119,Mar 30,Sep 29 2024,2/HD,OAK,0.2,6-2,217,L,R,Dec 2 1997,Atlanta GA US,Drafted by the Oakland Athletics in the 4th round of the 2019 amateur draft. Player signed June 10 2019.,Georgia Institute of Technology (Atlanta GA),Lambert HS (Suwanee GA),Kyle Joseph,mccanky01
154,Grant McCray,23.251,Aug 14,Sep 29 2024,8,SFG,0.0,6-1,190,L,R,Dec 7 2000,Billings MT US,Drafted by the San Francisco Giants in the 3rd round of the 2019 amateur draft.,,Lakewood Ranch HS (Bradenton FL),Grant Snow,mccragr01
155,Chayce McDermott,25.337,Jul 24,,/1,BAL,-0.3,6-3,197,L,R,Aug 22 1998,Anderson IN US,Drafted by the Houston Astros in the 4th round of the 2021 amateur draft. Player signed July 16 2021.,Ball State University (Muncie IN),,Chayce Michael,mcderch01
156,Trevor McDonald,23.216,Sep 29,Sep 29 2024,/1,SFG,0.1,6-2,201,R,R,Feb 26 2001,Mobile AL US,Drafted by the San Francisco Giants in the 11th round of the 2019 amateur draft. Player signed July 2 2019.,,George County HS (Lucedale MS),Trevor Dale,mcdontr01
157,Michael McGreevy,24.023,Jul 31,,/1,STL,1.7,6-4,220,L,R,Jul 8 2000,San Clemente CA US,Drafted by the St. Louis Cardinals in the 1st round (18th pick) of the 2021 amateur draft. Player signed July 16 2021.,University of California Santa Barbara (Santa Barbara CA),San Clemente HS (San Clemente CA),Michael Stephen,mcgremi01
158,James Meeker,29.077,Jun 7,Jun 7 2024,/1,MIL,0.0,6-4,222,R,R,Mar 22 1995,Livingston NJ US,Signed as a Free Agent with the Milwaukee Brewers in 2021.,University of Akron (Akron OH) University of Delaware (Newark DE),,James Henry,meekeja01
159,Cristian Mena,21.195,Jul 3,,/1,ARI,0.1,6-2,200,R,R,Dec 21 2002,San Francisco de Macoris Duarte DO,Signed as a Free Agent with the Chicago White Sox in 2019.,,,Cristian Jose,menacr01
160,Michael Mercado,25.070,Jun 24,Aug 28 2024,/1,PHI,-0.7,6-4,205,R,R,Apr 15 1999,Greenville SC US,Drafted by the Tampa Bay Rays in the 2nd round of the 2017 amateur draft. Player signed June 25 2017.,,Westview HS (San Diego CA),David Michael,mercami01
161,Jackson Merrill,20.336,Mar 20,,*8/H,SDP,5.5,6-3,195,L,R,Apr 19 2003,Baltimore MD US,Drafted by the San Diego Padres in the 1st round (27th pick) of the 2021 amateur draft. Player signed July 26 2021.,,Severna Park HS (Severna Park MD),Jackson Peter,merrija01
162,Erik Miller,26.044,Mar 28,,1,SFG,1.3,6-5,268,L,L,Feb 13 1998,St. Louis MO US,Drafted by the Philadelphia Phillies in the 4th round of the 2019 amateur draft. Player signed July 4 2019.,Stanford University (Palo Alto CA),De Smet Jesuit HS (Creve Coeur MO),Erik Christopher,milleer01
163,Ryan Miller,28.152,Aug 27,Sep 28 2024,1,LAA,0.0,6-0,180,R,R,Mar 28 1996,Sarasota FL US,Drafted by the Arizona Diamondbacks in the 6th round of the 2018 amateur draft. Player signed June 26 2018.,Clemson University (Clemson SC) State College of Florida Manatee-Sarasota (Bradenton FL),Venice HS (Venice FL),Ryan Robert,millery01
164,Kameron Misner,26.207,Aug 2,,/7H8,TBR,0.6,6-4,220,L,L,Jan 8 1998,Poplar Bluff MO US,Drafted by the Miami Marlins in the 1st round (35th pick) of the 2019 amateur draft. Player signed July 12 2019.,University of Missouri (Columbia MO),Poplar Bluff HS (Poplar Bluff MO),Kameron Lee,misneka01
165,Anthony Molina,22.076,Mar 28,,1,COL,-0.6,6-1,170,R,R,Jan 12 2002,San Joaquin Carabobo VE,Signed as a Free Agent with the Tampa Bay Rays in 2018.,,,Anthony Jose,molinan01
166,Keider Montero,23.328,May 29,,1,DET,0.2,6-1,145,R,R,Jul 6 2000,Santa Teresa del Tuy Miranda VE,Signed as a Free Agent with the Detroit Tigers in 2016.,,,Keider Eduardo,monteke01
167,Mason Montgomery,24.080,Sep 5,,/1,TBR,-0.2,6-2,205,L,L,Jun 17 2000,Austin TX US,Drafted by the Tampa Bay Rays in the 6th round of the 2021 amateur draft. Player signed August 8 2021.,Texas Tech University (Lubbock TX),Leander HS (Leander TX),Mason Jack,montgma01
168,Roddery Muñoz,24.006,Apr 20,,1,MIA,-1.0,6-2,210,R,R,Apr 14 2000,Santo Domingo Distrito Nacional DO,Signed as a Free Agent with the Atlanta Braves in 2018.,,,Roddery,munozro01
169,Tobias Myers,25.262,Apr 23,,1,MIL,2.7,6-1,223,R,R,Aug 5 1998,Winter Haven FL US,Drafted by the Baltimore Orioles in the 6th round of the 2016 amateur draft. Player signed July 12 2016.,,Winter Haven HS (Winter Haven FL),Tobias Kane,myersto01
170,Carlos Narváez,25.237,Jul 20,,/2H,NYY,2.0,6-0,190,R,R,Nov 26 1998,Maracay Aragua VE,Signed as a Free Agent with the New York Yankees in 2015.,,,Carlos Luis,narvaca01
171,Nick Nastrini,24.057,Apr 15,Sep 9 2024,/1,CHW,-0.8,6-3,220,R,R,Feb 18 2000,San Jose CA US,Drafted by the Los Angeles Dodgers in the 4th round of the 2021 amateur draft. Player signed July 23 2021.,University of California Los Angeles (Los Angeles CA),Cathedral Catholic HS (San Diego CA),Nicholas,nastrni01
172,Jack Neely,24.077,Aug 21,Sep 17 2024,/1,CHC,-0.2,6-8,245,R,R,Jun 5 2000,San Antonio TX US,Drafted by the New York Yankees in the 11th round of the 2021 amateur draft. Player signed July 21 2021.,Iowa Western Community College (Council Bluffs IA) The Ohio State University (Columbus OH) University of Texas at Austin (Austin TX),Winston Churchill HS (San Antonio TX),Jack Preston,neelyja01
173,Jhonkensy Noel,22.347,Jun 26,,9H/3D7,CLE,0.3,6-3,250,R,R,Jul 15 2001,San Pedro de Macoris San Pedro de Macoris DO,Signed as a Free Agent with the Cleveland Indians in 2017.,,,Jhonkensy,noeljh01
174,Connor Norby,23.361,Jun 3,,/4,BAL,0.8,5-10,180,R,R,Jun 8 2000,Brooklyn Park MN US,Drafted by the Baltimore Orioles in the 2nd round of the 2021 amateur draft. Player signed July 16 2021.,East Carolina University (Greenville NC),East Forsyth HS (Kernersville NC),Connor David,norbyco01
175,Dedniel Núñez,27.309,Apr 9,,1,NYM,0.7,6-2,180,R,R,Jun 5 1996,Puerto Plata Puerto Plata DO,Signed as a Free Agent with the New York Mets in 2016.,,,Dedniel Omar,nunezde01
176,Nasim Nuñez,23.225,Mar 30,,6H/4D,WSN,0.9,5-8,165,B,R,Aug 18 2000,Bronx NY US,Drafted by the Miami Marlins in the 2nd round of the 2019 amateur draft. Player signed June 9 2019.,,Collins Hill HS (Suwanee GA),Nasim Emmanuel,nunezna01
177,Jack O'Loughlin,24.073,May 26,Jul 6 2024,/1,OAK,0.1,6-5,223,L,L,Mar 14 2000,Adelaide South Australia AU,Signed as a Free Agent with the Detroit Tigers in 2016.,,,Jack Te Haki,olougja01
178,Eric Orze,26.322,Jul 8,,/1,NYM,0.5,6-4,205,R,R,Aug 21 1997,Elk Grove IL US,Drafted by the New York Mets in the 5th round of the 2020 amateur draft. Player signed June 19 2020.,University of New Orleans (New Orleans LA),Glenbard North HS (Carol Stream IL),Eric Paul,orzeer01
179,Michel Otañez,26.343,Jun 10,,1,OAK,0.1,6-4,237,R,R,Jul 3 1997,Villa La Mata DO,Signed as a Free Agent with the New York Mets in 2016.,,,Michel,otanemi01
180,Andy Pages,23.130,Apr 16,,*89/H7D,LAD,3.3,6-1,212,R,R,Dec 8 2000,La Habana La Habana CU,Signed as a Free Agent with the Los Angeles Dodgers in 2018.,,,Andy,pagesan01
181,Pedro Pagés,25.203,Apr 7,,2/H3,STL,1.3,5-11,245,R,R,Sep 17 1998,Maracay Aragua VE,Drafted by the St. Louis Cardinals in the 6th round of the 2019 amateur draft. Player signed June 12 2019.,Florida Atlantic University (Boca Raton FL),,Pedro Jose,pagespe02
182,Mitchell Parker,24.201,Apr 15,,1,WSN,1.3,6-4,239,L,L,Sep 27 1999,Albuquerque NM US,Drafted by the Washington Nationals in the 5th round of the 2020 amateur draft. Player signed June 12 2020.,San Jacinto College North Campus (Houston TX),Manzano HS (Albuquerque NM),Mitchell James,parkemi01
183,Graham Pauley,23.178,Mar 20,,/5DH3,SDP,-0.7,6-1,200,L,R,Sep 24 2000,Alpharetta GA US,Drafted by the San Diego Padres in the 13th round of the 2022 amateur draft. Player signed July 30 2022.,Duke University (Durham NC),Milton HS (Milton GA),Graham Austin,paulegr01
184,Walter Pennington,26.082,Jul 5,Sep 21 2024,/1,KCR,0.2,6-2,205,L,L,Apr 14 1998,Broomfield CO US,Signed as a Free Agent with the Kansas City Royals in 2020.,Colorado School of Mines (Golden CO),,Walter Carlton,penniwa01
185,Zach Penrod,27.090,Sep 14,Sep 27 2024,/1,BOS,0.1,6-2,210,L,L,Jun 16 1997,Nampa ID US,Signed as a Free Agent with the Texas Rangers in 2018.,Corban University (Salem OR) Northwest Nazarene University (Nampa ID),,Zach,penroza01
186,Luis Peralta,23.231,Aug 24,,1,COL,0.5,5-11,170,L,L,Jan 6 2001,Moca Espaillat DO,Signed as a Free Agent with the Pittsburgh Pirates in 2017.,,,Luis David,perallu01
187,Jhonny Pereda,27.365,Apr 17,,2/H31,MIA,-0.3,6-1,202,R,R,Apr 18 1996,San Juan Aragua VE,Signed as a Free Agent with the Chicago Cubs in 2013.,,,Jhonny Fernando,peredjh01
188,Wenceel Pérez,24.161,Apr 8,Sep 29 2024,98H/D7,DET,0.7,6-0,203,B,R,Oct 30 1999,Azua Azua DO,Signed as a Free Agent with the Detroit Tigers in 2016.,,,Wenceel Xavier,perezwe01
189,Michael Petersen,30.033,Jun 18,,1,LAD,-0.2,6-7,195,R,R,May 16 1994,Middlesex GB,Drafted by the Milwaukee Brewers in the 17th round of the 2015 amateur draft. Player signed July 17 2015.,Riverside City College (Riverside CA) West Valley College (Saratoga CA),St. Francis HS (Mountain View CA),Michael Kenechukwu,petermi01
190,Tyler Phillips,26.254,Jul 7,,/1,PHI,-0.3,6-5,225,R,R,Oct 27 1997,Lumberton NJ US,Drafted by the Texas Rangers in the 15th round of the 2015 amateur draft. Player signed June 30 2015.,,Bishop Eustace Preparatory School (Pennsauken NJ),Tyler Nicholas,phillty01
191,Cade Povich,24.055,Jun 6,,1,BAL,-0.6,6-3,185,L,L,Apr 12 2000,Reno NV US,Drafted by the Minnesota Twins in the 3rd round of the 2021 amateur draft. Player signed July 21 2021.,University of Nebraska-Lincoln (Lincoln NE),,Cade Jackie,povicca01
192,Emmanuel Ramirez,29.288,Apr 28,Aug 24 2024,1,MIA,-0.3,6-2,190,R,R,Jul 15 1994,Puerto Plata Puerto Plata DO,Signed as a Free Agent with the San Diego Padres in 2012.,,,Emmanuel Odalis,ramirem01
193,Bryan Ramos,22.053,May 4,Sep 29 2024,5/DH,CHW,-0.2,6-2,225,R,R,Mar 12 2002,La Habana La Habana CU,Signed as a Free Agent with the Chicago White Sox in 2018.,,,Bryan,ramosbr01
194,Sean Reynolds,26.086,Jul 14,,/1,SDP,0.2,6-8,250,L,R,Apr 19 1998,Redondo Beach CA US,Drafted by the Miami Marlins in the 4th round of the 2016 amateur draft. Player signed June 21 2016.,,,Sean William,reynose01
195,Orlando Ribalta,26.161,Aug 13,,/1,WSN,-0.2,6-7,245,R,R,Mar 5 1998,Santa Clara CU,Drafted by the Washington Nationals in the 12th round of the 2019 amateur draft. Player signed June 19 2019.,Miami Dade College Kendall Campus (Miami FL),Miami Christian School (Miami FL),Orlando Andres,ribalor01
