Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
93,Mark Kotsay,21.221,Jul 11,Sep 29 2013,8,FLA,21.3,6-0,220,L,L,Dec 2 1975,Whittier CA US,Drafted by the Florida Marlins in the 1st round (9th pick) of the 1996 amateur draft. Player signed August 15 1996.,California State University Fullerton (Fullerton CA),Santa Fe HS (Santa Fe Springs CA),Mark Steven,kotsama01
94,Tim Kubinski,25.177,Jul 16,Oct 2 1999,1,OAK,0.0,6-4,205,L,L,Jan 20 1972,Pullman WA US,Drafted by the Oakland Athletics in the 7th round of the 1993 amateur draft. Player signed June 6 1993.,University of California Los Angeles (Los Angeles CA),San Luis Obispo HS (San Luis Obispo CA),Timothy Mark,kubinti01
95,Chris Latham,23.321,Apr 12,Apr 18 2003,H/89,MIN,-1.0,6-0,195,B,R,May 26 1973,Coeur d'Alene ID US,Drafted by the Los Angeles Dodgers in the 11th round of the 1991 amateur draft. Player signed June 6 1991.,,Basic HS (Henderson NV),Christopher Joseph,lathach01
96,Derrek Lee,21.234,Apr 28,Sep 28 2011,3/H,SDP,34.5,6-5,240,R,R,Sep 6 1975,Sacramento CA US,Drafted by the San Diego Padres in the 1st round (14th pick) of the 1993 amateur draft. Player signed July 20 1993.,,El Camino Fundamental HS (Sacramento CA),Derrek Leon,leede02
97,John LeRoy,22.160,Sep 26,Sep 26 1997,/1,ATL,0.2,6-3,175,R,R,Apr 19 1975,Bellevue WA US,Drafted by the Atlanta Braves in the 15th round of the 1993 amateur draft. Player signed June 14 1993.,,Sammamish HS (Bellevue WA),John Michael,leroyjo01
98,Cory Lidle,25.047,May 8,Oct 1 2006,1,NYM,10.7,5-11,175,R,R,Mar 22 1972,Hollywood CA US,Signed by the Minnesota Twins as an amateur free agent in 1990.,,South Hills HS (West Covina CA),Cory Fulton,lidleco01
99,Kerry Ligtenberg,26.093,Aug 12,May 29 2005,1,ATL,4.4,6-2,185,R,R,May 11 1971,Rapid City SD US,,University of Minnesota Morris (Morris MN) University of Minnesota (Minneapolis MN),Park Cottage Grove HS (Park Cottage Grove MN),Kerry Dale,ligteke01
100,Joey Long,26.284,Apr 25,May 24 1997,1,SDP,-0.3,6-2,220,R,L,Jul 15 1970,Sidney OH US,Drafted by the San Diego Padres in the 5th round of the 1991 amateur draft. Player signed June 21 1991.,Kent State University (Kent OH),Graham HS (St. Paris OH),Joey J.,longjo01
101,Ryan Long,24.163,Jul 16,Jul 23 1997,/9D7H,KCR,0.0,6-2,215,R,R,Feb 3 1973,Houston TX US,Drafted by the Kansas City Royals in the 2nd round of the 1991 amateur draft. Player signed June 3 1991.,,J. Frank Dobie HS (Houston TX),Ryan Marcus,longry01
102,Derek Lowe,23.329,Apr 26,May 19 2013,1,SEA,34.3,6-6,230,R,R,Jun 1 1973,Dearborn MI US,Drafted by the Seattle Mariners in the 8th round of the 1991 amateur draft. Player signed June 7 1991.,,Edsel Ford HS (Dearborn MI),Derek Christopher,lowede01
103,Sean Lowe,26.153,Aug 29,Jul 30 2003,/1,STL,1.7,6-2,205,R,R,Mar 29 1971,Dallas TX US,Drafted by the St. Louis Cardinals in the 1st round (15th pick) of the 1992 amateur draft. Player signed July 18 1992.,McLennan Community College (Waco TX) Arizona State University (Tempe AZ),Mesquite HS (Mesquite TX),Jonathan Sean,lowese01
104,Terrell Lowery,26.323,Sep 13,Oct 1 2000,/H78,CHC,-0.1,6-3,180,R,R,Oct 25 1970,Oakland CA US,Drafted by the Texas Rangers in the 2nd round of the 1991 amateur draft. Player signed June 8 1991.,Loyola Marymount University (Los Angeles CA),Oakland Technical HS (Oakland CA),Quenton Terrell,lowerte01
105,Sean Maloney,25.338,Apr 28,Sep 26 1998,/1,MIL,0.0,6-7,210,R,R,May 25 1971,South Kingstown RI US,Drafted by the Milwaukee Brewers in the 19th round of the 1993 amateur draft. Player signed June 8 1993.,Georgetown University (Washington DC),North Kingstown HS (North Kingstown RI),Sean Patrick,malonse01
106,Eli Marrero,23.290,Sep 3,Aug 8 2006,2/H,STL,4.9,6-1,180,R,R,Nov 17 1973,La Habana La Habana CU,Drafted by the St. Louis Cardinals in the 3rd round of the 1993 amateur draft. Player signed July 20 1993.,,Coral Gables HS (Coral Gables FL),Elieser,marreel01
107,Tom Martin,26.316,Apr 2,Jul 19 2007,1,HOU,0.2,6-1,200,L,L,May 21 1970,Charleston SC US,Drafted by the Baltimore Orioles in the 6th round of the 1988 amateur draft. Player signed August 8 1988.,,Bay HS (Panama City FL),Thomas Edgar,martito02
108,Félix Martínez,23.108,Sep 3,Sep 30 2001,6/HD,KCR,0.9,6-0,170,B,R,May 18 1974,Nagua Maria Trinidad Sanchez DO,,,Nagua (Nagua Dominican Republic),Félix,martife01
109,Allen McDill,25.265,May 15,Oct 2 2001,/1,KCR,-0.6,6-0,155,L,L,Aug 23 1971,Greenville MS US,Drafted by the New York Mets in the 20th round of the 1992 amateur draft. Player signed June 3 1992.,Arkansas Tech University (Russellville AR),Lake Hamilton HS (Pearcy AR),Allen Gabriel,mcdilal01
110,Jason McDonald,25.077,Jun 5,Jun 9 2000,87H,OAK,2.6,5-8,175,B,R,Mar 20 1972,Modesto CA US,Drafted by the Oakland Athletics in the 4th round of the 1993 amateur draft. Player signed July 27 1993.,Sacramento City College (Sacramento CA) University of Houston (Houston TX),Elk Grove HS (Elk Grove CA),Jason Adam,mcdonja02
111,Tom McGraw,29.150,May 7,May 9 1997,/1,STL,0.1,6-2,195,L,L,Dec 8 1967,Portland OR US,Drafted by the Milwaukee Brewers in the 6th round of the 1990 amateur draft. Player signed June 16 1990.,Washington State University (Pullman WA),Battle Ground HS (Battle Ground WA),Thomas Virgil,mcgrato01
112,Ryan McGuire,25.194,Jun 5,Jul 14 2002,397H/D8,MON,-2.3,6-2,210,L,L,Nov 23 1971,Bellflower CA US,Drafted by the Boston Red Sox in the 3rd round of the 1993 amateur draft. Player signed June 22 1993.,University of California Los Angeles (Los Angeles CA),El Camino Real HS (Woodland Hills CA),Ryan Byron,mcguiry01
113,Carlos Mendoza,22.303,Sep 3,Sep 30 2000,H/87,NYM,-0.2,5-11,160,L,L,Nov 4 1974,Ciudad Bolivar Bolivar VE,Signed by the New York Mets as an amateur free agent in 1992.,,Bolivar (Bolivar Venezuela),Carlos Ramon,mendoca01
114,Damian Miller,27.301,Aug 10,Sep 30 2007,2/DH,MIN,8.9,6-3,202,R,R,Oct 13 1969,La Crosse WI US,Drafted by the Minnesota Twins in the 20th round of the 1990 amateur draft. Player signed June 8 1990.,Viterbo University (La Crosse WI),West Salem HS (West Salem WI),Damian Donald,milleda02
115,Kevin Millwood,22.202,Jul 14,Sep 12 2012,1,ATL,29.8,6-4,230,R,R,Dec 24 1974,Gastonia NC US,Drafted by the Atlanta Braves in the 11th round of the 1993 amateur draft. Player signed June 4 1993.,,Bessemer City HS (Bessemer City NC),Kevin Austin,millwke01
116,Mike Misuraca,28.340,Jul 27,Aug 11 1997,/1,MIL,-0.4,6-0,190,R,R,Aug 21 1968,Long Beach CA US,Signed by the Minnesota Twins as an amateur free agent in 1988.,,Glendora HS (Glendora CA),Michael William,misurmi01
117,Eric Moody,26.209,Aug 3,Sep 18 1997,1,TEX,0.3,6-6,185,R,R,Jan 6 1971,Greenville SC US,Drafted by the Texas Rangers in the 24th round of the 1993 amateur draft. Player signed June 5 1993.,Erskine College (Due West SC),Palmetto HS (Williamston SC),Eric Lane,moodyer01
118,Kevin Morgan,27.194,Jun 15,Jun 15 1997,/5H,NYM,0.0,6-1,170,R,R,Dec 3 1969,Lafayette LA US,Drafted by the Detroit Tigers in the 30th round of the 1991 amateur draft. Player signed June 10 1991.,Southeastern Louisiana University (Hammond LA),Acadiana HS (Lafayette LA),Kevin Lee,morgake01
119,Matt Morris,22.238,Apr 4,Apr 26 2008,1/H,STL,20.4,6-5,210,R,R,Aug 9 1974,Middletown NY US,Drafted by the St. Louis Cardinals in the 1st round (12th pick) of the 1995 amateur draft. Player signed July 7 1995.,Seton Hall University (South Orange NJ),Valley Central HS (Montgomery NY),Matthew Christian,morrima01
120,Heath Murray,24.035,May 24,Jul 21 2002,1,SDP,-1.4,6-4,205,L,L,Apr 19 1973,Troy OH US,Drafted by the San Diego Padres in the 3rd round of the 1994 amateur draft. Player signed June 14 1994.,University of Michigan (Ann Arbor MI),Troy HS (Troy OH),Heath Robertson,murrahe01
121,Abraham Núñez,21.164,Aug 27,Jun 8 2008,6/4H,PIT,0.9,5-11,200,B,R,Mar 16 1976,Santo Domingo Distrito Nacional DO,Signed by the Toronto Blue Jays as an amateur free agent in 1994.,,Emmanuel (Dominican Republic),Abraham Orlando,nunezab01
122,Ryan Nye,23.348,Jun 7,May 13 1998,/1,PHI,-0.5,6-2,195,R,R,Jun 24 1973,Biloxi MS US,Drafted by the Philadelphia Phillies in the 2nd round of the 1994 amateur draft. Player signed June 13 1994.,University of Arkansas-Fort Smith (Fort Smith AR) Texas Tech University (Lubbock TX),Cameron HS (Cameron OK),Ryan Craig,nyery01
123,Kirt Ojala,28.237,Aug 18,May 4 1999,/1,FLA,0.1,6-2,210,L,L,Dec 24 1968,Kalamazoo MI US,Drafted by the New York Yankees in the 4th round of the 1990 amateur draft. Player signed June 5 1990.,University of Michigan (Ann Arbor MI),Portage Central HS (Portage MI),Kirt Stanley,ojalaki01
124,Luis Ordaz,22.022,Sep 3,Apr 3 2006,6/H,STL,-2.5,5-11,170,R,R,Aug 12 1975,Maracaibo Zulia VE,Signed by the Cincinnati Reds as an amateur free agent in 1992.,,Santa Maria Gorette (Maracaibo Venezuela),Luis Javier,ordazlu01
125,Magglio Ordóñez,23.213,Aug 29,Sep 27 2011,9/H,CHW,38.8,6-0,215,R,R,Jan 28 1974,Caracas Distrito Federal VE,Signed by the Chicago White Sox as an amateur free agent in 1991.,,Coro Falcon (Coro Falcon Venezuela),Magglio,ordonma01
126,Kevin Orie,24.212,Apr 1,Sep 26 2002,*5/H6,CHC,3.2,6-4,210,R,R,Sep 1 1972,West Chester PA US,Drafted by the Chicago Cubs in the 1st round (29th pick) of the 1993 amateur draft. Player signed June 16 1993.,Indiana University Bloomington (Bloomington IN),Upper St. Clair HS (Upper St. Clair PA),Kevin Leonard,orieke01
127,David Ortiz,21.288,Sep 2,Oct 2 2016,3/HD,MIN,55.0,6-3,230,L,L,Nov 18 1975,Santo Domingo Distrito Nacional DO,Signed by the Seattle Mariners as an amateur free agent in 1992.,,Estudia Espillat (Dominican Republic),David Americo,ortizda01
128,Matt Perisho,21.353,May 27,Sep 2 2005,1,ANA,-2.0,6-0,175,L,L,Jun 8 1975,Burlington IA US,Drafted by the California Angels in the 3rd round of the 1993 amateur draft. Player signed June 7 1993.,,McClintock HS (Tempe AZ),Matthew Alan,perisma01
129,Marc Pisciotta,26.327,Jun 30,Jul 7 1999,1,CHC,0.8,6-5,240,R,R,Aug 7 1970,Edison NJ US,Drafted by the Pittsburgh Pirates in the 19th round of the 1991 amateur draft. Player signed June 13 1991.,Georgia Institute of Technology (Atlanta GA),Walton HS (Marietta GA),Marc George,piscima01
130,Kevin Polcovich,26.323,May 17,Sep 22 1998,6/H45,PIT,-0.4,5-9,170,R,R,Jun 28 1970,Auburn NY US,Drafted by the Pittsburgh Pirates in the 30th round of the 1992 amateur draft. Player signed June 5 1992.,Gulf Coast State College (Panama City FL) University of Florida (Gainesville FL),Auburn HS (Auburn NY),Kevin Michael,polcoke01
131,Dante Powell,23.233,Apr 15,Oct 7 2001,8/H9,SFG,-0.2,6-2,185,R,R,Aug 25 1973,Long Beach CA US,Drafted by the San Francisco Giants in the 1st round (22nd pick) of the 1994 amateur draft. Player signed July 13 1994.,California State University Fullerton (Fullerton CA),Millikan HS (Long Beach CA),LeJon Dante,powelda01
132,Brady Raggio,24.210,Apr 15,Jul 12 2003,1,STL,-1.5,6-4,210,R,R,Sep 17 1972,Los Angeles CA US,Drafted by the St. Louis Cardinals in the 20th round of the 1992 amateur draft. Player signed June 23 1992.,Chabot College (Hayward CA),San Ramon Valley HS (Danville CA),Brady John,raggibr01
133,Edgar Ramos,22.076,May 21,May 30 1997,/1,PHI,-0.2,6-4,190,R,R,Mar 6 1975,Cumana Sucre VE,Signed by the Houston Astros as an amateur free agent in 1992.,,Cuinana (Cuinana Venezuela),Edgar Jose,ramosed01
134,Ken Ramos,29.344,May 16,Jun 11 1997,H/79,HOU,-0.3,6-1,185,L,L,Jun 6 1967,Sidney NE US,Signed by the Cleveland Indians as an amateur free agent in 1989.,Otero College (La Junta CO) University of Nebraska-Lincoln (Lincoln NE),Pueblo East HS (Pueblo CO),Kenneth Cecil,ramoske01
135,Pokey Reese,23.295,Apr 1,Oct 3 2004,*6H/45,CIN,6.3,5-11,180,R,R,Jun 10 1973,Columbia SC US,Drafted by the Cincinnati Reds in the 1st round (20th pick) of the 1991 amateur draft. Player signed June 3 1991.,,Lower Richland HS (Hopkins SC),Calvin,reesepo01
136,Dennys Reyes,20.085,Jul 13,Apr 6 2011,1,LAD,5.7,6-3,250,R,L,Apr 19 1977,Higuera de Zaragoza Sinaloa MX,Signed by the Los Angeles Dodgers as an amateur free agent in 1993.,,Higuera de Zaragoza (Higuera de Zaragoza Mexico),Dennys,reyesde01
137,Brad Rigby,24.045,Jun 28,Jun 24 2000,1,OAK,0.6,6-6,203,R,R,May 14 1973,Milwaukee WI US,Drafted by the Oakland Athletics in the 2nd round of the 1994 amateur draft. Player signed July 9 1994.,Georgia Institute of Technology (Atlanta GA),Lake Brantley HS (Altamonte Springs FL),Bradley Kenneth,rigbybr01
138,Adam Riggs,24.307,Aug 7,Oct 3 2004,/4H,LAD,-0.3,6-0,195,R,R,Oct 4 1972,Steubenville OH US,Drafted by the Los Angeles Dodgers in the 22nd round of the 1994 amateur draft. Player signed June 7 1994.,County College of Morris (Randolph NJ) University of South Carolina Aiken (Aiken SC),Lenape Valley Regional HS (Stanhope NJ),Adam David,riggsad01
139,Ricardo Rincón,26.355,Apr 3,Sep 25 2008,1,PIT,7.2,5-10,190,L,L,Apr 13 1970,Cuitlahuac Veracruz MX,,,Esbao (Cordoba Mexico),Ricardo,rincori01
140,Danny Rios,24.200,May 30,May 2 1998,/1,NYY,-0.6,6-2,190,R,R,Nov 11 1972,Madrid Madrid ES,Signed by the New York Yankees as an amateur free agent in 1993.,Seminole State College (Seminole OK) University of Miami (Coral Gables FL),Monsignor Edward Pace HS (Miami Gardens FL),Daniel,riosda01
141,Todd Ritchie,25.147,Apr 3,Sep 30 2004,1,MIN,6.1,6-3,205,R,R,Nov 7 1971,Portsmouth VA US,Drafted by the Minnesota Twins in the 1st round (12th pick) of the 1990 amateur draft. Player signed June 13 1990.,,Duncanville HS (Duncanville TX),Todd Everett,ritchto01
142,Dan Rohrmeier,31.341,Sep 3,Sep 28 1997,/HD3,SEA,0.1,6-0,185,R,R,Sep 27 1965,Cincinnati OH US,Drafted by the Chicago White Sox in the 5th round of the 1987 amateur draft. Player signed June 8 1987.,Miami Dade College (Miami FL) Miami Dade College North Campus (Miami FL) St. Thomas University (Miami Gardens FL),Elder HS (Cincinnati OH),Daniel,rohrmda01
143,Mandy Romero,29.259,Jul 15,Aug 24 2003,2/H,SDP,-0.4,5-11,190,B,R,Oct 29 1967,Miami FL US,Drafted by the Pittsburgh Pirates in the 19th round of the 1988 amateur draft. Player signed June 6 1988.,Eastern Florida State College (Cocoa FL),Miami Senior HS (Miami FL),Armando,romerma01
144,Melvin Rosario,24.109,Sep 11,Sep 28 1997,/2,BAL,-0.1,6-0,191,B,R,May 25 1973,Santo Domingo Distrito Nacional DO,Signed by the San Diego Padres as an amateur free agent in 1991.,,Santo Domingo (Santo Domingo Dominican Republic),Melvin Gregorio,rosarme01
145,Brian Rose,21.162,Jul 25,May 30 2001,/1,BOS,-0.1,6-3,215,R,R,Feb 13 1976,New Bedford MA US,Drafted by the Boston Red Sox in the 3rd round of the 1994 amateur draft. Player signed August 11 1994.,,Dartmouth HS (Dartmouth MA),Brian Leonard,rosebr01
146,Pete Rose Jr.,27.289,Sep 1,Sep 28 1997,H/53,CIN,-0.3,6-1,180,L,R,Nov 16 1969,Cincinnati OH US,Drafted by the Baltimore Orioles in the 12th round of the 1988 amateur draft. Player signed September 1 1988.,,Oak Hills HS (Cincinnati OH),Peter Edward,rosepe02
147,Glendon Rusch,22.150,Apr 6,May 13 2009,1,KCR,5.2,6-2,170,L,L,Nov 7 1974,Seattle WA US,Drafted by the Kansas City Royals in the 17th round of the 1993 amateur draft. Player signed June 7 1993.,,Shorecrest HS (Shoreline WA),Glendon James,ruschgl01
148,Marc Sagmoen,25.364,Apr 15,Sep 20 1997,9/H73D,TEX,-0.5,5-11,185,L,L,Apr 16 1971,Seattle WA US,Drafted by the Texas Rangers in the 13th round of the 1993 amateur draft. Player signed June 8 1993.,Yakima Valley Community College (Yakima WA) University of Nebraska-Lincoln (Lincoln NE),Kennedy Catholic HS (Burien WA),Marc Richard,sagmoma01
149,Julio Santana,24.076,Apr 6,May 12 2006,1,TEX,0.4,6-0,175,R,R,Jan 20 1973,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Texas Rangers as an amateur free agent in 1990.,,Divina Providence (Dominican Republic),Julio Franklin,santaju01
150,José Santiago,22.214,Jun 7,Aug 9 2005,/1,KCR,1.2,6-3,200,R,R,Nov 5 1974,Fajardo PR,Drafted by the Kansas City Royals in the 70th round of the 1994 amateur draft. Player signed July 4 1994.,,Carlos Escobar Lopez HS (Loiza Puerto Rico),José Rafael,santijo03
151,Tony Saunders,22.341,Apr 5,May 26 1999,1,FLA,2.7,6-2,205,L,L,Apr 29 1974,Baltimore MD US,Signed by the Florida Marlins as an amateur free agent in 1992.,,Glen Burnie HS (Glen Burnie MD),Anthony Scott,saundto01
152,Richie Sexson,22.259,Sep 14,Aug 13 2008,/H3D,CLE,18.0,6-7,205,R,R,Dec 29 1974,Portland OR US,Drafted by the Cleveland Indians in the 24th round of the 1993 amateur draft. Player signed June 14 1993.,,Prairie HS (Brush Prairie WA),Richmond Lockwood,sexsori01
153,Scott Sheldon,28.171,May 18,Oct 5 2001,6/H45,OAK,-0.4,6-3,185,R,R,Nov 28 1968,Hammond IN US,Drafted by the Oakland Athletics in the 8th round of the 1991 amateur draft. Player signed June 5 1991.,University of Houston (Houston TX),Clear Lake HS (Houston TX),Scott Patrick,sheldsc01
154,Randall Simon,22.099,Sep 1,Sep 30 2006,/H3,ATL,0.3,6-0,180,L,L,May 25 1975,Willemstad CW,Signed by the Atlanta Braves as an amateur free agent in 1992.,,Juan Pablo Duarte School (Willemstad Curacao),Randall Carlito,simonra01
155,Rob Stanifer,25.054,May 3,Jun 19 2000,1,FLA,-0.9,6-3,205,R,R,Mar 10 1972,Easley SC US,Drafted by the Florida Marlins in the 12th round of the 1994 amateur draft. Player signed June 4 1994.,Anderson University (Anderson SC),Easley HS (Easley SC),Robert Wayne,staniro01
156,Andy Stewart,26.275,Sep 6,Sep 28 1997,/2HD,KCR,0.0,5-11,205,R,R,Dec 5 1970,Oshawa ON CA,Signed by the Kansas City Royals as an amateur free agent in 1989.,,East Dale HS (Oshawa ON),Andrew David,stewaan01
157,Everett Stull,25.233,Apr 14,May 15 2002,/1,MON,-0.7,6-3,200,R,R,Aug 24 1971,Fort Riley KS US,Drafted by the Montreal Expos in the 3rd round of the 1992 amateur draft. Player signed June 10 1992.,Tennessee State University (Nashville TN),Redan HS (Stone Mountain GA),Everett James,stullev01
158,Larry Sutton,27.095,Aug 17,Jun 1 2004,H3/D7,KCR,-1.4,5-11,175,L,L,May 14 1970,West Covina CA US,Drafted by the Kansas City Royals in the 21st round of the 1992 amateur draft. Player signed June 14 1992.,University of Illinois at Urbana-Champaign (Champaign IL),Mater Dei HS (Santa Ana CA),Larry James,suttola01
159,Fernando Tatís,22.206,Jul 26,Jul 4 2010,5,TEX,6.4,5-11,185,R,R,Jan 1 1975,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Texas Rangers as an amateur free agent in 1992.,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),Fernando,tatisfe01
160,Ramón Tatís,24.090,Apr 5,Sep 27 1998,1,CHC,-1.4,6-2,185,L,L,Jan 5 1973,Guayubin Monte Cristi DO,Signed by the New York Mets as an amateur free agent in 1990.,,Los Limones (Guayubin Dominican Republic),Ramón Francisco,tatisra01
161,Miguel Tejada,23.094,Aug 27,Aug 10 2013,6/H,OAK,47.1,5-9,220,R,R,May 25 1974,Bani Peravia DO,Signed by the Oakland Athletics as an amateur free agent in 1993.,,Bani (Bani Dominican Republic),Miguel Odalis,tejadmi01
162,John Thomson,23.222,May 11,Jul 1 2007,1,COL,12.3,6-3,175,R,R,Oct 1 1973,Vicksburg MS US,Drafted by the Colorado Rockies in the 7th round of the 1993 amateur draft. Player signed June 9 1993.,Blinn College (Brenham TX) McNeese State University (Lake Charles LA),Sulphur HS (Sulphur LA),John Carl,thomsjo01
163,Mike Thurman,24.042,Sep 2,Sep 14 2002,/1,MON,0.2,6-4,190,R,R,Jul 22 1973,Corvallis OR US,Drafted by the Montreal Expos in the 1st round (31st pick) of the 1994 amateur draft. Player signed June 17 1994.,Oregon State University (Corvallis OR),Philomath HS (Philomath OR),Michael Richard,thurmmi01
164,Brett Tomko,24.050,May 27,May 24 2011,1/H,CIN,10.7,6-4,220,R,R,Apr 7 1973,Cleveland OH US,Drafted by the Cincinnati Reds in the 2nd round of the 1995 amateur draft. Player signed June 28 1995.,Mount San Antonio College (Walnut CA) Florida Southern College (Lakeland FL),El Dorado HS (Placentia CA),Brett Daniel,tomkobr01
165,Bubba Trammell,25.146,Apr 1,Jun 22 2003,9D7/H,DET,4.2,6-3,205,R,R,Nov 6 1971,Knoxville TN US,Drafted by the Detroit Tigers in the 11th round of the 1994 amateur draft. Player signed June 7 1994.,Cleveland State Community College (Cleveland TN) University of Tennessee (Knoxville TN),Central HS (Knoxville TN),Thomas Bubba,trammbu01
166,Mario Valdez,22.208,Jun 15,Jun 22 2001,3/HD5,CHW,-0.4,6-1,215,L,L,Nov 19 1974,Ciudad Obregon Sonora MX,Drafted by the Chicago White Sox in the 48th round of the 1993 amateur draft. Player signed May 1 1994.,Miami Dade College North Campus (Miami FL),Hialeah HS (Hialeah FL) Miami Senior HS (Miami FL),Mario A.,valdema02
167,Javier Valentín,21.359,Sep 13,Sep 28 2008,/2,MIN,0.8,5-10,198,B,R,Sep 19 1975,Manati PR,Drafted by the Minnesota Twins in the 3rd round of the 1993 amateur draft. Player signed June 5 1993.,,Fernando Callejo HS (Manati Puerto Rico),José Javier,valenja01
168,Jason Varitek,25.166,Sep 24,Sep 25 2011,/2H,BOS,24.2,6-2,230,B,R,Apr 11 1972,Rochester MI US,Drafted by the Seattle Mariners in the 1st round (14th pick) of the 1994 amateur draft. Player signed April 20 1995.,Georgia Institute of Technology (Atlanta GA),Lake Brantley HS (Altamonte Springs FL),Jason Andrew,varitja01
169,Jorge Velandia,22.159,Jun 20,Jul 13 2008,/645H,SDP,0.0,5-9,160,R,R,Jan 12 1975,Caracas Distrito Federal VE,Signed by the Detroit Tigers as an amateur free agent in 1992.,,Colegio Claret (Caracas Venezuela),Jorge Luis,velanjo01
170,José Vidro,22.285,Jun 8,Aug 4 2008,5H/4D,MON,17.4,5-11,175,B,R,Aug 27 1974,Mayaguez PR,Drafted by the Montreal Expos in the 6th round of the 1992 amateur draft. Player signed June 2 1992.,,Blanca Malaret HS (Sabana Grande Puerto Rico),José Angel,vidrojo01
171,Jamie Walker,25.275,Apr 2,Jun 2 2009,1,KCR,4.0,6-2,190,L,L,Jul 1 1971,McMinnville TN US,Drafted by the Houston Astros in the 10th round of the 1992 amateur draft. Player signed June 1 1992.,Austin Peay State University (Clarksville TN),Warren County HS (McMinnville TN),James Ross,walkeja01
172,Jeff Wallace,21.131,Aug 21,Oct 3 2001,1,PIT,1.1,6-2,240,L,L,Apr 12 1976,Wheeling WV US,Drafted by the Kansas City Royals in the 25th round of the 1995 amateur draft. Player signed June 8 1995.,,Minerva HS (Minerva OH),Jeffrey Allen,wallaje01
173,Pat Watkins,25.007,Sep 9,May 1 1999,8/H,CIN,-0.6,6-2,185,R,R,Sep 2 1972,Raleigh NC US,Drafted by the Cincinnati Reds in the 1st round (32nd pick) of the 1993 amateur draft. Player signed June 4 1993.,East Carolina University (Greenville NC),Garner HS (Garner NC),William Patrick,watkipa01
174,Matt Whisenant,26.026,Jul 4,May 29 2000,/1H,FLA,0.2,6-3,215,R,L,Jun 8 1971,Los Angeles CA US,Drafted by the Philadelphia Phillies in the 18th round of the 1989 amateur draft. Player signed May 8 1990.,Glendale Community College (Glendale CA),La Canada HS (La Canada CA),Matthew Michael,whisema01
175,Antone Williamson,23.317,May 31,Jul 3 1997,3/HD,MIL,-0.8,6-1,195,L,R,Jul 18 1973,Harbor City CA US,Drafted by the Milwaukee Brewers in the 1st round (4th pick) of the 1994 amateur draft. Player signed July 11 1994.,Arizona State University (Tempe AZ),Torrance HS (Torrance CA),Anthony Joseph,willian01
176,Enrique Wilson,24.059,Sep 24,Jun 24 2005,/64H,CLE,-5.2,5-11,160,B,R,Jul 27 1973,Santo Domingo Distrito Nacional DO,Signed by the Minnesota Twins as an amateur free agent in 1992.,,Santo Domingo (Santo Domingo Dominican Republic),Enrique,wilsoen01
177,Scott Winchester,24.141,Sep 8,Aug 9 2001,/1,CIN,-1.3,6-2,210,R,R,Apr 20 1973,Midland MI US,Drafted by the Cleveland Indians in the 14th round of the 1995 amateur draft. Player signed June 20 1995.,Clemson University (Clemson SC),Dow HS (Midland MI),Scott Joseph,winchsc01
178,Darrin Winston,31.066,Sep 10,Jun 25 1998,/1,PHI,-0.5,6-0,195,R,L,Jul 6 1966,Passaic NJ US,Drafted by the Montreal Expos in the 18th round of the 1988 amateur draft. Player signed June 7 1988.,Rutgers the State University of New Jersey (New Brunswick NJ),St. Thomas Aquinas HS / Bishop George Ahr HS (Edison NJ),Darrin Alexander,winstda01
179,Steve Woodard,22.074,Jul 28,May 7 2003,/1,MIL,3.3,6-4,225,L,R,May 15 1975,Hartselle AL US,Drafted by the Milwaukee Brewers in the 5th round of the 1994 amateur draft. Player signed June 17 1994.,,Hartselle HS (Hartselle AL),Steven Larry,woodast01
180,Jaret Wright,21.177,Jun 24,Apr 29 2007,1,CLE,4.4,6-2,220,R,R,Dec 29 1975,Anaheim CA US,Drafted by the Cleveland Indians in the 1st round (10th pick) of the 1994 amateur draft. Player signed July 21 1994.,,Katella HS (Anaheim CA),Jaret Samuel,wrighja02
