Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
91,Marcus Jensen,23.122,Apr 14,Jun 23 2002,/2H,SFG,-0.8,6-4,195,B,R,Dec 14 1972,Oakland CA US,Drafted by the San Francisco Giants in the 1st round (33rd pick) of the 1990 amateur draft. Player signed June 15 1990.,,Skyline HS (Oakland CA),Marcus Christian,jensema01
92,Andruw Jones,19.114,Aug 15,Oct 3 2012,98/H,ATL,62.7,6-1,225,R,R,Apr 23 1977,Willemstad CW,Signed by the Atlanta Braves as an amateur free agent in 1993.,,St. Paulus (Willemstad Curacao),Andruw Rudolf,jonesan01
93,Dax Jones,25.342,Jul 11,Sep 28 1996,8/H9,SFG,-0.2,6-0,180,R,R,Aug 4 1970,Pittsburgh PA US,Drafted by the San Francisco Giants in the 8th round of the 1991 amateur draft. Player signed June 15 1991.,Creighton University (Omaha NE),Waukegan West HS (Waukegan IL),Dax Xenos,jonesda05
94,Terry Jones,25.206,Sep 8,Oct 7 2001,/H8,COL,0.8,5-10,165,B,R,Feb 15 1971,Birmingham AL US,Drafted by the Colorado Rockies in the 40th round of the 1993 amateur draft. Player signed June 6 1993.,University of North Alabama (Florence AL),Pinson Valley HS (Pinson AL),Terry Lee,joneste02
95,Greg Keagle,24.278,Apr 1,May 26 1998,1,DET,-0.9,6-1,185,R,R,Jun 28 1971,Corning NY US,Drafted by the San Diego Padres in the 6th round of the 1993 amateur draft. Player signed June 4 1993.,Monroe Community College (Rochester NY) Florida International University (Miami FL),Horseheads HS (Horseheads NY),Gregory Charles,keaglgr01
96,Jason Kendall,21.280,Apr 1,Aug 30 2010,*2/H,PIT,41.7,6-0,181,R,R,Jun 26 1974,San Diego CA US,Drafted by the Pittsburgh Pirates in the 1st round (23rd pick) of the 1992 amateur draft. Player signed June 16 1992.,,Torrance HS (Torrance CA),Jason Daniel,kendaja01
97,Brooks Kieschnick,23.302,Apr 3,Oct 3 2004,H/97,CHC,1.4,6-4,225,L,R,Jun 6 1972,Robstown TX US,Drafted by the Chicago Cubs in the 1st round (10th pick) of the 1993 amateur draft. Player signed July 22 1993.,University of Texas at Austin (Austin TX),Mary Carroll HS (Corpus Christi TX),Michael Brooks,kiescbr01
98,Gene Kingsale,20.014,Sep 3,Jun 8 2003,/8H,BAL,-0.8,6-3,190,B,R,Aug 20 1976,Solito AW,Signed by the Baltimore Orioles as an amateur free agent in 1993.,,,Eugene Humphrey,kingsge01
99,Kerry Lacy,24.009,Aug 16,Aug 21 1997,1,BOS,-0.5,6-2,195,R,R,Aug 7 1972,Chattanooga TN US,Drafted by the Texas Rangers in the 15th round of the 1991 amateur draft. Player signed June 5 1991.,Chattanooga State Community College (Chattanooga TN),North Sand Mountain HS (Higdon AL),Kerry Ardeen,lacyke01
100,Andy Larkin,22.094,Sep 29,Sep 10 2000,/1,FLA,-3.9,6-4,175,R,R,Jun 27 1974,Chelan WA US,Drafted by the Florida Marlins in the 25th round of the 1992 amateur draft. Player signed June 2 1992.,,South Medford HS (Medford OR),Andrew Dane,larkian01
101,Brian Lesher,25.173,Aug 25,Sep 28 2002,79/H3,OAK,-1.1,6-5,205,R,L,Mar 5 1971,Wilrijk Antwerp BE,Drafted by the Oakland Athletics in the 25th round of the 1992 amateur draft. Player signed June 11 1992.,University of Delaware (Newark DE),Newark HS (Newark DE),Brian Herbert,leshebr01
102,Al Levine,28.031,Jun 22,Jun 10 2005,1,CHW,5.9,6-3,180,L,R,May 22 1968,Park Ridge IL US,Drafted by the Chicago White Sox in the 11th round of the 1991 amateur draft. Player signed June 4 1991.,William Rainey Harper College (Palatine IL) Southern Illinois University Carbondale (Carbondale IL),Hoffman Estates HS (Hoffman Estates IL),Alan Brian,levinal01
103,Rich Loiselle,24.239,Sep 7,Oct 6 2001,/1,PIT,2.3,6-5,225,R,R,Jan 12 1972,Neenah WI US,Drafted by the San Diego Padres in the 38th round of the 1991 amateur draft. Player signed June 10 1991.,Odessa College (Odessa TX),Lawton HS (Lawton OK),Richard Frank,loiseri01
104,Eric Ludwick,24.262,Sep 1,Apr 8 1999,/1,STL,-2.6,6-5,210,R,R,Dec 14 1971,Whiteman AFB MO US,Drafted by the New York Mets in the 2nd round of the 1993 amateur draft. Player signed July 2 1993.,University of Nevada Las Vegas (Paradise NV),Eldorado HS (Las Vegas NV),Eric David,ludwier01
105,Rob Lukachyk,27.347,Jul 5,Jul 6 1996,/H,MON,0.0,6-0,185,L,R,Jul 24 1968,Jersey City NJ US,Drafted by the Chicago White Sox in the 10th round of the 1987 amateur draft. Player signed June 6 1987.,Brookdale Community College (Lincroft NJ),Henry Hudson HS (Highlands NJ),Robert James,lukacro01
106,Matt Luke,25.037,Apr 3,Sep 30 1999,/DH,NYY,1.0,6-5,220,L,L,Feb 26 1971,Long Beach CA US,Drafted by the New York Yankees in the 8th round of the 1992 amateur draft. Player signed June 18 1992.,University of California Berkeley (Berkeley CA),El Dorado HS (Placentia CA),Matthew Clifford,lukema01
107,Curt Lyons,21.338,Sep 19,Sep 29 1996,/1,CIN,0.2,6-5,230,R,R,Oct 17 1974,Greencastle IN US,Drafted by the Cincinnati Reds in the 6th round of the 1992 amateur draft. Player signed June 7 1992.,,Madison Central HS (Richmond KY),Curt Russell,lyonscu01
108,Robert Machado,23.051,Jul 24,Sep 18 2004,/2,CHW,0.3,6-1,205,R,R,Jun 3 1973,Puerto Cabello Carabobo VE,Signed by the Chicago White Sox as an amateur free agent in 1989.,,Caracas (Caracas Venezuela),Robert Alexis,macharo01
109,Calvin Maduro,22.003,Sep 8,Jun 4 2002,/1,PHI,-0.6,6-0,175,R,R,Sep 5 1974,Santa Cruz AW,Signed by the Baltimore Orioles as an amateur free agent in 1991.,,St. Antonius College (Aruba),Calvin Gregory,madurca01
110,Wendell Magee,24.013,Aug 16,Sep 1 2002,89/7H,PHI,0.1,6-0,225,R,R,Aug 3 1972,Hattiesburg MS US,Drafted by the Philadelphia Phillies in the 12th round of the 1994 amateur draft. Player signed June 4 1994.,Pearl River Community College (Poplarville MS) Samford University (Homewood AL),Hattiesburg HS (Hattiesburg MS),Wendell Errol,mageewe01
111,José Malavé,24.358,May 23,Aug 30 1997,9H/7,BOS,-0.6,6-2,212,R,R,May 31 1971,Cumana Sucre VE,Signed by the Boston Red Sox as an amateur free agent in 1989.,,Cumana (Cumana Venezuela),José Francisco,malavjo01
112,Manny Martínez,25.255,Jun 14,Oct 3 1999,/897H,SEA,0.0,6-2,169,R,R,Oct 3 1970,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Oakland Athletics as an amateur free agent in 1988.,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),Manuel,martima02
113,Pablo Martínez,27.021,Jul 20,Aug 4 1996,/H6,ATL,0.0,5-10,155,B,R,Jun 29 1969,Sabana Grande de Boya Monte Plata DO,Signed by the San Diego Padres as an amateur free agent in 1988.,,San Juan Baron (San Juan Baron Dominican Republic),Pablo Made,martipa03
114,Damon Mashore,26.218,Jun 5,Jul 11 1998,7H9/8,OAK,0.5,5-11,195,R,R,Oct 31 1969,Ponce PR,Drafted by the Oakland Athletics in the 9th round of the 1991 amateur draft. Player signed June 5 1991.,University of Arizona (Tucson AZ),Clayton Valley Charter HS (Concord CA),Damon Wayne,mashoda01
115,Greg McCarthy,27.303,Aug 28,Sep 23 1998,1,SEA,0.2,6-2,195,L,L,Oct 30 1968,Norwalk CT US,Drafted by the Philadelphia Phillies in the 36th round of the 1987 amateur draft. Player signed June 7 1987.,,Bridgeport HS (Bridgeport CT) Central HS (Bridgeport CT),Gregory O'Neil,mccargr01
116,Walt McKeel,24.241,Sep 14,Jul 27 2002,/2,BOS,-0.3,6-2,200,R,R,Jan 17 1972,Wilson NC US,Drafted by the Boston Red Sox in the 3rd round of the 1990 amateur draft. Player signed June 12 1990.,,Greene Central HS (Snow Hill NC),Walter Thomas,mckeewa01
117,Billy McMillon,24.252,Jul 26,Oct 3 2004,7H,FLA,0.4,5-11,172,L,L,Nov 17 1971,Alamogordo NM US,Drafted by the Florida Marlins in the 8th round of the 1993 amateur draft. Player signed June 8 1993.,Clemson University (Clemson SC),Bishopville HS (Bishopville SC),William Edward,mcmilbi01
118,Miguel Mejía,21.010,Apr 4,Sep 29 1996,H8/97,STL,-0.4,6-1,155,R,R,Mar 25 1975,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Baltimore Orioles as an amateur free agent in 1992.,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),Miguel,mejiami01
119,Ramiro Mendoza,23.345,May 25,Sep 1 2005,1,NYY,11.7,6-2,154,R,R,Jun 15 1972,Los Santos Los Santos PA,Signed by the New York Yankees as an amateur free agent in 1991.,,Los Santos (Panama Panama),Ramiro,mendora01
120,Mike Milchin,28.076,May 14,Sep 29 1996,1,MIN,-0.6,6-3,180,L,L,Feb 28 1968,Knoxville TN US,Drafted by the St. Louis Cardinals in the 2nd round of the 1989 amateur draft.,Clemson University (Clemson SC),John Randolph Tucker HS (Richmond VA),Michael Wayne,milchmi01
121,Travis Miller,23.297,Aug 25,Jun 25 2002,/1,MIN,1.3,6-3,205,R,L,Nov 2 1972,Dayton OH US,Drafted by the Minnesota Twins in the 1st round (34th pick) of the 1994 amateur draft. Player signed June 28 1994.,Kent State University (Kent OH),National Trail HS (New Paris OH),Travis Eugene,milletr01
122,Trever Miller,23.098,Sep 4,Sep 24 2011,/1,DET,4.7,6-3,200,R,L,May 29 1973,Louisville KY US,Drafted by the Detroit Tigers in the 1st round (41st pick) of the 1991 amateur draft. Player signed June 6 1991.,,Trinity HS (Louisville KY),Trever Douglas,milletr02
123,Ralph Milliard,22.134,May 12,Sep 27 1998,4/H,FLA,0.0,5-11,170,R,R,Dec 30 1973,Willemstad CW,Signed by the Florida Marlins as an amateur free agent in 1992.,,Soest (Soest Netherlands),Ralph Gregory,millira02
124,Doug Mirabelli,25.314,Aug 27,Sep 30 2007,/2H,SFG,4.8,6-1,205,R,R,Oct 18 1970,Kingman AZ US,Drafted by the San Francisco Giants in the 5th round of the 1992 amateur draft. Player signed June 24 1992.,Wichita State University (Wichita KS),Valley HS (Las Vegas NV),Douglas Anthony,mirabdo01
125,Larry Mitchell,24.300,Aug 11,Sep 2 1996,/1,PHI,0.1,6-1,220,R,R,Oct 16 1971,Flint MI US,Drafted by the Philadelphia Phillies in the 5th round of the 1992 amateur draft. Player signed June 2 1992.,James Madison University (Harrisonburg VA),Charlottesville HS (Charlottesville VA),Larry Paul,mitchla01
126,Brian Moehler,24.266,Sep 22,Jul 7 2010,/1,DET,10.8,6-3,195,R,R,Dec 31 1971,Rockingham NC US,Drafted by the Detroit Tigers in the 6th round of the 1993 amateur draft. Player signed June 5 1993.,University of North Carolina at Greensboro (Greensboro NC),South HS (Richmond NC),Brian Merritt,moehlbr01
127,Izzy Molina,25.073,Aug 15,May 6 2002,2/HD,OAK,-0.7,6-1,200,R,R,Jun 3 1971,New York NY US,Drafted by the Oakland Athletics in the 22nd round of the 1990 amateur draft. Player signed June 28 1990.,,Christopher Columbus HS (Miami FL),Islay,moliniz01
128,Ray Montgomery,26.330,Jul 3,Jun 16 1998,/H798,HOU,0.1,6-3,195,R,R,Aug 8 1969,Bronxville NY US,Drafted by the Houston Astros in the 13th round of the 1990 amateur draft. Player signed June 9 1990.,Fordham University (New York NY),,Raymond James,montgra01
129,Steve Montgomery,25.100,Apr 3,Jul 17 2000,/1,OAK,0.6,6-4,210,R,R,Dec 25 1970,Westminster CA US,Drafted by the St. Louis Cardinals in the 3rd round of the 1992 amateur draft. Player signed July 5 1992.,Pepperdine University (Malibu CA),Maplewood HS (Cortland OH),Steven Lewis,montgst01
130,Kerwin Moore,25.306,Aug 30,Sep 29 1996,8H/D,OAK,-0.1,6-1,190,B,R,Oct 29 1970,Detroit MI US,Drafted by the Kansas City Royals in the 16th round of the 1988 amateur draft. Player signed June 3 1988.,,King HS (Detroit MI),Kerwin Lamar,mooreke02
131,Alvin Morman,27.087,Apr 2,Oct 2 1999,1,HOU,0.3,6-3,210,L,L,Jan 6 1969,Rockingham NC US,Drafted by the Houston Astros in the 39th round of the 1991 amateur draft. Player signed June 10 1991.,Wingate University (Wingate NC),Richmond County HS (Rockingham NC),Alvin,mormaal01
132,Julio Mosquera,24.201,Aug 17,Jun 8 2005,/2,TOR,-0.2,6-0,185,R,R,Jan 29 1972,Panama Panama PA,Signed by the Toronto Blue Jays as an amateur free agent in 1991.,,Jose A. Ramon HS (Panama),Julio Alberto,mosquju01
133,Chad Mottola,24.191,Apr 23,Jul 26 2006,9/H8,CIN,-0.9,6-3,220,R,R,Oct 15 1971,Augusta GA US,Drafted by the Cincinnati Reds in the 1st round (5th pick) of the 1992 amateur draft. Player signed June 16 1992.,University of Central Florida (Orlando FL),St. Thomas Aquinas HS (Fort Lauderdale FL),Charles Edward,mottoch01
134,Bill Mueller,25.032,Apr 18,May 11 2006,5/4H,SFG,23.9,5-11,175,B,R,Mar 17 1971,Maryland Heights MO US,Drafted by the San Francisco Giants in the 15th round of the 1993 amateur draft. Player signed June 4 1993.,Missouri State University (Springfield MO),De Smet Jesuit HS (Creve Coeur MO),William Richard,muellbi02
135,Sean Mulligan,26.129,Sep 1,Sep 6 1996,/H,SDP,0.0,6-2,210,R,R,Apr 25 1970,Lynwood CA US,Drafted by the San Diego Padres in the 4th round of the 1991 amateur draft. Player signed June 14 1991.,University of Illinois at Urbana-Champaign (Champaign IL),,Sean Patrick,mullise01
136,Jose Munoz,28.148,Apr 7,May 31 1996,/H4D657,CHW,-0.1,5-11,165,B,R,Nov 11 1967,Chicago IL US,Drafted by the Los Angeles Dodgers in the 20th round of the 1987 amateur draft.,Florida State College at Jacksonville (Jacksonville FL),,Jose Luis,munozjo01
137,Glenn Murray,25.169,May 10,Jul 24 1996,9H/87,PHI,-0.6,6-2,225,R,R,Nov 23 1970,Manning SC US,Drafted by the Montreal Expos in the 2nd round of the 1989 amateur draft. Player signed June 24 1989.,,Manning HS (Manning SC),Glenn Everett,murragl01
138,Jimmy Myers,26.344,Apr 6,May 5 1996,1,BAL,-0.3,6-1,190,R,R,Apr 28 1969,Oklahoma City OK US,Drafted by the San Francisco Giants in the 35th round of the 1987 amateur draft. Player signed June 7 1987.,,Crowder HS (Crowder OK),James Xavier,myersji01
139,Rod Myers,23.159,Jun 21,Sep 28 1997,8/H79,KCR,0.5,6-0,190,L,L,Jan 14 1973,Conroe TX US,Drafted by the Kansas City Royals in the 13th round of the 1991 amateur draft. Player signed June 4 1991.,,Conroe HS (Conroe TX),Roderick Demond,myersro02
140,Rodney Myers,26.282,Apr 3,Jun 1 2004,1,CHC,-1.3,6-1,200,R,R,Jun 26 1969,Rockford IL US,Drafted by the Kansas City Royals in the 12th round of the 1990 amateur draft. Player signed August 2 1990.,University of Wisconsin at Madison (Madison WI),East HS (Rockford IL),Rodney Luther,myersro01
141,Dan Naulty,26.087,Apr 2,Oct 3 1999,1,MIN,1.5,6-6,211,R,R,Jan 6 1970,Los Angeles CA US,Drafted by the Minnesota Twins in the 14th round of the 1992 amateur draft. Player signed June 10 1992.,Cerritos College (Norwalk CA) California State University Fullerton (Fullerton CA),Ocean View HS (Huntington Beach CA),Daniel Donovan,naultda01
142,Trot Nixon,22.163,Sep 21,Jun 28 2008,/9H,BOS,21.2,6-1,195,L,L,Apr 11 1974,Durham NC US,Drafted by the Boston Red Sox in the 1st round (7th pick) of the 1993 amateur draft. Player signed August 31 1993.,,New Hanover HS (Wilmington NC),Christopher Trotman,nixontr01
143,Greg Norton,24.043,Aug 18,Oct 4 2009,/6H5D,CHW,-2.6,6-1,190,B,R,Jul 6 1972,San Leandro CA US,Drafted by the Chicago White Sox in the 2nd round of the 1993 amateur draft. Player signed June 15 1993.,University of Oklahoma (Norman OK),Bishop O'Dowd HS (Oakland CA),Gregory Blakemoor,nortogr01
144,Rey Ordóñez,25.081,Apr 1,Jul 17 2004,*6/H,NYM,1.2,5-9,160,R,R,Jan 11 1971,La Habana La Habana CU,Signed by the New York Mets as an amateur free agent in 1993.,Universidad Manuel Fajardo (Santiago de Cuba Cuba),,Reynaldo,ordonre01
145,Keith Osik,27.166,Apr 5,Oct 1 2005,2/H57,PIT,-1.0,6-0,185,R,R,Oct 22 1968,Port Jefferson NY US,Drafted by the Pittsburgh Pirates in the 24th round of the 1990 amateur draft. Player signed July 17 1990.,Louisiana State University (Baton Rouge LA),Shoreham-Wading River HS (Shoreham NY) Wading River HS (Wading River NY),Keith Richard,osikke01
146,Alex Pacheco,22.273,Apr 17,May 15 1996,/1,MON,-0.3,6-3,200,R,R,Jul 19 1973,Caracas Distrito Federal VE,Signed by the Montreal Expos as an amateur free agent in 1989.,,Caracas (Caracas Venezuela),Alexander Melchor,pacheal01
147,José Paniagua,22.228,Apr 4,Sep 9 2003,1,MON,2.6,6-2,185,R,R,Aug 20 1973,San Jose de Ocoa Peravia DO,Signed by the Montreal Expos as an amateur free agent in 1990.,,Santo Domingo (Santo Domingo Dominican Republic),José Luis,paniajo01
148,Danny Patterson,25.160,Jul 26,Aug 1 2004,/1,TEX,5.4,6-0,175,R,R,Feb 17 1971,San Gabriel CA US,Drafted by the Texas Rangers in the 47th round of the 1989 amateur draft. Player signed May 14 1990.,Cerritos College (Norwalk CA),San Gabriel HS (San Gabriel CA),Danny Shane,patteda04
149,Danny Perez,25.125,Jun 30,Jul 5 1996,/78DH,MIL,-0.2,5-10,188,R,R,Feb 26 1971,El Paso TX US,Drafted by the Milwaukee Brewers in the 21st round of the 1992 amateur draft. Player signed June 5 1992.,Oklahoma State University (Stillwater OK),J. M. Hanks HS (El Paso TX),Daniel,perezda01
150,Neifi Pérez,23.090,Aug 31,Jul 5 2007,6/4H,COL,2.6,6-0,175,B,R,Jun 2 1973,Villa Mella Santo Domingo DO,Signed by the Colorado Rockies as an amateur free agent in 1992.,,Santo Domingo (Santo Domingo Dominican Republic),Neifi Neftali,perezne01
151,Chris Peters,24.173,Jul 19,May 28 2001,1,PIT,3.1,6-1,162,L,L,Jan 28 1972,Fort Thomas KY US,Drafted by the Pittsburgh Pirates in the 37th round of the 1993 amateur draft. Player signed June 11 1993.,Indiana University Bloomington (Bloomington IN),Peters Township HS (McMurray PA),Christopher Michael,peterch01
152,Dale Polley,30.319,Jun 23,Sep 29 1996,1,NYY,-0.5,6-0,165,R,L,Aug 9 1965,Georgetown KY US,Signed by the Atlanta Braves as an amateur free agent in 1987.,Kentucky State University (Frankfort KY),Scott County HS (Georgetown KY),Ezra Dale,polleda01
153,Mike Potts,25.214,Apr 6,Jul 15 1996,1,MIL,-0.6,5-9,170,L,L,Sep 5 1970,Langdale AL US,Drafted by the Atlanta Braves in the 18th round of the 1990 amateur draft. Player signed June 9 1990.,Gordon State College (Barnesville GA),Lithonia HS (Lithonia GA),Michael Larry,pottsmi01
154,Chris Pritchett,26.219,Sep 6,May 23 2000,/3,CAL,-0.7,6-4,185,L,R,Jan 31 1970,Merced CA US,Drafted by the California Angels in the 2nd round of the 1991 amateur draft. Player signed June 16 1991.,University of California Los Angeles (Los Angeles CA),Central Catholic HS (Modesto CA),Christopher Davis,pritcch01
155,Rafael Quirico,26.292,Jun 25,Jun 25 1996,/1,PHI,-0.4,6-3,170,L,L,Sep 7 1969,Santo Domingo Distrito Nacional DO,Signed by the New York Yankees as an amateur free agent in 1987.,,Santo Domingo (Santo Domingo Dominican Republic),Rafael Octavio,quirira01
156,Desi Relaford,22.320,Aug 1,Jul 28 2007,/6H4,PHI,-0.5,5-8,155,B,R,Sep 16 1973,Valdosta GA US,Drafted by the Seattle Mariners in the 4th round of the 1991 amateur draft. Player signed June 15 1991.,,Sandalwood HS (Jacksonville FL),Desmond Lamont,relafde01
157,Édgar Rentería,19.277,May 10,Sep 28 2011,6,FLA,32.4,6-1,200,R,R,Aug 7 1976,Barranquilla Atlantico CO,Signed by the Florida Marlins as an amateur free agent in 1992.,,Liceo Los Alpes (Barranquilla Colombia),Édgar Enrique,renteed01
158,Mike Robertson,25.333,Sep 6,Jun 26 1998,/H3D,CHW,-0.6,6-0,180,L,L,Oct 9 1970,Norwich CT US,Drafted by the Chicago White Sox in the 3rd round of the 1991 amateur draft. Player signed June 8 1991.,University of Southern California (Los Angeles CA),Servite HS (Anaheim CA),Michael Francis,robermi01
159,Nerio Rodríguez,25.165,Aug 16,Aug 29 2002,/1,BAL,-1.0,6-1,220,R,R,Mar 4 1971,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Chicago White Sox as an amateur free agent in 1990.,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),Nerio,rodrine01
160,Tony Rodríguez,25.326,Jul 6,Sep 23 1996,6/5H,BOS,0.3,5-11,165,R,R,Aug 15 1970,Rio Piedras PR,Drafted by the Boston Red Sox in the 10th round of the 1991 amateur draft. Player signed June 10 1991.,College of Charleston (Charleston SC) University of Charleston (Charleston WV),,Luis Antonio,rodrito01
161,Scott Rolen,21.119,Aug 1,Oct 3 2012,5,PHI,70.1,6-4,245,R,R,Apr 4 1975,Evansville IN US,Drafted by the Philadelphia Phillies in the 2nd round of the 1993 amateur draft. Player signed July 22 1993.,,Jasper HS (Jasper IN),Scott Bruce,rolensc01
162,José Rosado,21.216,Jun 12,Apr 30 2000,1,KCR,10.2,6-0,175,L,L,Nov 9 1974,Newark NJ US,Drafted by the Kansas City Royals in the 12th round of the 1994 amateur draft. Player signed June 8 1994.,Galveston College (Galveston TX),Jose S. Alegria (Dorado Puerto Rico),José Antonio,rosadjo01
163,Matt Ruebel,26.218,May 21,Jul 4 1998,1,PIT,-0.9,6-2,180,L,L,Oct 16 1969,Cincinnati OH US,Drafted by the Pittsburgh Pirates in the 3rd round of the 1991 amateur draft. Player signed June 21 1991.,University of Oklahoma (Norman OK),Ames HS (Ames IA),Matthew Alexander,ruebema01
164,Brian Sackinsky,24.303,Apr 20,Apr 24 1996,/1,BAL,0.1,6-4,220,R,R,Jun 22 1971,Pittsburgh PA US,Drafted by the Baltimore Orioles in the 2nd round of the 1992 amateur draft. Player signed June 19 1992.,Stanford University (Palo Alto CA),South Park HS (South Park PA),Brian Walter,sackibr01
165,Jeff Schmidt,25.086,May 17,Jul 30 1996,/1,CAL,-0.2,6-5,205,R,R,Feb 21 1971,Northfield MN US,Drafted by the California Angels in the 1st round (29th pick) of the 1992 amateur draft. Player signed June 28 1992.,University of Minnesota (Minneapolis MN),,Jeffrey Thomas,schmije01
166,Carl Schutz,25.012,Sep 3,Sep 24 1996,/1,ATL,0.1,5-11,208,L,L,Aug 22 1971,Hammond LA US,Drafted by the Atlanta Braves in the 3rd round of the 1993 amateur draft. Player signed June 8 1993.,Southwest Mississippi Community College (Summit MS) University of Southern Mississippi (Hattiesburg MS) Southeastern Louisiana University (Hammond LA),,Carl James,schutca01
167,Bill Selby,25.313,Apr 19,May 25 2003,45H/7D,BOS,-1.5,5-9,190,L,R,Jun 11 1970,Monroeville AL US,Drafted by the Boston Red Sox in the 13th round of the 1992 amateur draft. Player signed June 2 1992.,Birmingham-Southern College (Birmingham AL) Northwest Mississippi Community College (Senatobia MS) University of Southern Mississippi (Hattiesburg MS),Horn Lake HS (Horn Lake MS),William Frank,selbybi01
168,Dan Serafini,22.152,Jun 25,Sep 13 2007,/1,MIN,-0.8,6-1,190,B,L,Jan 25 1974,San Francisco CA US,Drafted by the Minnesota Twins in the 1st round (26th pick) of the 1992 amateur draft. Player signed July 6 1992.,,Junipero Serra HS (San Mateo CA),Daniel Joseph,serafda01
169,Andy Sheets,24.155,Apr 22,Sep 25 2002,54/H6,SEA,-1.6,6-2,180,R,R,Nov 19 1971,Baton Rouge LA US,Drafted by the Seattle Mariners in the 4th round of the 1992 amateur draft. Player signed August 25 1992.,Tulane University (New Orleans LA) Louisiana State University (Baton Rouge LA),St. Amant HS (St. Amant LA),Andrew Mark,sheetan01
170,José Silva,22.266,Sep 10,Sep 28 2002,/1,TOR,-0.9,6-6,235,R,R,Dec 19 1973,Tijuana Baja California MX,Drafted by the Toronto Blue Jays in the 6th round of the 1991 amateur draft. Player signed June 25 1991.,,Hilltop HS (Chula Vista CA),José Leonel,silvajo01
171,Mark Small,28.145,Apr 5,Sep 3 1996,1,HOU,-0.7,6-3,205,R,R,Nov 12 1967,Portland OR US,Drafted by the Houston Astros in the 17th round of the 1989 amateur draft. Player signed June 9 1989.,Bellevue College (Bellevue WA) Washington State University (Pullman WA),West Seattle HS (Seattle WA),Mark Allan,smallma01
172,Steve Soderstrom,24.167,Sep 17,Sep 27 1996,/1,SFG,-0.2,6-3,215,R,R,Apr 3 1972,Turlock CA US,Drafted by the San Francisco Giants in the 1st round (6th pick) of the 1993 amateur draft. Player signed July 28 1993.,California State University Fresno (Fresno CA),Turlock HS (Turlock CA),Stephen Andrew,soderst01
173,Scott Spiezio,23.359,Sep 14,Sep 30 2007,/5D,OAK,8.8,6-2,195,B,R,Sep 21 1972,Joliet IL US,Drafted by the Oakland Athletics in the 6th round of the 1993 amateur draft. Player signed June 24 1993.,University of Illinois at Urbana-Champaign (Champaign IL),Morris Community HS (Morris IL),Scott Edward,spiezsc01
174,Garrett Stephenson,24.205,Jul 25,Sep 17 2003,/1,BAL,4.9,6-4,195,R,R,Jan 2 1972,Takoma Park MD US,Drafted by the Baltimore Orioles in the 18th round of the 1992 amateur draft. Player signed June 10 1992.,Brigham Young University-Idaho (Rexburg ID),Boonsboro HS (Boonsboro MD),Garrett Charles,stephga01
175,Mac Suzuki,21.037,Jul 7,Jun 28 2002,/1,SEA,-0.2,6-3,195,R,R,May 31 1975,Kobe Hyogo JP,,,Takigawa Daini (Hyogo Japan),Makoto,suzukma01
176,Amaury Telemaco,22.118,May 16,Jul 1 2005,1,CHC,-0.9,6-4,220,R,R,Jan 19 1974,Higuey La Altagracia DO,Signed by the Chicago Cubs as an amateur free agent in 1991.,,Cristo Rey (La Romana Dominican Republic),Amaury,telemam01
177,Jason Thompson,24.362,Jun 9,Jun 22 1996,3,SDP,-0.3,6-4,200,L,L,Jun 13 1971,Orlando FL US,Drafted by the San Diego Padres in the 9th round of the 1993 amateur draft. Player signed June 11 1993.,Saddleback College (Mission Viejo CA) University of Arizona (Tucson AZ) Pepperdine University (Malibu CA),Laguna Hills HS (Laguna Hills CA),Jason Michael,thompja02
178,Justin Thompson,23.080,May 27,Aug 25 2005,1,DET,12.8,6-4,215,L,L,Mar 8 1973,San Antonio TX US,Drafted by the Detroit Tigers in the 1st round (32nd pick) of the 1991 amateur draft. Player signed June 25 1991.,,Klein Oak HS (Spring TX),Justin Willard,thompju02
179,Pedro Valdés,22.321,May 15,Oct 1 2000,/H9,CHC,-0.1,6-1,205,L,L,Jun 29 1973,Fajardo PR,Drafted by the Chicago Cubs in the 12th round of the 1990 amateur draft. Player signed January 15 1991.,,Carlos Escobar Lopez HS (Loiza Puerto Rico),Pedro José,valdepe01
180,Ben Van Ryn,24.274,May 9,Sep 26 1998,/1,CAL,-0.2,6-5,185,L,L,Aug 9 1971,Fort Wayne IN US,Drafted by the Montreal Expos in the 1st round (37th pick) of the 1990 amateur draft. Player signed June 20 1990.,,East Noble HS (Kendaliville IN),Benjamin Ashley,vanrybe01
181,Darío Veras,23.140,Jul 31,Sep 21 1998,1,SDP,-0.1,6-2,165,R,R,Mar 13 1973,Santiago Santiago DO,Signed by the Los Angeles Dodgers as an amateur free agent in 1990.,,Villa Vasquez (Villa Vasquez Dominican Republic),Darío Antonio,verasda01
