Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
95,Jesse Hahn,24.308,Jun 3,,1/H,SDP,1.6,6-5,205,R,R,Jul 30 1989,Norwich CT US,Drafted by the Tampa Bay Rays in the 6th round of the 2010 amateur draft. Player signed August 14 2010.,Virginia Polytechnic Institute and State University (Blacksburg VA),Robert E. Fitch HS (Groton CT),Jesse Allen,hahnje01
96,Blaine Hardy,27.094,Jun 16,Aug 3 2021,1,DET,4.3,6-2,218,L,L,Mar 14 1987,Seattle WA US,Drafted by the Kansas City Royals in the 22nd round of the 2008 amateur draft. Player signed June 12 2008.,Lewis-Clark State College (Lewiston ID),Edmonds-Woodway HS (Edmonds WA),Blaine Patrick,hardybl01
97,Alex Hassan,26.061,Jun 1,Aug 20 2014,/9DH,BOS,-0.1,6-3,220,R,R,Apr 1 1988,Quincy MA US,Drafted by the Boston Red Sox in the 20th round of the 2009 amateur draft. Player signed July 30 2009.,Duke University (Durham NC),,Alexander Edward,hassaal01
98,Andrew Heaney,23.014,Jun 19,,/1,MIA,9.3,6-2,200,L,L,Jun 5 1991,Oklahoma City OK US,Drafted by the Miami Marlins in the 1st round (9th pick) of the 2012 amateur draft. Player signed July 13 2012.,Oklahoma State University (Stillwater OK),Putnam City HS (Oklahoma City OK),Andrew Mark,heanean01
99,Kyle Hendricks,24.215,Jul 10,,1/H,CHC,21.5,6-3,190,R,R,Dec 7 1989,Newport Beach CA US,Drafted by the Texas Rangers in the 8th round of the 2011 amateur draft. Player signed June 10 2011.,Dartmouth College (Hanover NH),Capistrano Valley HS (Mission Viejo CA),Kyle Christian,hendrky01
100,Enrique Hernández,22.311,Jul 1,,8/764D,HOU,18.3,5-10,195,R,R,Aug 24 1991,San Juan PR,Drafted by the Houston Astros in the 6th round of the 2009 amateur draft. Player signed June 16 2009.,,American Military Academy (Toa Baja Puerto Rico),Enrique J.,hernaen02
101,Dilson Herrera,20.179,Aug 29,Sep 4 2020,4/H,NYM,-0.1,5-10,210,R,R,Mar 3 1994,Cartagena Bolivar CO,Signed by the Pittsburgh Pirates as an amateur free agent in 2010.,,,Dilson Jose,herredi01
102,Chris Heston,26.156,Sep 13,Jun 11 2017,/1,SFG,0.8,6-3,195,R,R,Apr 10 1988,Palm Bay FL US,Drafted by the San Francisco Giants in the 12th round of the 2009 amateur draft. Player signed June 23 2009.,East Carolina University (Greenville NC) Seminole State College of Florida (Sanford FL),Bayside HS (Palm Bay FL),Christopher Lee,hestoch01
103,Taylor Hill,25.105,Jun 25,Jun 15 2015,/1,WSN,-0.2,6-3,230,R,R,Mar 12 1989,Nashville TN US,Drafted by the Washington Nationals in the 6th round of the 2011 amateur draft. Player signed July 4 2011.,Vanderbilt University (Nashville TN),Mount Juliet HS (Mount Juliet TN),David Taylor,hillta01
104,John Holdzkom,26.318,Sep 2,Sep 27 2014,/1,PIT,0.2,6-9,245,R,R,Oct 19 1987,Pasadena CA US,Drafted by the New York Mets in the 4th round of the 2006 amateur draft. Player signed June 7 2006.,Salt Lake Community College (Salt Lake City UT),Rancho Cucamonga HS (Rancho Cucamonga CA),John Stephen,holdzjo01
105,Mario Hollands,25.218,Apr 1,Sep 3 2014,1,PHI,-0.1,6-5,230,L,L,Aug 26 1988,Oakland CA US,Drafted by the Philadelphia Phillies in the 10th round of the 2010 amateur draft. Player signed June 10 2010.,University of California Santa Barbara (Santa Barbara CA),El Cerrito HS (El Cerrito CA),Mario Eduardo Lemus,hollama01
106,Tyler Holt,25.118,Jul 6,Oct 2 2016,9/8H7,CLE,-1.2,5-10,190,R,R,Mar 10 1989,Marion IN US,Drafted by the Cleveland Indians in the 10th round of the 2010 amateur draft. Player signed August 13 2010.,Florida State University (Tallahassee FL),Gainesville HS (Gainesville FL),Tyler Andrew,holtty01
107,T.J. House,24.230,May 17,Aug 25 2017,1,CLE,1.3,6-1,205,R,L,Sep 29 1989,Slidell LA US,Drafted by the Cleveland Indians in the 16th round of the 2008 amateur draft. Player signed August 15 2008.,,Picayune Memorial HS (Picayune MS),Glenn Anthony,housetj01
108,Ender Inciarte,23.185,May 2,Jul 13 2022,*87H/9,ARI,17.9,5-11,190,L,L,Oct 29 1990,Maracaibo Zulia VE,Signed by the Arizona Diamondbacks as an amateur free agent in 2008.,,,Ender David,inciaen01
109,Juan Jaime,26.322,Jun 20,Apr 12 2015,1,ATL,-0.2,6-2,250,R,R,Aug 2 1987,San Cristobal San Cristobal DO,Signed by the Montreal Expos as an amateur free agent in 2004.,,,Juan Jose,jaimeju01
110,Eric Jokisch,25.040,Sep 7,Sep 26 2014,/1,CHC,0.2,6-2,205,R,L,Jul 29 1989,Springfield IL US,Drafted by the Chicago Cubs in the 11th round of the 2010 amateur draft. Player signed June 15 2010.,Northwestern University (Evanston IL),Virginia HS (Virginia IL),Eric Spenser,jokiser01
111,James Jones,25.206,Apr 18,Oct 4 2015,8H/9D7,SEA,-1.1,6-3,205,L,L,Sep 24 1988,Brooklyn NY US,Drafted by the Seattle Mariners in the 4th round of the 2009 amateur draft. Player signed July 14 2009.,Long Island University Brooklyn Campus (Brooklyn NY),HS of Telecommunications Arts and Technology (Brooklyn NY),James Steven,jonesja06
112,Caleb Joseph,27.323,May 7,Sep 9 2020,2/3H,BAL,4.6,6-3,205,R,R,Jun 18 1986,Nashville TN US,Drafted by the Baltimore Orioles in the 7th round of the 2008 amateur draft. Player signed June 10 2008.,Lipscomb University (Nashville TN),Franklin HS (Franklin TN),Caleb Martin,josepca01
113,Tommy Kahnle,24.239,Apr 3,,1,COL,4.8,6-1,230,R,R,Aug 7 1989,Latham NY US,Drafted by the New York Yankees in the 5th round of the 2010 amateur draft. Player signed August 3 2010.,Lynn University (Boca Raton FL),Shaker HS (Latham NY),Thomas Robert,kahnlto01
114,Phil Klein,25.093,Aug 1,Oct 1 2016,1,TEX,-0.4,6-7,255,R,R,Apr 30 1989,Columbus OH US,Drafted by the Texas Rangers in the 30th round of the 2011 amateur draft. Player signed June 10 2011.,Youngstown State University (Youngstown OH),Lincoln HS (Gahanna OH),Phil William,kleinph01
115,Corey Knebel,22.179,May 24,Aug 14 2022,/1,DET,5.5,6-3,225,R,R,Nov 26 1991,Denton TX US,Drafted by the Detroit Tigers in the 1st round (39th pick) of the 2013 amateur draft. Player signed June 17 2013.,University of Texas at Austin (Austin TX),Georgetown HS (Georgetown TX),Corey Andrew,knebeco01
116,Tommy La Stella,25.117,May 28,Apr 30 2023,4/HD,ATL,3.5,5-11,180,L,R,Jan 31 1989,Westwood NJ US,Drafted by the Atlanta Braves in the 8th round of the 2011 amateur draft. Player signed June 12 2011.,Coastal Carolina University (Conway SC),St. Joseph Regional HS (Montvale NJ),Thomas Frank,lasteto01
117,Jake Lamb,23.302,Aug 7,May 7 2023,5/H,ARI,7.3,6-3,220,L,R,Oct 9 1990,Seattle WA US,Drafted by the Arizona Diamondbacks in the 6th round of the 2012 amateur draft. Player signed June 10 2012.,University of Washington (Seattle WA),Bishop Blanchet HS (Seattle WA),Jacob Ryan,lambja01
118,Dominic Leone,22.162,Apr 6,Aug 14 2024,1,SEA,3.5,5-10,215,R,R,Oct 26 1991,Norwich CT US,Drafted by the Seattle Mariners in the 16th round of the 2012 amateur draft. Player signed June 7 2012.,Clemson University (Clemson SC),Norwich Free Academy (Norwich CT),Dominic Joseph,leonedo01
119,Rymer Liriano,23.052,Aug 11,Oct 1 2017,9/H,SDP,-0.4,6-0,230,R,R,Jun 20 1991,Santo Domingo Distrito Nacional DO,Signed by the San Diego Padres as an amateur free agent in 2007.,,,Rymer Omar,liriary01
120,Kyle Lobstein,25.011,Aug 23,Jul 3 2021,/1,DET,0.1,6-3,220,L,L,Aug 12 1989,Flagstaff AZ US,Drafted by the Tampa Bay Rays in the 2nd round of the 2008 amateur draft. Player signed August 5 2008.,,Coconino HS (Flagstaff AZ),Kyle Eric,lobstky01
121,Rafael Lopez,26.335,Sep 2,Jul 20 2018,/2H,CHC,0.2,5-9,200,L,R,Oct 2 1987,Philadelphia PA US,Drafted by the Chicago Cubs in the 16th round of the 2011 amateur draft. Player signed June 19 2011.,Florida State University (Tallahassee FL),Summit Christian HS (Wellington FL),Rafael Manuel,lopezra02
122,Michael Mariot,25.173,Apr 11,Sep 4 2023,1,KCR,-0.7,6-0,190,R,R,Oct 20 1988,West Hills CA US,Drafted by the Kansas City Royals in the 8th round of the 2010 amateur draft. Player signed June 13 2010.,University of Nebraska-Lincoln (Lincoln NE),Carroll HS (Southlake TX),Michael Ryan,mariomi01
123,Justin Marks,26.098,Apr 20,May 5 2017,/1,KCR,0.2,6-3,205,L,L,Jan 12 1988,Owensboro KY US,Drafted by the Oakland Athletics in the 3rd round of the 2009 amateur draft. Player signed July 7 2009.,University of Louisville (Louisville KY),Owensboro Catholic HS (Owensboro KY),Justin Michael,marksju01
124,Evan Marshall,24.018,May 6,Jun 29 2021,1,ARI,1.5,6-2,235,R,R,Apr 18 1990,Sunnyvale CA US,Drafted by the Arizona Diamondbacks in the 4th round of the 2011 amateur draft. Player signed June 9 2011.,Kansas State University (Manhattan KS),Homestead HS (Cupertino CA),Evan Patrick,marshev01
125,Chris Martin,27.328,Apr 26,,1,COL,7.8,6-8,224,R,R,Jun 2 1986,Arlington TX US,,McLennan Community College (Waco TX),Arlington HS (Arlington TX),Christopher Riley,martich02
126,Nick Martinez,23.243,Apr 5,,1/H,TEX,10.2,6-1,200,L,R,Aug 5 1990,Miami FL US,Drafted by the Texas Rangers in the 18th round of the 2011 amateur draft. Player signed June 19 2011.,Fordham University (New York NY),Belen Jesuit Preparatory (Miami FL),Nicholas Andres,martini01
127,Tyler Matzek,23.235,Jun 11,,1/H,COL,5.4,6-3,250,L,L,Oct 19 1990,Mission Viejo CA US,Drafted by the Colorado Rockies in the 1st round (11th pick) of the 2009 amateur draft. Player signed August 17 2009.,,Capistrano Valley HS (Mission Viejo CA),Tyler Alexander,matzety01
128,Trevor May,24.320,Aug 9,Sep 30 2023,1,MIN,3.7,6-4,248,R,R,Sep 23 1989,Longview WA US,Drafted by the Philadelphia Phillies in the 4th round of the 2008 amateur draft. Player signed July 9 2008.,,Kelso HS (Kelso WA),Trevor Joseph,maytr01
129,James McCann,24.080,Sep 1,Sep 29 2024,/2DH,DET,7.6,6-3,235,R,R,Jun 13 1990,Santa Barbara CA US,Drafted by the Detroit Tigers in the 2nd round of the 2011 amateur draft. Player signed August 8 2011.,University of Arkansas (Fayetteville AR),Dos Pueblos HS (Goleta CA),James Thomas,mccanja02
130,Pat McCoy,25.323,Jun 22,Sep 5 2014,1,DET,0.2,6-4,225,L,L,Aug 3 1988,Tucson AZ US,Drafted by the Washington Nationals in the 10th round of the 2007 amateur draft. Player signed June 10 2007.,,Sahuaro HS (Tucson AZ),Patrick James,mccoypa01
131,Román Méndez,23.348,Jul 8,Oct 2 2015,1,TEX,1.1,6-3,245,R,R,Jul 25 1990,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Boston Red Sox as an amateur free agent in 2007.,,,Román Junior,mendero01
132,Melvin Mercedes,23.286,Aug 15,Aug 15 2014,/1,DET,0.1,6-3,250,R,R,Nov 2 1990,El Seibo El Seibo DO,Signed by the Detroit Tigers as an amateur free agent in 2008.,,,Melvin,merceme01
133,Justin Miller,26.309,Apr 18,Sep 24 2021,/1,DET,0.8,6-3,225,R,R,Jun 13 1987,Bakersfield CA US,Drafted by the Texas Rangers in the 16th round of the 2008 amateur draft. Player signed July 7 2008.,Bakersfield College (Bakersfield CA) California State University Fresno (Fresno CA),Ridgeview HS (Bakersfield CA),Justin Ryan,milleju02
134,Bryan Mitchell,23.113,Aug 10,Aug 24 2021,/1,NYY,-0.7,6-2,215,L,R,Apr 19 1991,Reidsville NC US,Drafted by the New York Yankees in the 16th round of the 2009 amateur draft. Player signed August 17 2009.,,Rockingham County HS (Reidsville NC),Bryan Bedford,mitchbr01
135,Rafael Montero,23.209,May 14,,1,NYM,-0.5,6-0,193,R,R,Oct 17 1990,Higuerito San Cristobal DO,Signed by the New York Mets as an amateur free agent in 2011.,,Francisco Sergio Castillo (Sabana Higuero Dominican Republic),Rafael,montera01
136,Mike Morin,22.362,Apr 30,Aug 12 2020,1,LAA,-0.9,6-4,220,R,R,May 3 1991,Andover MN US,Drafted by the Los Angeles Angels of Anaheim in the 13th round of the 2012 amateur draft. Player signed June 16 2012.,University of North Carolina at Chapel Hill (Chapel Hill NC),Shawnee Mission South HS (Overland Park KS),Michael William,morinmi01
137,Steven Moya,23.023,Sep 1,Oct 1 2016,/H9D,DET,-0.6,6-7,260,L,R,Aug 9 1991,Rio Piedras PR,Signed by the Detroit Tigers as an amateur free agent in 2008.,,,Steven,moyast01
138,Héctor Neris,25.052,Aug 5,,/1,PHI,9.8,6-2,227,R,R,Jun 14 1989,Villa Altagracia San Cristobal DO,Signed by the Philadelphia Phillies as an amateur free agent in 2010.,,,Héctor,nerishe01
139,Adrián Nieto,24.141,Apr 2,Sep 26 2014,2/HD,CHW,-0.3,5-10,205,B,R,Nov 12 1989,La Habana La Habana CU,Drafted by the Washington Nationals in the 5th round of the 2008 amateur draft. Player signed August 11 2008.,,American Heritage HS (Plantation FL),Adrián,nietoad01
140,Daniel Norris,21.133,Sep 5,Aug 28 2023,/1,TOR,5.2,6-2,207,L,L,Apr 25 1993,Johnson City TN US,Drafted by the Toronto Blue Jays in the 2nd round of the 2011 amateur draft. Player signed August 15 2011.,,Science Hill HS (Johnson City TN),Daniel David,norrida01
141,Shawn O'Malley,26.253,Sep 7,Oct 2 2016,/H74D9,LAA,0.5,5-11,175,B,R,Dec 28 1987,Richland WA US,Drafted by the Tampa Bay Devil Rays in the 5th round of the 2006 amateur draft. Player signed June 8 2006.,,Southridge HS (Kennewick WA),Shawn Michael,omallsh01
142,Rougned Odor,20.094,May 8,Jul 16 2023,*4/HD,TEX,6.4,5-11,200,L,R,Feb 3 1994,Maracaibo Zulia VE,Signed by the Texas Rangers as an amateur free agent in 2011.,,,Rougned Roberto,odorro01
143,Rudy Owens,26.156,May 23,May 23 2014,/1,HOU,-0.2,6-3,240,L,L,Dec 18 1987,Mesa AZ US,Drafted by the Pittsburgh Pirates in the 28th round of the 2006 amateur draft. Player signed May 30 2007.,Chandler-Gilbert Community College (Chandler AZ),Mesa HS (Mesa AZ),Rudy C.,owensru01
144,Joe Panik,23.234,Jun 21,Sep 30 2021,4/H,SFG,5.5,6-1,205,L,R,Oct 30 1990,Yonkers NY US,Drafted by the San Francisco Giants in the 1st round (29th pick) of the 2011 amateur draft. Player signed June 11 2011.,St. John's University (Queens NY),John Jay HS (East Fishkill NY),Joseph Matthew,panikjo01
145,Kyle Parker,24.259,Jun 16,Oct 4 2015,H/93,COL,-1.7,6-0,205,R,R,Sep 30 1989,Fort Thomas KY US,Drafted by the Colorado Rockies in the 1st round (26th pick) of the 2010 amateur draft. Player signed August 16 2010.,Clemson University (Clemson SC),Bartram Trail HS (St. Johns FL),Kyle James,parkeky01
146,Red Patterson,26.355,May 1,May 1 2014,/1,LAD,0.2,6-3,220,R,R,May 11 1987,McKinney TX US,Drafted by the Los Angeles Dodgers in the 29th round of the 2010 amateur draft. Player signed June 14 2010.,Southwestern Oklahoma State University (Weatherford OK),Frisco HS (Frisco TX),John William,pattere02
147,Spencer Patton,26.196,Sep 4,Sep 5 2023,/1,TEX,-0.6,6-1,200,R,R,Feb 20 1988,Urbana IL US,Drafted by the Kansas City Royals in the 24th round of the 2011 amateur draft. Player signed June 12 2011.,Southern Illinois University Edwardsville (Edwardsville IL),South Central HS (Farina IL),Spencer Burdette,pattosp01
148,Ben Paulsen,26.267,Jul 21,Aug 24 2016,3H/9,COL,0.4,6-4,210,L,R,Oct 27 1987,Plymouth WI US,Drafted by the Colorado Rockies in the 3rd round of the 2009 amateur draft. Player signed July 9 2009.,Clemson University (Clemson SC),Kell HS (Marietta GA),Benjamin Michael,paulsbe01
149,Joc Pederson,22.133,Sep 1,,H/897,LAD,13.8,6-1,220,L,L,Apr 21 1992,Palo Alto CA US,Drafted by the Los Angeles Dodgers in the 11th round of the 2010 amateur draft. Player signed August 16 2010.,,Palo Alto HS (Palo Alto CA),Joc Russell,pederjo01
150,Francisco Peña,24.220,May 20,Sep 30 2018,/2,KCR,-0.8,6-2,230,R,R,Oct 12 1989,Santiago Santiago DO,Signed by the New York Mets as an amateur free agent in 2006.,,Instituto Ibere (Santiago Dominican Republic),Francisco Antonio,penafr01
151,David Peralta,26.291,Jun 1,Sep 29 2024,978/H,ARI,16.9,6-1,210,L,L,Aug 14 1987,Valencia Carabobo VE,Signed by the St. Louis Cardinals as an amateur free agent in 2004.,,,Senger David,peralda01
152,Roberto Pérez,25.199,Jul 10,Apr 7 2023,2,CLE,7.8,5-11,220,R,R,Dec 23 1988,Mayaguez PR,Drafted by the Cleveland Indians in the 33rd round of the 2008 amateur draft. Player signed August 11 2008.,Florida Gateway College (Lake City FL),Eugenio Maria De Hostos HS (Mayaguez Puerto Rico),Roberto Andres,perezro02
153,Jace Peterson,23.351,Apr 25,Apr 18 2024,45/H,SDP,2.2,6-0,215,L,R,May 9 1990,Lake Charles LA US,Drafted by the San Diego Padres in the 1st round (58th pick) of the 2011 amateur draft. Player signed June 11 2011.,McNeese State University (Lake Charles LA),Hamilton Christian School (Lake Charles LA),Jace Ryan,peterja01
154,Tommy Pham,26.185,Sep 9,,/H79,STL,17.6,6-1,225,R,R,Mar 8 1988,Las Vegas NV US,Drafted by the St. Louis Cardinals in the 16th round of the 2006 amateur draft. Player signed June 17 2006.,,Durango HS (Las Vegas NV),Thomas James,phamth01
155,Yohan Pino,30.175,Jun 19,Jun 19 2015,1,MIN,0.3,6-2,190,R,R,Dec 26 1983,Turmero Aragua VE,Signed by the Minnesota Twins as an amateur free agent in 2004.,,Liceo Ramon Bastidas (Aragua Venezuela),Yohan Jose,pinoyo01
156,José Pirela,24.305,Sep 22,Sep 29 2019,/4DH,NYY,0.5,6-0,220,R,R,Nov 21 1989,Valera Trujillo VE,Signed by the New York Yankees as an amateur free agent in 2006.,,,José Manuel,pireljo01
157,Gregory Polanco,22.269,Jun 10,Aug 27 2021,9H,PIT,3.9,6-5,240,L,L,Sep 14 1991,Santo Domingo Distrito Nacional DO,Signed by the Pittsburgh Pirates as an amateur free agent in 2009.,,,Gregory,polangr01
158,Jorge Polanco,20.356,Jun 26,,/6H,MIN,19.0,6-0,208,B,R,Jul 5 1993,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Minnesota Twins as an amateur free agent in 2009.,,,Jorge Luis,polanjo01
159,Dalton Pompey,21.265,Sep 2,May 11 2018,/7H8D,TOR,0.5,6-2,200,B,R,Dec 11 1992,Mississauga ON CA,Drafted by the Toronto Blue Jays in the 16th round of the 2010 amateur draft. Player signed June 15 2010.,,John Fraser SS (Mississauga ON),Dalton Kenrick,pompeda01
160,Bryan Price,27.292,Sep 1,Sep 8 2014,/1,CLE,-0.2,6-4,215,R,R,Nov 13 1986,Corpus Christi TX US,Drafted by the Boston Red Sox in the 1st round (45th pick) of the 2008 amateur draft. Player signed June 27 2008.,Rice University (Houston TX),Marble Falls HS (Marble Falls TX),Bryan Cole,pricebr10
161,Kevin Quackenbush,25.148,Apr 25,Aug 8 2021,1,SDP,0.5,6-4,235,R,R,Nov 28 1988,Land O' Lakes FL US,Drafted by the San Diego Padres in the 8th round of the 2011 amateur draft. Player signed June 13 2011.,University of South Florida (Tampa FL),Jesuit HS (Tampa FL),Kevin Robert,quackke01
162,José Ramírez,24.134,Jun 4,Apr 17 2018,/1,NYY,-0.3,6-1,220,R,R,Jan 21 1990,Yaguate San Cristobal DO,Signed by the New York Yankees as an amateur free agent in 2007.,,,José Altagracia,ramirjo02
163,Neil Ramírez,24.335,Apr 25,Aug 30 2019,1,CHC,0.3,6-4,215,R,R,May 25 1989,Virginia Beach VA US,Drafted by the Texas Rangers in the 1st round (44th pick) of the 2007 amateur draft. Player signed August 15 2007.,,Kempsville HS (Virginia Beach VA),Neil Andrew,ramirne01
164,Anthony Ranaudo,24.326,Aug 1,Sep 21 2016,/1,BOS,-1.6,6-7,240,R,R,Sep 9 1989,Freehold NJ US,Drafted by the Boston Red Sox in the 1st round (39th pick) of the 2010 amateur draft. Player signed August 16 2010.,Louisiana State University (Baton Rouge LA),St. Rose HS (Belmar NJ),Anthony Ronald,ranauan01
165,Rob Rasmussen,25.048,May 20,Sep 30 2015,1,TOR,-0.9,5-10,175,R,L,Apr 2 1989,Pasadena CA US,Drafted by the Florida Marlins in the 2nd round of the 2010 amateur draft. Player signed July 10 2010.,University of California Los Angeles (Los Angeles CA),Polytechnic School (Pasadena CA),Robert Paul,rasmuro01
166,Robbie Ray,22.217,May 6,,/1,DET,19.3,6-2,208,L,L,Oct 1 1991,Brentwood TN US,Drafted by the Washington Nationals in the 12th round of the 2010 amateur draft. Player signed August 15 2010.,,Brentwood HS (Brentwood TN),Robert Glenn,rayro02
167,J.T. Realmuto,23.079,Jun 5,,/2H,MIA,36.7,6-0,212,R,R,Mar 18 1991,Del City OK US,Drafted by the Florida Marlins in the 3rd round of the 2010 amateur draft. Player signed August 10 2010.,,Carl Albert HS (Midwest City OK),Jacob Tyler,realmjt01
168,C.J. Riefenhauser,24.079,Apr 19,Oct 3 2015,/1,TBR,-0.4,6-0,195,L,L,Jan 30 1990,Yonkers NY US,Drafted by the Tampa Bay Rays in the 20th round of the 2010 amateur draft. Player signed June 24 2010.,Chipola College (Marianna FL),Mahopac HS (Mahopac NY),Charles Joseph,riefecj01
169,Carlos Rivero,26.101,Aug 29,Sep 27 2014,/5HD,BOS,0.1,6-3,230,R,R,May 20 1988,Barquisimeto Lara VE,Signed by the Cleveland Indians as an amateur free agent in 2005.,,,Carlos Luis,riverca02
170,Donn Roach,24.109,Apr 2,Aug 2 2016,1,SDP,-0.5,6-0,195,R,R,Dec 14 1989,Las Vegas NV US,Drafted by the Los Angeles Angels of Anaheim in the 3rd round of the 2010 amateur draft. Player signed June 20 2010.,College of Southern Nevada (Henderson NV) University of Arizona (Tucson AZ),Bishop Gorman HS (Las Vegas NV),Donn Mitchell,roachdo01
171,Daniel Robertson,28.211,Apr 29,Jun 25 2017,789H/D4,TEX,0.5,5-11,200,R,R,Sep 30 1985,Fontana CA US,Drafted by the San Diego Padres in the 33rd round of the 2008 amateur draft. Player signed June 9 2008.,Oregon State University (Corvallis OR),,Daniel Roger,roberda09
172,Guilder Rodríguez,31.047,Sep 9,Sep 23 2014,/5H4D6,TEX,-0.1,6-1,190,B,R,Jul 24 1983,Barquisimeto Lara VE,Signed by the Milwaukee Brewers as an amateur free agent in 2001.,,,Guilder Alfredo,rodrigu02
173,Wilking Rodríguez,24.093,Jun 3,Jun 6 2014,/1,KCR,0.1,6-1,225,R,R,Mar 2 1990,Puerto Cabello Carabobo VE,Signed by the Tampa Bay Devil Rays as an amateur free agent in 2007.,,,Wilking Jose,rodriwi02
174,Yorman Rodríguez,22.020,Sep 4,Sep 28 2014,/9H87,CIN,-0.2,6-2,210,R,R,Aug 15 1992,Ocumare de la Costa Aragua VE,Signed by the Cincinnati Reds as an amateur free agent in 2008.,,,Yorman José,rodriyo01
175,Jason Rogers,26.173,Sep 2,Oct 2 2016,/3H,MIL,0.1,6-1,230,R,R,Mar 13 1988,East Point GA US,Drafted by the Milwaukee Brewers in the 32nd round of the 2010 amateur draft. Player signed June 14 2010.,Columbus State University (Columbus GA),Banneker HS (College Park GA),Jason Douglas,rogerja02
176,Miguel Rojas,25.102,Jun 6,,65/H47,LAD,16.7,5-11,188,R,R,Feb 24 1989,Los Teques Miranda VE,Signed by the Cincinnati Reds as an amateur free agent in 2005.,,,Miguel Elias,rojasmi02
177,Jamie Romak,28.240,May 28,Oct 2 2015,H/935,LAD,-0.3,6-3,226,R,R,Sep 30 1985,London ON CA,Drafted by the Atlanta Braves in the 4th round of the 2003 amateur draft. Player signed June 3 2003.,,A B Lucas Secondary School (London ON),James Robert,romakja01
178,Stefen Romero,25.166,Apr 1,Aug 19 2016,9HD7,SEA,-1.9,6-2,220,R,R,Oct 17 1988,Tucson AZ US,Drafted by the Seattle Mariners in the 12th round of the 2010 amateur draft. Player signed June 18 2010.,Oregon State University (Corvallis OR),Sunnyside HS (Tucson AZ),Stefen Daniel,romerst01
179,Jorge Rondon,26.133,Jun 29,Jun 21 2016,/1,STL,-1.0,6-1,215,R,R,Feb 16 1988,Calabozo Guarico VE,Signed by the St. Louis Cardinals as an amateur free agent in 2006.,,,Jorge Leonardo,rondojo01
180,Seth Rosin,25.149,Mar 31,Jun 20 2015,/1,TEX,-0.2,6-6,265,R,R,Nov 2 1988,Fargo ND US,Drafted by the San Francisco Giants in the 4th round of the 2010 amateur draft. Player signed June 15 2010.,University of Minnesota (Minneapolis MN),Mounds View HS (Arden Hills MN),Seth Daniel,rosinse01
181,Ben Rowen,25.212,Jun 15,May 4 2021,/1,TEX,-0.2,6-4,200,R,R,Nov 15 1988,Dunedin FL US,Drafted by the Texas Rangers in the 22nd round of the 2010 amateur draft. Player signed June 14 2010.,Virginia Polytechnic Institute and State University (Blacksburg VA),Palos Verdes HS (Palos Verdes Estates CA),Benjamin Ramon,rowenbe01
182,Ryan Rua,24.171,Aug 29,Sep 29 2018,7/3D5,TEX,-0.8,6-2,205,R,R,Mar 11 1990,Amherst OH US,Drafted by the Texas Rangers in the 17th round of the 2011 amateur draft. Player signed June 10 2011.,Lake Erie College (Painesville OH),Marion L. Steele HS (Amherst OH),Ryan Anthony,ruary01
183,Drew Rucinski,25.192,Jul 10,May 15 2023,/1,LAA,-1.5,6-2,190,R,R,Dec 30 1988,Neenah WI US,Signed as a Free Agent with the Cleveland Indians in 2011.,The Ohio State University (Columbus OH),Tulsa Union HS (Tulsa OK),Andrew James,rucindr01
184,Kyle Ryan,22.339,Aug 30,Aug 10 2021,/1,DET,2.1,6-5,215,L,L,Sep 25 1991,Auburndale FL US,Drafted by the Detroit Tigers in the 12th round of the 2010 amateur draft. Player signed June 11 2010.,,Auburndale HS (Auburndale FL),Kyle,ryanky01
185,Casey Sadler,23.293,May 2,Oct 3 2021,/1,PIT,2.0,6-3,223,R,R,Jul 13 1990,Stillwater OK US,Drafted by the Pittsburgh Pirates in the 25th round of the 2010 amateur draft. Player signed June 28 2010.,Western Oklahoma State College (Altus OK),Ripley HS (Stillwater OK),Casey Scott,sadleca02
186,Aaron Sanchez,22.022,Jul 23,Oct 4 2022,1,TOR,8.1,6-4,212,R,R,Jul 1 1992,Barstow CA US,Drafted by the Toronto Blue Jays in the 1st round (34th pick) of the 2010 amateur draft. Player signed June 15 2010.,,Barstow HS (Barstow CA),Aaron Jacob,sanchaa01
187,Yolmer Sanchez,22.014,Jul 13,Aug 25 2022,4/H6,CHW,6.5,5-8,210,B,R,Jun 29 1992,Maracay Aragua VE,Signed by the Chicago White Sox as an amateur free agent in 2009.,,Ayacucho (Maracay Venezuela),Yolmer Carlos,sanchca01
188,Danny Santana,23.179,May 5,Sep 10 2021,86/HD,MIN,2.0,5-11,195,B,R,Nov 7 1990,Monte Plata Monte Plata DO,Signed by the Minnesota Twins as an amateur free agent in 2007.,,,Daniel Ernesto,santada01
189,Domingo Santana,21.330,Jul 1,Aug 29 2020,/79H,HOU,3.4,6-5,232,R,R,Aug 5 1992,Santo Domingo Distrito Nacional DO,Signed by the Philadelphia Phillies as an amateur free agent in 2009.,,,Domingo Alberto,santado01
190,Luis Sardiñas,20.339,Apr 20,Apr 28 2018,46/5HD,TEX,-1.3,6-1,180,B,R,May 16 1993,Upata Bolivar VE,Signed by the Texas Rangers as an amateur free agent in 2009.,,,Luis Alexander,sardilu01
