Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
98,Bryan Hudson,26.040,Jun 17,,/1,LAD,2.2,6-8,248,L,L,May 8 1997,Godfrey IL US,Drafted by the Chicago Cubs in the 3rd round of the 2015 amateur draft. Player signed July 1 2015.,,Alton HS (Alton IL),Bryan Michael,hudsobr01
99,Kyle Hurt,25.105,Sep 12,Apr 16 2024,/1,LAD,0.2,6-3,240,R,R,May 30 1998,Rancho Santa Fe CA US,Drafted by the Miami Marlins in the 5th round of the 2020 amateur draft. Player signed July 21 2020.,University of Southern California (Los Angeles CA),Torrey Pines HS (San Diego CA),Kyle Dillon,hurtky01
100,Kolton Ingram,26.239,Jun 17,Sep 26 2023,/1,LAA,-0.2,5-9,170,L,L,Oct 21 1996,Stockbridge GA US,Drafted by the Detroit Tigers in the 37th round of the 2019 amateur draft. Player signed June 13 2019.,Columbus State University (Columbus GA),,Kolton Reed,ingrako01
101,Jake Irvin,26.074,May 3,,1,WSN,4.8,6-6,234,R,R,Feb 18 1997,Bloomington MN US,Drafted by the Washington Nationals in the 4th round of the 2018 amateur draft. Player signed June 24 2018.,University of Oklahoma (Norman OK),Thomas Jefferson HS (Bloomington MN),Jacob David,irvinja01
102,Alek Jacob,25.029,Jul 15,,/1,SDP,-0.3,6-3,190,L,R,Jun 16 1998,Spokane WA US,Drafted by the San Diego Padres in the 16th round of the 2021 amateur draft. Player signed July 19 2021.,Gonzaga University (Spokane WA),,Alek Scott,jacobal01
103,Joe Jacques,28.093,Jun 12,Jul 5 2024,1,BOS,-0.2,6-4,210,L,L,Mar 11 1995,Shrewsbury NJ US,Drafted by the Pittsburgh Pirates in the 33rd round of the 2018 amateur draft. Player signed June 13 2018.,Manhattan University (New York NY),,Joseph,jacqujo01
104,Bryce Jarvis,25.232,Aug 15,,1,ARI,1.1,6-2,195,L,R,Dec 26 1997,Lexington KY US,Drafted by the Arizona Diamondbacks in the 1st round (18th pick) of the 2020 amateur draft. Player signed June 29 2020.,Duke University (Durham NC),,Bryce Martin,jarvibr01
105,Ben Joyce,22.254,May 29,,1,LAA,1.3,6-5,225,R,R,Sep 17 2000,Knoxville TN US,Drafted by the Los Angeles Angels in the 3rd round of the 2022 amateur draft. Player signed July 22 2022.,University of Tennessee (Knoxville TN) Walters State Community College (Morristown TN),,Benjamin Alan,joycebe01
106,Edouard Julien,23.347,Apr 12,,4DH/3,MIN,2.0,6-0,195,L,R,Apr 30 1999,Quebec QC CA,Drafted by the Minnesota Twins in the 18th round of the 2019 amateur draft. Player signed July 11 2019.,Auburn University (Auburn AL),Cardinal Roy SS (Ancienne-Lorette QC),Edouard,julieed01
107,Corey Julks,27.032,Mar 31,Sep 15 2024,7DH/9,HOU,-0.8,5-11,220,R,R,Feb 27 1996,Friendswood TX US,Drafted by the Houston Astros in the 8th round of the 2017 amateur draft. Player signed June 20 2017.,University of Houston (Houston TX),Clear Brook HS (Friendswood TX),Corey Christopher,julksco01
108,Evan Justice,25.050,Aug 26,Sep 1 2024,/1,COL,-0.2,6-4,205,L,L,Jul 7 1998,Richmond VA US,Drafted by the Colorado Rockies in the 5th round of the 2021 amateur draft. Player signed July 26 2021.,North Carolina State University (Raleigh NC),Collegiate HS (Richmond VA),John Evan William,justiev01
109,Connor Kaiser,26.211,Jun 19,Jun 21 2023,/6H,COL,-0.1,6-3,195,R,R,Nov 20 1996,Overland Park KS US,Drafted by the Pittsburgh Pirates in the 3rd round of the 2018 amateur draft. Player signed June 22 2018.,Vanderbilt University (Nashville TN),Blue Valley West HS (Stilwell KS),Connor William,kaiseco01
110,Ricky Karcher,25.267,Jun 12,Jun 12 2023,/1,CIN,0.4,6-4,230,R,R,Sep 18 1997,Saline MI US,Drafted by the Cincinnati Reds in the 13th round of the 2017 amateur draft. Player signed June 17 2017.,University of Michigan (Ann Arbor MI) Walters State Community College (Morristown TN),,Richard Thomas,karchri01
111,Karl Kauffmann,25.277,May 19,Sep 30 2023,1,COL,-0.8,6-2,200,R,R,Aug 15 1997,Bloomfield Hills MI US,Drafted by the Colorado Rockies in the 2nd round of the 2019 amateur draft. Player signed July 2 2019.,University of Michigan (Ann Arbor MI),Brother Rice HS (Bloomfield Hills MI),Karl John,kauffka01
112,Kevin Kelly,25.124,Apr 1,,1,TBR,2.4,6-2,195,R,R,Nov 28 1997,Springfield VA US,Drafted by the Cleveland Indians in the 19th round of the 2019 amateur draft. Player signed June 14 2019.,James Madison University (Harrisonburg VA),,Kevin Clayton,kellyke02
113,Orion Kerkering,22.173,Sep 24,,/1,PHI,1.7,6-2,204,R,R,Apr 4 2001,Huntington Beach CA US,Drafted by the Philadelphia Phillies in the 5th round of the 2022 amateur draft. Player signed July 25 2022.,University of South Florida (Tampa FL),Venice HS (Venice FL),Richard Orion,kerkeor01
114,Grae Kessinger,25.286,Jun 7,Sep 28 2024,/H5643,HOU,-0.3,6-1,204,R,R,Aug 25 1997,Oxford MS US,Drafted by the Houston Astros in the 2nd round of the 2019 amateur draft. Player signed June 14 2019.,University of Mississippi (Oxford MS),Oxford HS (Oxford MS),Graeber Crawley,kessigr01
115,Heston Kjerstad,24.214,Sep 14,,/DH79,BAL,-0.3,6-2,205,L,R,Feb 12 1999,Amarillo TX US,Drafted by the Baltimore Orioles in the 1st round (2nd pick) of the 2020 amateur draft. Player signed June 30 2020.,University of Arkansas (Fayetteville AR),Canyon Randall HS (Amarillo TX),Heston Sawyer,kjershe01
116,Taylor Kohlwey,28.364,Jul 19,Jul 28 2023,/7DH9,SDP,-0.2,6-2,200,L,L,Jul 20 1994,Holmen WI US,Drafted by the San Diego Padres in the 21st round of the 2016 amateur draft. Player signed June 14 2016.,University of Wisconsin-La Crosse (La Crosse WI),,Taylor,kohlwta01
117,Matt Krook,28.238,Jun 16,,/1,NYY,-0.5,6-4,225,L,L,Oct 21 1994,Hillsborough CA US,Drafted by the San Francisco Giants in the 4th round of the 2016 amateur draft. Player signed June 17 2016.,University of Oregon (Eugene OR),St. Ignatius College Preparatory (San Francisco CA),Matthew Edward,krookma01
118,Joe La Sorsa,25.030,May 29,Sep 29 2024,/1,TBR,0.4,6-5,232,L,L,Apr 29 1998,Mount Kisco NY US,Drafted by the Tampa Bay Rays in the 18th round of the 2019 amateur draft. Player signed June 9 2019.,St. John's University (Queens NY),,Joseph Peter,lasorjo01
119,Jordan Lawlar,21.052,Sep 7,,6/H,ARI,-0.4,6-0,190,R,R,Jul 17 2002,Carrollton TX US,Drafted by the Arizona Diamondbacks in the 1st round (6th pick) of the 2021 amateur draft. Player signed July 31 2021.,,Jesuit College Preparatory School of Dallas (Dallas TX),Jordan Jeffrey-Joseph,lawlajo01
120,Kyle Leahy,26.033,Jul 7,,/1,STL,0.7,6-5,225,B,R,Jun 4 1997,Boulder CO US,Drafted by the St. Louis Cardinals in the 17th round of the 2018 amateur draft. Player signed June 14 2018.,Colorado Mesa University (Grand Junction CO),,Kyle Yandow,leahyky01
121,Casey Legumina,25.300,Apr 15,,1,CIN,-0.2,6-2,195,R,R,Jun 19 1997,Dallas TX US,Drafted by the Minnesota Twins in the 8th round of the 2019 amateur draft. Player signed June 17 2019.,Gonzaga University (Spokane WA),Basha HS (Chandler AZ),Casey Davey,legumca01
122,Jeff Lindgren,26.198,Apr 3,Jul 6 2023,/1,MIA,0.1,6-1,200,R,R,Sep 17 1996,Champaign IL US,Drafted by the Miami Marlins in the 24th round of the 2019 amateur draft. Player signed June 11 2019.,Illinois State University (Normal IL),,Jeff Thomas,lindgje01
123,Andre Lipcius,25.102,Sep 1,Sep 28 2023,5/HD,DET,-0.1,6-0,200,R,R,May 22 1998,Annapolis MD US,Drafted by the Detroit Tigers in the 3rd round of the 2019 amateur draft. Player signed June 10 2019.,University of Tennessee (Knoxville TN),,Andre Martinas,lipcian01
124,Luke Little,23.007,Sep 6,,/1,CHC,0.6,6-8,220,L,L,Aug 30 2000,Charlotte NC US,Drafted by the Chicago Cubs in the 4th round of the 2020 amateur draft. Player signed June 25 2020.,San Jacinto College North Campus (Houston TX),East Mecklenburg HS (Charlotte NC),Luke Justice,littllu01
125,Nick Loftin,24.341,Sep 1,,/345DH,KCR,0.7,6-0,180,R,R,Sep 25 1998,Corpus Christi TX US,Drafted by the Kansas City Royals in the 1st round (32nd pick) of the 2020 amateur draft. Player signed June 23 2020.,Baylor University (Waco TX),,Nicholas James,loftini01
126,Irving Lopez,28.085,Sep 23,Oct 1 2023,/54H,STL,-0.4,5-7,175,L,R,Jun 30 1995,Hermosillo Sonora MX,Drafted by the St. Louis Cardinals in the 19th round of the 2017 amateur draft. Player signed June 19 2017.,Arizona Western College (Yuma AZ) Florida International University (Miami FL),,Irving,lopezir01
127,Jacob Lopez,25.156,Aug 14,,/1,TBR,0.3,6-4,220,L,L,Mar 11 1998,Granada Hills CA US,Drafted by the San Francisco Giants in the 26th round of the 2018 amateur draft. Player signed July 6 2018.,College of the Canyons (Santa Clarita CA) San Francisco State University (San Francisco CA),,Jacob,lopezja04
128,José Lopez,24.115,Jun 10,Jun 10 2023,/1,TBR,0.0,6-1,200,L,L,Feb 15 1999,Santo Domingo Distrito Nacional DO,Signed as a Free Agent with the Tampa Bay Rays in 2016.,,,José Alexander,lopezjo04
129,Easton Lucas,26.350,Sep 8,,/1,OAK,-1.1,6-4,180,L,L,Sep 23 1996,Thousand Oaks CA US,Drafted by the Miami Marlins in the 14th round of the 2019 amateur draft. Player signed June 12 2019.,Pepperdine University (Malibu CA),,Easton James,lucasea01
130,Marco Luciano,21.319,Jul 26,Sep 20 2024,6/D,SFG,-0.3,6-1,215,R,R,Sep 10 2001,San Francisco de Macoris Duarte DO,Signed as a Free Agent with the San Francisco Giants in 2018.,,,Marco Jose,luciama01
131,Nathan Lukes,28.261,Mar 30,,9H/D78,TOR,2.0,5-11,180,L,R,Jul 12 1994,Portland OR US,Drafted by the Cleveland Indians in the 7th round of the 2015 amateur draft. Player signed June 18 2015.,California State University Sacramento (Sacramento CA),Center HS (Antelope CA),Nathan Donald,lukesna01
132,Drew Maggi,33.345,Apr 26,Apr 29 2023,/5HD,PIT,0.0,5-11,192,R,R,May 16 1989,Phoenix AZ US,Drafted by the Pittsburgh Pirates in the 15th round of the 2010 amateur draft. Player signed August 16 2010.,Arizona State University (Tempe AZ),Brophy College Preparatory (Phoenix AZ),Andrew Jerome,maggidr01
133,Cade Marlowe,26.026,Jul 20,Aug 6 2024,7/H8D9,SEA,1.1,5-11,210,L,R,Jun 24 1997,Tifton GA US,Drafted by the Seattle Mariners in the 20th round of the 2019 amateur draft. Player signed June 10 2019.,University of West Georgia (Carrollton GA),,Matthew Cade,marloca01
134,Alec Marsh,25.047,Jun 30,Sep 29 2024,1,KCR,0.6,6-2,220,R,R,May 14 1998,Milwaukee WI US,Drafted by the Kansas City Royals in the 2nd round of the 2019 amateur draft. Player signed June 8 2019.,Arizona State University (Tempe AZ),,Alec Tylar Michael,marshal01
135,Noelvi Marte,21.307,Aug 19,,5/6HD4,CIN,-0.4,6-2,216,R,R,Oct 16 2001,Cotui Sanchez Ramirez DO,Signed as a Free Agent with the Seattle Mariners in 2018.,,,Noelvi,marteno01
136,J.P. Martínez,27.143,Aug 11,Jun 16 2024,/H79D8,TEX,-0.1,5-8,174,L,L,Mar 21 1996,Baracoa Guantanamo CU,Signed as a Free Agent with the Texas Rangers in 2018.,,,Julio Pablo,martijp01
137,Justin Martinez,21.342,Jul 7,,1,ARI,1.6,6-3,180,R,R,Jul 30 2001,Bonao Monsenor Nouel DO,Signed as a Free Agent with the Arizona Diamondbacks in 2018.,,,Justin,martiju01
138,Luis Matos,21.137,Jun 14,,897/HD,SFG,-1.2,5-11,207,R,R,Jan 28 2002,Valera Trujillo VE,Signed as a Free Agent with the San Francisco Giants in 2018.,,,Luis Eduardo,matoslu02
139,Ronny Mauricio,22.150,Sep 1,Oct 1 2023,4/56,NYM,0.2,6-4,166,B,R,Apr 4 2001,San Pedro de Macoris San Pedro de Macoris DO,Signed as a Free Agent with the New York Mets in 2017.,,,Ronny,mauriro01
140,James McArthur,26.199,Jun 28,Sep 16 2024,1,KCR,-0.3,6-7,230,R,R,Dec 11 1996,New Braunfels TX US,Drafted by the Philadelphia Phillies in the 12th round of the 2018 amateur draft. Player signed June 12 2018.,University of Mississippi (Oxford MS),New Braunfels HS (New Braunfels TX),James Leonard,mcartja01
141,Mason McCoy,28.152,Aug 30,,/6H,TOR,-0.3,5-11,185,R,R,Mar 31 1995,Peoria IL US,Drafted by the Baltimore Orioles in the 6th round of the 2017 amateur draft. Player signed June 19 2017.,Illinois Central College (East Peoria IL) University of Iowa (Iowa City IA),Washington Community HS (Washington IL),Mason Steven,mccoyma01
142,Matt McLain,23.282,May 15,,64/DH,CIN,3.6,5-9,180,R,R,Aug 6 1999,Orange CA US,Drafted by the Cincinnati Reds in the 1st round (17th pick) of the 2021 amateur draft. Player signed July 26 2021.,University of California Los Angeles (Los Angeles CA),Arnold O. Beckman HS (Irvine CA),Matthew Michael,mclaima01
143,John McMillon,25.202,Aug 17,Sep 11 2024,/1,KCR,0.8,6-3,230,L,R,Jan 27 1998,Lufkin TX US,Signed as a Free Agent with the Kansas City Royals in 2020.,Texas Tech University (Lubbock TX),Jasper HS (Jasper TX),John Mitchell,mcmiljo01
144,Curtis Mead,22.282,Aug 4,,5/4DH6,TBR,0.4,6-1,225,R,R,Oct 26 2000,Adelaide South Australia AU,Signed as a Free Agent with the Philadelphia Phillies in 2018.,,,Curtis James,meadcu01
145,Parker Meadows,23.292,Aug 21,Sep 29 2024,8/DH,DET,3.1,6-5,205,L,R,Nov 2 1999,Atlanta GA US,Drafted by the Detroit Tigers in the 2nd round of the 2018 amateur draft. Player signed June 27 2018.,,Grayson HS (Loganville GA),Parker,meadopa01
146,Wade Meckler,23.115,Aug 14,Sep 5 2023,8/H7,SFG,0.0,5-10,190,L,R,Apr 21 2000,Anaheim CA US,Drafted by the San Francisco Giants in the 8th round of the 2022 amateur draft. Player signed July 28 2022.,Oregon State University (Corvallis OR),,Wade Jameson,mecklwa01
147,Victor Mederos,22.022,Jun 30,,/1,LAA,-0.4,6-2,222,R,R,Jun 8 2001,Santa Clara Villa Clara CU,Drafted by the Los Angeles Angels in the 6th round of the 2022 amateur draft. Player signed August 2 2022.,Oklahoma State University (Stillwater OK) University of Miami (Coral Gables FL),Westminster Christian School (Miami FL),Victor,medervi01
148,Luis Medina,23.358,Apr 26,Jul 11 2024,1,OAK,0.5,6-1,175,R,R,May 3 1999,Nagua Maria Trinidad Sanchez DO,Signed as a Free Agent with the New York Yankees in 2015.,,,Luis Angel,medinlu02
149,Matt Mervis,25.019,May 5,,3/H,CHC,-1.7,6-2,225,L,R,Apr 16 1998,Washington DC US,Signed as a Free Agent with the Chicago Cubs in 2020.,Duke University (Durham NC),Georgetown Preparatory School (North Bethesda MD),Matthew Jared,mervima01
150,Drew Millas,25.225,Aug 28,Sep 29 2024,2/H,WSN,0.7,6-1,204,B,R,Jan 15 1998,St. Louis MO US,Drafted by the Oakland Athletics in the 7th round of the 2019 amateur draft. Player signed June 16 2019.,Missouri State University (Springfield MO),,Andrew Theodore,milladr01
151,Bobby Miller,24.048,May 23,,1,LAD,-0.3,6-5,220,L,R,Apr 5 1999,Elk Grove Village IL US,Drafted by the Los Angeles Dodgers in the 1st round (29th pick) of the 2020 amateur draft. Player signed June 22 2020.,University of Louisville (Louisville KY),McHenry HS (McHenry IL),Robert Anthony,millebo06
152,Bryce Miller,24.252,May 2,,1,SEA,4.2,6-2,200,R,R,Aug 23 1998,Mount Pleasant TX US,Drafted by the Seattle Mariners in the 4th round of the 2021 amateur draft. Player signed July 20 2021.,Blinn College (Brenham TX) Texas A&M University (College Station TX),,Bryce Austen,millebr04
153,Mason Miller,24.238,Apr 19,,1,OAK,3.0,6-5,220,R,R,Aug 24 1998,Pittsburgh PA US,Drafted by the Oakland Athletics in the 3rd round of the 2021 amateur draft.,Gardner-Webb University (Boiling Springs NC) Waynesburg University (Waynesburg PA),,Mason James,millema03
154,Carmen Mlodzinski,24.117,Jun 16,,1,PIT,1.2,6-2,220,R,R,Feb 19 1999,Hilton Head Island SC US,Drafted by the Pittsburgh Pirates in the 1st round (31st pick) of the 2020 amateur draft. Player signed July 2 2020.,University of South Carolina (Columbia SC),Hilton Head HS (Hilton Head SC),Carmen Alexander,mlodzca01
155,Andruw Monasterio,25.363,May 28,,54/HD6,MIL,1.2,5-11,195,R,R,May 30 1997,Caracas Distrito Federal VE,Signed as a Free Agent with the Chicago Cubs in 2014.,,,Andruw José,monasan01
156,Coco Montes,26.247,Jun 11,,4/5H6,COL,-0.2,6-0,215,R,R,Oct 7 1996,Miami FL US,Drafted by the Colorado Rockies in the 15th round of the 2018 amateur draft. Player signed June 10 2018.,University of South Florida (Tampa FL),Coral Gables HS (Coral Gables FL),Robert Patrick,monteco01
157,McKinley Moore,24.229,Apr 10,Apr 15 2023,/1,PHI,-0.3,6-6,225,R,R,Aug 24 1998,Houston TX US,Drafted by the Chicago White Sox in the 14th round of the 2019 amateur draft. Player signed June 8 2019.,University of Arkansas at Little Rock (Little Rock AR),Keller HS (Keller TX),McKinley David,mooremc01
158,Zach Muckenhirn,28.065,May 3,Jun 9 2023,/1,NYM,0.0,6-0,205,L,L,Feb 27 1995,Delano MN US,Drafted by the Baltimore Orioles in the 11th round of the 2016 amateur draft. Player signed June 20 2016.,University of North Dakota (Grand Forks ND),,Zachary Edward,muckeza01
159,Chris Murphy,25.002,Jun 7,Sep 27 2023,1,BOS,0.1,6-1,186,L,L,Jun 5 1998,Mission Hills CA US,Drafted by the Boston Red Sox in the 6th round of the 2019 amateur draft. Player signed June 27 2019.,University of San Diego (San Diego CA),Granada Hills HS (Granada Hills CA),Christopher Michael,murphch01
160,Dane Myers,27.118,Jul 4,,8/D7H,MIA,1.3,6-0,205,R,R,Mar 8 1996,Columbus TX US,Drafted by the Detroit Tigers in the 6th round of the 2017 amateur draft. Player signed June 17 2017.,Rice University (Houston TX),James E. Taylor HS (Katy TX),Dane Michael,myersda01
161,Edgar Navarro,25.175,Jul 30,Sep 9 2023,/1,CHW,-0.1,6-1,260,R,R,Feb 5 1998,Ciudad Bolivar Bolivar VE,Signed as a Free Agent with the Chicago White Sox in 2018.,,,Edgar Jose de Jesus,navared01
162,Zach Neto,22.074,Apr 15,,6/H,LAA,8.7,5-11,185,R,R,Jan 31 2001,Miami FL US,Drafted by the Los Angeles Angels in the 1st round (13th pick) of the 2022 amateur draft. Player signed July 22 2022.,Campbell University (Buies Creek NC),Coral Park HS (Miami FL),Zachary Adam,netoza01
163,Kyle Nicolas,24.209,Sep 19,,/1,PIT,-0.5,6-3,225,R,R,Feb 22 1999,Massillon OH US,Drafted by the Miami Marlins in the 2nd round of the 2020 amateur draft. Player signed July 21 2020.,Ball State University (Muncie IN),Jackson HS (Massillon OH),Kyle Todd,nicolky01
164,Ryan Noda,27.000,Mar 30,Sep 22 2024,*3H/D97,OAK,1.6,6-2,217,L,L,Mar 30 1996,Volo IL US,Drafted by the Toronto Blue Jays in the 15th round of the 2017 amateur draft. Player signed June 17 2017.,University of Cincinnati (Cincinnati OH),,Ryan Anthony,nodary01
165,Reese Olson,23.306,Jun 2,,1,DET,3.8,6-1,160,R,R,Jul 31 1999,Gainesville GA US,Drafted by the Milwaukee Brewers in the 13th round of the 2018 amateur draft. Player signed July 2 2018.,,North Hall HS (Gainesville GA),William Reese,olsonre01
166,Jonathan Ornelas,23.073,Aug 7,,/65H,TEX,0.0,6-0,196,R,R,May 26 2000,Glendale AZ US,Drafted by the Texas Rangers in the 3rd round of the 2018 amateur draft. Player signed June 12 2018.,,Raymond S. Kellis HS (Glendale AZ),Jonathan,orneljo01
167,Joey Ortiz,24.287,Apr 27,,/45H6,BAL,1.7,5-10,183,R,R,Jul 14 1998,Garden Grove CA US,Drafted by the Baltimore Orioles in the 4th round of the 2019 amateur draft. Player signed June 11 2019.,New Mexico State University (Las Cruces NM),,Joseph Anthony,ortizjo06
168,Daniel Palencia,23.149,Jul 4,,1,CHC,0.5,5-11,160,R,R,Feb 5 2000,San Carlos Cojedes VE,Signed as a Free Agent with the Oakland Athletics in 2020.,,,Daniel Jesús,palenda01
169,Kyren Paris,21.294,Sep 1,,/648HD,LAA,0.5,5-11,180,R,R,Nov 11 2001,Oakley CA US,Drafted by the Los Angeles Angels in the 2nd round of the 2019 amateur draft. Player signed June 11 2019.,,Freedom HS (Oakley CA),Kyren Terrell,parisky01
170,Sammy Peralta,24.359,May 4,Aug 28 2024,1,CHW,0.2,6-2,215,L,L,May 10 1998,Queens NY US,Drafted by the Chicago White Sox in the 18th round of the 2019 amateur draft. Player signed June 14 2019.,Palm Beach State College (Lake Worth FL) San Jacinto College North Campus (Houston TX) University of Tampa (Tampa FL),Gateway HS (Kissimmee FL),Samuel Felipe,peralsa01
171,Everson Pereira,22.134,Aug 22,Oct 1 2023,7,NYY,-0.6,5-11,203,R,R,Apr 10 2001,Cabudare Lara VE,Signed as a Free Agent with the New York Yankees in 2017.,,,Everson Jose,pereiev01
172,Eury Pérez,20.027,May 12,Sep 20 2023,1,MIA,2.7,6-8,220,R,R,Apr 15 2003,Santiago Santiago DO,Signed as a Free Agent with the Miami Marlins in 2019.,,,Eury Rafael,perezeu02
173,Blake Perkins,26.221,Apr 19,Sep 29 2024,98H7/D,MIL,3.0,6-0,187,B,R,Sep 10 1996,Litchfield Park AZ US,Drafted by the Washington Nationals in the 2nd round of the 2015 amateur draft. Player signed June 16 2015.,,Verrado HS (Buckeye AZ),Blake Alexander,perkibl01
174,Brandon Pfaadt,24.200,May 3,,1,ARI,1.3,6-4,220,R,R,Oct 15 1998,Louisville KY US,Drafted by the Arizona Diamondbacks in the 5th round of the 2020 amateur draft. Player signed June 29 2020.,Bellarmine University (Louisville KY),Trinity HS (Louisville KY),Brandon Connor,pfaadbr01
175,Connor Phillips,22.124,Sep 5,Sep 30 2023,/1,CIN,-0.2,6-2,209,R,R,May 4 2001,Houston TX US,Drafted by the Seattle Mariners in the 2nd round of the 2020 amateur draft. Player signed June 29 2020.,McLennan Community College (Waco TX),Magnolia West HS (Magnolia TX),Connor Allan,phillco01
176,Riley Pint,25.192,May 17,Aug 14 2024,/1,COL,-0.4,6-5,225,R,R,Nov 6 1997,Lenexa KS US,Drafted by the Colorado Rockies in the 1st round (4th pick) of the 2016 amateur draft. Player signed June 15 2016.,,St. Thomas Aquinas HS (Overland Park KS),Riley Kenneth,pintri01
177,Logan Porter,28.062,Sep 12,Sep 30 2023,2,KCR,0.0,5-11,210,R,R,Jul 12 1995,Phoenix AZ US,Signed as a Free Agent with the Kansas City Royals in 2018.,Northwestern Oklahoma State University (Alva OK) Utah Tech University (St. George UT),,Logan,portelo01
178,Quinn Priester,22.304,Jul 17,,1,PIT,-0.7,6-3,210,R,R,Sep 16 2000,Glendale Heights IL US,Drafted by the Pittsburgh Pirates in the 1st round (18th pick) of the 2019 amateur draft. Player signed June 10 2019.,,Cary-Grove HS (Cary IL),Charles Quinn,priesqu01
179,Ceddanne Rafaela,22.344,Aug 28,,8/H64D,BOS,4.5,5-10,165,R,R,Sep 18 2000,Willemstad CW,Signed as a Free Agent with the Boston Red Sox in 2017.,,,Ceddanne Chipper Nicasio Marte,rafaece01
180,Lane Ramsey,27.021,Aug 6,Sep 29 2023,1,CHW,-0.1,6-9,235,R,R,Jul 16 1996,Oklahoma City OK US,Drafted by the Chicago White Sox in the 23rd round of the 2018 amateur draft. Player signed June 13 2018.,Newman University (Wichita KS) University of Oklahoma (Norman OK),Putnam City North HS (Oklahoma City OK),Lane Austin,ramsela02
181,Zach Remillard,29.116,Jun 17,Jun 2 2024,4/H5976D,CHW,0.3,6-1,190,R,R,Feb 21 1994,Cohoes NY US,Drafted by the Chicago White Sox in the 10th round of the 2016 amateur draft. Player signed July 10 2016.,Coastal Carolina University (Conway SC),La Salle Institute (Troy NY),Zachary Michael,remilza01
182,Lyon Richardson,23.200,Aug 6,,/1,CIN,0.1,6-2,207,B,R,Jan 18 2000,Jensen Beach FL US,Drafted by the Cincinnati Reds in the 2nd round of the 2018 amateur draft. Player signed June 12 2018.,,Jensen Beach HS (Jensen Beach FL),Lyon,richaly01
183,Nick Robertson,24.326,Jun 7,Sep 28 2024,/1,LAD,-0.4,6-6,235,R,R,Jul 16 1998,Roanoke VA US,Drafted by the Los Angeles Dodgers in the 7th round of the 2019 amateur draft. Player signed June 11 2019.,James Madison University (Harrisonburg VA),,Nicholas Parker,roberni01
184,Brayan Rocchio,22.123,May 16,,6/5H,CLE,1.0,5-9,170,B,R,Jan 13 2001,Caracas Distrito Federal VE,Signed as a Free Agent with the Cleveland Indians in 2017.,,,Brayan Hommy,rocchbr01
185,Endy Rodríguez,23.052,Jul 17,,2H/3D,PIT,-0.3,6-0,210,B,R,May 26 2000,Santiago Santiago DO,Signed as a Free Agent with the New York Mets in 2018.,,,Endy Steven,rodrien01
186,Grayson Rodriguez,23.140,Apr 5,Jul 31 2024,1,BAL,2.3,6-5,230,L,R,Nov 16 1999,Houston TX US,Drafted by the Baltimore Orioles in the 1st round (11th pick) of the 2018 amateur draft. Player signed June 12 2018.,,Central Heights HS (Nacogdoches TX),Grayson Greer,rodrigr01
187,José Rodriguez,22.038,Jun 20,Jun 20 2023,/4H,CHW,0.0,5-11,200,R,R,May 13 2001,Esperanza Valverde DO,Signed as a Free Agent with the Chicago White Sox in 2018.,,,José Augusto,rodrijo09
188,Johan Rojas,22.335,Jul 15,,8H/D,PHI,3.3,5-11,165,R,R,Aug 14 2000,San Francisco de Macoris Duarte DO,Signed as a Free Agent with the Philadelphia Phillies in 2018.,,,Johan Stiven,rojasjo03
189,Drew Rom,23.249,Aug 21,Sep 30 2023,/1,STL,-1.0,6-2,215,L,L,Dec 15 1999,Cincinnati OH US,Drafted by the Baltimore Orioles in the 4th round of the 2018 amateur draft. Player signed June 22 2018.,,Highlands HS (Fort Thomas KY),Drew Michael,romdr01
190,Blake Rutherford,26.094,Aug 4,Sep 19 2023,7/H,WSN,-0.2,6-1,205,L,R,May 2 1997,Simi Valley CA US,Drafted by the New York Yankees in the 1st round (18th pick) of the 2016 amateur draft. Player signed June 29 2016.,,Chaminade College Preparatory School (West Hills CA),Blake Anthony,ruthebl01
191,Jackson Rutledge,24.165,Sep 13,,/1,WSN,0.4,6-8,241,R,R,Apr 1 1999,Fenton MO US,Drafted by the Washington Nationals in the 1st round (17th pick) of the 2019 amateur draft. Player signed June 19 2019.,San Jacinto College North Campus (Houston TX) University of Arkansas (Fayetteville AR),Rockwood Summit HS (Fenton MO),Jackson Christian,rutleja01
192,Ryder Ryan,28.092,Aug 11,Aug 18 2024,/1,SEA,-0.1,6-2,205,R,R,May 11 1995,Huntersville NC US,Drafted by the Cleveland Indians in the 30th round of the 2016 amateur draft. Player signed June 23 2016.,University of North Carolina at Chapel Hill (Chapel Hill NC),North Mecklenburg HS (Huntersville NC),Ryder Michael,ryanry01
193,Andrew Saalfrank,26.018,Sep 5,Apr 29 2024,1,ARI,0.3,6-3,205,L,L,Aug 18 1997,Fort Wayne IN US,Drafted by the Arizona Diamondbacks in the 6th round of the 2019 amateur draft. Player signed June 19 2019.,Indiana University Bloomington (Bloomington IN),,Andrew Jacob,saalfan01
194,Blake Sabol,25.082,Mar 30,,27HD,SFG,0.2,6-4,225,L,R,Jan 7 1998,Aliso Viejo CA US,Drafted by the Pittsburgh Pirates in the 7th round of the 2019 amateur draft. Player signed June 11 2019.,University of Southern California (Los Angeles CA),Aliso Niguel HS (Aliso Viejo CA),Blake Joseph,sabolbl01
