Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
92,Michael Hollimon,25.361,Jun 9,Jul 6 2008,/6H45,DET,0.2,6-1,195,B,R,Jun 14 1982,Dallas TX US,Drafted by the Detroit Tigers in the 16th round of the 2005 amateur draft. Player signed June 8 2005.,University of Texas at Austin (Austin TX) Oral Roberts University (Tulsa OK),Jesuit College Preparatory School of Dallas (Dallas TX),Michael Travis,hollimi01
93,Steve Holm,28.166,Apr 4,Apr 30 2011,2H,SFG,-0.3,6-0,205,R,R,Oct 21 1979,Sacramento CA US,Drafted by the San Francisco Giants in the 17th round of the 2001 amateur draft. Player signed June 6 2001.,American River College (Sacramento CA) Oral Roberts University (Tulsa OK),McClatchy HS (Sacramento CA),Stephen Robert,holmst01
94,Brian Horwitz,25.205,May 30,Jun 30 2008,H/79,SFG,0.2,6-1,185,R,R,Nov 7 1982,Santa Monica CA US,Signed by the San Francisco Giants as an amateur free agent in 2004.,University of California Berkeley (Berkeley CA),Crespi Carmelite HS (Encino CA),Brian Jeffery,horwibr01
95,Tug Hulett,25.135,Jul 12,Oct 4 2009,HD/465,SEA,-0.7,5-10,185,L,R,Feb 28 1983,Springfield IL US,Drafted by the Texas Rangers in the 14th round of the 2004 amateur draft. Player signed June 17 2004.,Auburn University at Montgomery (Montgomery AL) Auburn University (Auburn AL),Evangel Christian Academy (Shreveport LA),Timothy Craig,hulettu01
96,Nick Hundley,24.300,Jul 4,Jun 8 2019,2/H,SDP,7.3,6-0,203,R,R,Sep 8 1983,Corvallis OR US,Drafted by the San Diego Padres in the 2nd round of the 2005 amateur draft. Player signed June 24 2005.,University of Arizona (Tucson AZ),Lake Washington HS (Kirkland WA),Nicholas John,hundlni01
97,Tommy Hunter,22.029,Aug 1,Jun 9 2023,/1,TEX,10.9,6-3,250,R,R,Jul 3 1986,Indianapolis IN US,Drafted by the Texas Rangers in the 1st round (54th pick) of the 2007 amateur draft. Player signed July 16 2007.,University of Alabama (Tuscaloosa AL),Cathedral HS (Indianapolis IN),Raymond Thomas,hunteto02
98,Eric Hurley,22.269,Jun 12,Jul 27 2008,/1,TEX,0.1,6-4,195,R,R,Sep 17 1985,Sikeston MO US,Drafted by the Texas Rangers in the 1st round (30th pick) of the 2004 amateur draft. Player signed July 22 2004.,,Wolfson HS (Jacksonville FL),Eric William,hurleer01
99,Hernán Iribarren,23.288,Apr 12,Oct 2 2016,H/48,MIL,0.2,6-1,202,L,R,Jun 29 1984,Barquisimeto Lara VE,Signed by the Milwaukee Brewers as an amateur free agent in 2002.,,,Hernán Alcides,iribahe01
100,Paul Janish,25.215,May 14,Jul 6 2017,6/H,CIN,0.1,6-2,200,R,R,Oct 12 1982,Houston TX US,Drafted by the Cincinnati Reds in the 5th round of the 2004 amateur draft. Player signed June 16 2004.,Rice University (Houston TX),Cypress Creek HS (Houston TX),Paul Ryan,janispa01
101,John Jaso,24.353,Sep 6,Oct 1 2017,/2H,TBR,10.7,6-2,202,L,R,Sep 19 1983,Chula Vista CA US,Drafted by the Tampa Bay Devil Rays in the 12th round of the 2003 amateur draft. Player signed June 9 2003.,Southwestern College (Chula Vista CA),McKinleyville HS (McKinleyville CA),John Edward,jasojo01
102,Kevin Jepsen,24.044,Sep 8,May 19 2018,/1,LAA,1.7,6-3,235,R,R,Jul 26 1984,Anaheim CA US,Drafted by the Anaheim Angels in the 2nd round of the 2002 amateur draft. Player signed July 10 2002.,,Bishop Manogue HS (Reno NV),Kevin Martin,jepseke01
103,Elliot Johnson,24.027,Apr 5,May 2 2014,/D648H9,TBR,1.6,6-1,190,B,R,Mar 9 1984,Safford AZ US,Signed by the Tampa Bay Devil Rays as an amateur free agent in 2002.,,Thatcher HS (Thatcher AZ),Elliot Tyler,johnsel02
104,Matt Joyce,23.276,May 5,Sep 23 2021,79H/D,DET,14.6,6-2,194,L,R,Aug 3 1984,Tampa FL US,Drafted by the Detroit Tigers in the 12th round of the 2005 amateur draft. Player signed June 9 2005.,Florida Southern College (Lakeland FL),Armwood HS (Seffner FL),Matthew Ryan,joycema01
105,Kila Ka'aihue,24.159,Sep 4,Jun 5 2012,/HD3,KCR,-0.3,6-4,240,L,R,Mar 29 1984,Kailua HI US,Drafted by the Kansas City Royals in the 15th round of the 2002 amateur draft. Player signed June 24 2002.,,Iolani HS (Honolulu HI),Micah Kila,kaaihki01
106,Sean Kazmar Jr.,24.008,Aug 13,May 5 2021,6/4H,SDP,-0.1,5-10,185,R,R,Aug 5 1984,Valdosta GA US,Drafted by the San Diego Padres in the 5th round of the 2004 amateur draft. Player signed June 16 2004.,College of Southern Nevada (Henderson NV),Las Vegas HS (Las Vegas NV),Sean Frank,kazmase01
107,Clayton Kershaw,20.067,May 25,,1,LAD,79.0,6-4,225,L,L,Mar 19 1988,Dallas TX US,Drafted by the Los Angeles Dodgers in the 1st round (7th pick) of the 2006 amateur draft. Player signed June 20 2006.,,Highland Park HS (Dallas TX),Clayton Edward,kershcl01
108,Masahide Kobayashi,33.314,Apr 2,May 7 2009,1,CLE,-0.2,6-0,195,R,R,May 24 1974,Otsuki Yamanashi JP,Signed as a Free Agent with the Cleveland Indians in 2007.,Nihon Taiiku University (Japan),Tsuru (Yamanashi Japan),Masahide,kobayma01
109,Bobby Korecky,28.223,Apr 26,Jun 11 2014,1,MIN,-0.3,5-11,185,R,R,Sep 16 1979,Hillside NJ US,Drafted by the Philadelphia Phillies in the 19th round of the 2002 amateur draft. Player signed June 18 2002.,University of Michigan (Ann Arbor MI),Saline HS (Saline MI),Robert John,korecbo01
110,George Kottaras,25.126,Sep 13,Sep 28 2014,/2H,BOS,2.9,6-0,200,L,R,May 10 1983,Scarborough ON CA,Drafted by the San Diego Padres in the 20th round of the 2002 amateur draft. Player signed May 26 2003.,Connors State College (Warner OK),Milliken Mills HS (Markham ON),George,kottage01
111,Eddie Kunz,22.117,Aug 3,Aug 16 2008,/1,NYM,-0.2,6-6,260,R,R,Apr 8 1986,Portland OR US,Drafted by the New York Mets in the 1st round (42nd pick) of the 2007 amateur draft. Player signed July 24 2007.,Oregon State University (Corvallis OR),Parkrose HS (Portland OR),Edward Cory,kunzed01
112,Hiroki Kuroda,33.054,Apr 4,Sep 25 2014,1,LAD,20.9,6-1,205,R,R,Feb 10 1975,Osaka Osaka JP,Signed as a Free Agent with the Los Angeles Dodgers in 2007.,Senshu University (Japan),Uenomiya (Osaka City Japan),Hiroki,kurodhi01
113,Bryan LaHair,25.256,Jul 18,Oct 3 2012,3/DH,SEA,-0.2,6-5,245,L,R,Nov 5 1982,Worcester MA US,Drafted by the Seattle Mariners in the 39th round of the 2002 amateur draft. Player signed May 19 2003.,St. Petersburg College (St. Petersburg FL),Holy Name Central Catholic HS (Worcester MA),Bryan Allan,lahaibr01
114,Chris Lambert,25.171,Aug 26,Sep 27 2009,/1,DET,-0.8,6-1,205,R,R,Mar 8 1983,Burlingame CA US,Drafted by the St. Louis Cardinals in the 1st round (19th pick) of the 2004 amateur draft. Player signed June 30 2004.,Boston College (Chestnut Hill MA),Memorial HS (Manchester NH),Christopher Raymond,lambech01
115,Jeff Larish,25.232,May 30,Oct 3 2010,H5D/3,DET,-0.6,6-2,200,L,R,Oct 11 1982,Iowa City IA US,Drafted by the Detroit Tigers in the 5th round of the 2005 amateur draft. Player signed August 9 2005.,Arizona State University (Tempe AZ),McClintock HS (Tempe AZ),Jeffrey David,larisje01
116,Wade LeBlanc,24.027,Sep 3,Aug 12 2021,/1,SDP,5.2,6-2,195,L,L,Aug 7 1984,Lake Charles LA US,Drafted by the San Diego Padres in the 2nd round of the 2006 amateur draft. Player signed June 26 2006.,University of Alabama (Tuscaloosa AL),Alfred M. Barbe HS (Lake Charles LA),Wade Matthew,leblawa01
117,Scott Lewis,24.350,Sep 10,Apr 10 2009,/1,CLE,0.6,6-0,195,B,L,Sep 26 1983,West Covina CA US,Drafted by the Cleveland Indians in the 3rd round of the 2004 amateur draft. Player signed June 21 2004.,The Ohio State University (Columbus OH),Washington HS (Washington Court House OH),Scott Edwin,lewissc02
118,Brent Lillibridge,24.221,Apr 26,Aug 4 2013,6/H5,ATL,-0.9,5-11,185,R,R,Sep 18 1983,Everett WA US,Drafted by the Pittsburgh Pirates in the 4th round of the 2005 amateur draft. Player signed June 17 2005.,University of Washington (Seattle WA),Henry M. Jackson HS (Mill Creek WA),Brent Stuart,lillibr01
119,Evan Longoria,22.188,Apr 12,Oct 1 2023,*5/DH6,TBR,58.9,6-1,213,R,R,Oct 7 1985,Downey CA US,Drafted by the Tampa Bay Devil Rays in the 1st round (3rd pick) of the 2006 amateur draft. Player signed June 7 2006.,Rio Hondo College (Whittier CA) California State University Long Beach (Long Beach CA),St. John Bosco HS (Bellflower CA),Evan Michael,longoev01
120,Devon Lowery,25.165,Sep 5,Sep 28 2008,/1,KCR,-0.1,6-1,195,L,R,Mar 24 1983,Lincolnton NC US,Drafted by the Kansas City Royals in the 14th round of the 2001 amateur draft. Player signed June 9 2001.,,South Point HS (Belmont NC),Devon Eugene,lowerde01
121,Jed Lowrie,23.364,Apr 15,Aug 7 2022,65/H4D,BOS,15.6,6-0,180,B,R,Apr 17 1984,Salem OR US,Drafted by the Boston Red Sox in the 1st round (45th pick) of the 2005 amateur draft. Player signed July 1 2005.,Stanford University (Palo Alto CA),North Salem HS (Salem OR),Jed Carlson,lowrije01
122,Matt Macri,25.361,May 24,Sep 19 2008,5/H34D,MIN,-0.1,6-2,215,R,R,May 29 1982,Des Moines IA US,Drafted by the Colorado Rockies in the 5th round of the 2004 amateur draft. Player signed June 16 2004.,University of Notre Dame (South Bend IN),Dowling Catholic HS (West Des Moines IA),Matthew Michael,macrima01
123,Warner Madrigal,24.103,Jul 2,Sep 24 2009,1,TEX,-0.4,6-1,235,R,R,Mar 21 1984,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Anaheim Angels as an amateur free agent in 2001.,,Evangelina Rodriguez (San Pedro de Macoris Dominican Republic),Warner Antonio,madriwa01
124,Charlie Manning,29.054,May 24,Sep 26 2008,1,WSN,-0.1,6-2,185,L,L,Mar 31 1979,Winter Haven FL US,Drafted by the New York Yankees in the 9th round of the 2001 amateur draft. Player signed June 11 2001.,Polk State College (Winter Haven FL) University of Tampa (Tampa FL),Winter Haven HS (Winter Haven FL),Charles Nelson,mannich01
125,Lou Marson,22.094,Sep 28,Apr 24 2013,/2,PHI,1.7,6-1,205,R,R,Jun 26 1986,Scottsdale AZ US,Drafted by the Philadelphia Phillies in the 4th round of the 2004 amateur draft. Player signed June 16 2004.,,Coronado HS (Scottsdale AZ),Louis Glenn,marsolo01
126,Shairon Martis,21.158,Sep 4,Sep 27 2013,/1,WSN,0.6,6-1,225,R,R,Mar 30 1987,Willemstad CW,Signed by the San Francisco Giants as an amateur free agent in 2004.,,St. Joseph (Willemstad Curacao),Shairon Benjamin,martish01
127,Justin Masterson,23.033,Apr 24,Aug 9 2015,1,BOS,10.1,6-6,260,R,R,Mar 22 1985,Kingston Kingston JM,Drafted by the Boston Red Sox in the 2nd round of the 2006 amateur draft. Player signed June 8 2006.,Bethel University (Mishawaka IN) San Diego State University (San Diego CA),Beavercreek HS (Beavercreek OH),Justin Daniel,masteju01
128,Joe Mather,25.312,May 30,Oct 1 2012,7H89/35,STL,-2.5,6-4,215,R,R,Jul 23 1982,Sandpoint ID US,Drafted by the St. Louis Cardinals in the 3rd round of the 2001 amateur draft. Player signed June 30 2001.,,Mountain Pointe HS (Phoenix AZ),Joseph Paul,mathejo02
129,Doug Mathis,24.340,May 12,Jul 24 2010,/1,TEX,0.3,6-3,230,R,R,Jun 7 1983,Maryvale AZ US,Drafted by the Texas Rangers in the 13th round of the 2005 amateur draft. Player signed June 15 2005.,Central Arizona College (Coolidge AZ) University of Missouri (Columbia MO),Show Low HS (Show Low AZ),Douglas Alan,mathido01
130,Osiris Matos,23.332,Jul 3,May 11 2009,1,SFG,-0.5,6-1,200,R,R,Aug 6 1984,Santo Domingo Distrito Nacional DO,Signed by the San Francisco Giants as an amateur free agent in 2002.,,,Osiris G.,matosos01
131,Edwin Maysonet,26.326,Sep 7,Jun 19 2012,/H64,HOU,0.3,6-1,180,R,R,Oct 17 1981,Arecibo PR,Drafted by the Houston Astros in the 19th round of the 2003 amateur draft. Player signed June 5 2003.,Delta State University (Cleveland MS),Vega Baja (Vega Baja Puerto Rico),Edwin,maysoed01
132,Luis Maza,27.327,May 14,Jul 18 2008,46/H,LAD,-0.7,5-8,195,R,R,Jun 22 1980,Cumana Sucre VE,Signed by the Minnesota Twins as an amateur free agent in 1997.,,Liceo Antonio Jose de Sucre (Sucre Venezuela),Luis Alberto,mazalu01
133,Kyle McClellan,23.294,Apr 1,Jun 29 2013,1,STL,2.5,6-2,215,R,R,Jun 12 1984,Florissant MO US,Drafted by the St. Louis Cardinals in the 25th round of the 2002 amateur draft. Player signed July 17 2002.,,Hazelwood West HS (Hazelwood MO),Kyle William,mccleky01
134,Bob McCrory,25.363,Apr 30,Sep 21 2009,/1,BAL,-1.5,6-1,205,R,R,May 3 1982,Steens MS US,Drafted by the Baltimore Orioles in the 4th round of the 2003 amateur draft. Player signed June 6 2003.,University of Southern Mississippi (Hattiesburg MS),Columbus HS (Columbus MS),Robert Glenn,mccrobo01
135,James McDonald,23.334,Sep 17,May 1 2013,/1,LAD,2.5,6-5,205,L,R,Oct 19 1984,Long Beach CA US,Drafted by the Los Angeles Dodgers in the 11th round of the 2002 amateur draft. Player signed May 26 2003.,Golden West College (Huntington Beach CA),Long Beach Polytechnic HS (Long Beach CA),James Zell,mcdonja03
136,Casey McGehee,25.326,Sep 2,Sep 27 2016,/5H,CHC,0.7,6-1,220,R,R,Oct 12 1982,Santa Cruz CA US,Drafted by the Chicago Cubs in the 10th round of the 2003 amateur draft. Player signed June 12 2003.,California State University Fresno (Fresno CA),Soquel HS (Soquel CA),Casey Michael,mcgehca01
137,Evan Meek,24.326,Apr 2,Sep 25 2014,/1,PIT,1.8,6-0,215,R,R,May 12 1983,Bellevue WA US,Drafted by the Minnesota Twins in the 11th round of the 2002 amateur draft. Player signed May 27 2003.,Bellevue College (Bellevue WA),Inglemoor HS (Kenmore WA),Evan David,meekev01
138,Kam Mickolio,24.102,Aug 20,May 27 2011,/1,BAL,0.0,6-9,255,R,R,May 10 1984,Wolf Point MT US,Drafted by the Seattle Mariners in the 18th round of the 2006 amateur draft. Player signed June 11 2006.,Utah State University Eastern (Price UT) Utah Valley University (Orem UT),Bozeman HS (Bozeman MT),Kameron Kraig,mickoka01
139,José Mijares,23.320,Sep 13,Sep 28 2013,1,MIN,4.2,5-11,265,L,L,Oct 29 1984,Caracas Distrito Federal VE,Signed by the Minnesota Twins as an amateur free agent in 2002.,,,José Manuel,mijarjo01
140,Jai Miller,23.157,Jun 22,Sep 28 2011,/8,FLA,-0.2,6-3,200,R,R,Jan 17 1985,Auburn AL US,Drafted by the Florida Marlins in the 4th round of the 2003 amateur draft. Player signed June 3 2003.,,Selma HS (Selma AL),Randall Jai,milleja04
141,Jim Miller,26.126,Sep 1,Jul 10 2014,/1,BAL,0.9,6-1,200,R,R,Apr 28 1982,Randolph NJ US,Drafted by the Colorado Rockies in the 8th round of the 2004 amateur draft. Player signed June 16 2004.,Mars Hill University (Mars Hill NC) University of Louisiana at Monroe (Monroe LA),North Fort Myers HS (North Fort Myers FL),James Matthew,milleji02
142,Juan Miranda,25.146,Sep 18,Jul 9 2011,/3,NYY,0.0,6-0,220,L,L,Apr 25 1983,Consolacion del Sur CU,Signed by the New York Yankees as an amateur free agent in 2006.,,,Juan Miguel,miranju01
143,Garrett Mock,25.044,Jun 8,Apr 9 2010,1,WSN,-0.7,6-4,230,B,R,Apr 25 1983,Houston TX US,Drafted by the Arizona Diamondbacks in the 3rd round of the 2004 amateur draft. Player signed July 2 2004.,Grayson College (Denison TX) University of Houston (Houston TX),North Shore HS (Houston TX),Garrett Lee,mockga01
144,Luis Montañez,26.234,Aug 5,Sep 28 2011,7/H89D,BAL,-1.3,6-1,195,R,R,Dec 15 1981,Bayamon PR,Drafted by the Chicago Cubs in the 1st round (3rd pick) of the 2000 amateur draft. Player signed June 6 2000.,,Coral Park HS (Miami FL),Luis Anibal,montalu01
145,Luke Montz,25.059,Sep 4,May 30 2013,/2H,WSN,-0.3,6-1,225,R,R,Jul 7 1983,Lafayette LA US,Drafted by the Montreal Expos in the 17th round of the 2003 amateur draft. Player signed June 9 2003.,Hill College (Hillsboro TX),Acadiana HS (Lafayette LA),Luke,montzlu01
146,Charlie Morton,24.215,Jun 14,,1,ATL,15.9,6-5,215,R,R,Nov 12 1983,Flemington NJ US,Drafted by the Atlanta Braves in the 3rd round of the 2002 amateur draft. Player signed June 19 2002.,,Joel Barlow HS (Redding CT),Charles Alfred,mortoch02
147,Jason Motte,26.073,Sep 3,Oct 1 2017,1,STL,5.0,6-0,205,R,R,Jun 22 1982,Port Huron MI US,Drafted by the St. Louis Cardinals in the 19th round of the 2003 amateur draft. Player signed June 9 2003.,Iona University (New Rochelle NY),Valley Central HS (Montgomery NY),Jason Louis,motteja01
148,Daniel Murphy,23.123,Aug 2,Sep 26 2020,7H,NYM,20.8,6-1,223,L,R,Apr 1 1985,Jacksonville FL US,Drafted by the New York Mets in the 13th round of the 2006 amateur draft. Player signed June 9 2006.,Jacksonville University (Jacksonville FL),Englewood HS (Jacksonville FL),Daniel Thomas,murphda08
149,Brad Nelson,25.253,Sep 1,May 12 2009,/H3,MIL,-0.3,6-2,255,L,R,Dec 23 1982,Algona IA US,Drafted by the Milwaukee Brewers in the 4th round of the 2001 amateur draft. Player signed July 25 2001.,,Bishop Garrigan HS (Algona IA),John Bradley,nelsobr02
150,Jeff Niemann,25.045,Apr 13,Sep 1 2012,/1,TBR,4.3,6-9,285,R,R,Feb 28 1983,Houston TX US,Drafted by the Tampa Bay Devil Rays in the 1st round (4th pick) of the 2004 amateur draft. Player signed January 20 2005.,Rice University (Houston TX),Mirabeau B. Lamar HS (Houston TX),Jeffrey Warren,niemaje01
151,Jon Niese,21.311,Sep 2,Aug 23 2016,/1,NYM,8.4,6-3,215,L,L,Oct 27 1986,Lima OH US,Drafted by the New York Mets in the 7th round of the 2005 amateur draft. Player signed July 1 2005.,,Defiance HS (Defiance OH),Jonathon Joseph,niesejo01
152,Jayson Nix,25.219,Apr 1,Sep 28 2014,4/H,COL,1.6,5-11,195,R,R,Aug 26 1982,Dallas TX US,Drafted by the Colorado Rockies in the 1st round (44th pick) of the 2001 amateur draft. Player signed July 14 2001.,,Midland HS (Midland TX),Jayson Truitt Edward,nixja01
153,Darren O'Day,25.161,Mar 31,Jul 11 2022,1,LAA,17.4,6-4,220,R,R,Oct 22 1982,Jacksonville FL US,Signed by the Los Angeles Angels of Anaheim as an amateur free agent in 2006.,University of Florida (Gainesville FL),Bishop Kenny HS (Jacksonville FL),Darren Christopher,odayda01
154,Iván Ochoa,25.209,Jul 12,Sep 28 2008,6/4H,SFG,-1.0,5-9,160,R,R,Dec 16 1982,Guacara Carabobo VE,Signed by the Cleveland Indians as an amateur free agent in 2000.,,,Iván G.,ochoaiv01
155,Josh Outman,23.354,Sep 2,Sep 19 2014,/1,OAK,2.7,6-1,205,L,L,Sep 14 1984,St. Louis MO US,Drafted by the Philadelphia Phillies in the 10th round of the 2005 amateur draft. Player signed June 10 2005.,St. Louis Community College Forest Park Campus (St. Louis MO) University of Central Missouri (Warrensburg MO),Lindbergh HS (Sappington MO),Joshua Stephen,outmajo01
156,Matt Palmer,29.148,Aug 16,May 26 2012,/1,SFG,0.6,6-2,235,R,R,Mar 21 1979,Memphis TN US,Drafted by the San Francisco Giants in the 31st round of the 2002 amateur draft. Player signed June 7 2002.,Three Rivers Community College (Poplar Bluff MO) Missouri State University (Springfield MO),Caruthersville HS (Caruthersville MO),Jonathan Matt,palmema01
157,Mike Parisi,25.017,May 5,Jun 26 2008,1,STL,-1.0,6-3,215,R,R,Apr 18 1983,Hagerstown MD US,Drafted by the St. Louis Cardinals in the 9th round of the 2004 amateur draft. Player signed June 24 2004.,Manhattan University (New York NY),Sachem North HS (Lake Ronkonkoma NY),Michael Richard,parismi01
158,Bobby Parnell,24.007,Sep 15,Jul 8 2016,/1,NYM,0.7,6-3,205,R,R,Sep 8 1984,Salisbury NC US,Drafted by the New York Mets in the 9th round of the 2005 amateur draft. Player signed June 11 2005.,Charleston Southern University (Charleston SC),East Rowan HS (Salisbury NC),Robert Allen,parnebo01
159,James Parr,22.190,Sep 4,May 21 2009,/1H,ATL,-0.1,6-1,185,R,R,Feb 27 1986,Albuquerque NM US,Drafted by the Atlanta Braves in the 4th round of the 2004 amateur draft. Player signed June 16 2004.,,La Cueva HS (Albuquerque NM),James R.,parrja01
160,Scott Patterson,28.347,Jun 1,Sep 19 2008,/1,NYY,0.1,6-7,225,R,R,Jun 20 1979,Oakdale PA US,Signed as a Free Agent with the Seattle Mariners in 2004.,West Virginia State University (Institute WV),West Allegheny HS (Imperial PA),Scott Robert,pattesc01
161,Cliff Pennington,24.058,Aug 12,Apr 25 2018,46/5H,OAK,9.9,5-10,200,B,R,Jun 15 1984,Corpus Christi TX US,Drafted by the Oakland Athletics in the 1st round (21st pick) of the 2005 amateur draft. Player signed June 17 2005.,Texas A&M University (College Station TX),Mary Carroll HS (Corpus Christi TX),Clifton Randolph,pennicl01
162,Chris Perez,22.320,May 16,Sep 21 2014,1,STL,4.7,6-4,225,R,R,Jul 1 1985,Bradenton FL US,Drafted by the St. Louis Cardinals in the 1st round (42nd pick) of the 2006 amateur draft. Player signed June 28 2006.,University of Miami (Coral Gables FL),IMG Academy (Bradenton FL),Christopher Ralph,perezch01
163,Fernando Perez,25.135,Sep 5,Oct 4 2009,8/7H9,TBR,0.3,6-1,195,B,R,Apr 23 1983,Elizabeth NJ US,Drafted by the Tampa Bay Devil Rays in the 7th round of the 2004 amateur draft. Player signed June 16 2004.,Columbia University (New York NY),Peddie School (Hightstown NJ),Fernando,perezfe01
164,Jason Perry,27.321,Jul 4,Jul 7 2008,/9H,ATL,-0.5,6-0,200,L,R,Aug 18 1980,Fremont NE US,Drafted by the Toronto Blue Jays in the 6th round of the 2002 amateur draft. Player signed June 22 2002.,Georgia Institute of Technology (Atlanta GA),Jonesboro HS (Jonesboro GA),Jason Kyle,perryja01
165,Gregorio Petit,23.160,May 18,Sep 29 2018,/64DH,OAK,0.2,5-10,200,R,R,Dec 10 1984,Ocumare del Tuy Miranda VE,Signed by the Oakland Athletics as an amateur free agent in 2001.,,,Gregorio Jesus,petitgr01
166,David Price,23.019,Sep 14,Sep 30 2022,/1,TBR,40.2,6-5,215,L,L,Aug 26 1985,Murfreesboro TN US,Drafted by the Tampa Bay Devil Rays in the 1st round (1st pick) of the 2007 amateur draft. Player signed August 15 2007.,Vanderbilt University (Nashville TN),Blackman HS (Murfreesboro TN),David Taylor,priceda01
167,Jason Pridie,24.330,Sep 3,Sep 29 2015,/HD79,MIN,0.2,6-1,205,L,R,Oct 9 1983,Phoenix AZ US,Drafted by the Tampa Bay Devil Rays in the 2nd round of the 2002 amateur draft. Player signed June 12 2002.,,Prescott HS (Prescott AZ),Jason Orville,pridija01
168,David Purcey,25.362,Apr 18,Sep 20 2013,1,TOR,0.1,6-5,245,L,L,Apr 22 1982,St. Charles IL US,Drafted by the Toronto Blue Jays in the 1st round (16th pick) of the 2004 amateur draft. Player signed July 23 2004.,University of Oklahoma (Norman OK),Trinity Christian Academy (Addison TX),David Kent,purceda01
169,Alexei Ramírez,26.191,Mar 31,Oct 2 2016,*468/H5D,CHW,21.8,6-2,180,R,R,Sep 22 1981,Pinar del Rio Pinar del Rio CU,Signed by the Chicago White Sox as an amateur free agent in 2008.,,,Alexei Fernando,ramiral03
170,Max Ramírez,23.255,Jun 22,Jun 30 2010,2/3DH,TEX,0.3,5-11,220,R,R,Oct 11 1984,Barquisimeto Lara VE,Signed by the Atlanta Braves as an amateur free agent in 2002.,,,Maximiliano R.,ramirma03
171,Ramón Ramírez,25.349,Aug 30,Oct 4 2009,/1,CIN,1.0,6-0,190,R,R,Sep 16 1982,Cagua Aragua VE,Signed by the San Diego Padres as an amateur free agent in 2000.,,,Ramón A.,ramirra03
172,Steven Register,25.080,Aug 4,Jul 25 2009,1,COL,-0.2,6-1,180,R,R,May 16 1983,Columbus GA US,Drafted by the Colorado Rockies in the 3rd round of the 2004 amateur draft. Player signed June 16 2004.,Auburn University (Auburn AL),Shaw HS (Columbus GA),Steven Craig,regisst01
173,Chad Reineke,26.129,Aug 16,Jun 5 2011,/1,SDP,-0.3,6-6,230,R,R,Apr 9 1982,Defiance OH US,Drafted by the Houston Astros in the 13th round of the 2004 amateur draft. Player signed June 16 2004.,Miami University of Ohio (Oxford OH),Ayersville HS (Defiance OH),Chad Karl,reinech01
174,Argenis Reyes,25.282,Jul 3,Jul 10 2009,4H,NYM,-0.3,5-10,180,B,R,Sep 25 1982,Santiago Santiago DO,Signed by the Cleveland Indians as an amateur free agent in 2001.,,,Argenis N.,reyesar01
175,Greg Reynolds,22.313,May 11,Sep 29 2013,1,COL,-1.5,6-7,225,R,R,Jul 3 1985,Pacifica CA US,Drafted by the Colorado Rockies in the 1st round (2nd pick) of the 2006 amateur draft. Player signed June 23 2006.,Stanford University (Palo Alto CA),Terra Nova HS (Pacifica CA),Gregory Adam,reynogr01
176,Clayton Richard,24.315,Jul 23,Jul 13 2019,1,CHW,1.2,6-5,240,L,L,Sep 12 1983,Lafayette IN US,Drafted by the Chicago White Sox in the 8th round of the 2005 amateur draft. Player signed June 10 2005.,University of Michigan (Ann Arbor MI),McCutcheon HS (Lafayette IN),Clayton Colby,richacl01
177,Scott Richmond,28.335,Jul 30,Jul 1 2012,/1,TOR,-0.2,6-5,220,R,R,Aug 30 1979,Vancouver BC CA,Signed by the Toronto Blue Jays as an amateur free agent in 2007.,Bossier Parish Community College (Bossier City LA) Missouri Valley College (Marshall MO) Oklahoma State University (Stillwater OK),Aldergrove Community SS (Aldergrove BC),Scott Daniel,richmsc01
178,David Robertson,23.081,Jun 29,Sep 29 2024,1,NYY,21.7,5-11,195,R,R,Apr 9 1985,Birmingham AL US,Drafted by the New York Yankees in the 17th round of the 2006 amateur draft. Player signed August 21 2006.,University of Alabama (Tuscaloosa AL),Paul W. Bryant HS (Tuscaloosa AL),David Alan,roberda08
179,Sean Rodríguez,22.359,Apr 19,Sep 19 2020,4/H6D5,LAA,8.9,6-0,199,R,R,Apr 26 1985,Miami FL US,Drafted by the Anaheim Angels in the 3rd round of the 2003 amateur draft. Player signed June 4 2003.,,G. Holmes Braddock HS (Miami FL),Sean John,rodrise01
180,Josh Roenicke,26.040,Sep 13,Sep 26 2013,/1,CIN,2.0,6-3,205,R,R,Aug 4 1982,Baltimore MD US,Drafted by the Cincinnati Reds in the 10th round of the 2006 amateur draft. Player signed June 18 2006.,University of California Los Angeles (Los Angeles CA),Nevada Union HS (Grass Valley CA),Joshua James,roenijo01
181,Ryan Rohlinger,24.311,Aug 13,May 3 2011,5/H4,SFG,-0.9,6-0,195,R,R,Oct 7 1983,West Bend WI US,Drafted by the San Francisco Giants in the 6th round of the 2006 amateur draft. Player signed June 20 2006.,Clarendon College (Clarendon TX) University of Oklahoma (Norman OK),West Bend East HS (West Bend WI),Ryan Lee,rohliry01
182,Alex Romero,24.206,Apr 2,Oct 3 2009,H97/8,ARI,-0.6,6-0,198,L,R,Sep 9 1983,Maracaibo Zulia VE,Signed by the Minnesota Twins as an amateur free agent in 2000.,,U. E. Dr. Jose Enrique Arreaza (Maracaibo Venezuela),Alexander Rafael,romeral01
